,title,wos,clean_abstract
0,The impact of climate change on electricity demand in Australia,WOS:000450337600012,estimate short long term impact electricity demand used autoregressive distributed lag ardl model monthly data 1999 2014 six australian state one territory result reveal significant variation electricity demand used long term coefficient climatic response simulate future electricity demand using four scenario based representative concentration pathway rcps intergovernmental panel ipcc our result show gradual increase electricity consumption due warmer temperature possibility peak demand winter however demand tends decrease middle twenty first century across rcps summer peak load increase end century finally simulated impact policy uncertainty sensitivity analysis confirmed potential benefit mitigation
1,Interdecadal change in typhoon genesis condition over the western North Pacific,WOS:000365418900018,interdecadal change typhoon category 1 3 frequency genesis condition western north pacific period 1979 2011 investigated consideration discrepancy among best track datasets to tide data uncertainty detection produced dataset utilized homogeneous dataset five available best track datasets typhoon experienced interdecadal change around mid 1990s mid 2000s genesis condition even oceanic warm state typhoon frequency decreased since mid 1990s showing northwestward movement genesis location main formation region eastward gradient vertical wind shear significant factor typhoon genesis condition recent decade vertical wind shear behavior strongly linked zonal asymmetry local sst demonstrate westward gradient local sst important modulator recent typhoon behavior movement favorable genesis location present result indicate horizontal distribution magnitude local sst key factor prediction future typhoon activity thus contributing natural disaster mitigation strategy
2,Increasing urban and rural population exposures to warm-season concurrent hot days and nights on the North China Plain,WOS:000792957300001,based daily minimum maximum temperature recorded north china plain ncp define independent hot day ihds independent hot night ihns concurrent hot day night cdhns analyse spatiotemporal distribution characteristic variable moreover based demographic data derived statistical yearbook exposure urban rural population cdhns also studied result show ncp average number heatwave event day 33 41 cdhns ihds ihns accounted 21 07 38 59 40 34 total respectively only ihds showed nonsignificant decreasing trend annual average exposure rate cdhns ihds ihns 13 17 22 75 25 29 million person day respectively showed significant increasing trend proportion urban population exposed cdhns 12 1960s increased 58 2010s although exposure urban rural population showed significant increasing trend ncp driving factor showed opposite trend exposure urban population mainly driven population effect exposure rural population mainly caused effect in demonstrated method assessing impact heatwave event exposed population thus forming scientific basis development governmental policy regarding adaptation
3,Is urbanisation also the culprit of climate change? - Evidence from Australian cities,WOS:000530431700001,in daily maximum minimum air temperature t max t min evaporation rainfall data 1960 2011 period analysed three australian metropolitan city viz sydney melbourne brisbane understand whether urbanisation influenced temperature evaporation rainfall city thus influence longer term local variability a total nine key location city considered one location city control a modified segmented regression analysis employed understand overall linear regression analysis evaluate impact urbanisation indicates significant overall 1986 2011 period compared 1960 1985 period urbanisation added overall there statistically significant increase t max t min sydney decrease melbourne decrease t max increase t min brisbane on hand evaporation value decreased sydney brisbane increased melbourne there statistically significant increase rainfall brisbane suggests strategy policy need consider urbanisation alongwith greenhouse gas cope future scenario
4,Cluster and Redundancy Analyses of Taiwan Upstream Watersheds Based on Monthly 30 Years AVHRR NDVI3g Data,WOS:000699530800001,us 30 year third generation advanced very high resolution radiometer avhrr ndvi3g monthly data 1982 2012 identify natural cluster important driving factor upstream watershed taiwan hierarchical cluster analysis hca redundancy analysis rda respectively subsequently result hca six cluster identified based 30 year monthly ndvi data delineating unique ndvi characteristic upstream watershed additionally based rda result environmental factor including precipitation temperature slope aspect explain approximately 52 ndvi variance entire time series among environmental factor nine factor identified significantly rda analysis explaining ndvi variance average slope temperature flat slope northeast facing slope rainfall east facing slope southeast facing slope west facing slope northwest facing slope reflect intimate connection climatic orthographic factor vegetation furthermore rainfall temperature represent different variation scenario season with consideration characteristic cluster significant environmental factor corresponding strategy proposed cluster scenario thus result provide insight ass natural clustering upstream watershed taiwan benefitting future sustainable watershed management
5,Calculation of a Climate Change Vulnerability Index for Nakdong Watersheds Considering Non-Point Pollution Sources,WOS:000796120800001,a response south korea established third national plan 2021 2025 alongside local government plan in proxy variable 22 sub watershed nakdong river korea used investigate exposure sensitivity adaptive capacity non point pollution sub watershed vulnerability index ccvi established vulnerability sub watershed nakdong river evaluated exposure highest nakdong estuary sub watershed 75 5 81 7 lowest geumhogang sub watershed 21 1 28 1 sensitivity highest 55 7 nakdong miryang sub watershed lowest 19 6 habcheon dam sub watershed adaptive capacity resulting ccvi highest geumhogang sub watershed 96 2 66 2 67 9 respectively lowest wicheon sub watershed 2 61 18 5 20 4 respectively indicating low high vulnerability respectively revealed high ccvi sensitivity due adaptive capacity these finding help establish rational response plan regional water resource management to ass vulnerability accurately regional bias prevented considering various human factor including resource budget facility
6,Near-future climate change over Europe with focus on Croatia in an ensemble of regional climate model simulations,WOS:000302015300014,regcm model used 35 km resolution downscale 3 member global echam5 mpi om ensemble based ipcc a2 scenario covering european mediterranean domain within reference 1961 1990 model high 2 temperature t2m reduced low temperature increased relative verification large portion domain precipitation underestimated summer mediterranean region overestimated western europe winter probably due excessive westerly global model when regcm forced era 40 dominant error summer t2m appear genuine regcm error large fraction error winter precipitation imported lateral boundary in near future 2011 2040 summer t2m projected increase 1 8 degree
7,Inter-/intra-zonal seasonal variability of the surface urban heat island based on local climate zones in three central European cities,WOS:000466776900003,analyzes inter intra zonal seasonal variability surface urban heat island suhis within methodological framework local zone lczs three central european city prague brno novi sad these city differ urban area structure well topography hinterland land cover feature lczs delineated basis gi based classification method land surface temperature lst derived landsat 8 scene period 2013 2018 first step detect seasonal suhi intensity difference built lcz type lst land cover type lcz result revealed highest difference summer spring lowest winter highest suhi intensity value occur densely built industrial zone lowest sparsely built city outskirt coolest lczs based lst dense tree water area spring summer second step aimed analyze effect vegetation suhi formation hence 11 land cover subclass dense tree bush scrub defined order intra zonal seasonal lst variability height density vegetation substantial effect intra zonal variability lst land cover type lcz whereas difference forest subclass relatively low finally character vegetation substantial influence intra zonal lcz variability lst suhi formation further field could contribute better understanding micro mezzo scale pattern well better urban area
8,Spatial-temporal changes in vegetation coverage in the global coastal zone based on GIMMS NDVI3g data,WOS:000483750300001,in used global inventory modelling mapping study gimms third generation normalized difference vegetation index ndvi gimms ndvi3g dataset based gimms ndvi3g data global coastal zone 1982 2014 spatial temporal characteristic vegetation coverage analysed plotting spatial pattern monthly calendar ndvi furthermore historical trend future evolution vegetation coverage pixel scale studied performing mann kendall trend test calculating trend slope beta hurst index h ndvi main finding follows 1 vegetation density exhibit dramatic difference global coastal zone specifically desert belt mostly perennial non vegetation low vegetation coverage tundra belt principally moderate high vegetation coverage additionally forest belt mainly dense vegetation coverage 2 in global coastal zone intra annual variation vegetation coverage show boolean and shaped curve obvious peak june september maximum july august inter annual variation show fluctuating generally slowly increasing trend entire period accordingly variation different subregions show significant difference 3 at monthly seasonal annual scale overall vegetation coverage increase global coastal zone relatively area decreasing vegetation coverage furthermore trend vegetation coverage area demonstrate relatively strong positive persistence future 4 increasing trend high latitude coastal tundra extremely significant growing season vegetation tundra belt highly sensitive 5 area decreasing trend vegetation coverage exhibit spatial pattern aggregation circum urban agglomeration nearby desert belt region decreasing trend vegetation coverage relatively high coastal urban agglomeration area desert belt periphery expected provide knowledge support vegetation conservation ecosystem management integrated coastal zone management coastal area
9,Assessing Changes in the Value of Forest Ecosystem Services in Response to Climate Change in China,WOS:000786824700001,ecosystem service basis human survival development play irreplaceable role maintaining dynamic balance earth life support system environment evaluated annual forest ecosystem service value esvs spatial evolution characteristic 2001 2020 china revealed impact climatic factor well equivalent factor method applied calculate esvs combination net primary productivity npp calculated casa model water conservation result based invest model equivalent factor method compared test reliability method from 2001 2020 annual forest esvs ranged rmb 9 17 trillion 10 81 trillion average rmb 9 99 trillion china forest esvs increased northwest southeast region china lowest value le rmb 3 million per square kilometer relatively high value rmb 9 million per square kilometer in past 20 year forest esvs shown significant increasing trend especially northeast forest region southeast forest region esvs decreased forest area cuona motuo county southern edge tibet province southwest china pingtung kaohsiung county southern taiwan mean annual forest esv necessarily higher recent 10 year 2011 2020 rmb 10 43 trillion previous 10 year 2001 2010 rmb 9 55 trillion spatial growth rate usually le 20 annual forest esvs significantly correlated temperature precipitation evapotranspiration sunshine hour relative humidity across 20 year in area 60 positive impact various climatic factor dominant area positively affected precipitation largest 76 mean annual forest water conservation 2001 2020 rmb 1 46 trillion based invest model rmb 1 77 trillion based equivalent factor method overall result obtained two method roughly equal mostly spatially matched guiding significance utilizing resource rationally strengthening ecological environment protection improving adaptability
