,title,wos,clean_abstract
0,A framework for adapting to climate change risk in coastal cities,WOS:000400009900005,disaster management practitioner accustomed dealing changing climate rapid anthropogenic unprecedented problem hazard e g storm coastal flooding sea level rise heat wave combine vulnerability e g socioeconomic disparity rapid urbanization improper land use rigid governance structure increase disaster risk coastal city focus cca increasing part answer problem however cca regularly developed separately relatively established disaster management effort argues cca generally included part disaster management effort utilizing extant social structure funding stream theory avoid duplication effort building conceptual foundation present framework guiding assessing effort reduce risk framework based theory modified case newyork city allowed refinement based real world planning resulting theoretically grounded framework strong focus application key point investigation summarized interesting theme discussed note applying framework presented
1,"Considering the locals: coastal construction and destruction in times of climate change on Anjouan, Comoros",WOS:000389138600003,current discussion anticipated impact future sea level rise particularly relevant small island state an increase natural hazard flood storm wave likely devastating impact small island coastline severely affecting targeted sustainable development coastal erosion notably human induced erosion ongoing threat small island biodiversity resource infrastructure settlement well society large in context problem coastal erosion debate surrounding gaining momentum before attributing associated impact current human activity need analysed focusing geomorphological climatological aspect also political traditional cultural framework objective demonstrate importance social political ecological system analysis strategy thus future sustainable development coastal use based human construct coast well local perception value ascribed coast use case anjouan comoros differentiate constructive destructive practice coast mental technical perspective beach erosion described resource problem manifest locally rather nationally divergent political scale interest impact future development much local action local action least framed mental contribution attribution coast place living recreation resource use present case demonstrates mental construct coast valuable area case lead protection preservation beach initiative collective action at time local community see negative impact sand mining cause coastal erosion therefore difficult mobilize adapt sea level rise
2,We can't do it on our own! - Integrating stakeholder and scientific knowledge of future flood risk to inform climate change adaptation planning in a coastal region,WOS:000504145500007,decision maker face particular challenge planning complexity likely impact increased flooding widened scope information necessary take action particularly case valuable low lying coastal region host many competing interest growing need draw varied field risk based management flooding rising scrutiny science ability match expectation policy actor called integration stakeholder scientific knowledge domain focusing broad united kingdom largest protected wetland looked ass future flood risk consider potential response collaborative approach interview survey local stakeholder accompanied development hydraulic model iterative participatory design centred scientist stakeholder workshop knowledge perspective shared process driving risk broad well implication measure allowing prioritisation outcome highlight challenge scientist stakeholder integrated assessment future flood risk face also potential lead production useful information decision making
3,Achieving Residential Coastal Communities Resilient to Tropical Cyclones and Climate Change,WOS:000626059600001,coastal city southeast gulf coast united state increased risk tropical cyclone hurricane due combined effect urbanization rapid economic development current building code standard focus minimum performance criterion individual building exposed severe hazard event ensure occupant safety however consider resilience building building portfolio key factor determining whether community respond recover severe natural hazard event light frame wood residential building dominate residential market u represent significant percentage investment built environment especially vulnerable hurricane wind storm surge coastal area our impact various hurricane scenario performance coastal residential community reveals decision making community level needed develop rational engineering urban planning policy mitigate impact hurricane wind storm surge adapt result suggest fundamental change current building regulatory process may necessary
4,Participatory Approach for More Robust Water Resource Management: Case Study of the Santa Rosa Sub-Watershed of the Philippines,WOS:000539527500249,due cumulative effect rapid urbanization population growth many inland coastal water body around world experiencing severe water pollution to help make land use policy effective local scale used combination participatory approach computer simulation modeling methodology called participatory watershed land use management pwlm approach consist four major step scenario analysis b impact assessment
5,A Stepwise Approach to Beach Restoration at Calabaia Beach,WOS:000586211200001,sea hazard increasingly threatening worldwide coastal area among strategic resource earth supporting human population economy environment these hazard enhance erosion process flooding event producing severe socio economic impact posing challenge ocean engineer stakeholder finding optimal strategy protect coastal community health environment impact coastal hazard actually worsened enhancing rate relative sea level rise storminess driven change also increasing urban pressure related development sea economy with regard larger environmental awareness need present focus stepwise approach support action coastal protection calabaia beach located marine experimental station capo tirone cosenza italy these action first aim protect human coastal asset restore environment local habitat overcoming need emergency intervention carried last decade pointing healthy ecosystem productive support sustainable marine economy blue growth
6,"Assessing future risk: quantifying the effects of sea level rise on storm surge risk for the southern shores of Long Island, New York",WOS:000298330300029,sea level rise threatens increase impact future storm hurricane coastal community however many coastal hazard mitigation plan consider sea level rise assessing storm surge risk here apply gi based approach quantify potential change storm surge risk due sea level rise long island new york demonstrate method combining hazard exposure community vulnerability spatially characterize risk present future sea level condition using commonly available national data set our result show sea level rise likely increase risk many coastal area potentially create risk find even modest probable sea level rise 5 2080 vastly increase number people 47 increase property loss 73 increase impacted storm surge in addition resulting map hazard exposure community vulnerability provide clear useful example visual representation spatial distribution component risk helpful developing targeted hazard mitigation strategy our result suggest coastal agency tasked managing storm surge risk must consider effect sea level rise ensure safe sustainable coastal community future
7,Paying to save the beach: effects of local finance decisions on coastal management,WOS:000457710400006,a sea level rise storm frequency severity increase community worldwide investing coastline management project maintain beach width dune support recreational amenity mitigate storm risk these project costly difference property owner return maintaining wide beach influence community level support investment shoreline defense one way account difference funding project tax instrument imposes heaviest cost resident benefit beach nourishment some community along u east coast adopted approach use agent based model evaluate imposition project cost affect coastline management long term charging higher tax rate oceanfront property reduces desired beach width among owner increase desired width owner inland property aggregate impact beach width depends coastline shape development pattern determine balance two group heterogeneity beach width preference belief level participation local politics overall requiring property owner benefit beach nourishment bear highest cost result wider beach theresult suggests delineating tax rate account unequal benefit local public good across taxpayer could facilitate local investment
8,Institutional capacity-building for targeting sea-level rise in the climate adaptation of Swedish coastal zone management. Lessons from Coastby,WOS:000287436600008,for coastal area across world sea level rise problem coastal erosion coastal flooding expected increase next hundred year at time political pressure continued waterfront planning development coastal area threatens increase societal vulnerability necessitating coastal zone management institutional dimension identified important ensuring robust current variability future in lesson regarding institutional constraint drawn swedish case local coastal zone management illustrating diverse complex nature institutional capacity building aim illustrate critical factor institutional perspective condition capacity achieve integrated strategic proactive turning rule working practice based case experience coastby following expanding framework analysing institutional capacity building learnt selective key actor played critical role building strong external networking capacity flip side term weak internal coordinating capacity lack mutual ownership coastal erosion sectoral unit e g risk management planning environment also found weak vertical administrative interplay lack formal coherent policy procedure regulation managing coastal erosion local regional national administration further tension trade offs policy agenda value political priority posed barrier capacity building coastal zone management call process mediate conflicting priority policy making planning decision making case suggests ability political administrative system acknowledge deal institutional conflict critical condition ensuring integrated proactive coastal zone management
9,Examining the Effectiveness of Climate Change Communication with Adolescents in Vietnam: The Role of Message Congruency,WOS:000594685100001,make coastal community vulnerable flood associated storm surge sea level rise requiring mitigation measure moreover proper understanding flood risk potential impact appears communication challenge in communication effect framing congruency perception risk efficacy behavioural intention towards mitigation received limited attention message congruent framing risk associated define congruency coherent alignment several aspect message content message considered congruent provide recipient consistent content giving concrete actionable advice providing abstract general background information focus communication fostering mitigation behaviour among adolescent vulnerable location global south based construal level theory investigates message congruency affect link perception risk efficacy two predictor behavioural perceived responsibility mitigation intention conducted experiment test effect congruent v incongruent risk communication among adolescent highly vulnerable coastal community mekong delta vietnam n 348 multiple regression analysis found strong effect congruency message framing message congruent content communicative intervention changed adolescent perception attitude toward mitigation consistently contributes theoretically practically risk communication among adolescent toward mitigation behaviour
