,title,wos,clean_abstract
0,Precision farming and climate change adaptation strategies used among cowpea farmers,WOS:000791483800006,continue threaten cowpea supply security due spontaneous global warming effort towards achieving effective hindered factor yet investigated ascertains factor affecting effective among cowpea farmer ido local government area oyo state nigeria cowpea supply security following survey 108 randomly selected cowpea farmer descriptive statistical tool used data analysis multiple regression analysis used identify factor influencing effective among cowpea farmer measure adopted respondent ranged local low sophisticated high regional moderate sophisticated technology use precision farming technology variable rate technology green seeker discouraged among farmer hence need eliminate factor hindering utilisation modern measure better coping mechanism sustainable cowpea production
1,Climate adaptive hospital: A systematic review of determinants and actions,WOS:000808419300001,introduction among renowned concern current century endangering life million people worldwide to comply united nation conference cop21 hospital track reduce greenhouse gas emission although hospital contribute emitting greenhouse gas also affected health consequence despite guidance provided hospital need radical measure confront current carried examine component hospital measure confront hospital method systematic designed carried 2020 required information collected international electronic database including scopus pubmed web science embase google scholar moreover iranian datasets scientific database sid irandoc magiran iranmedex reviewed no restriction considered methodology for relevant thesis proquest database also explored related source examined snowball method applied find additional related study team also reviewed accessible electronic resource international guideline academic website checklist joanna briggs institute jbi 2017 employed order evaluate quality included paper study published june1 2020 included result of 11 680 published document initial search full text 140 read evaluating title abstract 114 excluded due lack sufficient information related countermeasure hospital finally full text 26 study reviewed extract required component two strategy found including mitigation 13 component including water wastewater energy waste green building food transportation green purchasing policy medicine chemical toxin technology sustainable care model leadership hospital identified affecting measure strategy conclusion considering significance strategy confront one current challenge priority world necessary develop framework model reduce effect adapt change hospital health center identification classification measure component influencing hospital adaptability solution reducing impact could first stage developing strategy impossible create framework without identifying factor mutual impact first in present systematic using comprehensive approach related component explored divided two category including measure reduce effect measure adapt result useful developing comprehensive action model reduce greenhouse gas emission adapt hospital
2,"Traditional agricultural knowledge in land management: the potential contributions of ethnographic research to climate change adaptation in India, Bangladesh, Nepal, and Pakistan",WOS:000626752700001,land supply multiple good service vital human environment in last decade increasing evidence growing land degradation made apparent a limited depleting resource base reliance sensitive sector large population make south asia highly vulnerable observed change include increase temperature increased monsoon variability rainfall pattern leading drought flooding projected change include increasing temperature rising sea level increasing cyclonic activity higher variability rainfall enormous impact farming community at time region rich traditional agricultural knowledge tak specialized managing local agroecosystems ensure food availability tackling climatic risk ecological uncertainty particularly relevant tak related land management preserve soil fertility avoid soil erosion ethnographic valuable source tak although rarely analysed perspective based qualitative systematic expert line survey land management tak ass potential show vast amount untapped tak ethnographic potential
3,"What (science for) adaptation to climate change in Colombian agriculture? A commentary on A way forward on adaptation to climate change in Colombian agriculture: perspectives towards 2050 by J. Ramirez-Villegas, M. Salazar, A. Jarvis, C. E. Navarro-Valcines",WOS:000321955300004,putting colombian agriculture significant stress made latter severely impacted next decade ramirez villegas et al 2012 set government led top techno scientific proposal way forward colombian agriculture could adapt however proposal largely overlook root cause vulnerability colombian agriculture smallholder particular i discus hidden assumption underpinning proposal argument employed ramirez villegas et al based existing literature colombian agriculture wider scientific debate while technical measure may play important role colombian agriculture i question whether action alone truly represent priority issue especially smallholder i suggest looking vulnerability ii contextualising one multiple exposure iii truly putting smallholder centre e learn different perhaps urgent priority action identified ultimately i argue stake list measure importantly scientific approach priority action identified in respect i propose transformative rather technical fix represents better approach colombian agriculture smallholder particular face
4,Do markets and trade help or hurt the global food system adapt to climate change?,WOS:000399856900014,rapidly expanding global trade past three decade lifted million people poverty trade also reduced manufacturing wage high income country made entire industry uncompetitive community giving rise nationalist politics seek stop reverse trade expansion united state europe given complex uncertain political support trade might change trade policy affect global food system ability adapt here argue best understand food security changing double exposure exposure people process economic related shock stressor trade help u adapt if trade restriction proliferate double exposure rapidly changing volatile market likely jeopardize food security million a changing present opportunity challenge global food system adapting many impact affect food availability food access food utilization food security stability poorest people across world global trade continue play central role assuring global food system adapts changing potential realized however trade managed way maximize benefit broadened access new market minimizing risk increased exposure international competition market volatility for region like africa example enhanced transportation network combined greater national reserve cash enhanced social safety net could reduce impact double exposure food security
5,Adopting Clean Technologies to Climate Change Adaptation Strategies in Africa: a Systematic Literature Review,WOS:000844898100002,phenomenon deforestation occurring globally different type forest various reason in africa estimated 90 per cent entire continent population us wood source energy heating cooking however unsustainable harvesting tree heating energy contribute forest environmental degradation also significant contributor ill health air pollution reducing resulting adverse ecological health consequence involve mix adopting renewable fuel natural resource sustainable strategy to date implementing mix shown significant challenge especially developing country performed systematic literature slr help u better understand approaching mix africa screened 792 article resulting final selection 34 study concerned environmental science drew qualitative quantitative regional study applying standardized method screening data extraction synthesis finding reveal current focus dominantly four key area 1 renewable technology transfer 2 adaptability 3 policy 4 technology adoption however identified literature gap thin literature concerned impact clean technology improving environment people wellbeing propose planning tool would facilitate process suggest incorporate monitoring effectiveness
6,Multi-annual comparisons demonstrate differences in the bunch rot susceptibility of nine Vitis vinifera L. 'Riesling' clones,WOS:000431059400003,botrytis bunch rot major fungal disease grapevine cause severe economic damage worldwide under humid climatic condition development bunch rot grape cannot suppressed completely selection planting material lower bunch rot susceptibility represents one efficient long term tool complex bunch rot minimisation strategy present investigation conducted four consecutive year 2013 2016 environmental condition moselle valley aimed detecting consistent difference bunch rot susceptibility within group nine commercially available vitis vinifera l white riesling clone ii investigating potential underlying cause iii deriving recommendation riesling clone selection practical viticulture disease severity grape maturity total soluble solid progress could well simulated sigmoidal curve r 2 0 89 p 0 038 on average four year date 5 bunch rot disease severity reached differed significantly 9 day clone earliest epidemic trier 34 clone latest epidemic heinz 65 multi annual result enabled classification nine clone according relative bunch rot susceptibility well ii relative precocity based practical recommendation concerning targeted clone selection integral long term tool integrated pest management contributing pesticide reduction viticulture well ii viticultural strategy derived
7,Constrained liquidity during forest calamities: an explorative study for adaptation in private forest enterprises in Germany,WOS:000740775000001,successive calamity including bark beetle outbreak windthrow caused severe damage german forest since 2018 loss forest stand important source income make increasingly difficult forest management secure sustainable revenue turn threatens livelihood many private forest enterprise in addition valuable ecosystem service affected lack financial resource necessary investment reforestation an online survey used investigate attitude private forest enterprise towards solving liquidity problem
8,"Understanding the vulnerability, farming strategies and development pathways of smallholder farming systems in Telangana, India",WOS:000621750100007,projection 21st century indicate increase already high number food insecure people india while considerable vulnerability exists indian smallholder farming system whole encompassing farming strategy development pathway context limited hence current examines vulnerability three smallholder farming system namely crop without livestock cwl ii crop small ruminant csr iii crop dairy cd context telangana india a mixed method approach used conduct sample size ten household per farming system found household different farming system faced differential vulnerability due variation perception exposure access livelihood capital farming strategy chose cwl household highly vulnerable increased maximum temperature erratic rainfall household farmed crop livestock vulnerable overall reduction precipitation decision making related farming strategy complex process involving several factor availability livelihood capital provided government program foremost due household different farming system pursued divergent farming strategy leading varying type resilience among three farming system household cwl system least access livelihood capital showed highest vulnerability farm strategy helped cope immediate need household cd system access critical livelihood capital facilitated opting sustainable farming strategy however household highly dependent scarce ground water resource production strategy helped short term adaption household csr system despite access limited capital adopted long term strategy attributed pastoral ethnic group lastly despite existence integrated policy state level development program continue focus agricultural intensification stimulates farming strategy lucrative short term endanger farming system resilience long term therefore recommend policy maker give high priority smart development state development program science based evaluation program enable proper dryland region inclusive perspective different population
9,Rising temperatures and increasing demand challenge wheat supply in Sudan,WOS:000610665900010,warming pose challenge food production low latitude particularly arid region sudan wheat demand could triple 2050 world hottest wheat growing environment observed yield decline hot season prompting national government prepare warming 1 5 4 2 degree
