,title,wos,clean_abstract
0,Mainstreaming adaptation to climate change in a federal state setting: Policy changes in flood protection and tourism promotion in Austria?,WOS:000338804400003,since became clear mitigation effort suffice halt government complemented effort while unitary state mainly concerned mainstreaming integrating respective goal measure horizontally variety sector federal state austria add vertical dimension challenge anywhere else also requires coordination federal provincial government while literature environmental federalism suggests federal state ill equipped protect global public good advantage solving local environmental problem unclear helpful federalism addressing local impact global problem address gap exploring extent two sector highly vulnerable rarely subject policy analysis flood protection tourism embrace across federal provincial local level government austria with regard horizontal mainstreaming show sector struggle issue way with regard vertical mainstreaming reveals strong coordination support function province particular flood protection since municipality often overwhelmed complexity conclude federal system could prove helpful mediating national guidance local adaption measure
1,"Cross-Comparison of Climate Change Adaptation Strategies Across Large River Basins in Europe, Africa and Asia",WOS:000282585800018,a cross comparison strategy across region performed considering six large river basin case area three basin namely elbe guadiana rhine located europe nile equatorial lake region orange basin africa amudarya basin central asia evaluation based mainly opinion policy maker water management expert river basin strategy evaluated considering following issue expected expected impact driver development strategy barrier state implementation range water management measure status strategy implementation analysis response cross comparison performed rating response possible according expert opinion understanding six region happening different impact expected basin whereas decreasing annual water availability increasing frequency intensity drought lesser extent flood expected according response two important driver development strategy related disaster national international policy following important barrier identified responder spatial temporal uncertainty projection lack adequate financial resource lack horizontal cooperation evaluated water resource management measure relatively high level elbe rhine basin followed orange guadiana it lower amudarya basin lowest nel region many measure planning stage regarding level strategy implementation concluded started basin progress rather slowly
2,Climate change adaptation strategies and fish catchability: The case of inland artisanal fishers along the Volta Basin in Ghana,WOS:000553385900043,pattern climatic condition fishery sub sector currently alarming interfered many productive fishing activity in response fisher resorted using strategy ccas assessed whether strategy used inland artisanal fisher improve fish catchability along volta lake ghana used primary cross sectional data a conditional mixed process cmp ordered probit outcome used estimate effect strategy fish catchability strategy used fisher area increasing daily fishing time increasing fishing effort changing fishing time aquaculture production migrating another fishing area fishing away deep inside water catching smaller fish participation alternative non fishing livelihood taking moratorium fishing it evident strategy fisher use fish catch per unit man effort it prudent stakeholder promoting strategy sustainable fishing especially ministry fishery aquaculture development promote strategy fishing more emphasis placed sustainable adaption strategy aquaculture production implementation close fishing season
3,Climate change adaptation and local government: Institutional complexities surrounding Cape Town's Day Zero,WOS:000472978500001,challenge associated local government growing daily one challenge water security aspect draw u subject matter discus finding institutional complexity surrounding day zero concept associated water tap running dry drought condition aggravated city cape town south africa thrust institutional complexity deliberate affect crisis situation like day zero handled data generated mainly actor actant network theory event well document discourse analysis method actor actant network theory used widely trace actor human actants non human phenomenon interact space time network following narrative like day zero act related matter analysis applied element grounded theory resulting category theme emerging discussion found narrative surrounding day zero embedded political administrative dilemma red tape despite challenge concludes day zero remains one landmark learning point water security cape town south africa city across world recommends day zero experience continue embraced positively documented enhance local government water security currently future well
4,Groundwater use in North Africa as a cautionary tale for climate change adaptation,WOS:000410689700007,recent history groundwater use north africa provides cautionary tale even though short term threat groundwater overexploitation clear territorially bounded involve comparatively player recent decade agricultural intensification consistently increased pressure available resource groundwater governed dynamic interplay formal rule informal practice focused maintaining fragile socio political compromise ensuring environmental sustainability if effective need muster sort political legitimacy sustainable groundwater management currently lacking
5,Climate change adaptation as a development challenge to small Island states: A case study from the Solomon Islands,WOS:000525353800017,small island developing state sids known particularly vulnerable pose challenge economic social development vulnerability expressed several way exposure sea level rise salt intrusion extensive drought area despite rather negative trend example initiative vulnerability sids reduced resilience may increased based paucity literature concrete example successful initiative sids present overview pertinent challenge faced introduces two case study solomon island illustrate much achieved systematically pursuing strategy lesson learned case study outlined useful insight provided may help sids better foster development opportunity offer
6,Climate Change and Water and Sanitation: Likely Impacts and Emerging Trends for Action,WOS:000398214100010,represents significant challenge twenty first century pose risk water sanitation service concern water supply include damage infrastructure flooding loss water source due declining rainfall increasing demand change water quality water source within distribution water sanitation concern include damage loss service flood reduced carrying capacity water receiving wastewater key action reduce risk include integration measure resilience water safety plan well improved accounting management water resource policy prescription technology service delivery change management model offer potential reduce risk particularly low income setting water sanitation service contribute greenhouse gas emission choice wastewater treatment technology improved pumping efficiency use renewable source energy within system generation energy offer potential reducing emission overall greater attention required understand plan adapt water sanitation service a many adaptation likely benefit regret solution likely outweigh cost investment
7,Evaluating the climate change adaptation barriers of critical infrastructure in rural Alaska,WOS:000859134400001,a impact intensify community rural alaska undergoing adapting change infrastructure increased permafrost thawing flooding erosion needed address structural failure safety concern despite recognizing need support stakeholder infrastructure level activity remains limited inconsistent across region community rural alaska address need identifying barrier community wide infrastructure based stakeholder perspective make decision government agency nonprofit engineering firm academic institution rural alaska barrier identified qualitatively interview n 25 validated quantitatively survey n 30 qualitative quantitative result identified validated 17 barrier infrastructure spanning sociocultural institutional economic physical environmental dimension based sustainable livelihood framework slf result demonstrate need national funding policy specific diverse cultural landscape extreme weather rural location limited transportation high cost rural alaska funding policy needed support collaboration alaska based institution nonprofit organization engineering firm tribal entity rural alaska community representative
8,Construction of Climate Change-Adapted Seaweed Beds on the Japanese Coast,WOS:000441173100079,japanese coastal seaweed bed experiencing long term decline area coverage phenomenon called isoyake massively impacted fishery industry therefore performed seaweed bed restoration consequent measure implemented along promulgation relevant technology meanwhile increasing seawater temperature environmental change associated one cause isoyake spreading globally become increasingly severe recent year with respect method coping effect intergovernmental panel fifth assessment report 2014 call effect already occurred unavoidable medium long term effect in context discus present state future forecast seaweed bed japanese coast considers future trend adapted seaweed bed construction
9,"THE RELATIONSHIP BETWEEN GREEN, SUSTAINABLE AGRICULTURAL DEVELOPMENT, CLIMATE CHANGE ADAPTATION, AND DIGITAL TRANSFORMATION IN DONG THAP, VIETNAM",WOS:000896846800010,issue agriculture rural area digital transformation major policy party state dong thap vietnam locality continuing affected environmental pollution epidemic these greatly affect agricultural development if issue resolved timely significant impact future initially study relationship green clean sustainable agricultural development agricultural digital transformation dong thap inevitable objective trend key foundation sustainable development dong thap agricultural sector thereby contributing successful implementation resolution party congress dong thap province term xi
