,title,wos,clean_abstract
0,Ambiguity in social ecological system understanding: Advancing modelling of stakeholder perceptions of climate change adaptation in Kenya,WOS:000655692700003,requires understanding complex social ecological system sess one source uncertainty complex sess ambiguity defined range variety existing perception s considered equally valid resulting lack unique single system understanding current modelling practice acknowledge presence ambiguity sess focus finding consensus stakeholder however advanced method explicitly representing aggregating ambiguity sess underdeveloped moreover understanding influence ambiguity s representation limited demonstrates presence range ambiguity endogenous exogenous system driver internal relationship based individual fuzzy cognitive map derived stakeholder perception kenya introduces ambiguity based modelling process our result indicate acknowledging ambiguity fundamentally change s representation advanced method required
1,Climate adaptation in fragmented governance settings: the consequences of reform in public administration,WOS:000424916000008,impact dominant trend public administration decentralisation privatisation complex collective challenge insufficiently understood relevant setting impact become manifest local level financing power resides national level decision made locally fragmented institutional setting assist overcoming gap analysing institutional context e decentralised privatised fragmented setting influence capacity address challenge vulnerable area south devon coast uk there little action address expected impact vulnerable stretch coast a lack clarity around responsibility addressing impact lack deliberative structure various actor involved within context austerity hamper finding question whether decentralised decision making sufficient addressing challenge
2,A Method for Enhancing Capacity of Local Governance for Climate Change Adaptation,WOS:000556870200002,lack capacity subnational level highlighted key barrier implementing unfccc national plan at time adaptive capacity local governance highly context sensitive making one size fit approach inappropriate thus versatile methodological approach application various local context required there several indicator based local governance assessment method evaluating effectiveness local governance however fall short identifying prioritizing key factor within local governance enhancing adaptive capacity driving positive building theory author propose combining two methodological approach capital approach framework evaluating adaptive capacity local governance fuzzy cognitive mapping identifying leverage point one integrated modeling approach applied local researcher describes process benefit combining methodological approach example provided assupporting information assisting decision maker policy planner subnational governance identifying leverage point focus maximize impact capacity enhancing measure would make key contribution successful implementation unfccc national plan
3,GEOPOLITICS OF CLIMATE CHANGE: A REVIEW,WOS:000309376200003,review geopolitical element emerging discourse control cope two complementary approach may distinguished actor related approach analysis positioning state interest group develop strategy coping approach address process problem area physical economic demo graphic emerging geographic space consequence linked with failing mitigation policy instrument urgency increasing assessment regional consequence includes perception motivation presumed loser winner new security implication related emerging arctic south east asia africa pacific energy supply security dominant factor geopolitical consideration geopolitics inextricably linked many issue globalization significant shift global power raise discussion ethical responsibility evolving testing ground competitiveness innovation potential political economic model achieving sustainability
4,Guiding Climate Change Adaptation Within Vulnerable Natural Resource Management Systems,WOS:000277771400019,potential compromise sustainability natural resource mediterranean climatic system short term reactive response increasingly insufficient ensure effective management there simultaneous need clear articulation vulnerability specific management system risk development appropriate short long term strategic planning response anticipate environmental allow sustainable adaptive management response trend resource condition government developing policy framework without recognition importance responding strategically regional stakeholder struggle manage future risk in partnership south australian government adelaide mt lofty range natural resource management board regional community range available approach support regional decision making applied critically examined including scenario modelling applied participatory geographical information system modelling environmental risk analysis participatory action learning a manager apply idea within biophysical socio cultural context would success failure learning orientation societal enable improvement time a base line target regional response ownership issue stakeholder lead acceptance effective action adapt possible vitally important beyond baseline knowledge suggests range tool social physical science available guide decision making
5,Transformative climate change adaptation: bridging existing approaches with post-foundational insights on justice,WOS:000481543700001,complex policy domain spanning multiple sector scale actor wherein risk least power influence linear positivist model science uptake proving ineffective world increasingly concentrated wealth power institutional barrier rapidly growing risk facing many a plurality approach needed better examine dynamic often invisible model science uptake equity value contestation path dependency consider empower community find solution in conceptual argue bridging existing positivist interpretivist method insight post foundational theory underpin pluralism orient ethical principle justice strengthens capacity social support transformative principle proposed facilitate bridging
6,Diagnosing institutional barriers and opportunities for adaptation to climate change,WOS:000400768000006,institution one decisive factor enable constrain shape impact variability extreme event however current understanding institution situation fragmented across scientific community evidence diverges cumulative learning beyond single study limited adopts diagnostic approach elaborate nuanced understanding institutional barrier opportunity mean model centred meta analysis 52 case study public europe first result novel taxonomy institutional attribute situation it conceptually organises decomposes many detail institution empirical shown shape in second step identifies archetypical pattern institutional trap trade offs hamper thirdly corresponding opportunity identified enable actor alleviate prevent overcome specific institutional trap trade offs these result cast doubt validity general institutional design principle successful in contrast generic principle identified opportunity provide leverage match institution specific governance problem encountered specific context taken together result may contribute coherence integration need foster learning role institution situation cumulative fashion
7,The Disaster-Knowledge Matrix - Reframing and evaluating the knowledge challenges in disaster risk reduction,WOS:000368928000010,within context disaster risk reduction including significant thematic discourse dedicated difficulty implementing based knowledge policy practise not discussion focused cause issue many recommendation enhancing use information knowledge also made author first frame knowledge challenge second introduce systematic mean identify factor hindering use information knowledge approach proposed allows determining core barrier co production exchange use knowledge subsequently illustrate advancement needed field knowledge development mean transmission use disaster risk reduction suggest method analysis case considering success failure information flow different stakeholder group aim identify cause knowledge fragmentation different phase disaster management continuum subsequently strengthen individual institutional learning well determine social functional change required address pressing issue disaster risk reduction including competent manner
8,The Good Life and Climate Adaptation,WOS:000741277900001,need adapt brings moral concern according eco centric critique cannot resolved modernist ethic take human being capable intentionality rationality however intentionality rationality reconsidered counterfactual hypothesis becomes possible align modernist ethic eco centric approach these counterfactual hypothesis guide development institution allow pursuit good life mean society organized human intentional following habermas idea communicative rationality human capable collective deliberation given ecological challenge question becomes give ecological concern voice deliberative process
9,The Adaptation Policy Paradox: the Implementation Deficit of Policies Framed as Climate Change Adaptation,WOS:000329431700031,implementation policy suffers barrier limit even though set political agenda developed developing country surprisingly example concrete policy realization found comparative assessment investigate framing policy problem relate tractability issue implementation distinguish three framing cca variability cva vulnerability centered vca imply conflicting interpretation collective problem solved goal attained policy solution through methodology comparative case study conduct empirical analysis three implementation process india switzerland examine framing translate formal policy design concrete policy realization find regardless adaptive capacity country implementation take place cca framing meet tractability issue vca framing therefore discus paradox innovative additional cca type policy advocated united nation framework convention unfccc likely face deficit implementation according analysis
