,title,wos,clean_abstract
0,Methodology for holistic assessment of grey-green flood mitigation measures for climate change adaptation in urban basins,WOS:000706313000068,a novel methodological framework urban drainage introduced tested small urban basin impact intensity duration frequency curve urban drainage reported flood mitigation measure comprised green grey alternative e permeable surface sewer enlargement storm water management model swmm5 calibrated employed prior calibration sensitivity analysis swmm hydrologic hydraulic permeable surface input parameter conducted using global sensitivity analysis method two novel index index reliability urban drainage iruda variability index cvai also introduced iruda ass total reliability urban drainage network hydraulic temporal volumetric term sizing flood mitigation measure undertaken employing construction cost along iruda cvai used alternative selection among different flood mitigation scenario cvai ass total adaptive capacity drainage network based hydrological hydraulic economic aspect proposed plan a forward uncertainty propagation scheme employed selected alternative order examine input data parametric uncertainty respect peak discharge outlet basin finally monetization ecosystem service offered green measure presented simulation result area illustrated non stationarity assumption future rainfall intensity urban flooding risk increase therefore flood mitigation measure required furthermore majority strategy examined found improve capacity reliability drainage network moreover result revealed permeable pavement perform better storm event return period five year overall concluded design criterion need reviewed also green measure permeable surface introduced design procedure
1,Aligning Climate Governance with Urban Water Management: Insights from Transnational City Networks,WOS:000473105700071,a growing number city different world region forming transnational network order mitigate adapt in interested nexus urban water management how transnational city network action perceive urban water management what kind activity adopt improving urban water management how effective practice map 17 transnational city network primarily work governance ass whether formally embrace urban water management field activity analyzes extent influence local action regarding water related issue our descriptive analysis reveals great majority transnational city network embraced goal related urban water management mostly framed perspective however depth analysis two frontrunner city show membership iclei local government sustainability limited influence initiation implementation water related policy measure
2,Is flood resilience planning improving? A longitudinal analysis of networks of plans in Boston and Fort Lauderdale,WOS:000704981500008,a increase flood risk growing recognition multiple plan city adopt often work cross purpose encourage development area risk current future flooding there call coordinated approach planning current future flood risk planning rising challenge apply plan integration resilience scorecard pirs methodology spatially evaluate policy would impact physical vulnerability flooding network different city plan shape land use steer development boston ma fort lauderdale fl unlike previous application approach look plan network changing time between 2015 2019 attention grew city number plan policy across network potential decrease physical vulnerability new type plan plan play important role reducing flood risk however plan perpetuate past disparity policy attention a first analyze city network plan potential impact resilience evolve time work important implication planning scholarship practice well hazard governance broadly
3,Source-Based Modeling Of Urban Stormwater Quality Response to the Selected Scenarios Combining Future Changes in Climate and Socio-Economic Factors,WOS:000379159200004,assessment future trend urban stormwater quality helpful ensuring effectiveness existing stormwater quality infrastructure future mitigating associated impact receiving water combined effect expected change socio economic factor stormwater quality examined two urban test catchment applying source based computer model winslamm tss three heavy metal copper lead zinc various future scenario generally catchment showed similar response future scenario pollutant load generally sensitive change socio economic factor e increasing traffic intensity growth intensification individual land us specifically selected intermediate socio economic scenario two scenario rsp 2 6 8 5 tss load catchment increased 10 average applying intermediate scenario rcp 4 5 two ssps sustainability security scenario ssp1 ssp3 tss load increased average 70 furthermore observed well designed maintained stormwater treatment facility targeting local pollution hotspot exhibited potential significantly improve stormwater quality however potentially high cost in fact possible reduce pollutant load catchment future sustainability scenario average e g tss reduced 20 compared current condition methodology developed found useful planning strategy context local condition
4,From EU Directives to Local Stormwater Discharge Permits: A Study of Regulatory Uncertainty and Practice Gaps in Denmark,WOS:000578942300001,change urbanization push city redesign drainage system may increase separate stormwater discharge local recipient in eu regulation governed water framework directive wfd flood directive national implementation varies often supplemented local non legislative guideline by reviewing trend discrepancy danish regulation practice separated stormwater discharge investigates directive put effect a legislative gap separate stormwater discharge introduces uncertainty discharge permit condition especially affect condition targeting water quality point several topic addressed e g level regulation separate stormwater discharge take place opportunity coordination flood risk initiative well uncertainty regarding application best available technique working issue would elevate regulation practice aid regulator reaching holistic consistent approach thus improving chance reaching desired recipient status wfd deadline 2027 could undertaken river basin river basin district national level also potential harvesting mutual benefit addressing challenge internationally
5,Nature-based Solution for an integrated and resilient management of the urban water system: the case study of the municipality of Salt,WOS:000716943400003,show based application experimental investigation model oriented systemic evaluation scientific content relating management urban rainwater nature based solution nb model recognizes also according case developed barri del mass maso girona definition unitary multi systemic vision domain prevention urban flooding these occur morpho functional context city fabric area belonging settlement system in urban planning information useful different scale representation spatialized according management sustainable use rainwater main goal facilitate recognition environmental physical morphological correlation exogenous endogenous factor characterizing effectiveness nb mitigation hydraulic risk namely planning process urban governance model experiment support planning system analysis model capable recognizing risk processing uws replicable logical model also make possible evaluate different hydraulic performance urban context relate capacity flow ecosystem service present
6,"Residents' Willingness to Participate in Green Infrastructure: Spatial Differences and Influence Factors in Shanghai, China",WOS:000493525500255,green infrastructure gi play fundamental role achieving urban pluvial flood management mitigating urban heat island effect improving living suitability resident participation main driving force gi implementation based semi structured interview gi spatial analysis multiple regression investigated resident willingness participate implementation gi public private space identified influence factor shanghai china result show compared private space resident prefer implement gi public space different preference gi measure on urban scale resident willingness participate implementation gi private space characterized high inner city low suburban area spatial difference insignificant public space in addition factor affecting resident willingness participate implementation gi different private public space deterministic factor gi participation gender education level floor private space include building age public space addition common factor free time cognition gi perception pluvial flood risk supportive factor environment improving factor influence private public space gi participation our analysis therefore provides valuable information policymakers concerning nature based solution urban sustainability
7,Exploring trade-offs among the multiple benefits of green-blue-grey infrastructure for urban flood mitigation,WOS:000505924300073,presenting one main challenge planet in parallel region world projected urbanise consequently sustainable development challenge increasingly concentrated city a resulting impact increment expected urban flood risk many area around globe opportunity improve urban condition implementation green blue infrastructure provide multiple benefit besides flood mitigation however easy task since urban drainage system complex structure work focus method analyse trade offs different benefit pursued stormwater infrastructure planning a hydrodynamic model coupled evolutionary optimisation algorithm evaluate different green blue grey measure combination evaluation includes flood mitigation well enhancement co benefit confirmed optimisation helpful decision making tool visualise trade offs among flood management strategy our result show considering co benefit enhancement objective boost selection green blue infrastructure however flood mitigation effectiveness diminished extra benefit pursued finally proved combining green blue grey measure particularly important urban space several benefit considered simultaneously
8,Integrated urban water management applied to adaptation to climate change,WOS:000433190000019,integrated urban water management iuwm holistic management urban water supply sanitation stormwater wastewater achieve sustainable economic social environmental objective all part urban water cycle managed together instead separately iuwm part solution city facing singular multiple water management stress present future climate it particular advantage implemented time space others condition option preserved future action contains regret co benefit action integrates local stakeholder planning process conducted qualitatively examine iuwm used manage multiple urban water stress present future climate land use condition upon built natural social system exeter new hampshire small town located semi rural area northeastern united state with emphasis holistic solution system thinking shown looking exeter suite challenge lens iuwm opportunity integrated strategy may lower overall cost also provide wide scale multi criterion benefit
9,Socio-Economic Assessment of Green Infrastructure for Climate Change Adaptation in the Context of Urban Drainage Planning,WOS:000537476200290,green infrastructure gi contributes improve urban drainage also societal environmental benefit grey infrastructure usually economic assessment urban drainage planning decision making often focus flood criterion present economic assessment gi based conventional cost benefit analysis cba includes several benefit related urban drainage flood combined sewer overflow waste water treatment environmental impact receiving water body additional societal environmental benefit associated gi air quality improvement aesthetic value etc benefit flood damage reduction monetized based widely used concept expected annual damage ead calculated using 1d 2d urban drainage model together design storm damage model based tailored flood depth damage curve benefit combined sewer overflow cso damage reduction monetized using 1d urban drainage model continuous rainfall simulation price per cubic meter spilled combined sewage water estimated literature societal benefit estimated using unit price also estimated literature economic assessment applied two different case study spanish city barcelona badalona result useful decision making also underline relevancy including flood damage cba gi
