,title,wos,clean_abstract
0,PLANNED AND AUTONOMOUS ACTIONS: BELGRADE WATERFRONT ADAPTATION TO CLIMATE CHANGE,WOS:000351589400001,there broad consensus necessary urgent numerous document guideline available provide advice incorporate hazard risk spatial policy global european national scale experience le developed country shown rather simply cascading uniform procedure method technique higher lower level governance realistic approach call innovative procedure tailored specific circumstance author argue cca process developing country especially post socialist transition country underdeveloped institution procedure differs seen developed nation call taking diverse multiple experience account response particular local impact formulated in sense necessarily guided effective strategy take consideration overall economic social environmental goal rather primarily intertwined local spatial planning effort reduce vulnerability variability mainly reactive endeavour lack anticipatory approach nonetheless innovative quality case deserve closely inspected argument illustrated example belgrade serbia heron island project danube river developed 2006 2009 aimed reduce vulnerability flooding in absence policy strategy serbia project sought balance nature preservation construction cca action demonstrative project analysed illustration integrated planning system well different opportunity available incorporate new existing development
1,A framework for analyzing climate change adaptations as actions,WOS:000300589100002,developing generalized theory requires common concept map different situation aim contribute endeavor presenting novel framework conceptualizes adaptation action framework intended systematically analyze actor relation involved adaptation barrier implementation by combining established scientific action theory terminology intergovernmental panel ipcc innovative way used clarify notion used assessment framework potential illustrated case cooling water management river rhine catchment elucidation prominent concept show framing adaptation action purpose adaptation tend connect mean end chain becomes crucial actor take different functional role exposure unit operator receptor a mismatch role lead barrier deduce four type complex actor relation missing operator missing mean unemployed mean case yield complex bundle adaptation show potential barrier involved quite diverse there thus blueprint solution although identify entry point analysis lead skeptical conclusion adapting cooling water management whole rhine catchment
2,Natural resource manager perceptions of agency performance on climate change,WOS:000314371700018,an important precursor adoption strategy understand perceived capacity implement operationalize strategy utilizing importance performance analysis ipa evaluation framework present comparative case federal state land natural resource manager perception agency performance factor influencing adaptive capacity two u s region northern colorado southwestern south dakota result revealed several important finding substantial management implication first none manager ranked adaptive capacity factor low priority second manager held perception agency performing either neutrally poorly factor influencing adaptive capacity third gap analysis revealed significant improvement required facilitate optimal agency functioning dealing related management issue overall result suggest host institutional policy oriented e g lack clear mandate adapt financial human resource e g inadequate staff financial resource informational e g inadequate monitoring program contextual barrier e g sufficient regional network mitigate potential transboundary impact currently challenge efficient effective integration decision making management within agency working region ipa framework proved effective tool help manager identify understand agency strength area concern redundancy area warrant use limited fund resource reallocation order enhance adaptive capacity maximize management effectiveness respect
3,Views of the frontiers in climate change adaptation economics,WOS:000301644400004,shift framing vulnerabilityimpacts pathway also shift predict provide approach understanding dynamic process study economics relying comparative static reference impact scenario ignore challenging frontier representing decision process uncertainty logic shift dynamic pathway approach widely accepted principal effective analytical tool beginning appear further case study required explore matrix uncertainty future condition range metric valuing impact decision process wire clim 2012 3 161170 doi 10 1002 wcc 157
4,A Risk-Informed Decision-Making Framework for Climate Change Adaptation through Robust Land Use and Irrigation Planning,WOS:000759571700001,uncertainty variability key challenge planning in face uncertainty decision making addressed two interdependent stage make partial ex ante anticipative action keep option open new information revealed adapt first stage decision respect newly acquired information decision making approach corresponds two stage stochastic optimization sto incorporating anticipative ex ante adaptive ex post decision within single model develops two stage sto model robust land use irrigation planning condition uncertain water supply model identifies difference decision making case perfect information full uncertainty two stage sto perspective learning uncertainty two stage anticipative adaptive decision making safety constraint provides risk informed decision characterized quantile based value risk conditional value risk risk measure ratio ex ante ex post cost shape uncertainty determine balance anticipative adaptive decision selected numerical result illustrate alteration ex ante agricultural production cost affect crop production management technology natural resource utilization
5,The added value of real options analysis for climate change adaptation,WOS:000526820100006,investment decision made efficiently uncertainty new information considered economic appraisal real option analysis roa robust decision making tool allows incorporation uncertainty new information in opinion argue roa valuable tool providing analysis designed reflect real world characteristic decision context highlight difference traditional risk based roa scenario based roa discus relative merit approach perspective assumption use information also emphasize need increased co development roa design application end user given large uncertainty long term planning suggest emerging strand scenario based roa method offer way help identify conditionally value flexibility without aggregating value precise expected value across state world categorized economics iterative risk management policy portfolio
6,Science-policy linkages in climate change adaptation in Europe,WOS:000290180800002,purpose purpose emphasise importance resolving disconnect issue quality timing uncertainty projection need swift informed appropriate decision design methodology approach utilises result multi level policy conducted early 2009 ass different approach production information application national select sub national level italy finland data collected via preliminary relevant document well 23 interview italy 21 interview finland conducted environmental policy actor scale administration finding show different extent process linkage policy seen determinant development measure multi scalar decision making process way information framed used render application complex process originality value contributes understanding linkage science policy regard nature science policy linkage local decision making process particular finding importance scientist policy maker alike
7,Climate risk index for Italy,WOS:000431148800007,describe risk index developed inform national planning italy elaborated index support national authority designing policy plan guide initial problem formulation phase identifies administrative area higher propensity adversely affected index combine amplified hazard ii high resolution indicator exposure chosen economic social natural built manufactured capital mc asset iii vulnerability comprises present sensitivity induced hazard adaptive capacity use standardized anomaly selected extreme index derived high resolution regional model simulation euro cordex initiative proxy altered weather related hazard exposure sensitivity assessment based indicator manufactured natural social economic capital asset exposed adversely affected related hazard mc refers material good fixed asset support production process e g industrial machine building natural capital comprises natural resource process renewable non renewable producing good service well social capital sc addressed factor individual people health knowledge skill collective institutional level e g family community organization school economic capital ec includes owned traded good service result risk analysis used rank subnational administrative statistical unit according risk challenge possibly financial resource allocation part theme issue advance risk assessment policy
8,Decomposing the cascade of uncertainty in risk assessments for urban flooding reflecting critical decision-making issues,WOS:000452480700009,risk assessment traditionally follow analytical structure information linked impact model subsequently damage model decision making tool structure generates wide cascade uncertainty accumulate analytical step consequently resulting wide range risk estimate cascade uncertainty suggest risk assessment useful context decision making regarding however many uncertainty revealed traditionally structured risk assessment equally relevant specific decision presenting wide cascade uncertainty mask key decision making parameter in show cascade uncertainty relevant decision making reduced applying uncertainty decomposition approach design initially identifies uncertainty cascade element particular relevance focal decision making context compare full cascade uncertainty emerge traditional risk assessment based linked scenario impact modeling damage cost assessment uncertainty cascade generated detailed assessment urban flooding risk focus key uncertainty decision making a case flooding extreme precipitation danish city odense used decompose major source uncertainty modeling hydrological modeling damage cost assessment decomposition approach reduces focal range damage cost estimate 7 9 m eur corresponds 20 24 reduction full uncertainty range without application decomposition approach assuming damage cost assessment provide indication much society willing spend decomposition approach presented could assist decision maker increasing economic effectiveness investing protective measure
9,Enabling Knowledge through Structured Disaster Damage & Loss Data Management System,WOS:000803368600001,effective efficient management post disaster damage loss data key component disaster risk reduction policy fulfil requirement sendai framework sustainable development goal recently european law however reality organized structured damage loss data collection still infancy in era rapid technological improvement overwhelming volume channel data still record lack basic figure disaster loss scale granularity level detail needed application first theoretical overview data science applied disaster risk management description collection procedure use damage data building case earthquake italy greece provided second information system is intended enhance damage loss data collection management proposed lode loss data enhancement disaster risk reduction project illustrated is described detail starting stakeholder consultation elicit requirement system architecture design implementation is provides comprehensive tool input query multisectoral post disaster damage loss data relevant spatial temporal scale part is devoted building damage described depth showing obstacle difficulty highlighted collection use data greek italian case approached solved finally development is background philosophy discussed including need institutionalized damage data collection engineering developed software engineering current damage loss data practice
