,title,wos,clean_abstract
0,The Role of Economic Policy in Climate Change Adaptation,WOS:000339901100002,ass role public sector first offer definition categorization consider primary economic principle guide assignment task either private public sector well guiding assignment within public sector find role state policy limited identify information policy provision suitable regulatory framework market formation human capital policy fostering economic growth well technological medical knowledge main area public sector role jel classification number h54 q54 q58
1,Geographies of vulnerability: a research note on human system adaptations to climate change in the Caribbean,WOS:000517375500001,caribbean small island community particularly vulnerable impact while policy often formulated national level impact first felt local community note part larger project caribbean coastal community review recent literature human system adaptation local level caribbean it seek answer two question 1 how human system local level adapting caribbean 2 what challenge exist local level adaptation human system seek protect vulnerable community caribbean study reviewed highlight importance considering vulnerability sub population protecting livelihood pursuing institutional cooperation local national level in interrogating whether recommendation community adaptation literature transferrable geography note emphasizes understanding challenge community face protecting human system help policy maker develop effective strategy centre justice
2,Collaborative use of geodesign tools to support decision-making on adaptation to climate change,WOS:000393754000003,spatial planner around world need make plan planning requires combining spatial information stakeholder value demonstrates potential geodesign tool mean integrate spatial analysis stakeholder participation planning tool interactive provide dynamic feedback stakeholder objective response application spatial measure different rationality formed underlying internalized value influence reasoning decision making four tool developed tailored different rationality varying collective individual viewpoint analytical political argument tool evaluated experiment four group participant set around interactive mapping device touch table to local decision making supported focus specific case netherlands in case multiple different stakeholder need make spatial decision land use water management planning response collaborative use four geodesign tool evaluated interactive experiment result show geodesign tool able integrate engagement stakeholder assessment measure experiment showed decision making benefit use geodesign tool long tool carefully matched rationality applies issue although tool tested support design plan dutch setting tool could used regional planning country development regional strategy ra required european union national scale support developing national plan action napa initiated united nation framework convention unfccc least developed country
3,Adaptation to Climate Change Risks and Regulation Through Insurance: The Case of China,WOS:000832986600003,insurance transfer spread risk including risk it provide direct financial protection affected it received attention regulatory function influencing policyholder behaviour sometimes called insurance governance form private contractual regulation examines function limit insurance related compensation governing complex related risk describing variable performance insurance scheme china show insurance perform useful regulatory function however equally make clear insurance play role appropriate regulatory framework provided case china illustrates lack regulatory framework limit role insurer play
4,Climate change collaboration among natural resource management agencies: lessons learned from two US regions,WOS:000349401800005,it argued regional collaboration facilitate impact integrated planning management in attempt understand underlying institutional factor either support contest assumption explores institutional factor influencing regional scale multiple public land natural resource management jurisdiction involved insight two mid western u case study reveal several challenge collaboration persist prevent fully integrative multi jurisdictional planning regional scale propose challenge lack adequate time funding communication channel reframed opportunity build interdependence identify issue linkage collaboratively explore nature extent organisational trade offs respect regional effort such reframing better facilitate multi jurisdictional planning management shared biophysical resource generally simultaneously enhancing organisational capacity mitigate negative effect take advantage potentially favourable future condition era characterised rapid
5,Barriers to climate change adaptation in the Australian construction industry - Impetus for regulatory reform,WOS:000433649700022,it increasingly recognised risk associated must addressed mitigation building vulnerable risk also source significant proportion greenhouse gas emission contribute construction industry significant potential facilitate action reduce contribution greenhouse gas emission across construction building lifecycle physical building settlement withstand present future change however limited evidence significant adaptive action date little known existing barrier action construction industry explores barrier australian construction industry qualitative interview twenty one key stakeholder barrier identified included use inconsistent unclear language limited regulation perceived unaffordability initiative lack awareness lack client demand implement initiative recommendation facilitate strategy construction industry provided these focus need address regulatory reform b address structure construction industry interrelationship built environment profession process
6,Analytic framework for assessing participation processes and outcomes of climate change adaptation tools,WOS:000412840100008,assumption empirical evidence linking development cooperation led emergence range tool aiming improving quality development cooperation initiative time global in order ass quality tool develop analytic framework critically ass social learning sustainable development outcome tool analytic framework defines project objective participation typology participation tool participation stage scenario development modelling exercise stakeholder analysis risk communication strategy support quality participation outcome
7,"Participation, scenarios and pathways in long-term planning for climate change adaptation",WOS:000391198300004,describes planning process triggered group researcher stakeholder context collective response long term plan protecting vulnerable coastal system initiated despite local perception vulnerability risk case show application two method scenario workshop pathway context participatory action methodological design participatory action qualitative scenario method highlighted accelerator process calling action facilitating connecting diverse social group stake long term plan towards adapted society experience lead conclusion planning go far beyond technical dimension take account affected present future decision made a holistic approach planning depend interrelation managerial top approach localized initiative driven inclusive collective action process
8,Regional organisations and climate change adaptation in small island developing states,WOS:000399699500004,regional organisation play central role coordinating regional response across small island developing state 58 country particularly vulnerable impact effectiveness organisation coordinating effort underexplored academic literature help fill gap by developing framework assessing regional organisation coordinating qualitatively ass related input project programme output caribbean community centre secretariat pacific community secretariat pacific regional environment programme assessment enriched data gathered interview national regional development official caribbean pacific it find regional organisation effective respect related input output le effective coordinating project programme it recommends addition differentiating organisational mandate regional organisation focus resolving major related information deficit issue helping country develop ready finance investment project building national level capacity adapt supporting creation enabling environment
9,Collaborative governance and the challenges of participatory climate change adaptation planning in Santiago de Chile,WOS:000349377200008,focus collaborative governance challenge participatory process order form integrated response case santiago de chile creation regional plan metropolitan region undertaken collaboration regional government regional ministerial secretariat environment provides experience participatory process part larger inter transdisciplinary project highlight complexity involved process knowledge transfer context collaborative governance principal challenge identified make case respect planning able communicate scientific data effectively clear methodology uncertainty ensure integrated coordinated response rather sectoral fragmentation concludes despite complexity involved participatory planning process preferable urban process legitimate generate social capacity building inter sectoral cooperation needed context current governance model large latin american city exemplified case santiago
10,"Integrating Climate Change Adaptation and Mitigation into Land Use Optimization: A Case Study in Huailai County, China",WOS:000738022600001,land use play crucial role mitigation reasonable design land use distribution positively impact thing therefore interest mitigation strategy land use management growing however mitigation strategy handled separately different dimension spatial level in presented modeling framework land use optimization integrates mitigation developed model applied huailai county wherein environmental socioeconomic condition sensitive regional land use optimization model combined linear programming model modified cellular automaton model subsequently mitigation constraint including ecological water demand spatial suitability carbon sequestration incorporated model result indicate region area could adapt mitigate constant land use pattern land use conversion region different scenario primarily located topography transition region optimization result also reveal trade offs mitigation manifested increase carbon sequestration ecological water demand accompanied decrease net income agricultural production thus necessary simultaneously incorporate mitigation land use optimization management proposed model provides feasible method incorporate balance trade offs land use pattern optimization regional scale
11,"Disaster risk management, or adaptation to climate change? The elaboration of climate policies related to agriculture in Colombia",WOS:000796712800005,if policy result transnationalization public policy reinterpreted national level examined context policy formulated colombia actor oriented perspective using traveling model approach analyzed role actor international national level raising issue shaping policy result showed translation chain several governmental non governmental actor increase visibility issue colombia consultation help defining addressing issue analysis arising traveling model expose power struggle competing agency national planning department dnp promoted national disaster risk management unit ungrd favored disaster risk management at end translation chain governmental actor reappropriated international consultant interpretation issue solution within economic perspective hence came seen economic opportunity way avoid economic loss international dominance elaboration policy combined scant involvement local actor could constitute challenge policy implementation potentially inhibit achieving successful outcome
12,Coordinating climate change adaptation across levels of government: the gap between theory and practice of integrated adaptation strategy processes,WOS:000491202800008,policymakers different government level develop integrated strategy process asp supposed prepare particular region country municipality impact literature suggests coordination effort promise comprehensive allows making use synergy avoiding maladaptation nonetheless lack evidence coordination multiple level potential actually facilitate based examination 14 integrated asp author asks interact reconcile priority level adequate tool coordinating reveals considerable gap theory practice it demonstrates call coordination reflected current policy question whether coordination need better prepared impact
13,Can Adaptive Comanagement Help to Address the Challenges of Climate Change Adaptation?,WOS:000329431700002,a shift taking place within environmental governance draw attention mode instrument respond system dynamic uncertainty contested value adaptive comanagement one process advanced make governance operational emphasizes collaboration among diverse actor function across scale level foster learning though iterative feedback although extensive experience adaptive comanagement gained relation environmental resource issue potential contribution governance adaption largely unexplored probe adaptive comanagement might offer support identifies gap knowledge requiring attention in drawing upon existing literature applied experience argued adaptive comanagement may contribute building generalized adaptive capacity well providing novel institutional arrangement generate adaptive response at time several question emerge adaptive comanagement context consideration thus discussed adaptive comanagement scholarship application addressing challenge
14,Adapting as usual: integrative and segregative institutions shaping adaptation to climate change in local public administrations,WOS:000434286600007,local administration play key role delivering to need address collective action based transaction cost economics explores role called integrative segregative institution way local administration adapt whether different functional branch respond collectively rather independently through comparative analysis 19 sensitive local administration show variation way local administration structure internal coordination determines way approach under integrative institution local administration adjust prior coordination structure accommodate under segregative institution administration move towards integrative institution order adapt provided already feel
15,Vertical integration for climate change adaptation in the water sector: lessons from decentralisation in Africa and India,WOS:000500734400001,vertical integration creates strategic linkage national sub national level promoted important decentralisation transfer authority responsibility lower level organisation serf similar purpose place number decade based four case study semi arid region africa india argues vertical integration reflect lesson decentralisation related governing natural resource particularly water sector focus participation flexibility two central component considers decentralisation enhanced undermined finding suggest vertical integration strengthened number lesson considered namely actively seek equitable representation marginal diverse local group drawing formal informal participation structure ii ass address capacity deficit undermine flexibility adaptive response especially within lower level government iii use hybrid mode governance include government intermediary diverse local actor formal informal institution improve bottom engagement
16,Harnessing the temporal and projective attributes of human agency to promote anticipatory climate change adaptation,WOS:000814746900001,human agency seen critical component adaptive capacity concerning environmental capacity may entail social actor ability learn past experience create opportunity present dealing uncertainty future however also mean actor need able overturn structural barrier impede anticipatory lack political leadership power imbalance acceptance risk willingness act while scholarship around question structural barrier common environmental study literature le understanding future thinking could help strengthen human agency harnessing temporal projective attribute human agency social actor exert influence future create solution may comprise promising way forward investigates social actor understand past social environmental explores scenario planning may help actor apply understanding change time devise policy applies exploratory lens australian coastal local government area engaged scenario planning pathway planning finding indicate temporality aspect agency applied solving complex issue overcoming structural barrier manifest differently individual collective perspective mean scenario planning pathway planning help anticipatory identification experimentation may sufficient overturn structural barrier short term
17,Financial instruments for disaster risk management and climate change adaptation,WOS:000363483600007,international panel ipcc called new balance reducing risk extreme transferring example insurance mean effectively preparing managing disaster impact changing elaborates balance overview disaster risk financing mechanism contribute disaster risk reduction developing country suggest risk management approach target risk reduction risk financing different layer risk including layer represents possible limit by reviewing traditional post disaster financial arrangement government compensation non traditional pre disaster instrument index based insurance show risk financing complement stimulate risk reduction discus benefit financial instrument including provision post disaster finance recovery pre disaster security necessary poverty reduction these benefit come cost discus risk challenge future prospect risk financing developing country
18,Place influences in framing and understanding climate change adaptation challenges,WOS:000378171500004,literature emphasis importance geographical understanding guiding place perspective particularly significant after scale term place within literature often implicitly used reference delineated localised region place based risk assessment place based planning here use case australian island state tasmania demonstrate importance particularity place formation issue problem definition framing dynamic knowledge praxis development across range industry sector describe significance place tasmania regard geographical location portrayal island place cultural meaning relation through synthesis policy literature engagement researcher stakeholder identify three emergent thematic place characterisation tasmania find characterisation contributed directly indirectly initiation extent practical activity framing issue perspective potential response different sector including marine biodiversity resource sector small business human health sector exposing influence essential focusing future activity including planning investment practice tasmania location place central issue
19,Climate Change Adaptation and Policy Capacity in the Canadian Finance Sector: A Meso Analysis,WOS:000313490900005,examines policy capacity relation finance sector through meso level analysis focused level integration finance policy network survey policy professional area regarding issue illustrates challenge operationalizing concept policy capacity limitation effective policy capacity policy domain though central concern government improvement policy capacity require attention network integration governance arrangement government effectively respond unique challenge posed
20,"Policy design, spatial planning and climate change adaptation: a case study from Australia",WOS:000354871300006,there gap existing literature concerning design spatial planning instrument relationship policy instrument sociopolitical barrier reform to help address gap present typology spatial planning instrument analysis pattern instrument choice australian planning process order shed light contextual factor impede analysis highlight policy design amplify barrier arranging policy actor way inimical reform stripping decision maker instrument necessary make sustain desired policy change
21,Tackling knowledge and power: an environmental justice perspective on climate change adaptation in Kiribati,WOS:000716287100001,reducing vulnerability core intervention goal usually approached perspective increasingly universal methodology tool service grounded western scientific thought knowledge question justice new reproduced vulnerability play marginal role intervention in argue failure acknowledge let alone address intricate linkage knowledge power risk creating fundamental injustice part well intended process outcome using kiribati project kap case examine knowledge hegemony lead unsatisfactory process outcome viewed justice perspective environmental justice lens provide useful framework applying distributional procedural epistemic notion injustice tackle interrogate knowledge power relation identify profound part intervention
22,Enabling Environments? Examining Social Co-Benefits of Ecosystem-Based Adaptation to Climate Change in Sri Lanka,WOS:000458929500217,vulnerability social marginalisation often interrelated environment variation practice account social ecological relation varying degree advocate ecosystem based approach eba claim delivers social co benefit marginalised group although scant empirical evidence support claim i investigate claim two eba intervention sri lanka interpreting social benefit empowerment lens i use qualitative method focus group narrative interview conduct context intervention in case marginalised people empowered adaptive strategy reflect power relation vulnerability relate dynamic ecology finding show eba enabled social benefit marginalised group especially support common pool resource management institution gendered practice home garden such conduct embedded within mostly peripheral broader deeper contestation power nevertheless project acted platform renegotiating power relation including act resistance result call greater recognition way marginalised group relate ecology within empowered adaptive strategy whilst also highlighting need recognise diverse interest power relation cut across conduct context nominally ecosystem based intervention
23,Questioning the assumptions: the role of vulnerability assessments in climate change adaptation,WOS:000209371400003,a number challenge prevent activity contributing vulnerability reduction some relate nature quality vulnerability assessment others concern well assessment link action by highlighting four persistent assumption role vulnerability assessment seek identify way practice vulnerability assessment better support progressive action argues action identified within vulnerability assessment successful need assessment engage marginalized perspective ii draw upon diverse knowledge domain iii integrate scale analysis appropriate scale action iv build political requires vulnerability assessment considered method information generation vulnerable located underlying reason vulnerability in addition improving rigor transparency assessment engagement stakeholder assessment process better facilitate vulnerability focused
24,Toward conceptual frameworks for linking disaster risk reduction and climate change adaptation,WOS:000357733900028,priority disaster risk reduction drr cca agenda include reducing vulnerability enhancing resilience thus crucial link drr cca benefit simultaneously risk reduction measure provides conceptual framework could useful better understanding promoting integration drr cca linking approach accelerate risk reduction measure level global regional national local linkage could important basis discussion negotiation regarding allocation fund needed tackling especially developing country also identifies common feature practice drr cca several sector document growing acknowledgment affirmation need integrate drr cca development policy planning
25,Does learning about climate change adaptation change support for mitigation?,WOS:000350088100003,many speculated increased attention reduce support mitigation risk compensation hypothesis suggests remedy reduce impact risky behavior unintentionally increase behavior risk salience hypothesis suggests information may increase salience impact therefore increase mitigation support experiment 1 presented participant news irrigation technology described way improve efficiency pure control reduce emission mitigation control reduce drought vulnerability political moderate condition rated higher political priority supportive policy subsidize technology control result replicated experiment 2 these result partially support risk salience hypothesis there evidence justify concern discussing reduce support mitigation concern
26,"Participatory urban planning for climate change adaptation in coastal cities: lessons from a pilot experience in Maputo, Mozambique",WOS:000352964400003,proposes right based approach participatory urban planning urban area participatory urban planning tie local development opportunity previous discussion suggest participatory urban planning may help understand structural inequality gain even temporally institutional support deliver planning process constant negotiation local actor building upon action project implemented process participatory urban planning maputo mozambique reflects upon practical lesson emerged experience relation incorporation information difficulty secure continued support local government opportunity local impact implementation proposal emerging process
27,Integrated assessment of localized SSP-RCP narratives for climate change adaptation in coupled human-water systems,WOS:000764890700008,assessment impact requires downscaled projection context specific socioeconomic scenario development practical environmental sustainability regional local scale predicated strong understanding future socio economic dynamic range potential projection addressed need using integrated assessment localized hybrid shared socioeconomic pathway representative concentration pathway ssp rcp framework interdisciplinary participatory storyline development process integrates bottom local expert stakeholder knowledge top insight global ssps use global ssps ssp1 ssp5 boundary condition conjunction pathway rcp4 5 rcp8 5 create localized ssp narrative iterative participatory process using storytelling method by using integrated socio economic environmental system dynamic model developed collaboration local stakeholder explore potential impact plausible local ssp rcp narrative quantify important socio environmental vulnerability human water system e g crop yield farm income water security groundwater depletion mid century period e 2050 framework developed inform pakistan rechna doab region serf representative case multi stakeholder coupled human water system operating developing country our result suggest even limited socio economic improvement e g technology policy institution environmental awareness water security would expected decline environmental degradation e g groundwater depletion worsen under rcp 4 5 average projected increase water demand 2030 7 32 ssp scenario narrative
