,title,wos,clean_abstract
0,Using Google search data to inform global climate change adaptation policy,WOS:000448034000021,well human society many part world threatened while global impact local regional vulnerability varies widely across community country region awareness related willingly community adapt thus identifying community awareness could help gain insight community willingness adopt policy in use culturomics analyze big data google search query group country based awareness potential willingness potential capacity deal demonstrate culturomics used allocate country along typology gradient ranging high risk high awareness low risk low awareness furthermore identify positive correlation country vulnerability awareness a paris agreement establishes global goal enhance adaptive capacity strengthen resilience reduce vulnerability identifying country potential adaptive capacity impact critical pairing culturomics insight vulnerability novel approach facilitate international
1,Effectiveness of the Local Adaptation Plan of Action to support climate change adaptation in Nepal,WOS:000374841800010,a key challenge developing country whole handling global particular link local need one hand national initiative vulnerable household community directly benefit ass impact nepal government effort promote local plan action lapa applicability least developed country ldcs based data gathered two field study nepal show nepal lapa succeeded mobilizing local institution community group planning recognizing role however lapa approach implementation constrained sociostructural governance barrier failed successfully integrate local need local planning increase adaptive capacity vulnerable household describes mechanism suitable governance strategy specific nepal ldcs it also argues need adopt adaptive comanagement approach government stakeholder identify common local national level mainstreaming strategy knowledge management resource mobilization institutional development ultimately using tool handle global
2,Limitations and opportunities of social capital for adaptation to climate change: a case study on the Isles of Scilly,WOS:000384740500003,small island among region affected impact global they regarded particularly vulnerable different point view island society also feature particular sociocultural resilience distinguishes continental society how social structure increase adaptive capacity small island towards sea level rise i consider concept social capital applicable order understand role community collective action context vulnerability resilience in i present result case isle scilly uk a mixed method qualitative approach applied analyse various role social capital impact small archipelago representative european small island economically advanced isolated context isle scilly among vulnerable island region europe result contribute general discussion social capital relevance collective action global how useful concept and relevant small island isle scilly
3,Collaboration between meso-level institutions and communities to facilitate climate change adaptation in Ghana,WOS:000469979700005,there growing recognition role meso level institution operate central state community facilitating local district level explores collaborative approach planned external agent ghana create linkage meso level institution community examines actor involved received approach based fieldwork northern upper east region ghana programme examined designed reflect need community instead general strategy finding suggest community involved achieved positive outcome approach capacity building advocacy training made involved community proactive increased collaboration community local governance become one key priority political agenda local district assembly however lack funding hinders achievement expanded rest district more funding therefore need directed meso level institution increase
4,Socially just community-based climate change adaptation? Insights from Bangladesh,WOS:000682462500001,community based planned become popular vehicle building adaptive capacity community vulnerable in global south planned intervention often implemented non governmental organisation ngo support bilateral multilateral donor examines influence external agency involved funding planning implementation community based cba initiative bangladesh show principle cba negatively impacted top project design simplistic notion community lack downward accountability pressure meet tight timeframes found ngo initiated cba intervention tended repeat past mistake bottom approach primarily embedded institutional culture inhibits possibility achieving socially effective sustainable outcome bangladesh argue automatic normative attribution ngo intervention good need deconstructing ensure future initiative aligned prioritise community need external expectation requires flexible funding planning implementation structure project may forge new way engaging community locally led innovation adapt
5,International financing for climate change adaptation in small island developing states,WOS:000399699500013,small island developing state sids among vulnerable world impact sids prioritised widely accepted inevitable given high cost financial constraint faced sids many pursued international financing meet cost ease domestic constraint analysis international financing commitment sids across multiple region 2010 2014 it three aim first identifies trend financing member organisation economic co operation development sids second using multivariate regression model identifies determinant financing sids compared developing country third elicits perspective policy maker sids experience international financing date find 1 allocation funding donor commitment sids highly skewed 2 whether country classified sids determinant amount financing expect receive determinant include population per caput income governance quality vulnerability depending conceptualised measured 3 sids dissatisfied current level international financing experience accessing concludes international flow sufficient sids disadvantaged access financing period compared developing country
6,Adaptation to climate change in the transport sector: a review of actions and actors,WOS:000303355800001,identifies literature deal transport sector it present systematic adaptation suggested literature although frequently claimed socially economically important sector particularly vulnerable comparatively little 63 source found analysed following action framework distinguishes different adaptational function mean by open coding procedure total 245 adaptation found classified show broad diversity interdependent actor relevant ranging transportation provider public private actor household crucial actor hybrid term public private a substantial share identified adaptation follows top policy pattern public hybrid operator initiate action affect private actor most exception pattern technical engineering measure identified adaptation mostly require institutional mean followed technical mean knowledge generally knowledge adapting transport still stage infancy existing literature either focus overly general adaptation detailed technical measure further needed actual implementation precise institutional instrument fill gap vague site specific adaptation
7,Conceptions of vulnerability in adaptation projects: a critical examination of the role of development aid agencies in Timor-Leste,WOS:000450572900015,it widely acknowledged small island developing state sids particularly vulnerable continue require external support adapt current future impact international development community play important role supporting sids adapt climatic change call increased international commitment made however vulnerability sids conceptualised subsequently programme conceived designed international development community yet critically explored using timor leste case examines conceptual trend underpinning 32 donor led programme implemented 2010 present date result show donor led programme continue conceptualise vulnerability biophysical issue rather consequence dynamic interaction political institutional economic social structure policy response therefore limited ability target nuanced broader scale structure affecting sids may falling short effort reduce vulnerability sids argue critical international development community conceptualise approach vulnerability reduction sids conclude highlighting paris agreement expanding understanding vulnerability act useful instrument promote change
8,Open Innovation at Different Levels for Higher Climate Risk Resilience,WOS:000414663100002,with increase variability creating knowledge network becomes important leveraging embedded resilience community cross pollination idea resource institutional linkage community developed knowledge system around mediated environmental change since time immemorial some social group capacity cope stress better they homeostatic advantage due either accumulated surplus burton 2001 vulnerability drylands united nation environment programme access institution technology social network adger 2003 social capital collective action economic geography 79 4 387 404 however knowledge system often remain limited isolated island expertise small local network resulting asymmetry knowledge inter intra community level intermediary organisation platform become important bridge gap exists among community within informal sector also formal informal sector platform like honey bee network henceforth network able facilitate horizontal exchange people people learning sharing vertical exchange connecting informal actor formal system variation different component open innovation system studied degree openness sharing self governance self regulation explore different activity institution network degree openness contribute make 26 year old ecosystem sustainable draw lesson institution organisation community strive towards autopoietic system self designed self organised self governed system feedback system within outside may make whole innovation knowledge ecosystem resilient dealing changing climatic condition fluctuating environment
9,Evidence-Driven Approach for Assessing Social Vulnerability and Equality During Extreme Climatic Events,WOS:000659454500001,policy requires assessing community vulnerability based socio economic characteristic a predominant approach vulnerability assessment indicator based wherein variable aggregated ass vulnerability unit system e g neighborhood city here show particular evidence based predictive statistic approach address two shortcoming commonly used indicator based approach lack mean validation problematic weighting individual indicator demonstrate robust evidence based model produce framework overcome limitation using case hurricane sandy state new jersey conducted two pronged validated vulnerability assessment based insurance claim payouts assistance grant latter need based assessment show minority substantially vulnerable others based significant negative association assistance approval rate approved claim divided claim our finding highlight issue discussed literature within context justice equity such approach helpful locally also plan developed broad scale time space considering disparity region across multiple jurisdiction
