,title,wos,clean_abstract
0,Negotiating Institutional Pathways for Sustaining Climate Change Resilience and Risk Governance in Indonesia,WOS:000482938800001,institution matter instrumental systematically adapting global reducing disaster risk building resilience without institutionalised action adapting climatic remains ad hoc using exploratory design longitudinal observation investigates urban stakeholder policy entrepreneur negotiate institutional architecture pathway sustaining resilience implementation introduces hybrid institutionalism framework understand city administrator local policy maker policy advocate navigate complex institutional landscape characterised volatility uncertainty grounded experience recent experiment indonesia suggests institutionalisation resilience agenda involves different form institutionalisation institutionalism time future continuity action depends dynamic nature institutionalism lead uncertainty mainstreaming risk reduction however found pathway dependency theory emerges better predictor institutionalising resilience indonesia
1,Motivations and attitudes to (not) take action for climate change adaptation in protected areas,WOS:000379773400003,purpose implementing measure immediately considered minimize considerably negative impact biodiversity well outdoor recreation protected area management aim give answer however issue receive limited implementation practitioner day day management design methodology approach using motivation model rheinberg 2006 differentiated understanding gained stakeholder took almost action regarding a participatory spatial scenario method including map exercise used motivate stakeholder develop discus exchange negotiate strategy different possible future development implementation protected area management finding according motivation model taking action dependent number factor happen correlation positive it shown concerning almost various factor stimulus existed actor expected positive outcome taking action more motivation generated halting loss biodiversity visitor management in participatory spatial scenario planning work stakeholder different sector decision maker found consensus implement integrated strategy considering reduction greenhouse gas better protection biodiversity different future development outdoor recreation activity originality value demonstrates importance single motivation factor perceived competence ability act perceived positive outcome including reward taking action using participatory spatial scenario planning method powerful tool stimulate joint action though implementing organization must willing make real use outcome work
2,FOREIGN NATIONALS PERSPECTIVES ABOUT CLIMATE CHANGE IMPACTS ON THE ENVIRONMENT,WOS:000469287300001,aim analize perspective foreign national impact environment cyprus stratified purposeful sampling method used determine group finding determined suggest participant knowledge skill required reduce well awareness impact environment lack background information reduce environmental problem
3,Assessing adaptation to the health risks of climate change: what guidance can existing frameworks provide?,WOS:000252761300003,assessment aim assisting policy maker reducing health risk associated variability identifies key characteristic health relationship decision problem require consideration assessment it analyzes whether characteristic appropriately considered existing guideline impact assessment pertinent conceptual model environmental epidemiology find three assessment guideline based generalized risk management framework useful guiding assessment human health since none adequately address key challenge decision problem actual assessment need combine element different guideline established conceptual model environmental epidemiology found limited relevance assessing planning since prevailing toxicological model environmental health applicable many sensitive health risk
4,Using expert elicitation to define successful adaptation to climate change,WOS:000272287900007,develops definition successful view evaluating adaptation there little consensus definition adapting existing debate criterion action deemed successful sustainable variant delphi technique used elicit expert opinion definition successful through iterative process expert respondent coalesced around definition based risk vulnerability agreed transparent acceptable definition reflect impact sustainability according final definition agreed delphi panel successful adjustment reduces risk associated vulnerability impact predetermined level without compromising economic social environmental sustainability
5,A Fair Distribution of Responsibility for Climate Adaptation-Translating Principles of Distribution from an International to a Local Context,WOS:000701585800001,distribution responsibility one main focus area discussion ethic most discussion deal distribution responsibility mitigation international level aim investigate principle used inform search fair distribution responsibility local level found influential distribution principle international level turn built one seven basic principle p1 equal share p2 desert p3 beneficiary pay p4 ability p5 self help p6 limited responsibility worst p7 status quo preservation it found basic principle p1 p3 p7 extent translatable local two major problem hamper usefulness local level 1 several category agent need take responsibility 2 emission work base principle p4 p5 p6 applicable local without change p4 particular importance seems solve first problem p2 applicable second problem solved achieved using risk harm instead emission basis desert
6,Expert Judgment for Climate Change Adaptation,WOS:000388172400040,largely local matter planning benefit local projection such projection typically generated accepting model output relatively uncritical way argue based ipcc treatment model output cmip5 ensemble approach unwarranted subjective expert judgment play central role provision local projection intended support decision making
7,What to change and what to keep? Values and dynamics of adaptation to climate change,WOS:000357694800002,us complex system theory framework clarify mean practice make targeted change society functioning order avoid change happening value member society it shown question changed preserved prescribed fact technology contingent one made society discussing four important domain respective narrative found academia politics investigated decision formed giving special consideration case lead finding generally defensive framing characterizes common notion reinforce predominant cultural paradigm social dynamic arguably contributed considerably need first place likely create need future a paradoxical tendency accelerate predominant social dynamic attempt keep current state affair unchanged identified it concluded concept regression behind concept sustainability easily accommodate need avoids identified pitfall future orientation oft criticized openness
8,Beyond ecosystem services approach. Exploring the Climate Change Adaptation disservices of Nature-based solutions: empirical evidence from Barcelona (ES),WOS:000744144700006,in spatial planning practice narrative often employed urban rural cca policy plan project green blue green ecosystem based nature based solution although fact measure necessary address specific climatic meteorological hazard provide ecosystem service urban rural system often labelled panacea ill e hazard peril resulting henceforth cc actually multi hazard nature cc inherent uncertainty still hold force planner underestimate planning implementation measure aim avoiding inefficiency even maladaptation therefore focus service disservice latter still unexplored field ecosystem based nature based measure aim eliminating naive narrative often proposed urban planning process an empirical case critically analysed barcelona city council cc plan co design co implementation process
9,Science and social justice in the governance of adaptation to climate change,WOS:000258313700008,what role rational choice theory award science social justice environmental decision making governance even weak starting point justify role social justice environmental decision governance first discus light rational choice theory science contribute environmental decision making improving knowledge upon premised it demonstrates social justice contribute legitimacy effectiveness environmental decision these argument exemplified elaborated applying core dilemma governing include capping atmospheric greenhouse gas concentration financing distributing assistance vulnerable developing country planning deciding adaptive response a safe minimum standard maximum greenhouse gas concentration atmosphere universal carbon tax procedural template extending participation planning decision example solution would enhance social justice
10,Indicators to measure the climate change adaptation outcomes of ecosystem-based adaptation,WOS:000499011300001,ecosystem based eba use biodiversity ecosystem service part strategy help people adapt despite potential eba provide benefit lack consensus measure success approach review intended outcome indicator used ongoing completed eba project address following question eba project implemented b activity conducted eba project
11,Fair adaptation to climate change,WOS:000236509300011,identifies social justice dilemma associated necessity adapt examines currently addressed regime proposes solution overcome prevailing gap ambiguity argue key justice dilemma include responsibility impact level burden sharing assistance vulnerable country distribution assistance recipient country measure fair participation planning making decision demonstrate regime largely omits responsibility make general commitment assistance however regime far failed operationalise assistance made minor progress towards eliminating obstacle fair participation propose adoption four principle fair regime these include avoiding dangerous forward looking responsibility putting vulnerable first equal participation argue safe maximum standard 400 500 ppm of co2 concentration atmosphere carbon tax 20 50 per carbon equivalent ton could provide initial instrument operationalising principle
12,A REVIEW OF CLIMATE CHANGE ADAPTIVE MEASURES IN ARCHITECTURE WITHIN TEMPERATE CLIMATE ZONES,WOS:000552649700007,since large portion greenhouse gas emitted building sector push towards sustainable low energy architecture could help mitigate effect although considered inevitable adaptive measure must taken field architecture alleviate impact creating overview state art field architecture adapts help identify problem possibility architectural aim must create building suitable current future maintain ability resist impact ability resist potential defined adaptive capacity it challenging reconcile energy requirement contemporary building rising temperature extreme weather temperate zone literature subject explored iterative search scientific database in discussion possible adaptation need focus human facilitated architecture built environment utilization support ecosystem service strategy since scope reach beyond singular building there plenty strategy technology draw little focus support design building inhabitant in future necessary look adaptive capacity building building benefit surroundings
13,Climate Change Adaptation and International Mitigation Agreements with Heterogeneous Countries,WOS:000461815100001,global cooperation respect greenhouse gas emission mitigation contingent finding common ground addressing problem impact us noncooperative game theory model investigate relationship technology formation emission reducing international environmental agreement ieas country heterogeneous respect benefit cost mitigation while difference vulnerability deterrent cooperation increasing effectiveness highly vulnerable country foster iea both traditional free riding mitigation effort free riding technology among member iea reduced transfer technology within iea a numerical example parameter estimated data used simulate stable coalition demonstrate transfer technology reduces free riding iea
