,title,wos,clean_abstract
0,Spatial Planning in the Climate Change Adaptation and Turkey in the Framework of Smart Governance,WOS:000672708700011,aim examine smart governance order increase effectiveness spatial planning city one domain discus current situation smart governance turkey within framework for purpose firstly effect defined two stage literature conducted in first stage order understand relationship spatial planning indicator spatial planning evaluated examined prominent issue spatial identified including spatial policy governance model implementation level participation role technology in second stage literature reviewed prominent issue smart governance obtained then scope smart governance approach spatial turkey discussed spatial planning principle participation local level technology content analysis method allows descriptive evaluation literature used method a result spatial planning principle relevant actor identified local level deficiency use technology determined therefore asserted smart governance spatial turkey potential open development yet reached sufficient scope
1,"Managing systemic risk in emergency management, organizational resilience and climate change adaptation",WOS:000858377500001,purpose applies theory cascading interconnected compound risk practice preparing managing responding threat hazard our goal propose consistent approach managing major risk urban system bringing together emergency management organisational resilience design methodology approach develop theory building process using example work greater london authority united kingdom first explore emergency management approach systemic risk including example exercise contingency plan response complex incident secondly analyse systemic risk integrated strategy practice thirdly consider organisational resilience cross cutting element approach finding london long champion resilience strategy dealing systemic risk however highlight potential integrating better understanding common point failure society organisation especially relate interconnected domain driven originality value suggests shifting toward concept operational continuity address systemic risk gap emergency management organizational resilience
2,The potentials of BREEAM communities in addressing the adaptive governance in theory and practice,WOS:000690369400001,breeam community bc neighbourhood sustainability assessment method implemented across world widely recognised successful tool supporting delivery urban sustainability presented aimed contribute current literature sustainability identifying evaluating potential bc supporting promoting term theoretical practical governance medium city salford uk provided context identified exemplar case site practical implementation breadth community sustainability strategy present comparative analysis relationship established characteristic adaptive governance ag relation relevant bc indicator alongside evaluation perception key actor adaptive capacity promoted application tool practice informed interview key actor wider stakeholder design construction management development well focus group occupant worker student case location consequently need enhancement tool indicator identified suggestion improvement proposed accordingly bc found significant tool hold potential positively influence community response need in conclusion order enable effective neighbourhood scale following theme identified enhancement tool adaptive behaviour learning communication community awareness knowledge management
3,How resilient are localities planning for climate change? An evaluation of 50 plans in the United States,WOS:000862249600004,resilience increasingly become principal management priority planning goal city especially yet study evaluated whether well resilience integrated planning in first conceptualized resilience five key element e system collaboration uncertainty coping capacity adaptive capacity developed coding protocol based key element used evaluate sample 50 plan united state u major component found concept resilience adequately embedded u plan predominant notion resilience limited influence well plan integrate resilience also found standalone plan outperform hybrid plan addressing uncertainty fostering system thinking ultimately major barrier exist translating concept resilience planning practice offer implication city effectively plan resilience
4,Transdisciplinary Research: Can Citizen Science Support Effective Decision-Making for Coastal Infrastructure Management?,WOS:000810522700001,stakeholder engagement increasingly recognised imperative developing effective policy within eu particularly delivering sustainable coastal infrastructure perspective discus current transdisciplinary tdr approach concerning ecoengineering solution artificial coastal structure insufficient ensuring adequate stakeholder engagement facilitate coherent enduring decision making policy development process socio cultural analysis focussing people view feel artificial coastal infrastructure within coastal infrastructure recognised large knowledge gap suggest citizen science c methodology part cultural ecosystem service ce approach adequately inform support implementation ecoengineering solution hard artificial coastal structure whilst addressing existing barrier associated stakeholder engagement current tdr approach
5,"3 KEY NOTIONS FOR ROAD TRANSPORT SUSTAINABILITY: RESILIENCE, CLIMATE ACTION AND ENERGY TRANSITION",WOS:000843699500001,in relationship resilience sustainable development order determine place road resilience sustainable development goal sdgs action energy transition show road resilience inseparable mitigation energy transition therefore address issue adapting road infrastructure decarbonization transport it also emphasizes resilience road infrastructure necessary condition strategy reminds u contribution road transport mitigation overlap practice decarbonization goal resulting energy transition
6,Climate-Adaptive Facades with an Air Chamber,WOS:000775948500001,development energy efficient technology stage building life cycle essential achieving sustainable development goal object adaptive facade structure air gap form trombe wall double skin facade case using phase material pcm photovoltaic module pv adaptive structure analyzed separately method aimed analyze energy saving potential integrating trombe wall double skin facade building work systematizes full scale physical mathematical experiment article scopus web science system 2001 2022 inclusive subject consideration present statistical analysis given scientific community current topic dynamic significance characterized lack knowledge behavior mentioned facade system various zone different building type result shown comprehensive study investigated system significant serve design energy efficiency improvement for first time scientometric analysis article topic adaptive facade compiled
7,Methodology for development of a data and knowledge base for learning from existing nature-based solutions in Europe: The CONNECTING Nature project,WOS:000607661900016,within connecting nature dealing developing innovative nature based solution nb health well social cohesion sustainable economic development european city in order enable learning comparing generating new knowledge multiple nb related study novel data knowledge base needed requires specified methodological approach development provides conceptual methodological context technique constructing data knowledge base systematically support process nb monitoring assessment a methodology present comprehensive multi step approach nb data knowledge development help guide work influence quality information included describes methodology main step phase developing large data knowledge base nb allow systematic suggested methodology explains build nb related database conceptualization requirement phase implementation maintenance in regard methodology iterative extensive nb stakeholder end user involvement packaged reusable template deliverable offering good opportunity success used practitioner end user nb data knowledge base gather information different nb model generation one easy find easy use place provides detailed description 1490 nb case urban center europe data knowledge base thus help user identify best appropriated nb model type addressing particular goal time considers local context potential data obtained used meta analysis applying statistic searching specific sample case thus enables generate expand knowledge multiple nb related study qualitative quantitative way
8,The Maturing Interdisciplinary Relationship between Human Biometeorological Aspects and Local Adaptation Processes: An Encompassing Overview,WOS:000505556200008,to date top approach played fundamental role expanding comprehension existing future climatological pattern in liaison focus attributed climatic mitigation shifted towards identification climatic specifically prepare era prone climatological aggravation within progress growing opportunity interdisciplinary integration human biometeorological aspect within existing future local effort assessed encompassing assessment existing literature likewise scrutinises existing scientific hurdle approaching existing future human thermal wellbeing local urban context respective hurdle subsequently framed new opportunity concerning human biometeorology increasing interdisciplinary significance multifaceted urban thermal process it assembly solidification scientific bridge acknowledged within multifaceted ambition ensuring responsive safe thermally comfortable urban environment amongst aspect deliberates upon numerous scientific interference must strengthened inclusively climatic assessment top bottom approach local human thermal wellbeing ii rooted association qualitative quantitative aspect thermal comfort outdoor indoor environment iii efficiency easy understand communication non climatic expert play equally fundamental role consolidating effective response era
9,Towards a research agenda for adapting to climate change,WOS:000183419700009,view publication related building design reviewed generic term outset order identify number question potential avenue in particular link role building design implication occupant behaviour addressed context environmental performance building emphasis integration energy efficient design term building designed increase adaptive potential significance occupant adaptive opportunity
