,title,wos,clean_abstract
0,PLANNING AND STRATEGIC TOOLS FOR ADAPTING URBAN AREAS TO CLIMATE CHANGE IN POLAND,WOS:000739490300003,shaping development policy state region city referring broadly understood issue related process connected necessity creating new constantly updated planning strategic document adjusting provision current need global civilisation process challenge well regional local specific one important element policy take account problem urbanised area management built natural environment resource subject planning strategic tool used development policy adapt urbanised area aim indicate possibility limitation planning instrument context indicate coherence context implementation activity includes planning strategic instrument developed area sustainable management built natural environment recent year poland particular reference example metropolis gzm
1,"'We're all brave pioneers on this road': a Bourdieusian analysis of field creation for public health adaptation to climate change in Ontario, Canada",WOS:000494118600001,despite significant engagement new emerging issue public health practice public health literature theoretical explanation new practice emerge take root become institutionalized in contribution utilize pierre bourdieu sociological concept field habitus capital depth interview public health practitioner document describe emerging field public health ontario in identify explain three type action associated practice wait see repackaging existing action championing new action practitioner relate ontario e business usual repackaging existing action championing new action discus typology relation dominant emerging logic practitioner ascribe promoting practical action sub field environmental health practice promote discussion social occurs within well established field professional practice finding suggest innovation result exogenous shock force practitioner adopt new practice e g increasing frequency intensity related impact health rule given field interpreted practitioner made actionable negotiation new rule practitioner radical habitus champion particular issue albeit resulting significant professional risk discus finding relation bourdieu theory concluding significant room practitioner agency cultivate normative disposition influence adoption policy practice
2,Global adaptation governance: An emerging but contested domain,WOS:000490456300005,steadily risen global policy agenda entered new era 2015 paris agreement established global goal while goal responds call strengthen global governance yet operationalized further study take stock current global governance inform implementation goal against background asks to extent global governance can characterized strong domain global governance in way contested global governance defined occurring state non state actor global including transnational sphere authoritatively intentionally shape action constituent towards public goal although empirical evidence scant proposed global governance indeed emerging yet strengthening appears contested first measurement progress towards public goal global level severely challenged ambiguity lack distinct metric second lack clear global level problem framing recognition global public good meant limited legitimacy global governance initiative a consequence contestation governance form function used far authoritative seek shape action concludes identifying need advancing science policy categorized policy governance multilevel transnational governance
3,Climate resilience and environmental justice: state of research and implementation in planning practice in Germany and beyond,WOS:000772207900001,become well established priority urban regional development since adoption german strategy 2008 recently socioeconomic aspect concept vulnerability resilience received growing attention regard introduces tpr special issue resilience environmental justice in discus relationship sociospatial inequality significance resilient urban regional development based discussion empirical finding german practice well assessment policy context participatory reflection identifies several loose end practice need connected converging concept indicator environmental justice policy
4,Adaptation to climate change in the private and the third sector: case study of governance of the Helsinki Metropolitan region,WOS:000326502500010,city metropolitan region increasingly becoming key location within taking place new mode governance arrangement also emerging city enable new actor engage decision making in i discus governance helsinki on basis empirical data private third sector i show governance organised within metropolitan region specifically policy instrument used objective measure finding suggest whilst challenge vertical governance remain also challenge term horizontal governance
5,Adapting adaptation: the English eco-town initiative as governance process,WOS:000338711600038,mitigation become key policy driver uk act 2008 at time urbanization high agenda given pressing need substantial additional housing particularly southeast england these twin policy objective brought together uk government eco town initiative england launched 2007 since resulted four eco town project currently development critically analyze eco town initiative policy evolution early planning phase multilevel governance perspective focusing following two interrelated aspect 1 evolving governance structure resulting dynamic arising development eco town initiative uk governmental level subsequent partial devolution local stakeholder including local authority nongovernmental actor new localism agenda 2 effect governance dynamic conceptual practical approach emerging eco town project a problematize impact multilevel governance relation competing governance strategy leadership shaping eco town related strategy practice
6,"Addressing climate adaptation in education, research and practice: the CLiVIA-network",WOS:000407633400004,purpose variability developmental environmental issue variability gained prominent place global local policy agenda evolving mainly risk impact vulnerability assessment mainly action imposing new defies higher education he purpose introduce vulnerability impact via network clivia net south american university based coalition aimed achieving science design methodology approach clivia net collaborative effort academic group across spectrum natural social health science focused improving via education practice in consonance international literature practice network shifted discipline oriented approach interdisciplinary earth system science es oriented one it seek advance fundamental understanding participatory practice oriented develop problem orientation question solving answering methodology a set case study illustrates clivia net face sustainability challenge twenty first century finding focusing interdisciplinary graduate education practice oriented problem orientation practice threat already threatening environment population well sustainability allows co production knowledge solution well stakeholder buy commitment originality value clivia net draw upon result evolving interdisciplinary approach global via education partnership stakeholder decision maker develop environmental health outcome e g vulnerability indicator scenario planning
7,Urban Nature as an Active Means of Adapting Public Spaces to Climate Conditions: Case Studies from Copenhagen and Selected Polish Cities,WOS:000911228400009,progressive brings many challenge city effort meet looking way create built environment resilient adapted subject urban nature skillfully used introduced public space becomes active tool adapting city future condition aim identify key solution introduce urban nature public space context model strategic planning urban design undertaken city to aim development strategy particular focus urban nature developed copenhagen past year researched of identified direction action address public space holistically link need built natural environment need human selected lead comparison model strategy selected implementation used copenhagen prioritizing urban nature example strategic development policy project implemented public space selected polish city result assessment completeness measure undertaken poland using potential urban nature public space recommendation updating planning strategic document based copenhagen model solution
8,Learning and climate change,WOS:000247085600008,learning e acquisition new information lead change assessment uncertainty play prominent role international policy debate for example view postpone action know continues influential latest work learning includes new theoretical model better informed simulation learning affect optimal timing emission reduction analysis new information could affect prospect reaching maintaining political agreement adapting exploration learning could lead u astray rather closer truth despite diversity new work clear consensus central point prospect learning support postponement emission reduction today
9,Urban environmental challenges and climate change action in New York City,WOS:000309831700010,present city significant challenge dynamic risk protection critical infrastructure system resident livelihood city government inhabitant must continually respond variety urban environmental risk understanding city begun extend experience context well mitigation crucial development identification action best practice focus document explore city new york begun define implement set action past half decade these action presented within discussion past future risk vulnerability sustainability programme city government developed recently even mature mega city developed country lesson new york city experience transferred variety urban context
10,"Scoping for the Operation of Agile Urban Adaptation for Secondary Cities of the Global South: Possibilities in Pune, India",WOS:000419225500034,urban area especially developing country adapting deficit infrastructure basic service type i gap response current future climatic societal economic type ii response adaptation need integrated implemented using agile urban process e adaptive planning process quickly adapting flexible manner short planning horizon requirement response evolve evolutionary development early delivery continuous improvement collaboration self organizing cross functional team focus move current conceptual stage developing practical knowledge operation agile urban scoping methodology comprises understanding structuring context ii exploring four agile elementsbalancing type i ii need flexibility range scenario involvement stakeholdersin context iii detailed swot analysis strength weakness opportunity threat response iv mapping relationship synergy response v preparing agility score card response scoping exercise revealed agile process move concept operation pune india city improving basic service adapting for example conventional response city greening check dam across river agile characteristic response synergetic response possibility compare conventional response based agile characteristic scoping exercise also reveals urban agile implementing novel response understanding planning implementing conventional response using agile perspective urban agile also mainstreaming agile idea using traditional response hence possible apply agile urban process using conventional response urban area address deficit related infrastructure development well socio economic
11,Evaluation of the UNFCCC Technology Mechanism's contribution to an international climate policy framework,WOS:000749298200001,paris agreement adopted 2015 ushering new regime owing increasing importance technology development transfer technology subregime became part paris agreement form 10 obligates party strengthen cooperative action technology development transfer technology subregime includes technology mechanism working mechanism established 2010 united nation framework convention unfccc effective implementation technology subregime hinge upon supporting role technology mechanism particularly implementing organization technology centre network ctcn technology subregimes regarded effective mean tackle environmental problem also inducement extend participation developing country international environmental agreement however mean ass widely explored a recent unfccc discussion considered whether ctcn impacted enhancement environmental quality term mitigation therefore evaluates institutional effectiveness technology subregime paris agreement ctcn utilizes five evaluation criterion 1 environmental effectiveness 2 technological effectiveness 3 economic effectiveness 4 compliance participation incentive 5 administrative feasibility it summarizes analytical result concludes proposing policy implication regarding assessment institutional effectiveness technology subregime
12,"Multi-Level Perspective on Sustainability Transition towards Nature-Based Solutions and Co-Creation in Urban Planning of Belgrade, Serbia",WOS:000676953200001,in recent year nature based solution increasingly promoted instrument strongly advocated co created achieving clear coherent ambitious urban greening strategy embedded urban planning developed co creative participatory inclusive manner highly challenging within eu enlargement context in challenge studied two recent urban development initiative belgrade capital serbia first initiative focus planning new linear park within framework clever city horizon 2020 project second initiative envisages transformation privatised avala film complex kosutnjak urban forest primarily led private interest supported local authority multiple case method applied exploratory purpose basis potential future evaluation co creation process nb implementation theoretical basis founded sustainability transition focusing multi level perspective mlp framework urban planning system belgrade serbia observed socio technical regime mlp in framework recognize co creative planning linear park niche innovation interpret opposition towards planning avala film complex escalation extreme element socio technical landscape comprised civic unrest political tension one side combined crisis excessive pollution side moreover examines informal urban planning instrument implemented practitioner niche innovation could support urban planner nb advocate serbian eu enlargement context face challenge motivating stakeholder proactively constructively appropriately engage co creation
13,"Mainstreaming climate adaptation in the megacity of Sao Paulo, Brazil",WOS:000419414700004,city government worldwide increasingly introducing action response policy agenda speed success initiative vary widely understanding intervention barrier opportunity urban remains challenge scholar policy maker in ass policy megacity sao paulo brazil paying special attention missed opportunity potential synergy focus policy urban intervention sao paulo specifically analysis document related municipal policy launched 2009 new master plan concluded 2014 describe local response already implemented city explore factor affect argue although megacity recently implemented innovative urban policy set municipal action aim overcome many city challenge sao paulo missing opportunity mainstream improve adaptive capacity in exploring local initiative implemented recent year seek understand response emerge brazilian city particularly considering city learn adapt
14,Climate change adaptation and urbanism: A developing agenda for Lisbon within the twenty-first century,WOS:000330363300006,divided interdisciplinary realm application urbanism ultimately bound together cause effect ever mutable city although suggested city changing faster mankind able adjust thinking yearly dissemination scientific data climatic continually improving efficiency urbanism tackle new looming paradigm respectively considered urbanism encounter greatest opportunity uncertain third modernity flexible approach scenario allow urbanism continuously uphold ever evolving identity continuum within eventful horizon collaboration two interrelating realm contemporary practice currently applied upon case lisbon regional local scenario assessed term potential territorial impact originated opportunity evaluate city component functioning within waterfront shall affected resultantly embedded within niche urbanism present new creative laboratory flexible innovative urban strategy developed counter act impending impact upon lisbon within xxi century
15,An item response approach to sea-level rise policy preferences in a nascent subsystemPalabras clave(sic)(sic)(sic),WOS:000901093000001,sea level rise nascent subsystem policy actor actively developing initial policy preference participation across multiple policy forum polycentric system us item response model empirically analyze actor perceived problem preferred policy solution related latent policy space focus california san francisco bay region last decade sea level rise emerged become one salient issue find actor policy preference arranged two dimensional space highly engaged actor likely consider environmental justice ecological aspect sea level rise our finding implication theory nascent subsystem within advocacy coalition framework understanding local policy subsystem develops address prioritize multi faceted impact
16,Application of Multi-Criteria Analysis selecting the most effective Climate change adaptation measures and investments in the Italian context,WOS:000725639800003,in context one eu major political effort focus water management public investment carried considering several driver economic development demographic pollutant meanwhile need evaluation method also increasing development grown recent year among multi criterion analysis methodology mca taken great importance work aim demonstrate usefulness mca addressing crucial environmental issue use water resource agricultural food production document present application mca ranking selection project financed italian national plan water resource plan part national initiative planned agricultural sector selection criterion identified following participatory approach respond challenge limited availability fund mca used select best project financed available amount italian experience confirms effectiveness mca highlight involvement decision maker stakeholder necessary successful application mca environmental issue
17,Governing urban gardens for resilient cities: Examining the 'Garden City Initiative' in Taipei,WOS:000532914400003,with rising concern food security urban gardening urban agriculture emerged rising agenda urban resilience around world in east asia variety initiative emerged recent year different level institutional support focusing taipei vibrant urban agriculture movement unleashed recent year examines ongoing outcome city new garden city initiative support establishment urban garden including community garden rooftop garden school garden based interview participant observation initial period advocacy planning implementation 2014 2017 examines background programme involvement governmental non governmental actor programme ongoing implementation based finding reflects upon implication practice urban governance face contemporary environmental political social challenge case taipei suggests model policy formation implementation may require opportunistic action involving variety actor organisation institution civil society rather dramatic change instant institutional realignment effort may require strategic existing bureaucratic structure mobilising strength resource in addition despite critical role civil society organisation taipei case also illustrates considerable public sector investment distinct predominant model neoliberal governance associated urban gardening programme elsewhere
18,Environmental finance: A research agenda for interdisciplinary finance research,WOS:000387191500011,environmental finance emerging rapidly growing interdisciplinary field concerned financial implication environmental industry firm need transition sustainable economy field brings together finance natural science develop financial market solution humanity pressing concern namely shift earth system process firm need adjust environmental change offer many opportunity wealth growth there various historical example technological breakthrough history modern market driven growth wealth railway electricity automobile radio microelectronics personal computer biotechnology internet 2015 paris agreement given green light clean technology firm worldwide start commercializing patent create next technological breakthrough clean tech revolution drive growth wealth way earlier breakthrough summarizes state newly formed interdisciplinary field set avenue future
19,"Re-Imagining Relationships with Space, Place, and Property: The Story of Mainstreaming Managed Retreats in Aotearoa-New Zealand",WOS:000888448300001,a nation rapidly progressing managed retreat legislation take historical perspective identify imaginary retreat evolved aotearoa new zealand become mainstream tracing history along layered reactive passive proactive timeline reveal policy experiment technical advocacy coalition advanced different imaginary retreat creating new political space identify importance understanding retreat le policy attempt unmake remake space implication justice permanence land use property era dynamic risk
20,The impact of climate hazards to airport systems: a synthesis of the implications and risk mitigation trends,WOS:000908699500001,hazard fairly recently acknowledged key risk factor airport while growing body examining specific impact limited work combine literature overall risk seek address gap literature investigating synthesising finding study relating historical airport sensitivity hazard offering insight overall risk global airport system with airport increasingly needing become resilient due projected change global airport planner decision maker face challenge term identifying key priority area resilience planning investment finding provide insight challenge examining best applied practice current level vulnerability support wider inclusion risk key factor airport planning operational process require transforming current management culture enhance airport operational ability respond event efficiently recover quickly event disruption
