,title,wos,clean_abstract
0,Making nature-based solutions climate-ready for the 50 degrees C world,WOS:000659872700016,nature based solution nb promise future natural human technical element help solving many issue plaguing city pollution reduction increased human wellbeing challenge targeted nb however warming affecting many world city modern nb highly impacted factor hope mitigate a case extreme temperature altered water availability factor impact cause failure organism technical element governance structure nb rely upon thus decreasing performance reliability sustainability solution in commentary propose critical consideration related designing building managing climateready nb defined local integrated solution able cope adapt highlighting example heat drought stricken area across australian city sit global forefront hotter world discus detail tolerance adaptability nb new climate ii nb design weather extreme safety margin iii nb trialing prototyping iv planning ready nb in highlight caveat limitation propose implementation framework make nb work succeed hotter urban world one see 50 degree
1,"Support for public safety power shutoffs in California: Wildfire-related perceived exposure and negative outcomes, prior and current health, risk appraisal and worry",WOS:000786607100002,several region world seeing increase chance catastrophic wildfire driven primarily power company place like california enacting public safety power shutoffs psps type indirect policy reduce risk wildfire period favorable wildfire condition while psps may reduce risk wildfire may also impact health normal daily activity e g inability use certain home medical equipment use fan heat wave unable attend school perform work little known californian view psps personal wildfire experience existing vulnerability may relate view in december 2020 representative sample 1 108 californian surveyed online phone address gap moderate level support psps observed more personal wildfire experience term health hazard exposure hazard outcome positively related wildfire risk appraisal hazard worry turn associated support psps however worry possible negative impact psps negatively related support psps improved communication may provide targeted information household exposed vulnerable wildfire impact well way exposure reduced policy informed understanding hazard solution risk public face may reduce unintended consequence also allowing rapid
2,Climate change and trade in agriculture,WOS:000288305400003,agricultural productivity developing developed country improve achieve substantial increase food production 2050 land water resource become le abundant effect introduce much uncertainty already le resilient production area suffer temperature rise tropical semi tropical latitude water scarce region face even drier condition international trade play important role compensating albeit partially regional change productivity induced while well functioning international trade system support related challenge trade policy imperfect instrument induce le emission globally a well functioning international trading system support related challenge hence welfare gain reform trade policy may greater normally measured also reduce ghg emission globally
3,Build Back Better? Effects of Crisis on Climate Change Adaptation Through Solar Power in Japan and the United States,WOS:000611729400005,do community struck disaster build back better recent small medium n study shown mixed effect mixed method test effect disaster adoption solar power key form building back better adapting to test effect applied large n longitudinal matching experiment city affected unaffected disaster paired qualitative case study focusing 2011 triple disaster japan hurricane sandy 2012 united state find disaster hit city adopt solar farm rooftop solar city unaffected crisis social capital disaster hit community shape adoption pattern by clarifying effect disaster build back better phenomenon comparative case aim guide recovery priority large scale shock
4,"Integrating blue-green infrastructure in urban planning for climate adaptation: Lessons from Chennai and Kochi, India",WOS:000917272600006,nature based solution reviving blue green infrastructure bgi city gaining global attention in case india rapid urbanization since end twentieth century exacerbated impact significant environmental social economic cost coastal city india commonly face related hazard flooding rise sea level urban heat island assessed usefulness scientific information community knowledge planning reviving maintaining bgi make successful practice coastal city existing waterway water body india coastal city network linked green infrastructure altered sprawling urbanization in response sustainable development goal 11 13 city kochi chennai begun process recovering bgi greater resilience detected shift social administrative perception bgi valuable resource recent time action backwater canal promoted chennai kochi municipal corporation present new step toward mainstreaming bgi local regulatory framework
5,Climate Change Impacts and Adaptations: New Challenges for the Wine Industry,WOS:000399134400008,profound effect vine growing worldwide wine quality also affected raise economic issue possible adaptation may result change plant material viticultural technique wine making process relocation vineyard cooler area increased irrigation option may result potential conflict land water use grape currently grown many region around world grower adapted practice wide range climatic condition found among inside area knowledge precious identifying potential adaptation because affect activity linked wine production grape growing wine making wine economics environmental issue multidisciplinary needed guide grower continue produce high quality wine economical environmentally sustainable way an example interdisciplinary french laccave long term viticulture enology project researcher 23 institute work together issue related impact wine production jelclassifications q1 q5
6,"Using urban climate modelling and improved land use classifications to support climate change adaptation in urban environments: A case study for the city of Klagenfurt, Austria",WOS:000530427100004,outline result current future scenario potentially realizable measure city klagenfurt austria for purpose used microscale urban model muklimo_3 conjunction cuboid method calculate index average number summer hot day per year for baseline simulation used meteorological measurement 1981 2010 weather station located klagenfurt airport individual building structure canopy cover several land monitoring service used derive accurate property land use class domain to characterize effectiveness strategy compared change index several future scenario reference simulation specifically considered two major pathway increase albedo value sealed area e roof wall street ii increase green surface e lawn street roof level high vegetated area e tree result indicate measure show higher potential mitigating hot day others varying reduction 2 3 11 0 an overall combination measure lead maximum reduction 44 0 indicating clear potential reduction mitigation urban heat load furthermore result future scenario reveal possibility remain current level urban heat load daytime next three decade overall combination measure
7,"Global Warming Projections Using the Community Climate System Model, CCSM3",WOS:000262038600014,provides outline global warming projection made using atmosphere ocean coupled model ccsm3 result show even concentration greenhouse gas atmosphere stabilized temperature sea level continue rise next hundred year hysteresis effect appear sea level change depending pathway concentration future it become increasingly important future activity fully consider adaptation addition attempting mitigate global warming emission reduction
8,Crucial Role of Energy Storage in the Use of Renewable Energy,WOS:000343761100050,in recent year order mitigate adapt lot renewable energy e g wind solar energy used nevertheless exploitation renewable energy source even good potential resource may problematic due variable intermittent nature at present energy storage feasible way solve difficult problem in first discus purpose well main type energy storage advantage utilizing thermal electrical energy storage reviewed emphasizing vital role promoting large scale utilization renewable energy finally future development demand pointed
9,Assessing the performance potential of climate adaptive greenhouse shells,WOS:000466999400044,agriculture responsible 7 2 final energy consumption netherlands energy used heating lighting greenhouse sector currently greenhouse sector face major challenge reducing energy demand increasing crop quality quantity one route improve performance industrial greenhouse could based using adaptive shell these shell capable changing thermal optical property hourly daily seasonal basis optimize performance adaptive shell concept show considerable potential performance improvement building sector however potential greenhouse sector yet unknown quantifies potential predicting energy saving increase net profit using new framework based numerical simulation optimization technique simulation result show adaptive greenhouse shell increase net profit 7 20 tomato producing dutch greenhouse monthly hourly resulted considerable primary energy saving 23 37 respectively it expected predicted net profit increase energy saving drive attention greenhouse industry towards development adaptive greenhouse shell
10,Climate change: Charting a water course in an uncertain future,WOS:000256740100009,planet warming many scientist agree rise temperature human made however science developed model predict effect increasing temperature still water utility must plan uncertainty effect water supply operation finding comprehensive case conducted east bay municipal utility district california strategy mitigate adapt change presented water utility must include water supply availability resource planning use case framework information presented applicable long term water supply planning assist decision making
11,Financing for climate change,WOS:000311656100005,argues 2009 pledge 100 billion 2020 rich country mitigation used mitigation commercial firm developing country since would artificially create competitive advantage firm provoke protectionist reaction rich country firm must bear cost mitigation thereby undermining world trading system cost heating earth surface borne emitter price copper scarce resource paid user rich poor that still leave scope rich country help bringing fruition new technology reduce emission 2012 elsevier b v all right reserved
12,Recent increases in terrestrial carbon uptake at little cost to the water cycle,WOS:000406156600009,quantifying response coupled carbon water cycle current global warming rising atmospheric co2 concentration crucial predicting adapting change here show terrestrial carbon uptake e gross primary production increased significantly 1982 2011 using combination ground based remotely sensed land atmospheric observation importantly find terrestrial carbon uptake increase accompanied proportional increase water use e evapotranspiration largely 90 driven increased carbon uptake per unit water use e water use efficiency increased water use efficiency positively related rising co2 concentration increased canopy leaf area index negatively influenced increased vapour pressure deficit our finding suggest rising atmospheric co2 concentration caused shift terrestrial water economics carbon uptake
13,Is Greenness Priced in the Market? Evidence from Green Bond Issuance in China,WOS:000640092400007,green bond bond defined use proceeds toward mitigating adapting solving environmental problem although green bond market expanded rapidly recent year attracted great investment attention whether investor identify greenwashing behavior remains primary concern take advantage unique feature chinese green bond market allows proportion proceeds used nongreen purpose author find greener bond proceeds used green project sold premium pricing differential primarily driven bond proceeds used 100 green project author also show green bond verified third party lower yield spread effect stronger reputable third party overall result suggest investor reward fully green bond investor discern greenwashing
14,"Assessing heat wave vulnerability in Beijing and its districts, using a three dimensional model",WOS:000462461900005,an urban heat wave vulnerability index hwvi created tested beijing different district city it based limited number indicator enough indicator effectively measure heat wave vulnerability hwvi developed us data 9 individual indicator covering three core component exposure sensibility adaptive capacity testing hwvi show heat wave vulnerability increased slightly beijing period 2008 2016 vulnerability differs 16 district beijing high vulnerability observed urban downtown area development area lower vulnerability measured urban periphery very low vulnerability found ecological conservation area district develops applies methodological approach could serve mega city developing heat wave policy finding relevant beijing develop action
15,"Farmers' attitudes towards environmental change, particularly global warming, and the adjustment of crop mix and farm management",WOS:A1996UK93100005,there consensus amongst climatologist global warming become apparent simulation warming scenario demonstrated would impact crop already produced area possibility may exist introduction new crop area previously unsuitable although primary impact warmer crop studied little consideration farmer attitude towards effect farm attitude farmer farm manager towards environment examined us example two crop vining pea navy bean explore adaptation farmer may make farmer predict combination positive negative impact global warming think logistical change enable adapt would also consider possibility introducing new crop navy bean
16,The impacts of climate variables and climate-related extreme events on island country's tourism: Evidence from Indonesia,WOS:000579500800178,tourism one main economic sector impacted global scale yet whether extent influence tourism island country tropical weather fully understood here seek fill gap evaluating role variable related extreme event number international tourist indonesia empirically a panel dataset 5 province indonesia accounted 80 percent international tourist traveling indonesia 2008 2018 used perform feasible generalized least square fgls regression consistent previous finding empirical result show temperature relative humidity particularly explain variation number international tourist indonesia every 1 increment temperature relative humidity associated decrease number international tourist indonesia 1 37 0 59 respectively also suggests effect related extreme event homogeneous among tourist different region these finding develop novel insight policymakers tourism industry indonesia well warm destination
17,Predictive mapping of the global power system using open data,WOS:000511441300001,limited data global power infrastructure make difficult respond challenge electricity access although high voltage data transmission network often available medium low voltage data often non existent unavailable present challenge practitioner working electricity access agenda power sector resilience using state art algorithm geospatial data analysis create first composite map global power system open license find 97 global population life within 10 km mv line large variation region income level show accuracy 75 across validation set 14 country demonstrate value data national regional level result pave way improved effort electricity modelling planning important step tackling sustainable development goal
18,"Harben Lecture - Climate change and human health: impacts, vulnerability, and mitigation",WOS:000238657400035,it widely accepted occurring result accumulation greenhouse gas atmosphere arising combustion fossil fuel may affect health range pathway eg result increased frequency intensity heat wave reduction cold related death increased flood drought change distribution vector borne disease effect risk disaster malnutrition overall balance effect health likely negative population low income country likely particularly vulnerable adverse effect experience 2003 heat wave europe show high income country might also adversely affected requires public health strategy improved surveillance mitigation reducing use fossil fuel increasing use number renewable energy technology improve health near term reducing exposure air pollution
19,Complex networks of marine heatwaves reveal abrupt transitions in the global ocean,WOS:000612157900009,understanding marine heatwaves mhws unfold space time anthropogenic key anticipate future impact ecosystem society yet knowledge spatiotemporal dynamic mhws limited here i combine network theory topological data analysis event synchronization high resolution satellite data set earth system model simulation reveal dynamical organization complex mhw network analysis reveals mhws already crossed tipping point separating highly synchronized preindustrial mhws extreme le coherent warming event experience today loose spatiotemporal organization persists reduced rcp 2 6 emission scenario whereas second abrupt transition towards permanent state highly synchronized mhws foreseen 2075 business usual rcp 8 5 scenario these result highlight risk abrupt ocean transition may dramatically affect marine life humanity eroding valuable time
20,Data Mining Climate Variability as an Indicator of US Natural Gas,WOS:000682705200001,anomalously cold winter extreme storm strain natural gas ng market due heightened demand heating electricity generation while extended weather forecasting become indicator ng management seasonal 2 3 month prediction could mitigate impact extreme winter ng market consumer industry interrelated pattern ocean atmospheric circulation anomaly exhibit characteristic useful developing effective seasonal outlook ng storage consumption due influence persistence intensity extreme winter weather north america explores connection pacific north american system ng market u s connecting macro scale oceanic atmospheric process regional ng storage consumption western pacific sea surface temperature atmospheric pressure pattern describe significant variation seasonal ng storage consumption prediction coupled process useful estimating ng storage consumption could facilitate economic toward extreme winter weather condition understanding implicated impact variability ng crucial step toward economic
