,title,wos,clean_abstract
0,Collaborative use of geodesign tools to support decision-making on adaptation to climate change,WOS:000393754000003,spatial planner around world need make plan planning requires combining spatial information stakeholder value demonstrates potential geodesign tool mean integrate spatial analysis stakeholder participation planning tool interactive provide dynamic feedback stakeholder objective response application spatial measure different rationality formed underlying internalized value influence reasoning decision making four tool developed tailored different rationality varying collective individual viewpoint analytical political argument tool evaluated experiment four group participant set around interactive mapping device touch table to local decision making supported focus specific case netherlands in case multiple different stakeholder need make spatial decision land use water management planning response collaborative use four geodesign tool evaluated interactive experiment result show geodesign tool able integrate engagement stakeholder assessment measure experiment showed decision making benefit use geodesign tool long tool carefully matched rationality applies issue although tool tested support design plan dutch setting tool could used regional planning country development regional strategy ra required european union national scale support developing national plan action napa initiated united nation framework convention unfccc least developed country
1,Collaborative governance and the challenges of participatory climate change adaptation planning in Santiago de Chile,WOS:000349377200008,focus collaborative governance challenge participatory process order form integrated response case santiago de chile creation regional plan metropolitan region undertaken collaboration regional government regional ministerial secretariat environment provides experience participatory process part larger inter transdisciplinary project highlight complexity involved process knowledge transfer context collaborative governance principal challenge identified make case respect planning able communicate scientific data effectively clear methodology uncertainty ensure integrated coordinated response rather sectoral fragmentation concludes despite complexity involved participatory planning process preferable urban process legitimate generate social capacity building inter sectoral cooperation needed context current governance model large latin american city exemplified case santiago
2,Can Adaptive Comanagement Help to Address the Challenges of Climate Change Adaptation?,WOS:000329431700002,a shift taking place within environmental governance draw attention mode instrument respond system dynamic uncertainty contested value adaptive comanagement one process advanced make governance operational emphasizes collaboration among diverse actor function across scale level foster learning though iterative feedback although extensive experience adaptive comanagement gained relation environmental resource issue potential contribution governance adaption largely unexplored probe adaptive comanagement might offer support identifies gap knowledge requiring attention in drawing upon existing literature applied experience argued adaptive comanagement may contribute building generalized adaptive capacity well providing novel institutional arrangement generate adaptive response at time several question emerge adaptive comanagement context consideration thus discussed adaptive comanagement scholarship application addressing challenge
3,"Participatory urban planning for climate change adaptation in coastal cities: lessons from a pilot experience in Maputo, Mozambique",WOS:000352964400003,proposes right based approach participatory urban planning urban area participatory urban planning tie local development opportunity previous discussion suggest participatory urban planning may help understand structural inequality gain even temporally institutional support deliver planning process constant negotiation local actor building upon action project implemented process participatory urban planning maputo mozambique reflects upon practical lesson emerged experience relation incorporation information difficulty secure continued support local government opportunity local impact implementation proposal emerging process
4,Integrated assessment of localized SSP-RCP narratives for climate change adaptation in coupled human-water systems,WOS:000764890700008,assessment impact requires downscaled projection context specific socioeconomic scenario development practical environmental sustainability regional local scale predicated strong understanding future socio economic dynamic range potential projection addressed need using integrated assessment localized hybrid shared socioeconomic pathway representative concentration pathway ssp rcp framework interdisciplinary participatory storyline development process integrates bottom local expert stakeholder knowledge top insight global ssps use global ssps ssp1 ssp5 boundary condition conjunction pathway rcp4 5 rcp8 5 create localized ssp narrative iterative participatory process using storytelling method by using integrated socio economic environmental system dynamic model developed collaboration local stakeholder explore potential impact plausible local ssp rcp narrative quantify important socio environmental vulnerability human water system e g crop yield farm income water security groundwater depletion mid century period e 2050 framework developed inform pakistan rechna doab region serf representative case multi stakeholder coupled human water system operating developing country our result suggest even limited socio economic improvement e g technology policy institution environmental awareness water security would expected decline environmental degradation e g groundwater depletion worsen under rcp 4 5 average projected increase water demand 2030 7 32 ssp scenario narrative
5,Reframing adaptation: The political nature of climate change adaptation,WOS:000366767100047,motivated concern vulnerability suffer theorization political mechanism social process serve reproduce vulnerability time space argue socio political process mediates individual collective deal multiple concurrent environmental social change propose applying concept subjectivity knowledge authority analysis focus attention socio political process drawing vulnerability political ecology social theory literature explain power reproduced contested practice three concept assert process potential constitute well contest authority subjectivity knowledge thereby opening closing space transformational expand assertion four key proposition process understood outline emergent empirical agenda aim explicitly examine proposition specific social environmental context describe article special issue contributing nascent agenda providing empirical basis theorize politics final section concludes describing need reframing policy practice analysis engage multiple knowledge question subjectivity inherent discourse problem understanding identify emancipatory subjectivity thus potential transformational supported
6,Local knowledge in climate adaptation research: moving knowledge frameworks from extraction to co-production,WOS:000407891300006,consists systematic assessment literature elicit major trend discourse pattern local knowledge conceived report conceptual geographic trend within literature including practice assessing local knowledge scientific benchmark present result textual network analysis illustrates overlap co occurrence among different characterization local knowledge in critically assessing dominant trend draw special attention problem associated extraction local knowledge without due consideration process embedded inextricable local context sociotechnical order drawing theory science technology examine ontological politics practice propose co productive path forward local knowledge mobilization inform decision making argue facilitates transformation institutional governance arrangement provide greater flexibility experimentalism decision making
7,"Landscape adaptation to climate change: Local networks, social learning and co-creation processes for adaptive planning",WOS:000929735200002,development legitimate operative feasible landscape planning dependent specific characteristic landscape inhabitant spatial pattern culture governance system socio economic structure planning method history collectively envisioned future need accommodated literature suggests landscape complex dynamic socio ecological system management requires systemic integrative approach respond wide variety driver challenge interest based activity developed 15 european pilot landscape identify key factor condition affecting generation representative local network landscape illustrate social learning co creation process implemented co produced outcome help local community overcome barrier address critical issue adaptive planning our result provide framework creation similar network landscape exploring time interaction composition network social learning quality co produced output fundamental step development landscape plan
8,Modelling the Role of Neighbourhood Support in Regional Climate Change Adaptation,WOS:000327536600004,understanding process individual consequence public reaction strategy defined policy challenging field address issue using case northern hesse region located centre developing spatially explicit multi agent simulation model agent grouped according social stratification lifestyle initialised large scale spatially explicit socio empirical data one important requirement volunteering activity provide local neighbourhood support supplement public health care heat wave present modelling result topic demonstrate simulation may support formation health policy a result identify area population low potential self organised neighbourhood assistance potentially efficient neighbourhood support furthermore investigate two different intervention scenario aim mobilise passive subpopulation result presented scenario assessment may used inform policy maker stakeholder possible target information campaign provide insight interplay barrier incentive regarding individual action regarding adaption trajectory
9,From Technocracy to Democracy: Ways to Promote Democratic Engagement for Just Climate Change Adaptation and Resilience Building,WOS:000760071900001,policy response implication term justice field political ecology environmental justice emphasizes importance policy making addressing responding injustice it moreover stress democratic engagement imperative since universal agreement meaning justice exists democratic engagement justice however hampered predominance technocratic policy frame considering knowledge way promote democratic engagement called develops knowledge related policy making resilience local level developed country context specifically draw problem represented approach conceptualize different style democratic engagement examine possibility limitation from data comprised previous representation three style democratic engagement identified analyzed 1 closure oriented engagement centered changing behavior 2 closure oriented engagement centered changing systemic production unjust practice 3 disruptive engagement centered changing systemic production unjust practice contribution relevant researcher policymakers activist others interested promote democratization policy making
10,Prioritizing Engagement for Sustainable Adaptation to Climate Change: An Example from Natural Resource Management in South Australia,WOS:000285150500001,describes regional approach adaption focus engaging natural resource management community in world tempered increasing climatic uncertainty result projected natural resource management practitioner looking approach respond effective yet availability practical tool guide inform decision making process limited social learning approach described developed south australian government adelaide mt lofty range natural resource management board approach successfully engaged stakeholder provided foundation upon informed planning action could take place technique ranged direct relationship building participatory action learning regional vulnerability analysis development application comprehensive regional response framework guide future decision
