,title,wos,clean_abstract
0,"Factors Influencing Farmers' Climate Change Adaptation in Northern Ghana: Evidence From Subsistence Farmers in Sissala West, Ghana",WOS:000437812000006,most african country vulnerable result poverty weather extreme insufficient governmental agricultural support using case sissala west district factor influencing farmer strategy used avert impact determined a total 330 small scale farmer sampled view analysed using logistic regression model weighted average index frequency table weighted average index used rank opinion 150 key informant focus group discussion utilizing logistic regression model indicated irregular rainfall high temperature weather information high evaporation factor compelling farmer adapt weighted average index used measure weather extreme revealed drought temperature highest level occurrence furthermore strategy assessed showed agroforestry practice drought resistant crop mulching preferred method concluded farmer ability adapt improved environmental protection agency ministry food agriculture intensify campaign increase access weather information training farmer adaptable strategy including limited alternative source livelihood
1,Farm Level Adaptation to Climate Change: The Case of Farmer's in the Ethiopian Highlands,WOS:000321062100003,in ethiopia associated risk expected serious consequence agriculture food security turn seriously impact welfare people particularly rural farmer whose main livelihood depends rain fed agriculture level impact mainly depend awareness level response changing it thus important understand role different factor influence farmer ensure development appropriate policy measure design successful development project examines farmer perception climatic attribute factor influence farmer choice measure variability estimated result model indicate level education age wealth head household access credit agricultural service information temperature influence farmer choice moreover lack information measure lack finance seen main factor inhibiting these conclusion obtained multinomial logit model employing result survey 400 smallholder farmer three district tigray northern ethiopian
2,DETERMINANTS OF FARMERS' CHOICE ADAPTATION STRATEGIES TO CLIMATE CHANGE: EVIDENCE FROM KHYBER PAKHTUNKHWA PAKISTAN,WOS:000546678300040,over last couple decade one hot issue pakistan well whole world a country extremely vulnerable phenomenon for agriculture dependent country like pakistan exploration timely strategy immediately required taking base important issue investigate factor affecting farm household climatic constraint adapt strategy khyber pakhtunkhwa province pakistan for purpose multinomial logit model used category farmer choice strategy result present number practice positive association education family size marital status cultivated farm size credit extension service relative government farmer farmer extension temperature precipitation insurance information flood additionally age household non farm income distance market negative effect adaptation furthermore result identify respondent practice faced main barrier limitation these include lack money lack information lack government support outcome provides incited information policymakers tackling vulnerability
3,A systematic review of Nepalese farmers' climate change adaptation strategies,WOS:000698278300001,given increasing vulnerability adverse effect development implementation strategy essential particularly nepal agriculture sector mainstay country economy highly vulnerable a country loses much local community adapting impact using localized knowledge practice however study systematically reviewed strategy nepalese farmer conduct using reporting standard systematic evidence synthesis rose guideline relevant literature retrieved using scopus web science google scholar database strategy nepalese farmer broadly categorized seven theme twenty nine sub theme access financial resource risk transfer b diversification livelihood income source agricultural practice
4,"Farmers' perceptions of and adaptation strategies to climate change and their determinants: the case of Punjab province, Pakistan",WOS:000360804800004,global environmental threat economic sector particularly agricultural sector pakistan one country negatively affected due high exposure extreme event low adaptive capacity in pakistan farmer primary stakeholder agriculture risk due vulnerability based farm household data 450 household collected three district three agroecological zone punjab province pakistan examines farmer perceive adapt farming response perceived change result demonstrate awareness widespread throughout area farm household make adjustment adapt agriculture response climatic overall 58 farm household adapted farming changing crop variety changing planting date planting shade tree changing fertilizer main method implemented farm household area result binary logistic model reveal education farm experience household size land area tenancy status ownership tube well access market information information weather forecasting agricultural extension service influence farmer choice measure result also indicate constrained several factor lack information lack money resource constraint shortage irrigation water area finding suggest need greater investment farmer education improved institutional setup improve farmer wellbeing
5,Agro-pastoralists' perception of climate change and adaptation in the Qilian Mountains of northwest China,WOS:000830116000063,global affect aspect human society especially agricultural animal husbandry production northwest china detrimentally affected climatic variation due high exposure extreme climatic event a number study reported agro pastoralists perception response current knowledge agro pastoralists perception china insufficient to fill gap aim investigate perception level agro pastoralists northwest china related factor data collected using structured questionnaire based household survey 554 participant four county gansu province china raw data collected using stratified random sampling a probit model used analyze respondent understanding related socio economic demographic variable our result show majority respondent aware 70 change temperature precipitation socioeconomic demographic variable gender farming experience education level cultivated land size agricultural income livestock village cadre experience access weather information agro pastoralists pertinently related agro pastoralists awareness farming experience education level household size grassland size agricultural income association membership village cadre experience high impact agro pastoralists result help guide government agency decision maker help arid semi arid area build sustainable measure framework recommends institution targeting household livelihood improvement making decision concerning need focus mass medium information technology improving locally adapted extension service improved irrigation expand loan channel
6,"RETRACTED: Ethnic minority farmers' perceptions and use of local knowledge to adapt to climate change: Some insights from Vietnam (Retracted article. See vol. 43, pg. 223, 2022)",WOS:000692688300001,adversely affected agricultural activity farmer mountainous region vietnam investigates ethnic minority farmer perception use local knowledge adapt data collected 362 farmer survey key informant interview focus group discussion binary logit model employed examine factor influencing farmer perception result indicate farmer aware overall change particularly weather becoming hotter last 20 year commune location education level forest area income credit information smartphones forest year attending natural disaster reduction training factor significantly affected farmer perception our finding suggest policymakers consider farmer perception local knowledge designing formulating mitigation policy
7,"Climate Change, Food Sovereignty, and Ancestral Farming Technologies in the Andes",WOS:000672802300008,indigenous people among population vulnerable however indigenous society potential contribution addressing related issue food security vast poorly recognized objective report inform nutrition public health community potential contribution ancient andean technology address contemporary challenge our examines ancient farming technology within frame dietary potential specifically focus 4 technology derived 3 case study ecuador these technology analyzed using evidence mainly indigenous based agriculture our examination technology suggests could effective mechanism adapting protecting food sovereignty thus although highly vulnerable indigenous people andes also seen agent
8,Determinants of smallholder farmers' adaptation options to climate change in a coffee-based farming system of Southwest Ethiopia,WOS:000543117200001,direct indirect impact may jeopardize livelihood million poor coffee growing farmer unless sector manages deploy adequate measure provides valuable insight smallholder coffee farmer strategy impact factor determining choice based survey 240 smallholder farmer jimma zone southwest ethiopia assessment indicates common measure used producer include adjustment planting date crop type variety tree plantation mixed farming access weather forecast formal extension service level education age household head farm size income coffee agro ecological setting affect coffee grower decision adapt enhancing smallholder coffee farmer requires effort government improve farmer access accurate timely agro meteorological forecast capacity building technical support income diversification improved provision agricultural extension service
9,A spatial assessment of land suitability for maize farming in Kenya,WOS:000480848900001,many developing nation faced severe food insecurity partly overdependence rainfed agriculture in kenya system variation impact staple food crop like maize ultimately threaten nation food security applied analytical hierarchy process multi criterion decision making technique remote sensing performed within geographic information system framework developing land suitability model maize farming kenya changing climatic condition level suitability delineated using soil topographic variable local farmer knowledge also incorporated propose context specific practice agriculture revealed majority 55 6 land marginally suitable significant change weather also revealed generally translated lower maize crop yield finally diversification proper timing soil fertility retention restoration better quality seed found practical measure
10,"Rural farmers perception and coping strategies towards climate change and their determinants: Evidence from Khyber Pakhtunkhwa province, Pakistan",WOS:000626567500002,severe consequence local regional also global scale since shift substantial agriculture sector pakistan suffering widely drastic present carried khyber pakhtunkhwa kpk province pakistan explore perception smallholder farmer related data collected 400 smallholder farmer malakand mardan swabi district khyber pakhtunkhwa province expounds perception farmer farming adaptation variation climatic occurrence binary logistic regression employed discover aspect shape smallholder farmer strategy our result depicted awareness farm household exploit method common throughout area main strategy carried executed smallholder farmer irrigation non farm activity early planting schema identified barrier lack money unavailability required seed nonexistence market access insecure land tenure system shortage information finding recommend improving farmer awareness providing timely information to improve farmer well adequate extension service greater investment facility required support farmer sustain livelihood long run cope
11,Wildfire imagery reduces risk information-seeking among homeowners as property wildfire risk increases,WOS:000863837700001,negative imagery destruction may induce inhibit action reduce risk exacerbated hazard wildfire generated conflicting assumption among expert communicate homeowner half surveyed wildfire practitioner perceive lack expert agreement effect negative imagery burning house homeowner behavior yet believe negative imagery engaging tested whether expectation matched homeowner response united state in online experiment homeowner viewed negative imagery reported negative emotion behavioral intention compared viewed status quo landscape photo in pre registered field experiment homeowner received postcard showing negative imagery equally likely overall visit wildfire risk webpage whose postcard showed status quo photo however negative imagery decreased webpage visit homeowner wildfire risk increased these result illustrate importance testing assumption encourage behavioral
12,"Perceptions, Knowledge and Adaptation about Climate Change: A Study on Farmers of Haor Areas after a Flash Flood in Bangladesh",WOS:000478759000007,bangladesh remains one vulnerable country world effect given reliance large segment population agricultural sector livelihood well national food security agricultural sector crucial continued national food security economic growth using household data lowland rice farmer selected haor area sylhet current work present analysis determinant behind implementation different strategy lowland rice farmer first objective explore extent awareness within population well type opinion held lowland rice farmer respect to serve purpose severity index si developed subsequently employed evaluate perception attitude 378 farmer respect vulnerability respondent interviewed respect related circumstance faced daily life attained si index value ranged 69 18 93 52 si perception affect rice production measured 93 52 using data collected 378 farmer logistic regression carried investigate impact socio economic institutional factor result show credit non government organization highly statistically significant rural market structure also positive effect among studied factor credit non governmental organization ngo found important factor result work indicate marginal farmer would benefit government gob funded seasonal training activity cover pertinent information regarding flash flood additionally author piece recommend timely issuance government assisted credit early flash flood afflicted farmer initiative aid farmer adapting different strategy mitigate loss enhance productivity well livelihood
13,Farmers' Perception and Efficacy of Adaptation Decisions to Climate Change,WOS:000801680100001,viewed main obstacle agricultural development developing country high dependence agriculture allied sector make many country vulnerable phenomenon there gap macro micro level understanding thoughtful farmer perception impact farming fundamental developing various mitigation strategy therefore main aim present understand pattern variability farmer perception farmer strategy based socio cultural background village goa west coast india result reveal 62 sampled farmer experienced term meteorological indicator increased average temperature decreased total rainfall delayed onset monsoon increase length summer season temperature trend analysis 0 009 degree
14,Mayan Traditional Knowledge on Weather Forecasting: Who Contributes to Whom in Coping With Climate Change?,WOS:000641260500001,despite international commitment integrate indigenous people traditional ecological knowledge tek action combating inclusion remains limited integrating tek scientific knowledge become particularly important sector agriculture contributes affected while general recognition integrating tek contribute agricultural intervention made little progress achieving due assumption clear divide tek scientific knowledge considers knowledge integration already occurring context economic sociocultural political inequality elaborate case traditional weather forecasting method used mayan indigenous farmer mexico yucatan peninsula propose social justice perspective knowledge integration intervention using information three study conducted 2016 2019 first explain importance weather traditional weather forecast method indigenous mayan farmer later describe detail method link mayan cosmology finding show weather phenomenon drought hurricane main concern milpa farming they illustrate diversity traditional short medium long term weather forecast method based observation nature sky farmer also perform ritual related mayan god goddess a tek defines agricultural calendar also reproduces mayan culture discus needed integration action combating use right based approach considers economic cultural political scale justice equally allocate resource benefit traditional knowledge system recognize indigenous value worldviews avoiding cultural harm accomplish indigenous self determination equal representation a result hope incentivize development actor engaged agricultural intervention critically reflect examine power dynamic relation working indigenous community
