,title,wos,clean_abstract
0,Microhydro electrification and climate change adaptation in Nepal: socioeconomic lessons from the Rural Energy Development Program (REDP),WOS:000316119400001,explores potential microhydro installation nepal improve adaptive capacity addition ability mitigate greenhouse gas emission after explaining method data collection namely field interview explores benefit microhydro plant promoted renewable energy development project redp besides displacing fossil fuel particular kerosene lighting microhydro electrification offer effective way improving community asset bolstering social resilience thereby enhancing adaptive capacity community our survey redp project site reveals microhydro unit improved community income level equalized gender role enhanced access education information reduced migration pattern concludes highlighting three key lesson role extensive community mobilization proactive capacity building efficient electricity use need comprehensiveness wishing adapt rural developing economy
1,Italy vs. Poland: A Comparative Analysis of Regional Planning System Attitudes toward Adaptation to Climate Changes and Green Infrastructures,WOS:000932560300001,european spatial planner deal two major concern change acc design management green infrastructure gi acc call renewal spatial planning constant appeal need adequately prepare extreme event gi deliver ecosystem service e consist beneficial function living being term example helping people adapt an effective implementation measure regional sub regional scale based efficient prompt spatial planning system gi management in aim comparing attitude italian polish spatial planning system respect integration concept related acc gi describe commonality difference two spatial planning framework scrutinizing regional plan adopted sardinia italy wielkopolska poland found scarce consideration acc gi planning management finding suggest regional spatial planning tool need updated fully satisfactory term acc gi concept
2,Solar smart grid as a path to economic inclusion and adaptation to climate change in the Brazilian Semiarid Northeast,WOS:000484115200004,purpose aim exploit abundance solar energy resource socioeconomic development semi arid northeastern brazil potent tool global it point set conjuncture factor allow u foresee new paradigm sustainable development region transforming sun radiant energy electricity distributed photovoltaic generation new paradigm presented essay transformative potential free region past regional development dogma dependent scarce water resource marginal predatory use caatinga biome design methodology approach us pre ante design following procedure scenario building mechanism sector energy generation socioeconomic inclusion finding scenario socioeconomic resilience based abundance solar radiation rather scarcity water demonstrates potential global paradigm limitation implication development proposed dependent federal legislation change allowing small producer remunerated energy produced practical implication proposed smart grid photovoltaic generation program increase country resiliency effect drought social implication a proposed program allows reversion pattern long term poverty semi arid northeast brazil originality value exploitation characteristic abundance semiarid e condition semi aridity abundant solar radiation advantage factor toward adaption unforeseen drought event extensive previous focused weighting monitoring drought e paradigm scarcity interplay exploiting northeast brazil abundant factor especially small farmer level constitutes discovery never contemplated
3,A Climate Action Plan for the California Department of Water Resources,WOS:000897105300003,key takeawaysgreenhouse gas mitigation vulnerability incorporated existing utility business project management process a comprehensive action plan meet exceed legal requirement reduce risk achieve business process efficiency apply best available science demonstrate social responsibility focused internal workgroups expert consultation inspired management feedback loop breadth application quantitative detail critical success
4,Passive cooling strategies to optimise sustainability and environmental ergonomics in Mediterranean schools based on a critical review,WOS:000823045400003,identifies compare passive cooling strategy used relationship optimising sustainability environmental ergonomics based 47 case study analysis school resulted identification 20 passive strategy eight parameter related sustainability six related environmental ergonomics result show used passive strategy natural ventilation green roof low thermal transmittance window solar shading in contrast least used strategy ventilated facade evaporative cooling system in term sustainability energy efficiency present case study contrast circular economy hardly considered school in term environmental ergonomics thermal comfort present case study acoustic comfort assessed furthermore result show absence optimisation acoustic visual comfort measure involvement educational community work provides detailed understanding status quo researcher practitioner policymakers predicts dynamic direction field it highlight need incorporate passive design protocol explicitly applied school achieve sustainable resilient educational building stock within principle circular economy
5,Identifying the geographical potential of rooftop systems: Space competition and synergy,WOS:000904775300001,urban area face severe challenge mitigating adapting within limited space one solution develop multifunctional rooftop system use underexploited urban rooftop space two main option add greenery installing extensive green roof egrs generate renewable energy installing photovoltaic panel pvs recently combining two system one rooftop egr pv harvest benefit gained attention not every rooftop suitable installation make difficult estimate scale space city expect rooftop add greenery renewable energy present geographical potential model using building parameter building stock layer lidar data simultaneously identify potential installing egrs pvs egr pvs rooftop highlighting competition synergy egrs pvs building level a empirical illustration support future multifunctional urban rooftop space planning amsterdam used case result show 47 rooftop suitable egrs could expand current greenery space 6 55 suitable pvs could sufficiently provide electricity household 2030 moreover competition exists 3 2 whereas synergy exists 42 existing rooftop
6,A framework for evaluating geographic disparities in energy transition vulnerability,WOS:000441098100009,path towards decarbonization promise many societal benefit reduced greenhouse gas emission new technological innovation adverse effect policy helping facilitate energy transition price spike job displacement however evenly spread across population individual community vulnerable possible adverse impact others here adapt framework conceptualizing vulnerability literature energy context construct dimension framework provide illustration using case renewable portfolio standard generate vulnerability score measure map vulnerability across u county our analysis show framework used identify geographical disparity developed future provide deeper insight transition
7,Land cover and impervious surface extraction using parametric and non-parametric algorithms from the open-source software R: an application to sustainable urban planning in Sicily,WOS:000320704100007,detailed urban land cover map essential information sustainable planning land cover map assist planner designing strategy optimisation urban ecosystem service in statistical software r applied land cover analysis catania metropolitan area sicily italy six land cover class extracted high resolution orthophotos five different classification algorithm compared texture contextual layer tested different combination ancillary data classification accuracy 89 achieved two tested algorithm
8,Rapid deployment modular building solutions and climatic adaptability: Case based study of a novel approach to thermal capacity on demand,WOS:000430630700011,in novel thermal capacity demand approach modular thermal storage design discussed seen key climatic adaptability proposed smart pod building system energy performance smart pod unique innovative project provides alternative traditional classroom design it proposes rapid deployment building solution temporary permanent use modular design flexible set self sustaining use requiring minimal site preparation meeting energy demand renewable energy source it feasibility tested design case investigated climatic adaptability based proposed approach approach uniquely combine balancing energy demand supply using renewable technology bespoke low temperature thermal store it proposes use open source building energy management system obems conceived intelligently manage thermal ventilation humidity control strategy adapt season weather building placed predicted performance proposed system demonstrates potential effective diurnal climatic adaptability enhanced integrated passive design strategy intelligent mode building control method bim integrated sustainable design analysis sda building management system bm also deliberated framework exploring integration proposed building management system smart building environment sbe crown
9,Measuring and monitoring soil organic carbon stocks in agricultural lands for climate mitigation,WOS:000289377800018,policy encourage greenhouse gas emitter mitigate emission terrestrial carbon
10,ADAPTATION PLANS TO CLIMATE CHANGE - RANGE AND QUALITY OF INPUT DATA,WOS:000463796800007,one important element process developing urban plan gathering proper data it influence quality final work accuracy reliability determining option decide success in first part experience collecting data english language literature published 1999 2016 presented a search carried via scopus com webofknowledge com springer com sciencedirect com in next part main information source referred developing mpas miejskie plany adaptacji urban plan polish city identified at end requirement conducting proper reliable geostatistical analysis presented in main framework resource required mpas established allow maintaining level quality document received avoid mistake
11,The strategies and effectiveness of climate adaptation for the thousand pillars dwelling based on passive elements and passive spaces,WOS:000456760000002,relying passive responsive strategy traditional dwelling effectively control indoor thermo hygrometric daylighting condition taking advantage favorable climatic element like wind solar radiation etc furthermore building element space regulated make indoor microclimate reach comfort limit thanks passive strategy in thousand pillar dwelling tpd taken objective explore strategy effectiveness local view passive element pe passive space ps by methodology literature review field investigation software simulation buffer effect be created pe composed door window wall etc ps composed patio corridor etc contributing improvement indoor comfort level icl researched qualitatively an additional situ measurement air temperature relative humidity air velocity illuminance diverse part tpd carried effectiveness quantitatively show be effective mitigating impact outdoor internal space helpful extension indoor comfort time eict 3472 h per year result passive strategy summarized case tpd effectiveness provide method implication create comfortable indoor environment rural residence
