,title,wos,clean_abstract
0,Business Strategies and the Transition to Low-carbon Cities,WOS:000289734700004,city key driver global majority greenhouse gas ghg emission tied urban life local action mitigate adapt essential stabilization global also help address urban ecological problem pollution decreasing biodiversity etc company important urban actor development low carbon city provide multitude good service city population directly influence urban carbon dioxide co2 emission new area while study corporate sustainability numerous little existing examines role company mitigation within specific urban area urban ecologist also examined corporate activity affect urban system taking multi disciplinary system approach present conceptual model role company managing urban interaction system also present empirical finding illustrating one company partner city rotterdam test electric vehicle pilot project urban mitigation
1,Spatial planning and climate change adaptation assessment: Perspectives from Mdantsane Township dwellers in South Africa,WOS:000480668800004,spatial planning play significant role enhancing especially within urban area improving resilience despite city especially developing country still experience effect adopted mixed method approach examine township spatial planning identifying potentiality integrated approach mdantsane case one largest township south africa assessed unique landscape reminiscent apartheid legacy improve people urban poverty lack basic facility environmental challenge in keeping case design collected data making use pretested open close ended survey form interplay gi remote sensing technique reveals mdantsane extremely susceptible impact due built natural environment set well existing interrelation thus comprehensive integration spatial planning essential proofing health wellbeing resilience consequently recommendation seek strategic intervention planning made sustain resident future specific focus reduce environmental risk mdantsane township
2,"Institutional Capacity, Climate Change Adaptation and the Urban Poor",WOS:000261277600009,urban poor frequently live hazardous urban location risk many environmental hazard extreme event vulnerable effect reducing vulnerability requires effective urban governance involving municipal authority national government utility provider civil society organisation considers role stakeholder combining support improving social physical economic wellbeing low income urban resident in particular argues development application specific tool method approach deliver pro poor relevant case study example used show requires solution based improved institutional capacity better urban governance properly applied help meet broader need urban poor
3,"Integrating climate change adaptation into community planning using a participatory process: The case of Saebat Maeul community in Busan, Korea",WOS:000434995600008,certain given sufficient evidence thus need integrated process spatial community planning empower community adapt address critical gap literature community planning adaptation creating planning methodology based participatory method simulating application process saebat maeul community busan korea in saebat maeul community area people struggled urban flooding related poor sewer system heat wave green infrastructure used main tool mitigate negative impact suggested community plan includes physical socioeconomic measure new parking structure green roof pervious pavement drainage facility reduce flooding repair home cool roof installation rainwater harvesting facility lower impact heat wave if planner proper knowledge guide participatory planning process thus reflecting local knowledge suggestion concluded possible consider adaptation within context spatial community planning
4,Developing Strategic Principles of Intervention in Urban Green Infrastructure to Create and Enhance Climate Resilience in Cities-Case Study: Yousef Abad in Tehran,WOS:000460125200008,currently city world facing wide range hazard these risk arc exacerbated factor increasing urban population urbanism closely interlinked meanwhile concept urban resilience introduced recent year reduce negative impact resilience ability system absorb abnormality basic structure maintained risk resilience focus reducing vulnerability change current focus urban ecological resilience subsection resilience also strategy urban green infrastructure also effective reducing impact enhancing resilience city in face danger resilience approach used framework intervention existing suggested urban green infrastructure vice versa attempt answer question how intervention urban green infrastructure quality quantity maintaining enhancing location lead developing strategic principle ensure urban resilient city time drought extreme heat low annual precipitation water shortage purpose develop strategic principle using green infrastructure capability enhance urban resilience dry country a qualitative method used using aerial photo producing gi base analytical map yousef abad neighbourhood tehran capital city iran lead producing mentioned principle
5,Assessing the Potentials of Digitalization as a Tool for Climate Change Adaptation and Sustainable Development in Urban Centres,WOS:000508361800025,digitalization key enabler sustainable development city socio economic dynamic potential foster friendly urban environment society advent 4th industrial revolution seen increased application digitalization several field different level high tech digital device platform environment increasingly deployed enhance productivity efficiency sustainability improve overall well urban dweller digitalization projected impact city future transform job trigger life style change far reaching impact ultimately affect city resilience capacity while growing body highlighted significance digitalization mitigation reducing ghg co2 emission comprehensive evaluation potential digitalization enabler remain scarce address gap analysing current trend digital revolution relation examines likely challenge digitalization a desk method adopted focusing core digitalization concept driving fourth industrial revolution ir 4 0 nine case study city across various continent selected ass potential digitalization addressing climatic hazard highlight benefit implementing digitalization considering social ecological technological challenge tension around ir 4 0 our finding reveal capability digitalization supporting effective early warning emergency response system enhancing food water security improving power infrastructure performance enabling citizen engagement participatory measure minimizing impact climatic hazard finally recommend feasible pathway overcome present risk challenge order optimize numerous opportunity offered digitalization support initiative
6,Comparing hazard mitigation and climate change adaptation planning approaches,WOS:000825769500001,city developing hazard mitigation plan hmp plan ccap common aim proactively reducing vulnerability future hazard yet often treated distinct planning instrument some planning scholar suggested hmp ccap integrated since impact increasing community limited time resource but unclear synergistic two planning approach practice focusing flooding key related hazard examines planning framework help address gap exploring hmps ccaps three u city forefront flood resilience planning analyze content standalone hmps ccaps boston ma seattle wa combined plan baltimore md identify overlap practice explore extent hmps ccaps synergistic
7,"What might 'just green enough' urban development mean in the context of climate change adaptation? The case of urban greenspace planning in Taipei Metropolis, Taiwan",WOS:000431158500017,argues strategic greenspace planning requires scholar planner think differently equity mean urban greenspace context use heat mitigation potential greenspace case taipei metropolis taiwan ass challenge arising thinking fairness term distribution benefit greenspace function opposed fairness greenspace accessibility availability urban greening foster resilient community arguably deflects even exacerbates structural cause vulnerability benefit accruing disproportionately affluent empowered group yet need practical action threat city urgent heat strategic greenspace use considered systematically across city may mitigate effect cooling effect vegetation challenge thus balance justice concern associated urban greening tangible risk reduction potential undertake content analysis article two taiwanese newspaper taipei time china post ass heat greenspace issue discussed urban governance debate within taipei suggest urban greening raise three challenge equity thinking guiding planning governance process scientific understanding green space function delivered even face urban development pressure site specific controversy b tempering social cohesion practical deployment benefit neighbourhood level greening need specific understanding city wide level effectively realise ecosystem service
8,Effectiveness of Chinese Regulatory Planning in Mitigating and Adapting to Climate Change: Comparative Analysis Based on Q Methodology,WOS:000694542700001,with city considered main source carbon emission urban planning could mitigate help adapt given allocation regulation public policy urban spatial resource china regulatory planning remains basis building permission original urban rural planning new territorial spatial planning system determining quality urban plan implementation comprehensive regulatory plan effectively reduce carbon emission employ q methodology compare analyze urban planner practitioner perception china regulatory planning mitigation finding show regulatory planning key potential deficiency include gap regulatory master plan capacity shortage designation indicator unequal right responsibility local government however mandatory indicator regulatory planning especially greening rate building density land use type application renewable energy technology development municipal infrastructure could effectively mitigate greening rate core indicator regulatory planning since provides empirical evidence green space effect indicates local customization combined regulation greening rate green space could help mitigate help china adapt
9,Participatory land-use approach for integrating climate change adaptation and mitigation into basin-scale local planning,WOS:000415898200005,literature suggests significant potential synergy among mitigation cca m policy especially urban area however understanding best integrate cca m limited despite fact increasing interest particularly southeast asian country achieving integration one synergistic approach improve land use consideration aim test idea conducting pilot project four local government silang sta rosa subwatershed philippine focusing flood prevention strong spatial implication application participatory watershed land use management pwlm systematic process practical tool e g scenario simulation risk assessment indicated planned land use conversion projected likely increase intensity flooding area zoning enhancement essential countermeasure a one example runoff neutral development measure would reduce number flood affected people approximately 226 410 183 349 future year 2025 preserving existing vegetation would prevent 528 142 ton co2 emission illustrating pwlm approach demonstrates concrete use scientific knowledge e flood hazard local planner design action
