,title,wos,clean_abstract
0,CLIMATE CHANGE ADAPTATION POLICIES OF VIETNAM IN THE MEKONG DELTA,WOS:000576833700004,if alarming sea level rise scenario occurs without coping solution greatly affect socio economic development environment mekong river delta region recognizing government soon developed policy action plan adapt region however policy program cope still inadequate limited in order complete policy mekong delta current context government locality region need implement comprehensive practical solution
1,Potential of existing policies of the Tokyo Metropolitan Government for implementing adaptation to climate change,WOS:000373310600005,impact apparent various region world even though may positive effect anticipated many severely negative effect human natural resource future therefore addition need stronger promotion mitigation policy urgently necessary implement policy longer term prepare possible negative impact to implement measure rapidly japan would seem practical effective make good use various countermeasure already promoted national local government many sector disaster prevention environmental management food production protection nation health these countermeasure considered potential effecting focusing negative impact investigates extent existing policy tokyo metropolitan government could contribute based comprehensive examination targeted field indicator policy could pursued result showed many existing policy could useful many sector furthermore le half policy need take future account order contribute proposes three basic step consider future local governmental proposition rapid implementation policy japan
2,The nexus approach to water-energy-food security: an option for adaptation to climate change,WOS:000381519200003,developing country face difficult challenge meeting growing demand food water energy compounded effective requires efficient use land water energy vital resource coordinated effort minimize trade offs maximize synergy however many developing country policy process south asia generally follows sectoral approach take account interconnection interdependence among three sector although concept water energy food nexus gaining currency become urgent need little effort made far understand linkage nexus perspective using hindu kush himalayan region example seek increase understanding interlinkages water energy food nexus explains important consider nexus context response argues focusing trade offs synergy using nexus approach could facilitate greater help ensure food water energy security enhancing resource use efficiency encouraging greater policy coherence it concludes nexus based adaption approach integrates nexus perspective plan perspective development plan crucial effective provides conceptual framework considering nexus approach relation discus potential synergy trade offs offer broader framework making response effective policy relevancethis draw attention importance interlinkages water energy food nexus implication sustainable development potential synergy complementarity among sector used guide formulation effective option issue highlight need shift policy approach sectoral focus result competing counterproductive action integrated approach policy coherence among sector us knowledge interlinkages maximize gain optimize trade offs avoid negative impact
3,Strengthening climate change adaptation capacity in Africa-case studies from six major African cities and policy implications,WOS:000435052500004,africa one vulnerable region respect a african continent struggle adapt variety measure pursued alleviate resultant pressure people property livelihood several african city collectively show africa hopeless widely claimed promising prospect literature show deficiency study examine extent pursued african city address need outline important threat e g increasing temperature drought sea level rise sea river flooding synergic non factor well recent progress made in respect implementing african city rather adopt general description trend focus concrete case study six major city across central western eastern region african continent douala lagos city dar e salaam accra addis ababa mombasa vulnerability adaptive capacity status studied city discussed difficulty challenge encountered implementing policy area also highlighted furthermore successful example initiative surveyed city provided finally outline policy measure implemented towards strengthening capacity african city adapt changing
4,Public Health Aspects of Climate Change Adaptation in Three Cities: A Qualitative Study,WOS:000845801800001,present unprecedented public health challenge great impact population health outcome across global population key addressing health challenge carried city collaboration institution including public health one through semi structured interview n 16 investigated experience perception public health aspect considered urban public health planner researcher planning coastal city soderhamn sweden porto portugal navotas philippine result thematic analysis indicated participating stakeholder aware main risk threatening city rising water level flooding extreme temperature air pollution in addition interviewee talked collaboration sector including public health sector implementing plan however inclusion public health sector partner process identified two city navotas porto furthermore found aspect pertaining public health water sanitation prevention heat related water borne disease prevention consequence associated heat wave vulnerable group child elderly person latest plan posted city website moreover participant pointed different difficulty insufficient financial resource limited intersectoral collaboration lack involvement public health sector process especially one city solely responsibility urban planner study using larger sample stakeholder larger city needed better understand public health sector still almost absent effort adapt
5,Climate Change Adaption between Governance and Government-Collaborative Arrangements in the City of Munich,WOS:000873169700001,growing city face severe land use conflict urban expansion densification existing built area increasing pressure green space key planning procedure embroiled land use conflict often complicated slow due increasing complexity planning process involve multitude stakeholder decision maker whose responsibility always entirely clear governance oriented form decision making horizontal structure often required also entail challenge in ask urban green space integrated planning process based methodological combination including document analysis qualitative interview administrative staff city munich rapidly growing german city serf case result show different collaborative arrangement four planning arena demonstrate structure support hinder mainstreaming conclude hierarchical structure impede horizontal collaborative arrangement shed light mechanism reinforcing structure for large administration informal meeting coordinating unit effective fostering interdepartmental cooperation
6,Community Perception and Adaptation to Climate Change in Coastal Areas of Mexico,WOS:000702075500001,increasingly important topic addressed face current expected future impact social economic ecological system experiencing worldwide despite advance reported literature still considered challenge move planning practical implementation successful intervention in regard identifying international key barrier exchange experience lesson learned may facilitate progress coast sustainable resilient future coast mexico excellent area high population density occur along coastal zone whose main economic activity related primary tertiary sector additionally great diversity coastal ecosystem exists threatened anthropogenic hydrometeorological impact under circumstance population becoming aware urgent need adapt consequence in sense review contribution concerning population perception strategy mexico coastal zone finding highlight critical institutional difficulty social barrier impeded effective implementation strategy mexico consider step address however strategy show prevention culture coastal community found also result successful project carried especially mangrove forest coral reef restoration essential importance consider progress path successful mexico
7,The Readiness Index for Climate Change Adaptation in Africa: The Role of Climate and Adaptive Capacity Proxies,WOS:000715331200001,a global change continue repercussion africa remain profound reflected notably food water crisis across africa work examines readiness africa newly developed readiness index climadaptcap index in fact work shift readiness debate emotional description currently flood academic scholarship pragmatic evidence based approach assessing readiness readiness driven intensity forcing adaptive capacity historical score data precipitation temperature period 1991 2016 culled world bank portal historical adaptive capacity score data included proxy poverty literacy rate 1991 2016 collected world bank macrotrends data normalized using normalization function enhance interpretation comparison fusion index missing poverty literacy rate data estimated linear interpolation poverty literacy rate data climadaptcap index developed compute readiness index first kind serve flagship assessing readiness highly adaptable different context work first ever map readiness show north southern africa readiest historical literacy poverty condition west africa least ready middle east africa middle consistent readiness positive correlation literacy rate inverse one poverty rate in addition readiness score 0 35 0 39 region maximum potential score 1 work shown level readiness africa generally low small variation different region in addition highly influenced climatic non climatic indicator developed readiness index adequately simulates readiness africa complement previous framework preparedness
8,Determinants of the perceived importance of organisational adaptation to climate change in the Australian energy industry,WOS:000405570300007,pose considerable risk organisation 21st century however organisational yet received much attention management literature drawing strategic choice theory put forward model proposing environmental attitude knowledge antecedent important perceived organisational decision maker perceived risk towards act mediator relationship tested model response 101 manager australian energy industry finding show environmental attitude knowledge significantly positive effect perceived importance relationship mediated risk perception highlight need draw knowledge attention executive discus avenue future including extension finding industry setting
9,Ecosystem services based spatial planning decision making for adaptation to climate changes,WOS:000353179200027,rising global issue become primary issue transnational organisation eu institution particularly developing dynamic city like istanbul pressure rapid urbanisation institutional legislative uncertainty expected create new vulnerability ecosystem service cause new vulnerability ecosystem service es event flood heat wave drought brought rise temperature change precipitation these vulnerability may affect well inhabitant interfere reaching sustainable development goal future istanbul unique geographical location biological diversity compared settlement region urban development dynamic region play significant role well ecological unit biological diversity istanbul metropolitan area ozhatay byfield atay 2003 tezer 2005 tezer et al 2008 aim define es vulnerable due lclu caused urbanisation potential impact particular importance given result survey done related stakeholder used define verify existing future vulnerability es istanbul regarding close relationship es lclu impact change lclu key es evaluated developing lclu scenario scenario used understand possible future climatic condition istanbul impact lclu es these two sub result prepared according scenario analysis evaluated together address future vulnerability es integration es strategy spatial planning eea 2010 seems necessary urgent therefore spatial planning framework adapted es oriented proposed key tool achieve resilient sustainable development istanbul framework used used develop relevant strategy planning tool considering adaptive policy rapidly developing settlement in brief aim integrate ecosystem service spatial planning using relevant mapping es utilised adaptive spatial policy development process istanbul case prepared auspex scientific technological council turkey tubitak project no 110k350
10,Adaptation as a political arena: Interrogating sedentarization as climate change adaptation in Central Vietnam,WOS:000429509100016,framing increasingly contested implication hoiv understood carried global framing seen producing universalizing technocratic domain increasing body literature de frame highlighting inherent assumption bias arguing better situating within particular historical power dynamic take logical next step proposing reframing political arena find particular framing determine scope target tool it us problematics government approach illustrated case mandatory sedentarization boat dweller vietnam government official present reframing historicizes politicizes current demonstrates vulnerability produced political intervention identifies emit rather global political rationality heavily frame current initiative by contrasting account sedentarizations cleave closely dominant framing illustrates reframing political arena provides accurate basis upon engage impetus intervention these finding caution drawing uncritically dominant framing
11,Informing notions of climate change adaptation: a case study of everyday gendered realities of climate change adaptation in an informal settlement in Dar es Salaam,WOS:000465012100006,examines gendered dynamic rapidly urbanizing area global south a gain increasing prominence global environmental policy development strategy tendency conceptualize technical process disconnected everyday reality practised people facing negative impact present evidence small scale case flood prone informal settlement dar e salaam tanzania provide contextually grounded contribution growing body literature gender city argue way impact perceived experienced adapted everyday level characterized gendered difference among others demonstrate greater understanding gendered nuance highlight disconnect everyday gendered reality high level technical notion deployed strategic policy level
12,"Adaptation to climate change in the insurance sector: examples from the UK, Germany and the Netherlands",WOS:000331395900016,particularly flood risk may come pose large challenge future require cooperation among range stakeholder however presently exists little especially integration private sector in particular recently developed state program far focused public sector insurance provider may much contribute offer part society service appropriately identify ass reduce financial impact induced risk aim explore institutional distribution responsibility flood risk renegotiated within uk netherlands examining insurance industry public sector coordinate action promote discus layered natural hazard insurance system may result attempt deal increasing risk due increasing incidence extreme event it illustrates concern risk extreme natural event prompted assessment current system insurance requiring long term legislative framework defines objective responsibility insurer different political authority
13,Adaptation Pathways and Real Options Analysis: An approach to deep uncertainty in climate change adaptation policies,WOS:000384854400003,government face daunting task developing policy making investment decision environment consist complex interlinked system manifold uncertainty instead responding surprise making decision ad hoc basis structured approach deal complex system uncertainty provide indispensable support policy making contribution proposes structured approach designing policy based concept pathway adaptive policy making real option analysis such approach result incorporation flexibility allows time response future unfolds learned system change societal preference approach illustrated looking drainage policy measure address flooding singapore
