,title,wos,clean_abstract
0,Adaptation of agricultural crop production to climate change: A policy framework for Sri Lanka,WOS:000279481800002,agriculture one key sector sri lankan economy contributes significant percentage gross domestic product gdp provides direct indirect employment sizeable proportion population involves long term slow change short term year year climatic variability unpredictable extreme climatic event agriculture especially crop production highly dependent prevailing weather condition therefore highly sensitive short term long term almost general circulation model predict process increasing atmospheric concentration greenhouse gas global warming continue well 21 st century even if mitigation measure minimize cause exert maximum effect therefore imperative well co ordinated sustained effort set motion increase capacity sri lankan agriculture adapt short long term involves measure minimize impact at present implementation measure sri lanka piecemeal lack co ordination direction hence clear policy framework identifying measure pursued role different stakeholder needed allocating channelling necessary financial human resource successful a clear comprehensive policy framework also becomes basis development effective road map action plan achieve successful discus policy framework sri lankan agriculture based following component quantification forecasting b assessment impact vulnerability
1,"Points of Consideration on Climate Adaptation of Solar Power Plants in Thailand: How Climate Change Affects Site Selection, Construction and Operation",WOS:000751233300001,solar energy planned undergo large scale deployment along thailand transformation carbon neutral society 2050 in course energy transformation planning issue energy infrastructure often left aim identify related risk countermeasure taken solar power plant thailand using thematic analysis self administered observation structured interview order propose point consideration long term energy planning ensure capacity analysis pointed flood storm perceived major event affecting solar power plant thailand followed lightning fire several countermeasure taken including hard countermeasure require extensive investment following policy recommendation derived proofing investment scenario policy support term enabling regulation financial incentive needed implementation proofing countermeasure public private sector need secure sufficient budget fast recovery severe incident measure must taken facilitate selection resilient site improving condition power purchase agreement assisting winning bidder enhancing adaptability site these issue considered thailand long term energy planning
2,"Vulnerability and adaptive capacity in Hammerfest, Norway",WOS:000337209900007,focus vulnerability assessment strategy city hammerfest northern norway analysis based coastadapt framework looking current future vulnerability split natural vulnerability socio economic vulnerability institutional vulnerability historically hammerfest vulnerable avalanche landslide time built considerable adaptive experience hammerfest undergoing deep transformation petroleum industry descended hammerfest 2002 ten year later provides employment 1 000 people town total population approximately 10 000 over period new property tax source income made hammerfest affluent community result considerable investment urban development new infrastructure school culture center new sewer street renovation scheme etc in term impact oil industry may seen double edge sword on one hand greenhouse gas emission rocketed one hand economic development boosted municipality revenue population thus enabling hammerfest consider spends money local adaptive project far beyond realm possibility neighbouring municipality look instrument employed hammerfest process
3,Defining Optimal Soybean Sowing Dates across the US,WOS:000459698900061,global crop demand expected increase 60 110 2050 already affected crop yield country effect expected continue identification weather related yield limiting condition development strategy agricultural essential mitigate food security concern here used machine learning u soybean yield data collected cultivar trial conducted 27 state 2007 2016 examine crop sensitivity varying season weather condition identified month specific negative effect drought via increased water vapor pressure deficit excluding texas mississippi later sowing increased yield sowing 12 day earlier practiced decade across u would resulted 10 greater total yield cumulative monetary gain ca u 9 billion our data show substantial nation region specific yield monetary effect adjusting sowing timing highlight importance continuously quantifying adapting magnitude impact estimated suggest policy maker e g federal crop insurance laggard farmer slow adopt fail acknowledge adapt impact national food security economy u
4,A GIS-based screening method to identify climate change-related threats on road networks: A case study from Sweden,WOS:000689668300002,extreme weather related event likely increase frequency intensity current emission rate continue particularly vulnerable potential effect transportation sector fully relies uninterrupted accessibility road network with swedish government adopting national strategy 2018 creating coordinated cross disciplinary strategy underpinned international framework new ambition level regarding effort established identifying particularly vulnerable part road network essential step national road authority nra early planning stage prioritize effort around high risk area safeguard road network by utilizing publicly commercially available related data well applying assessing new terrain analysis technique large scale vulnerability assessment carried halland county southwestern sweden assessing three adjusted extreme weather event 100 year pluvial flood event 100 year fluvial flood event extreme coastal storm surge event projected exacerbate region demonstrates gi based screening method specifically adapted nra similar stakeholder may provide quick overview potentially risk area along road network simple vulnerability index assigned individual road segment further study recommended compare modeled result recorded flood event available incorporate updated trajectory upcoming ipcc report
5,Agriculture in the climate change negotiations; ensuring that food production is not threatened,WOS:000328502300002,with human population predicted reach nine billion 2050 demand food predicted double time period trend lead increased greenhouse gas ghg emission agriculture furthermore expansion food production predicted occur primarily developing world may difficult opportunity mitigate emission limited in establishment united nation framework convention unfccc ensuring food production threatened explicitly mentioned objective convention however focus negotiation convention largely reducing ghg emission energy industrial activity realizing potential forestry carbon sink there little attention unfccc address challenge opportunity agriculture sector since 2006 concerted effort made raise prominence agriculture within negotiation recent intergovernmental panel report emission gap report unep highlighted significant mitigation potential agriculture help contribute towards keeping global temperature rise 2 degree
6,Strip cropping system as a climate adaptation strategy in semi-arid Alfisols of South Central India,WOS:000417033400020,a two year 2013 2015 field experiment conducted ass efficiency rainfed strip intercropping sorghum s pigeonpea pp 4 4 replacement series comparison 2 1 intercropping additive series system productivity economic efficiency farm family food security there three treatment combination s pp relay horsegram hg s pp ratoon s s pp sequence hg accommodating opportune crop relay sequence hg tested check sole crop s pp strip system high rainfall year 2013 yielded 31 higher grain 2 1 s pp intercropping advantage observed deficit rainfall year 2014 significant pp yield increase high rainfall year strip system increased water productivity 10 1 16 5 kg ha mm net return 57490 71680 year similarly high rainfall year 2013 superior diverse index 1 63 1 19 production efficiency 19 6 13 5 kg ha day observed both relay sequence cropped hg performed equally well ratoon s performed poorly therefore changing 4 4 strip intercropping s pp showed higher productivity economic return compared 2 1 intercropping system opportune cropping relay sequence hg successfully carried semi arid region post monsoon season
7,"A Review and Analysis of Water Research, Development, and Management in Bangladesh",WOS:000818355900001,present water development management bangladesh example drawn past present a bibliometric analysis adopted analyze water related publication data bangladesh water quality related dominating field bangladesh compared water quantity flood drought related one productive author found ahmed km water related publication bangladesh arsenic contamination bangladesh received highest attention 13 top 15 highly cited paper related arsenic contamination related topic showing increasing trend publication last 5 year bangladesh delta plan 2100 prepared recently visionary master plan expected shape water management bangladesh coming decade adapt a set recommendation made achieve sustainable water management bangladesh
8,"Food security and marine capture fisheries: characteristics, trends, drivers and future perspectives",WOS:000281922800009,world population expected grow present 6 8 billion people 9 billion 2050 growing need nutritious healthy food increase demand fishery product marine source whose productivity already highly stressed excessive fishing pressure growing organic pollution toxic contamination coastal degradation looking towards 2050 question fishery governance national international policy legal framework within nested ensure sustainable harvest maintain biodiversity ecosystem function adapt look global fishery production state resource contribution food security governance it describes main change affecting sector including geographical expansion fishing capacity building natural variability environmental degradation it identifies driver future challenge suggesting new science policy intervention could best address challenge
9,"Multihazard Risk Assessment for Planning with Climate in the Dosso Region, Niger",WOS:000448396100014,international aid west africa increasing exponentially understanding hydroclimatic risk keeping pace increase aim develop multihazard risk assessment regional scale based existing information repeated time space useful decision making process assessment conducted dosso niger region hit flooding country highest hydroclimatic risk west africa assessment characterizes identifies hazard analyzes multihazard risk 2011 2017 period region 43 municipality hazard risk level compared intervention area action 6 municipal development plan 12 resilience project over past seven year heavy precipitation dry spell dosso region frequent previous 30 year period a many 606 settlement repeatedly hit 15 municipality classified elevated severe multihazard risk geographical distribution resilience project reflect risk level a third local development plan examined propose action inconsistent main hydroclimatic threat
