,title,wos,clean_abstract
0,Climate Change Adaptation Tools at the Community Level: An Integrated Literature Review,WOS:000428567100223,negative impact experienced global regional local level however rural community sub saharan africa face additional socio political cultural economic challenge addition decision support tool developed applied assist rural community cope adapt however poorly planned participatory process lack context specific approach tool obstacle aiming strengthening resilience rural community us integrated literature identify best practice involving rural community effort application context specific culturally sensitive tool these best practice include use livelihood approach engage community explicit acknowledgement local cultural t recognition local champion appointed within local community identification prioritisation vulnerable stakeholder implementation two way risk communication instead one sided information sharing approach
1,Climate change adaptation in conflict-affected countries: A systematic assessment of evidence,WOS:000908288900042,people affected conflict particularly vulnerable shock yet little known fragile context while event one many contributing driver conflict feedback conflict increase vulnerability thereby creating condition vicious cycle conflict in carry systematic peer reviewed literature taking global mapping initiative gami dataset documenting occurring 15 conflict affected country compare finding record finance flow related disaster country academic literature sparse conflict affected country available study tend narrow focus particularly agriculture related rural context low income actor in contrast multilateral bilateral funding address greater diversity need including water system humanitarian programming urban area even among conflict affected country selected find disparity several country focus substantial funding others seeing little none result indicate people conflict affected context adapting pressing need diverse scholarship across various sector document broader range type result
2,"Principles, drivers, and policy tools for just climate change adaptation in legacy cities",WOS:000540245400005,present opportunity legacy city address growing social racial economic inequality engage while importance equitable well understood policy politics underlie effort le well understood focus development strategy legacy city particularly great lake region u s challenge opportunity particularly high detroit michigan cleveland ohio used illustrative case study these city two two legacy city great lake region developed formal explicit plan foregrounded justice equity early process a planning document interview key stakeholder two city used identify component justice included planning driver motivation foregrounding justice planning policy tool used developed reach goal finding reveal awareness among stakeholder decision maker city importance addressing inequality attention justice principle plan diverse set policy tool emerging support work importantly despite relatively modest ambition city face implementation challenge likely common among legacy city region
3,Using Google search data to inform global climate change adaptation policy,WOS:000448034000021,well human society many part world threatened while global impact local regional vulnerability varies widely across community country region awareness related willingly community adapt thus identifying community awareness could help gain insight community willingness adopt policy in use culturomics analyze big data google search query group country based awareness potential willingness potential capacity deal demonstrate culturomics used allocate country along typology gradient ranging high risk high awareness low risk low awareness furthermore identify positive correlation country vulnerability awareness a paris agreement establishes global goal enhance adaptive capacity strengthen resilience reduce vulnerability identifying country potential adaptive capacity impact critical pairing culturomics insight vulnerability novel approach facilitate international
4,Influence of social capital in adopting climate change adaptation strategies: empirical evidence from rural areas of Ambo district in Ethiopia,WOS:000611595100001,impact increasingly affecting daily life poor farmer household an understanding social dimension profoundly shape way policy maker develop policy investigates influence component social capital adoption strategy using data rural household ethiopia first principal component analysis pca performed dataset component social capital construct composite indicator measuring farmer social capital second logit model employed investigate influence component social capital adopting strategy result suggest institutional trust positively influence decision on contrary bonding social capital negatively affect adoption decision following implication worthy consideration improving farmer adoption strategy improving institution communication sharing information farmer investing programme build link across group community authority
5,Effectiveness of the Local Adaptation Plan of Action to support climate change adaptation in Nepal,WOS:000374841800010,a key challenge developing country whole handling global particular link local need one hand national initiative vulnerable household community directly benefit ass impact nepal government effort promote local plan action lapa applicability least developed country ldcs based data gathered two field study nepal show nepal lapa succeeded mobilizing local institution community group planning recognizing role however lapa approach implementation constrained sociostructural governance barrier failed successfully integrate local need local planning increase adaptive capacity vulnerable household describes mechanism suitable governance strategy specific nepal ldcs it also argues need adopt adaptive comanagement approach government stakeholder identify common local national level mainstreaming strategy knowledge management resource mobilization institutional development ultimately using tool handle global
6,Mainstreaming climate change adaptation into pro-poor development initiatives: evidence from local economic development programmes in Ghana,WOS:000603761100001,remains serious threat sensitive pro poor development intervention pru district ghana examined impact local economic development led intervention extent cca initiative integrated led challenge associated mainstreaming process qualitative design purposive sampling used collect data 28 respondent pru district assembly interview guide result show adversely affect following led programme beekeeping micro credit agricultural development programme fishing net outboard motor programme finding indicate smart agriculture aquaculture fish cage culture sustainable natural resource utilization management cca initiative mainstreamed pro poor led pru district reduce inevitable impact identified multifaceted challenge militating cca mainstreaming district include inadequate resource cca inactive stakeholder institutional collaboration lack continuity cca programme recommends strong government support cca programme commitment adequate resource effective stakeholder institutional collaboration concludes effective integration cca pro poor led panacea achieving sustainable local development
7,Limitations and opportunities of social capital for adaptation to climate change: a case study on the Isles of Scilly,WOS:000384740500003,small island among region affected impact global they regarded particularly vulnerable different point view island society also feature particular sociocultural resilience distinguishes continental society how social structure increase adaptive capacity small island towards sea level rise i consider concept social capital applicable order understand role community collective action context vulnerability resilience in i present result case isle scilly uk a mixed method qualitative approach applied analyse various role social capital impact small archipelago representative european small island economically advanced isolated context isle scilly among vulnerable island region europe result contribute general discussion social capital relevance collective action global how useful concept and relevant small island isle scilly
8,Collaboration between meso-level institutions and communities to facilitate climate change adaptation in Ghana,WOS:000469979700005,there growing recognition role meso level institution operate central state community facilitating local district level explores collaborative approach planned external agent ghana create linkage meso level institution community examines actor involved received approach based fieldwork northern upper east region ghana programme examined designed reflect need community instead general strategy finding suggest community involved achieved positive outcome approach capacity building advocacy training made involved community proactive increased collaboration community local governance become one key priority political agenda local district assembly however lack funding hinders achievement expanded rest district more funding therefore need directed meso level institution increase
9,Socially just community-based climate change adaptation? Insights from Bangladesh,WOS:000682462500001,community based planned become popular vehicle building adaptive capacity community vulnerable in global south planned intervention often implemented non governmental organisation ngo support bilateral multilateral donor examines influence external agency involved funding planning implementation community based cba initiative bangladesh show principle cba negatively impacted top project design simplistic notion community lack downward accountability pressure meet tight timeframes found ngo initiated cba intervention tended repeat past mistake bottom approach primarily embedded institutional culture inhibits possibility achieving socially effective sustainable outcome bangladesh argue automatic normative attribution ngo intervention good need deconstructing ensure future initiative aligned prioritise community need external expectation requires flexible funding planning implementation structure project may forge new way engaging community locally led innovation adapt
