,title,wos,clean_abstract
0,Assessing the impact of the securitization narrative on climate change adaptation in Nigeria,WOS:000692468300001,in nigeria threat posed leading policymakers medium frame security threat warrant support adaptive action draw upon securitization theory examine security narrative affect using primary secondary data find although securitization argument easily identified policy action plan nigeria implication securitization policy practice harder discern find urgent policy would expected logic securitization transformation security framing urgent action appears difficult urgent measure also find people level vulnerability function deeper socio political dynamic process defy political theatre securitization
1,Integration of ecosystem-based adaptation to climate change policies in Viet Nam,WOS:000400095700008,there growing recognition importance ecosystem based approach cost effective measure multiple benefit overcome many drawback common engineering option viet nam rich biodiversity also one vulnerable country impacted policy adopted national local level well sector making viet nam one nation systematically fulfill obligation united nation framework convention consequently used viet nam case ass integration ecosystem based approach found ecosystem based implemented project overall inadequately considered viet nam policy instead policy predominantly rename infrastructure project focus hard solution disaster reduction rather responding long term ecosystem based moreover ecosystem based project focused relevant type ecosystem viet nam revise existing policy sectoral strategy integrate ecosystem based across different scale governance a nation develop policy different scale lesson viet nam engineering measure need balanced ecosystem based affordable effective response
2,"How do planners deal with barriers to climate change adaptation? A case study in Queensland, Australia",WOS:000428493300010,spatial planning local government level widely recognized role responsibility address impact however significant barrier planning institution professional forefront confronting obstacle document planner responded barrier professional level focus condition uncertainty volatility institutional policy framework low prioritization among competing institutional objective investigates planner respond condition resulting impact decision local level report case experience perspective local planner across queensland contribution document planner respond conflict institutional constraint professional responsibility case identifies strategy employed planning professional overcome common institutional barrier planner responded problematic condition engaging alternative authority identifying substitute rationale employing existing mechanism altering framing terminology establishing regional coordination forum these strategy provide option professional overcome barrier within work political environment
3,Public health and climate change: How are local authorities preparing for the health impacts of our changing climate?,WOS:000745546500133,background local authority crucial role preparing impact however extent health impact prioritized acted well understood method investigated role public health adapting content analysis local authority strategy south west england ii semi structured telephone interview local authority public health consultant sustainability officer regional public health england representative n 11 result strategy plan varied existence scope public health consultant explicit remit although related action often aligned public health emergency planning function key barrier health related financial constraint lack leadership limited public professional awareness health impact conclusion local authority south west england differing approach tackling health impact prominence public health argument varies improved public health intelligence concise communication targeted support visible local national leadership clarity economic cost benefit would useful local authority preparing health impact
4,Adaptation planning and the use of climate change projections in local government in England and Germany,WOS:000394276200010,planning often regarded local imperative considered effective grounded solid evidence base recognisant relevant projection already documented challenge making information usable decision making yet sufficiently reflected role wider institutional regulatory context examines impact external institutional context use usability projection local government analysis 44 planning document 54 semi structured interview planner england conducted july 2013 may 2014 show little demand projection local planning either country due existing policy legal regulatory framework local government england experienced decline use projection also waning agenda widely amidst change planning regulatory framework severe budget cut in spatial planning make substantial use past present data strictly regulated nature planning prevents use projection due inherent uncertainty finding two country highlight better understand usability projection need aware institutional context within planning decision made otherwise run risk continuing provide tool information limited use within intended context
5,Including quality in Social network analysis to foster dialogue in urban resilience and adaptation policies,WOS:000457508000001,capacity organizational actor increase linked network relationship especially confronting complex problem development resilience social network analysis sna organization working resilience territory montreal conducted provide insight implementation policy area analysis reveals fairly uniform network organizational link gravitating around two pole one focused local action policy design density relationship weak overall medium centralization around city montreal while centralization beneficial coordination structure involving distinct sub network linked central actor boundary broker organization would improve prospect innovation efficiency analysis quality relationship highlight important difference foster good relation pole reducing chance policy developed policy oriented pole implemented action oriented pole overall emphasizes relevance network analysis understanding prospect policy implementation complex area resilience
6,"How and why: complementary analyses of social network structures and cultural values: improving flood response networks in Queensland, Australia",WOS:000347533200013,social network analysis sna well recognized tool informing however methodology limited focus quantitative structural analysis many node tie exist rather accessing richer information meaning value content tie one way improve usefulness sna purposefully complement structural analysis cultural element drawn field datasets in network governance case queensland organization involved water management flood response event showed cultural value important influencing network connection preferred approach flood pre planning response for example difference organizational preference number type link rooted different value from mary douglas cultural theory category individualist hierarchists egalitarian extended analyze type tie network node preferred approach different type organization problematic link missing link among network node work illustrates analysis structural sna cultural value used improve regional level activity disaster management here increased knowledge social network network tie cultural value facilitate process social learning help society adapt impact
7,Exploring the Scope of Public and Private Responsibilities for Climate Adaptation,WOS:000307926400005,although practice division responsibility often explicitly decided upon government appear primary actor planning however literature suggests governance requires role public private actor responsibility shared society resource fully exploited active involvement societal actor might overcome problem inefficiency raise legitimacy action present framework enables characterization explanation existing governance arrangement term responsibility division among public private actor facilitates search alternative responsibility division associated advantage disadvantage framework illustrated example governance arrangement green roof measure storm water retention rotterdam netherlands merit framework promotes conscious deliberation consideration public private divide taking account specific challenge governance it may therefore support well informed decision responsibility division local government
8,Climate stress tests as a climate adaptation information tool in Dutch municipalities,WOS:000689657300011,information play key role providing using effective way challenge information often remains underutilized even used influence policy making far clear in netherlands stress test introduced inform stimulate policy municipal level in stress test risk vulnerability estimated scenario extreme precipitation heat stress drought flooding examines whether new tool effectuated mainstreaming information municipal policy based interview municipal official document analysis show stress test along two general pathway in applied pathway stress test used instrumental way influence policy goal measure in configuring pathway stress test primarily used learning persuasion mostly influenced problem perception actor involvement in applied pathway accuracy resolution information key factor configuring pathway influence depended accessibility information kind interaction policy formulation which pathway predominated depended problem fitted existing policy arrangement finding show stress test promising tool policy mainstreaming promoting local they also highlight importance identifying pathway information use order increase impact information
9,Barriers and enablers to climate change adaptation in hierarchical governance systems: the case of Vietnam,WOS:000434336800008,government fulfil important role increasing adaptive capacity local community respond impact particularly developing country existing study government enable constrain way local level community learn build adaptive capacity however generally adopt network market oriented type governance however vulnerable region impact world generally governed hierarchical policy system aim understand hierarchical policy system vietnam creates enables constrains policy capacity policy actor contribute effective conducted interview n 26 key actor multiple level government our finding show importance clear legal institution available financing implementing policy training governmental staff particularly district commune level policy capacity generally low deal impact conclude effort support local actor e smallholder farmer include investment policy capacity ensure uptake upscaling action broadly
