,title,wos,clean_abstract
0,Adaptation to climate change and resettlement in Rwanda,WOS:000349463000014,during last ten year emerged prominent new paradigm environmental politics developing country general africa particular yet new paradigm effect unproblematic empirical rwanda presented indicates analysis forced resettlement farmer considered innovative action among effort argues concept travelling idea constantly translated used politically frame environmental developmental intervention concrete place heavily impact everyday life rural dweller drawing actor network theory concept translation provide alternative view providing critical assessment linkage global governance concrete local measure revealing always positive effect people livelihood
1,Planning for adaptation to climate change: exploring the climate science-to-practice disconnect,WOS:000458902200007,available science increased significantly recent year yet effective transfer planning practice particularly city global south still limited explores science planning practice disconnect context southeast asian city generally manila philippine specifically pose two simple important question 1 information planning practitioner currently use develop adaptive urban response 2 additional knowledge resource planning practitioner need effectively plan future survey interview data collected across philippine suggest planning professional perceive access sharing information critical issue moreover planning professional contend challenge financial technical staff resource perennial challenge environmental management southeast asia persist despite significant new funding specifically earmarked science practice disconnect however viewed information allocation deficit incomplete decentralization haphazard urbanization privatization planning thwart attempt translate science planning practice globalizing city a argue planning requires better information it requires tackling fundamental contradiction planning complex globalizing city
2,Assessment of Climate-Resilient City Pilots in China,WOS:000659529400006,in early 2017 china officially implemented pilot program construction resilient city 28 region pilot taken series initiative adapt based practice worldwide construct evaluation indicator system resilient city six primary indicator 15 21 secondary indicator ass progress pilot program comprehensive manner show consciousness strengthened adaptive capacity improved monitoring capacity basic adaptive capacity enhanced meanwhile pilot city carried unique system mechanism innovation international cooperation exchange activity progress uneven still room improvement overall adaptive capacity it recommended system evaluating progress resilient city pilot established soon possible action highlight city pilot strengthened raise political status pilot area strengthen consciousness
3,"Level of preparedness of the residential building industry in Australia to climate change adaptation: a case of residential building companies in Brisbane, Queensland",WOS:000803904000001,consequence profound residential building industry unless appropriate strategy implemented increase exponentially consequence increased repair cost reduced building designed built adaptive risk investigates preparedness australian residential building sector adapt risk view informing next national construction code 2022 present include provision twelve semi structured interview conducted construction manager residential building company brisbane queensland understand level preparedness adapt risk three aspect preparedness investigated participant awareness risk company capacity include information planning action taken address risk participant also asked policy thought path towards increased preparedness residential construction industry risk might involve qualitative analysis interview data undertaken using nvivo software illustrative example direct quote data included result result indicate low level preparedness residential building industry adapt risk level awareness managing consequence risk analytical capacity action taken address found low legislating practice increasing awareness residential constructor recommendation enhance preparedness residential construction industry adapt risk
4,Mapping the evolution and current trends in climate change adaptation science,WOS:000663363200009,increased number significance since 1970s yet volume information difficult manage given vast scope spread across journal institution discipline theme while increasing number researcher used systematic literature review analyse particular theme within rapidly growing field still missing overall analysis current state science literature evolution fill gap providing multifaceted bibliometric science literature focused human dimension constructed across time discipline social relationship geography our novel spanning 1978 mid 2020 identifies underpinning foundation literature leading author country organisation well dominant theme priority explores changed time our result show annual average increase 28 5 publication 26 000 author publishing topic increasing diversity publishing source priority topic theme dynamic time core concept vulnerability resilience adaptive capacity sector water agriculture remained relatively stable key challenge going forward consolidate vast endeavour coherent theory turn better guide science support policy practice science
5,Development and climate change adaptation funding: coordination and integration,WOS:000292119900003,within decade ten billion possibly hundred billion dollar needed developing country in recent international negotiation u 100 billion per year 2020 pledged developed country mitigation even pledge realized clear generate sufficient fund address need developing country a majority identified need could considered funding basic development in addition large share current development assistance spent sensitive project with potential funding fall short needed development funding continue funding many sensitive activity coordination two funding stream may enable effective support sustainable development preliminary step facilitate coordination part cancun agreement initiative organization
6,Adaptation options assessment for the Australian uranium supply chain focused on the Olympic Dam and Ranger Mines,WOS:000632548100003,identifies need proposes option manage impact future australian uranium industry focussed two mine ranger olympic dam site represent excess 73 australian uranium production employed part previous vulnerability assessment mine supply chain participant self assessed site specific risk management plan ability manage risk option identified ranked three scenario decision making multi criterion analysis process considered cost efficiency effectiveness speed implementation human capital additional benefit for site result revealed improvement internal external communication supply chain participant would effective way increase capacity future furthermore reveals improving employee knowledge identification extreme event extreme weather event risk management plan rmps increasing frequency update rmps would improve adaptive capacity
7,Tracking the progress of climate change adaptation: An Australian case study,WOS:000497600400016,last decade seen strong global growth number project to understand whether progressing successful form longitudinal tracking required six conference organised national facility 2010 2018 provide unique novel opportunity track progress each conference accompanied call abstract oral poster presentation submitted abstract form basis analysis show time balance attendee shifted away researcher towards government employee proportion attendee submitting abstract declined proportion abstract submitted government employee consultant increased recent conference when abstract content analysed result show time focus abstract respect sector type stage these trend indicate maturation also suggest lack finance action impact there evidence moving largely planning based towards implementation encouraging given study throughout world remarked barrier exist moving planning action
8,Identifying and mitigating risks to completion of small grant climate change adaptation projects: evidence from the Pacific,WOS:000697427500002,over recent decade substantial funding variety source directed towards project pacific island country there remains however considerable uncertainty factor influence project completion pre cursor effective in empirically establish link project attribute duration funding cash co financing kind contribution location approach whether project likely complete terminated examine issue developing logistic regression model predict probability completion small scale project using new dataset 190 project south pacific end date ranging november 1995 may 2016 financed global environment facility small grant programme empirical result suggest else equal project likely complete shorter received co financing cash input kind support donor project partner explicitly targeted towards focused single approach undertaken micronesia fiji our result used help funders project proponent design project mitigate risk non completion particularly high risk setting these finding misinterpreted undermine importance continued investment project across whole south pacific region
9,Adaptation of agricultural crop production to climate change: A policy framework for Sri Lanka,WOS:000279481800002,agriculture one key sector sri lankan economy contributes significant percentage gross domestic product gdp provides direct indirect employment sizeable proportion population involves long term slow change short term year year climatic variability unpredictable extreme climatic event agriculture especially crop production highly dependent prevailing weather condition therefore highly sensitive short term long term almost general circulation model predict process increasing atmospheric concentration greenhouse gas global warming continue well 21 st century even if mitigation measure minimize cause exert maximum effect therefore imperative well co ordinated sustained effort set motion increase capacity sri lankan agriculture adapt short long term involves measure minimize impact at present implementation measure sri lanka piecemeal lack co ordination direction hence clear policy framework identifying measure pursued role different stakeholder needed allocating channelling necessary financial human resource successful a clear comprehensive policy framework also becomes basis development effective road map action plan achieve successful discus policy framework sri lankan agriculture based following component quantification forecasting b assessment impact vulnerability
