,title,wos,clean_abstract
0,"Institutions, indigenous peoples, and climate change adaptation in the Canadian Arctic",WOS:000531742900001,impact indigenous people remote region pose unique institutional challenge opportunity government reducing vulnerability enabling collaborative knowledge creation inclusive consideration indigenous people perspective government institutional effort help advance environmental in northern indigenous community multiple level government institution including armed force share commensurate task responsibility responding tracking monitoring adapting rapid climatic change impact associated arctic in explore government may effectively work partner catalyst advancing mutually beneficial effort indigenous people community affected remote arctic region northern knowledge concept related indigenous traditional ecological knowledge context institutional planning policy approach remote region first provide geographical contextual background informs effort institutional partner indigenous community seeking mutually address long term challenge associated adapting specifically remote arctic second unpack knowledge advancing collaborative effort indigenous people institution arctic identify relevant gap opportunity enhancing institutional approach involving indigenous people remote region like arctic conclude summary policy relevant insight future
1,The principal-agent problem and climate change adaptation on public lands,WOS:000370992100014,present clear risk natural resource carry potential economic cost limited nature physical financial human natural resource mean government manager natural resource must make careful decision regarding trade offs potential future value investment present cost benefit analysis scenario characterise economic benefit perspective public institution provincial government private agent forest licensee example provided context assisted migration strategy regenerating forest currently implemented british columbia reduce future impact forest analysis revealed positive net present value public investment assisted migration across scenario range condition however private sector agent face disincentive adopt strategy uncertainty cost benefit risk associated impact distributed among public institution private actor influence incentive adapt principal agent problem complicates absent development risk sharing mechanism alignment incentive uptake assisted migration strategy private agent likely limited creating longer term risk public institution analyzing incentive disincentive facing principal agent using well known tool cost benefit analysis help decision maker identify address underlying barrier context public land management
2,"Leadership for Climate Change Adaptation In a Rural Region in New Brunswick, Canada",WOS:000546153500004,many rural community across experiencing anticipating effect our contribution limited social science rural region country focused rural forest dependent francophone region new brunswick unceded wolastoqiyik territory in collaboration regional governance organization developed administered survey gather perspective experience rural community leader result intended provide basis discussion support regional planning they may also used baseline measuring future advance effort theory new social movement indigenous resurgence organizational leadership informed investigation analysis our focus three theme identified literature critical supporting environmental action leadership communication process relationship our core question to extent community leader rural region engaging function conclude reflection occurring rural region role regional governance process
3,Surprisingly malleable public preferences for climate adaptation in forests,WOS:000519022700001,researcher policy maker often assume public preference positive stable compared mitigation however public judgment natural resource sector like forestry require people make difficult value laden uncertain trade offs across complex social ecological system deliberative method e g focus group depth interview typically used explore malleability judgment may underestimate level preference malleability broader public encouraging participant rationalize choice relation knowledge value belief well others here use public survey n 1926 british columbia forestry economically environmentally culturally vital investigate malleability public preference genomics based assisted migration am forest following initial judgment respondent given new information am potential implementation impact simple message similar might encounter traditional social medium result show respondent initial judgment surprisingly malleable prone large bi directional shift across message type magnitude malleability related degree proposed intervention type message individual demographic psychographic characteristic these result suggest high level initial public support may illusory attention paid potential malleability controversy contradiction policy developed implemented process based argument related transparent evidence based adaptive governance may influential risk based argument related economic impact
4,"Climate change adaptation policy and practice: The role of agents, institutions and systems",WOS:000597225500002,surrey british columbia stand effort go beyond provincial mandate mitigation incorporate strategic planning community currently overwhelmed impact local agent institution place facilitate anticipatory planning however seen many coastal community implementation action lagging practice framed lens resilience theory investigates threat dynamic relationship local scale policy development integration implementation practice with surrey case examines key actor narrative strategic planning document order understand community act mandated address mitigation finding suggests resilience building agent e g senior management elected official spearhead organize action ability implement goal policy practice largely determined robustness institution e g strategic plan policy system e g infrastructure ecosystem case may provide decision maker community coping similar threat insight factor enable challenge local planning process
5,Examining barriers and opportunities for sustainable adaptation to climate change in Interior Alaska,WOS:000305281200018,human comprised adjustment response anticipation climatic impact necessarily imply favorable equitable automatically imply sustainable use ecosystem sustainable case implies strategic collective action respond anticipate harmful reduce disruption key resource flow adverse effect general well examined social ecological system response recent warming trend remote northwest region interior alaska using unique vulnerability adaptive capacity assessment va approach integrated indigenous observation understanding ic western social natural science found alaska native community historically highly mobile flexible across landscape subsistence hunting increasingly restricted institutional rigidity regulatory system wildlife subsistence management resulted negative impact game harvest access success threatening food security community well suggests policy limiting ability natural resource dependent society flexible diversify innovate threaten livelihood exacerbate vulnerability nevertheless opportunity sustainable exist wildlife management adaptive includes understanding response variability slow onset human dimension subsistence hunting effective season management
6,"The role of culture and traditional knowledge in climate change adaptation: Insights from East Kimberley, Australia",WOS:000319486400005,indigenous people offer alternative knowledge variability based locally developed knowledge practice resource use in discus role traditional ecological knowledge monitoring adapting changing environmental condition our case document project record seasonal knowledge miriwoong people northern demonstrates indigenous group accumulate detailed baseline information environment guide resource use management develop worldviews cultural value associated knowledge highlight traditional ecological knowledge play critical role mediating indigenous individual community understanding environmental change east kimberley region north west belief may influence future decision making go adapting local level
7,"It depends horizontal ellipsis : Inuit-led identification and interpretation of land-based observations for climate change adaptation in Nunatsiavut, Labrador",WOS:000697427500001,impact population health wellbeing spatially socially distributed shape place based capacity constraint priority inuit across circumpolar north called public health monitoring response system integrate environmental human health data provide localized information support place based strategy goal qualitatively characterize inuit rigolet nunatsiavut labrador identify interpret use environmental climatic observation make decision protect promote health wellbeing context inuit community lead conducted depth semi structured interview rigolet inuit identify contextualize environmental climatic observation important monitoring under direction community lead qualitative data interview analyzed core team using constant comparative thematic analysis method ensure emergent finding grounded voice perspective rigolet inuit rigolet inuit considered climatic environmental observation connected emphasized importance collective intergenerational knowledge understanding adapting current future way rigolet inuit interpreted used observation making decision depended perceived relevance importance observation trustworthiness information personal threshold risk knowledge shared rigolet inuit demonstrated nuanced relational nature climatic environmental observation identified interpreted used decision making place based it important prioritize place based locally validated way knowing learning land development integrated monitoring system inform strategy based community existing resilience creativity premised relationship among people place in identify entry point improving way monitoring system function link environment health data inform robust evidence based strategy policy
8,Indigenous community based participatory research and health impact assessment: A Canadian example,WOS:000291778200011,environmental health division ehrd first nation inuit health branch health conduct science based activity indigenous community area environmental contaminant water quality biomonitoring risk assessment health impact assessment food safety nutrition ehrd activity specifically designed inform health policy decision maker well indigenous community decision maker discus reason indigenous community engagement important barrier preventing community engagement effort ehrd carry community based participatory activity indigenous people crown
9,The ecosystem approach to marine management in the Arctic: Opportunities and challenges for integration,WOS:000894072300001,strongly impacting arctic marine ecosystem arctic coastal community whose identity tradition livelihood closely interconnected marine environment ecosystem approach ea promising approach understanding managing occurring shift arctic marine ecosystem based analysis find assessment conducted international regional instrument institution notably arctic council well wealth indigenous knowledge present region provide valuable starting point implementation ea arctic yet mechanism translating knowledge joint coordinated integrated action accordance ea currently lacking our analysis suggests incremental step taken promote implementation ea working establish comprehensive governance framework in view bottom initiative may provide promising avenue promoting application ea region current geopolitical circumstance support civil society indigenous conservation organization well global momentum necessary coordinate finance elevate community driven initiative other opportunity identify advancing ea engage sectoral management body advance ea measure
