,title,wos,clean_abstract
0,Adapting to climate change through anticipatory action: The potential use of weather-based early warnings,WOS:000871107700004,a crucially needed united nation plan expand early warning system ew extreme weather cover everyone earth given growing interest solution ass well weather early warning perform extreme event different part world first carry forecast verification weather forecast national oceanic atmospheric administration noaa 95th percentile extreme heat extreme precipitation globally 0 5 degree resolution three day lead time present result alongside similar verification result ecmwf forecast chirp gefs forecast identify region world consistent forecast skill overlay skill short term weather forecast top projection increasing frequency extreme event based result offer policy implication ew investment different region find much tropic weather forecast relatively poor skill forecasting extreme temperature precipitation event calling investment predictability in extra tropic extreme heat extreme precipitation event correctly forecasted better result multi day event shorter lead time while room improve predictability end end investment ew region focus use existing skillful forecast finally world land area projected see increase magnitude extreme heat precipitation event ew investment region prepare unprecedented extreme changing vulnerability these result provide foundation localized ew different part world well evidence policy donor best invest ew different region
1,Adaptation to Climate Change in Swedish Forestry,WOS:000371896900017,forestry become growing concern part due impact storm event raised awareness risk amongst forest owner sweden one europe densely forested country sector playing major role economically however large extent limited provision recommendation forest manager partially implemented summarizes direct implication within forestry sector sweden focus based particular providing example adaptation illustrate specific swedish orientation line relatively intensive forest management system thus illustrates specific swedish orientation active management contrasted approach forestry system particular limited management management based maintaining natural forest particular
2,"Geohazards, Tropical Cyclones and Disaster Risk Management in the Philippines: Adaptation in a Changing Climate Regime",WOS:000328874900010,involving natural variability anthropogenic global warming major worldwide concern particularly publication fourth assessment report ar4 intergovernmental panel considering archipelagic nature philippine minor emitter greenhouse gas government national policy importance expediting related measure highlighted string geo meteorological related disaster specifically triggered landslide flood consequent typhoon parma hit country 2009 present geologic condition rendered affected area especially northwestern luzon extremely vulnerable existent hazard meteorological condition set disaster different initiative government local community taken prepare people possible future disaster recognition pertinent issue extant challenge point urgent need mainstreaming geo meteorological related disaster risk management measure light changing condition
3,The Influences of Political Affiliation and Weather-Related Impacts on Climate Change Adaptation in US Cities,WOS:000905271600020,examines influence state local political affiliation local exposure weather related impact local government effort 88 u s city although take place city replace critical infrastructure damaged severe weather event little known influence political affiliation severe weather event broader sense using multiple linear regression model analyzes variation local government effort function local gross domestic product control variable historical weather related factor e number extreme weather event weather related economic impact due property damage weather related human impact injury fatality state local political affiliation finding indicate local political affiliation significantly influence local government effort however state political affiliation further local weather related impact appear affect likelihood local government engage effort even accounting potential interaction local political affiliation these result support hypothesis local political affiliation strong robust predictor local u s city contributes literature aimed addressing widely acknowledged need understanding key barrier u s well role politics moderating action
4,Climate change and energy performance of European residential building stocks-A comprehensive impact assessment using climate big data from the coordinated regional climate downscaling experiment,WOS:000675856500001,in recent year corresponding expected extreme weather condition widely recognized potential problem building industry taking various action achieve sustainable development implement energy conservation strategy provide mitigation in addition mitigation crucial adapt investigate possible risk limitation mitigation strategy although importance well understood still challenge understanding modeling impact consequent risk extreme work provides comprehensive impact energy performance thermal comfort european residential building stock to perform unbiased assessment account uncertainty extreme event large set future data used 90 year period 2010 2099 data 38 european city five different zone downscaled rca4 regional model synthesized applied simulate respective energy performance residential building stock city result suggest larger need cooling building future le heating demand however difference variation rate zone city discomfort hour increase notably city within cooling dominated zone affected considerably city within heating dominated zone in addition long term change induced extreme considerably affect future energy demand especially cooling demand may become challenging building energy system
5,Adaptation Becoming Business as Usual: A Framework for Climate-Change-Ready Transport Infrastructure,WOS:000623623200003,extreme weather damage disrupts transport infrastructure multitude way heavy rainfall ensuing landslide flooding may lead road rail closure extreme heat damage road surface cause track signalling electronic equipment overheat thermal discomfort passenger a extreme weather expected occur frequently future transport infrastructure owner operator must increase preparedness order reduce weather related service disruption associated financial cost present two sided framework use organisation develop ready transport infrastructure regardless current level knowledge preparedness framework composed strategy implementation plan overarching ambition embed within organisational procedure becomes normal function business it advocate pathway e sequential adaptive action compromise future action circular iterative structure ensures new knowledge socio economic change may incorporated previous adaptation evaluated moreover framework aligns existing asset management procedure e g iso standard governmental organisational approach by adopting framework organisation self identify level readiness seek enhance
6,Analogues for the railway network of Great Britain,WOS:000393140000017,in recent year 2013 2016 extreme weather event caused substantial disruption great britain gb railway infrastructure in coming decade vulnerability unlikely subside effect become intense railway stakeholder gb strongly engaged understanding impact railway system industry could adapt impact since 2010 network rail rssb supported topic tomorrow railway programme under programme analogue performed determine whether lesson could learned country weather management two type analogue used identify suitable location first data 20 model coupled model intercomparison project phase 5 cmip5 used identify region similar present day projected gb future analogue location found largely insensitive indicator method used compare different location next railway network many country studied find similar physical operational characteristic gb network region railway analogue france netherlands belgium denmark a part wider aim support gb railway network weather resilience wr cca activity focused stakeholder engagement undertaken representative country railway targeted approach complementary broader collation existing wr cca measure used globally
7,The influence of socioeconomic factors on storm preparedness and experienced impacts in Finland,WOS:000634284200004,extreme weather event storm may cause material damage injury interfere day day operation society earlier natural hazard found demographic socioeconomic factor influence way individual prepare affected natural hazard however often focus area high exposure vulnerability low exposure vulnerability area scarcer to address gap ask socioeconomic demographic factor matter individual prepare affected storm finland our data consist internet survey n 1014 conducted severe winter storm hit finland beginning 2019 analyze data chi squared test logistic regression our result show respondent education level employment status connected whether took preparedness measure whether experienced harm instead type residential property play part in addition respondent experienced storm related harm recent year likely prepare in conclusion socio demographic factor seem marginal influence storm preparedness experienced impact finland contradicts earlier may stem relatively equal distribution well among population
8,"Identifying extreme event climate thresholds for greater Manchester, UK: examining the past to prepare for the future",WOS:000300976400006,extreme weather event severe consequence local environment population projected future change e g ukcp09 indicate north west england likely experience increasing frequency intensity meteorological extreme leading flooding heat wave storm consequently important region enhances preparedness event explores possibility developing quantifiable risk index case area greater manchester using combination archival statistical analysis past data for extreme function single meteorological variable e g heat wave pluvial flooding heavy snowfall threshold proved reliable skillful day maximum daily temperature greater equal 29 2 degree
9,Climate Adaptability Construction Technology of Historic Conservation Areas: The Case Study of the Chinese-Baroque Historic Conservation Area in Harbin,WOS:000448559400016,in recent year conflict human activity natural environment led global warming extreme weather provoked people thinking adaptability building historical block usually built designed based social environment climatic condition time therefore generally contain construction technique relevant dealing local aim microclimate characteristic historic conservation area severe cold region explore attempted achieve taking chinese baroque historic conservation area harbin example analyzed studied adaptability technology excavated suitable technology block deal severe cold field measurement numerical simulation result showed compared certain modern urban area city chinese baroque historic conservation area better ability resist wind cold compact layout block could reduce heat loss keep cold effectively resisting cold wind permeating inside compared t shaped l shaped courtyard rectangular courtyard occupies largest proportion rectangular courtyard enclosed building side better windbreak performance furthermore courtyard space enclosed four side courtyard width plane aspect ratio smaller maximum wind speed inner courtyard smaller square block good performance cold resistance at scale higher degree enclosure square lower internal wind speed provide reference urban planning architectural design severe cold region
