,title,wos,clean_abstract
0,"Mainstreaming Ecosystem Services Based Climate Change Adaptation (EbA) in Bangladesh: Status, Challenges and Opportunities",WOS:000404133200057,aim analyze extent ecosystem service es based eba policy making process bangladesh based three stage hybrid policy making cycle agenda setting ii policy formulation iii policy implementation stage contribution eba horizontally ground vertically strategic stage mainstreamed integrated a total nine national sectoral development policy 329 project examined belonging different policy making stage major finding include role es marginally considered component reviewed policy especially top strategic level vertical mainstreaming however policy formulation implementation stage horizontal mainstreaming largely ignored priority given structural policy project e g large scale concrete dam embankment for example es role adapt sector urban planning biodiversity management disaster risk reduction left unchecked implementation stage receives overwhelming priority investment undertake hard measure 38 project related eba argues dominant structural ideology ii expert bureaucracy dependent policy making process iii lack adaptive integration capacity institutional level considerably offsetting eba mainstreaming process need adequately addressed
1,Sharing the burden of financing adaptation to climate change,WOS:000271613100004,may cause harm country historically contributed least greenhouse gas emission land use identifies consequentialist non consequentialist ethical principle guide fair international burden sharing scheme cost use ethical principle derive political principle historical responsibility capacity pay applied assigning share financial burden individual country propose hybrid common differentiated responsibility respective capability approach promising starting point international negotiation design burden sharing scheme a numerical assessment seven scenario show country annex i united nation framework convention would bear bulk cost contribution differ substantially subject choice capacity pay indicator contribution le sensitive choice related responsibility calculation apart associated land use related emission assuming cost usd 100 billion per year total financial contribution annex i country would range usd 65 70 billion per year expressed per caput basis give range usd 43 82 per caput per year
2,Inconspicuous adaptations to climate change in everyday life: Sustainable household responses to drought and heat in Czech cities,WOS:000652320600001,often understood top decision making policy implementing process well application expert knowledge prevent reduce locally specific negative consequence in high income society household level frequently refers adopting technological fix distributed market sometimes considerable cost informed context central europe aim discus different practice household individual require increased consumption energy material still help adapting local expression heatwaves drought they described participant focus group six city czech republic i argue inconspicuous adaptation emerge without connection debate without deeper knowledge issue yet overlooked unimportant short term coping response underestimated debate they part parcel ongoing process societal
3,Barriers to climate change adaptation: Qualitative evidence from southwestern Iran,WOS:000647761400005,to minimize negative impact key there however range factor unless recognized dealt effectively prevent disrupt effort farmer barrier iran characteristic researched they need identified investigated inform policymaking provide assistance farmer us qualitative approach identify explore barrier susa county historic region khuzestan province southwestern iran data required obtained series focus group discussion n 50 semi structured interview key informant n 50 our result explored categorized numerous response barrier social cultural economic technological informational market based it important note reality margin classification much subtler many typology indicate based finding appropriate policy response recommended
4,Climate change adaptation: Linking indigenous knowledge with western science for effective adaptation,WOS:000441648200011,implementation response programme resilience anchored western scientific knowledge however led tendency marginalise indigenous knowledge considered unimportant process belfer et al 2017 lesperance 2017 whitfield et al 2015 yet knowledge system rarely develop isolation normally tend cross fertilize benefit in regard think indigenous knowledge important scientific knowledge two must integrated multiple evidence base approach mitigation in focussing african traditional society combine oral history available literature examine traditional knowledge awareness related environmental risk interesting theme emerge knowledge holder analysis uncovers wide range adaptive coping strategy applied mixed success from spotting reading position shape new moon interpretative correctness symbolism applied traditional climatology rainmaking ritual conservation wetland forest generally finding seem suggest traditional african knowledge environmental may old society local knowledge transmitted one generation next based perceived vulnerability indigenous community many scholar tend argue generically integration indigenous knowledge policy implementation ross 2009 maldonado et al 2016 etchart 2017 in however attempt supplement argument providing specific context ualised evidence indigenous knowledge linked it demonstrated indigenous knowledge neither singular universal rather voluminous diverse highly localised source wisdom conclude integration unique specific indigenous knowledge system evidence base knowledge could one best way effective sustainable implementation strategy among target indigenous community
5,"Adaptation to Climate Change: Definition, Subjects and Disputes",WOS:000649238600001,unlike mitigation core united nation framework convention since 1995 slowly incorporated international agenda poor result mitigation policy destructive impact nowadays give privileged place political discourse academic literature desirable necessary goal discus idea based author contributed genesis thinking origin concept first us evolutionary biology subsequent incorporation literature policy intergovernmental panel traced order recover critique latin american anglophones author use biological category explain social process well multiplicity project interest legitimized adopted name finally suggested rethink usefulness transdisciplinary perspective replaces biological reductionism commits socio environmental justice
6,The Role of Transdisciplinary Research for Agricultural Climate Change Adaptation Strategies,WOS:000451301100003,while science widely acknowledges necessity cca concrete strategy cca major land use actor group local level largely missing immediate economic challenge often prevent establishment long term collective strategy however collective decision communal level regarding land use crucial cca strategy given interdependency farming forestry tourism economic sector especially mountain area present inter trans disciplinary learning process evolved project modelling hydrological effect combined future land use change based combined scenario socio economic alpine valley brixental tyrol austria locally adapted scenario illustrate future land use change result different socio economic development hydrological result show increase forested area reduces streamflow measure water availability long term for local stakeholder process demonstrated clearly interdependence different economic sector necessity collective action regional level influence socio economic development moreover made aware local decision future land use may influence effect consistent storyline helped stakeholder visualize desired future see scope influence transdisciplinary process allowed local stakeholder translate hydrological modelling result concrete local cca strategy
7,Supporting Adaptation to Climate Change: What Role for Official Development Assistance ?,WOS:000270647200002,formal financial mechanism managing un framework convention unfccc falling significantly short meeting need vulnerable country given close relationship development tempting use existing channel development assistance fill gap however imperative development assistance seen substitute specific finance therefore attempt distinguish two role considers development assistance might support complement funding action convention rather competing substituting
8,Costs and effectiveness of climate change adaptation in agriculture: a systematic review from the NENA region,WOS:000745874500001,need define implement solution emerged since early 1990s ipcc started assessing change cause potential impact response yet limited information exists context specific effectiveness local agronomic practice near east north africa nena region one world region lowest per caput natural resource availability one vulnerable for reason urgent need improve development implementation plan action cope implement systematic sr methodology ass scientific literature adopting practice agriculture farm level nena region result highlight significant knowledge gap region recommend intensifying targeted funding cope urgent regional risk rural agricultural livelihood key policy insight a limited number study ass cost benefit option agricultural sector nena region majority published last ten year adapting crop management technique risk generates net improvement near east north africa yield however response aiming increase agrosystems resilience show context specific effectiveness water management option benefit crop water use efficiency different extent present relatively high implementation cost integrated management option show potential achieve additional multidimensional benefit still well designed long term experiment required evaluate practice different farming system present projected condition an urgent need promote various farming system nena region estimate cost measure guarantee farmer income food security face
9,Prioritizing farm management interventions to improve climate change adaptation and mitigation outcomes-a case study for banana plantations,WOS:000836222800001,intervening agricultural system necessarily includes risk uncertainty ultimately unknown outcome decision analysis embrace uncertainty interdisciplinary approach involves relevant stakeholder evaluating complex decision applied decision analysis approach prioritize 21 farm management intervention could considered certification scheme banana production estimated contribution mitigation well ecological outcome used general model estimated impact intervention benefit minus cost mitigation global warming potential ecological parameter e g biodiversity water soil quality farming aspect e g yield implementation cost production risk used expert documented knowledge presented uncertainty form 90 confidence interval feed model forecast change system outcome caused intervention compared baseline scenario without measure by iterating model function 10 000 time obtained probability distribution outcome farm management intervention our result suggest intervention associated nutrient management e g composting nutrient management plan positively affect mitigation ecological aspect measure direct yield benefit e g plastic reduction correlate negatively positive impact ecology creating buffer zone converting low productivity farmland incl unused land also positive ecological outcome decision analysis help prioritizing farm management intervention may vary considerably relationship expected outcome additional work may required elaborate comprehensive assessment underlying aspect modulating impact given measure evaluated outcome our analysis provides insight promising intervention banana plantation may help practitioner researcher focusing study
