,title,wos,clean_abstract
0,Assessment of Climate-Resilient City Pilots in China,WOS:000659529400006,in early 2017 china officially implemented pilot program construction resilient city 28 region pilot taken series initiative adapt based practice worldwide construct evaluation indicator system resilient city six primary indicator 15 21 secondary indicator ass progress pilot program comprehensive manner show consciousness strengthened adaptive capacity improved monitoring capacity basic adaptive capacity enhanced meanwhile pilot city carried unique system mechanism innovation international cooperation exchange activity progress uneven still room improvement overall adaptive capacity it recommended system evaluating progress resilient city pilot established soon possible action highlight city pilot strengthened raise political status pilot area strengthen consciousness
1,"Level of preparedness of the residential building industry in Australia to climate change adaptation: a case of residential building companies in Brisbane, Queensland",WOS:000803904000001,consequence profound residential building industry unless appropriate strategy implemented increase exponentially consequence increased repair cost reduced building designed built adaptive risk investigates preparedness australian residential building sector adapt risk view informing next national construction code 2022 present include provision twelve semi structured interview conducted construction manager residential building company brisbane queensland understand level preparedness adapt risk three aspect preparedness investigated participant awareness risk company capacity include information planning action taken address risk participant also asked policy thought path towards increased preparedness residential construction industry risk might involve qualitative analysis interview data undertaken using nvivo software illustrative example direct quote data included result result indicate low level preparedness residential building industry adapt risk level awareness managing consequence risk analytical capacity action taken address found low legislating practice increasing awareness residential constructor recommendation enhance preparedness residential construction industry adapt risk
2,Adaptation options assessment for the Australian uranium supply chain focused on the Olympic Dam and Ranger Mines,WOS:000632548100003,identifies need proposes option manage impact future australian uranium industry focussed two mine ranger olympic dam site represent excess 73 australian uranium production employed part previous vulnerability assessment mine supply chain participant self assessed site specific risk management plan ability manage risk option identified ranked three scenario decision making multi criterion analysis process considered cost efficiency effectiveness speed implementation human capital additional benefit for site result revealed improvement internal external communication supply chain participant would effective way increase capacity future furthermore reveals improving employee knowledge identification extreme event extreme weather event risk management plan rmps increasing frequency update rmps would improve adaptive capacity
3,Realising a climate-resilient UK electricity and gas system,WOS:000375206600004,risk presented mean need future proof uk energy electricity natural gas infrastructure scale investment required estimated 200 pound billion 2030 although variety funding source available increasing proportion infrastructure investment funded private sector therefore necessary find way incentivise private investor accommodate requirement decision making process undertaken explore uk energy infrastructure following three main lens what technical aspect energy infrastructure need consider effect b what investment required near future adapt
4,The Green Infrastructure in Cities as A Tool for Climate Change Adaptation and Mitigation: Slovakian and Polish Experiences,WOS:000489177300074,could seen 21st century phenomenon topic taken equally professional well general public mitigation action needed especially city concentration population increased demand resource e g water food land expected coming year already 400 city declared emergency state there longer doubt current environmental state requires action solution alarming situation urban quality life development if action going taken environmental state deteriorate one possible solution could use green infrastructure compare approach green area green infrastructure development bratislava slovakia wroclaw poland a comparison made project realized 2013 2018 e since publication european union eu strategy 2013 present overview delivered project regarding land use overview supported density map implemented green project verifies whether new greenery fit fill existing natural area secondly green project analyzed according year land use type using tableau software moreover legislation mechanism practical aspect green infrastructure implementation shown finally action concerning greening city categorized practical educational participatory one potential green infrastructure positive landscape micro health aesthetic influence examined
5,"Evaluating Urban Green Public Spaces: The Case Study of Krasnodar Region Cities, Russia",WOS:000742396300001,21st century challenge particular population growth air pollution covid 19 pandemic global health crisis demand greater emphasis infrastructure facility capable keeping pace population need well health economic prosperity green infrastructure aimed intensify ecological process built area deliver vital ecosystem service key significance russia one urbanized country world dedicated issue providing city sustainability creating basic element urban green infrastructure public green network incorporating linking variety already existing urban environmental component spatial linear natural area square park street boulevard embankment others territory case krasnodar region located southwestern part north caucasus warmest region russia characterized highly varied urban area author propose multiple criterion method evaluating existing greenps creating greenps framework six city located krasnodar region southern seaward part northern steppe part approach focused sustainable development city prevention local risk respect preservation ecosystem function cultural heritage methodology includes three stage investigating evaluating present state existing urban greenps defining sustainability potential submission master plan proposal improvement development management greenps network implementing nature based solution in addition follows seven main integral criterion namely accessibility density sufficiency continuity diversity value clean sanitary illustrated ray diagram result show good potential construction krasnodar region city efficient greenps network integrating ecological social city component flexibility method proposed make replicable city aimed creating greenps network sustainable adapted city
6,Adaptation to climate change-associated health risks as a task of environmental health protection. Analysis of a nationwide investigation by the Federal Environment Agency,WOS:000342419000015,german strategy da 2008 identified human health important sector need in line da federal environment agency uba robert koch institute jointly elaborated guideline decision maker stakeholder building 2013 2014 uba conducted nationwide survey collecting data completed ongoing planned measure uba also analysed 32 strategy federal state selected best practice example potential health related prevention measure concerning heat stress uv radiation exposure spread ambrosia artemisiifolia presented data collection 330 activity found website german national environment health action plan apug www apug de german in course project apug website also significantly extended comprehensive information overview health risk hence creating central platform particular topic
7,Assessing the Role of Land-Use Planning in Near Future Climate-Driven Scenarios in Chilean Coastal Cities,WOS:000941243400001,review degree land use planning address chilean low elevated coastal zone lecz first select 12 country exposed coastal municipality using municipal exposure index mei then conduct content analysis communal regulatory plan crp using presumed exposure analysis assumes inventory asset within lecz according 2017 census proxy exposure then conduct refined hazard exposure analysis comparing change flooding level historical period 1985 2004 rcp8 5 scenario 2026 2045 using latter approach show flooding could affect large portion municipality housing area 3 7 critical facility 14 6 wetland 22 7 period 2026 2045 in presumed exposure analysis percentage rise 7 5 23 9 24 9 respectively find crp also allow densification exposed residential area whose density would increase 9 2 time average historical period rcp8 5 scenario additionally four municipality define floodable zone risk area lastly difficulty updating crp antiquity 21 25 year old average could explain ineffectiveness implementing strategy
8,Life Cycle Assessment Perspective for Sectoral Adaptation to Climate Change: Environmental Impact Assessment of Pig Production,WOS:000816419900001,growing demand sustainably driven production system especially pork requires holistic system thinking approach life cycle thinking lct offer robust methodological background one approach achieving system analysis product along lifecycle on hand life cycle assessment lca perform state art system analysis characterising sustainability front compelling set tool pork consumed meat across europe circa 34 kg per caput per year compounded sector contribution global greenhouse gas ghg doubling past decade necessitated our objective map hotspot along value chain recommend best available practice realising sectoral contribution carbon neutrality to achieve objective compared organic conventional production system basing analysis recipe midpoint 2016 h v1 13 implemented openlca 1 10 2 using agribalyse r 3 0 datasets eleven indicator found producing 1 kg pig meat organic production system almost double environmental impact conventional system land use water consumption acidification ecotoxicity feed production manure management significant hotspot accounting 90 environmental impact associated 1 kg pig meat liveweight lw production similarly efficient conventional system le harmful environment per caput unit production land use compared organic one ten eleven impact evaluated implementing increased efficiency reduced use input feed production innovative manure management practice technological potential best practice recommended realise minimal impact identified hotspot
9,Hold the line: Modeling private coastal adaptation through shoreline armoring decisions,WOS:000607089900010,a primary conduit coastal private land hardening armoring shoreline mitigate effect erosion sea level rise slr when decision made parcel level potential spatial spillover including externality due deflected wave action peer effect estimate discrete choice model landowner armoring choice 1990 2015 u s state oregon suggests impact spatial spillover highly influential determinant private decision our landscape simulation excluding spatial spillover may predict future armoring 37 97 percent from scenario based simulation demonstrate primacy policy removal current land use regulation limit armoring potential significantly increase future armoring 69 percent furthermore inclusion slr projection suggests armoring would increase additional 5 4 percent within four decade
