,title,wos,clean_abstract
0,"Climate Change Adaptation Measures by Farm Households in Gedeo Zone, Ethiopia: An Application of Multivariate Analysis Approach",WOS:000761825800001,explores identify various strategy adopted farm household gedeo zone ethiopia it based cross sectional data 400 randomly selected sample farm household by using cross sectional data primary survey 400 randomly selected sample farm household applying multivariate probit regression model identifies factor determining farm household adoption option find five major option adopted farm household viz agro forestry soil water conservation small scale irrigation crop diversification adjusting planting date finding indicate various demographic socio economic institutional biophysical risk factor determine adoption strategy suggests significance formulating different information opportunity local forum access medium center training center farmer help increase farm household therefore policy development plan persuade adoption strategy must consider factor reduce repercussion
1,"Agro-ecosystem and socio-economic role of homegarden agroforestry in Jabithenan District, North-Western Ethiopia: implication for climate change adaptation",WOS:000358960500002,homegarden agroforestry believed diverse provide multiple service household monocropping system due combination crop tree livestock aim ass socio economic agro ecological role homegardens jabithenan district north western ethiopia two site purposively two village randomly site selected totally 96 household 48 homegarden agroforestry user 48 non tree based garden user selected socio economic data potential economic agro ecosystem role homegarden agroforestry non tree based garden collected using semi structured structured questionnaire household homegarden agroforestry significantly p 0 05 improved farmer cash income non tree based garden with insignificant garden size homegarden agroforestry practice provides good socio economical agro ecological service farmer higher implication non tree based garden
2,Why is grazing management being overlooked in climate adaptation policy?,WOS:000641501700001,in 2018 two study conducted parliament connection agriculture link grazing management mitigation included testimony gathered study resulting final report silent topic analysis 112 parliamentary file revealed insight 1 knowledge grazing management omitted two final report 2 social context informed process hearing testimony developing report 3 underlying ideology normative assumption reflected study overall current state policy regarding agriculture emphasizes technical scientific expensive solution result benefit grazing management overlooked argue transformation toward sustainable adaptive agriculture require ongoing examination political structure knowledge hierarchy underlying ideology inform narrow policy outcome
3,Adaptation to climate change: ethnic groups in Southwest China,WOS:000650537200001,based interview 1216 randomly selected household yunnan southwest china assessed local people perception coping strategy determined influencing factor result indicated 72 respondent perceived associated impact 82 85 perceived change temperature precipitation respectively most respondent perceived warming decrease precipitation drought erratic rainfall serious impact approximately 40 respondent perceived chosen nothing others reacted migrating work introducing new crop type giving planting certain crop investing irrigation infrastructure perception response strategy local resident mainly influenced factor related geographical characteristic resident livelihood there significant difference perception among tibetan yi naxi significant difference response strategy found among ethnic minority an integrated programme combining indigenous knowledge scientific technology government policy proposed enhance adaptive capacity ethnic population mountain area policy implication call understanding cultural difference affect people perception
4,The effect of climate change adaptation strategy on farm households welfare in the Nile basin of Ethiopia Is there synergy or trade-offs?,WOS:000484115200005,purpose aim examine effect crop diversification cd strategy farm household welfare term farm income demand labor it explores whether adoption cd win win strategy household income demand farm labor it also examines determinant rural household net farm income family labor demand design methodology approach a household plot level data collected 2015 929 rural farm household 4 778 plot nile basin ethiopia data comprise farm household characteristic accompanied geo referenced data long term average temperature amount variability growing season rainfall author estimate endogenous switching regression model measure effect cd farm household welfare using net farm income household labor demand welfare indicator finding result indicate heterogeneous effect variable farm income adopter non adopter cd also confirms win win effect adoption cd positive significant effect farm income reduction demand farm labor result suggest adoption cd help improve well farm household build resilient agricultural system limitation implication a used cross sectional data limited show time effect practicing cd household welfare originality value first author investigate knowledge first time existence synergy tradeoff effect cd two dimension rural household welfare net farm income labor demand second investigate heterogeneous effect strategy farm household welfare adopter non adopter unlike previous study consider strategy homogeneous effect however approach inappropriate since effect strategy different adopter non adopter
5,Impacts of Adaptation to Climate Change on Farmers' Income in the Savanna Region of Togo,WOS:000652413900002,do farm household taking step adapt experience higher income aim answer question context crop livestock income savanna region togo to end build bio economic model based farm household model theory using survey data collected sample 450 farm household agricultural year 2012 2013 identify farm household type cluster analysis apply simulation model from result conclude current cost soil water conservation technique irrigation average provide higher income even policy message draw encourage soil water conservation technique sustainable irrigation sound strategy higher income region
6,"Smallholder farmers' perception of climate change and choice of adaptation strategies in East Hararghe Zone, Eastern Ethiopia",WOS:000865094100001,purpose attributed human activity alters composition global atmosphere observed comparable period purpose explore smallholder farmer perception compare meteorological data well identify perceived barrier examine factor influence choice option eastern ethiopia design methodology approach in total 384 sample household chosen four district zone a cross sectional survey used conduct primary data acquired key informant interview focus group discussion semistructured interview whereas meteorological data collected national meteorological service agency ethiopia a mann kendall statistical test used analyze temperature rainfall trend 33 year a multivariate probit mvp model used identify determinant farmer choice strategy finding result indicated temperature significantly increased whereas rainfall significantly reduced time span 33 year time consistently perceived farmer smallholder farmer use improved variety crop crop diversification adjusting planting date soil water conservation practice reducing livestock holding planting tree small scale irrigation strategy moreover indicated sex household head landholding size livestock ownership access extension access credit social capital market distance access related training nonfarm income agroecological setting poverty status household significantly influence farmer choice strategy limitation implication further required evaluate economic impact option livelihood smallholder farmer practical implication institutional variable significantly influenced farmer adapted issue might potentially addressed improving institutional service delivery to improve farm level local authority recommended investigate institutional service provision system also taking demographic agroecological factor account originality value compared farmer perception temperature rainfall trend analysis rarely addressed study adopts mvp model indicated strategy complement substitute strategy furthermore discovered choice option differed poor nonpoor household overlooked previous
7,Nomads' indigenous knowledge and their adaptation to climate changes in Semirom City in Central Iran,WOS:000475737500095,herding based livelihood traditional production system arid semi arid area characterized dynamic flexible self adapting structure adjust unpredictable change unfavorable natural condition in case indigenous knowledge information system play pivotal role linking structure changing condition taking role account attempt made investigate nomadic knowledge local people residing summer rangeland semirom township isfahan province iran gained response a cluster sampling procedure used extract case population number nearly 7700 qashqai nomad divided four dare shoori amale shesh blocki farsimdan clan grazing system recognized cluster sampling unit in depth group interviewing exploratory method used ass role nomadic indigenous knowledge insight utilization summer rangeland gained data collected interview analyzed using content analysis result showed people qashqai tribe thorough knowledge adopted long term adaptive solution building cement block house water storage pond well changing migration route location cope adverse consequence
8,Villagization and access to water resources in the Middle Awash Valley of Ethiopia: implications for climate change adaptation,WOS:000503508000001,since 1970s government ethiopia implemented villagization whereby nomadic pastoralist group supported develop sedentary lifestyle livelihood villagization officially promoted encourage diversification livestock herding agricultural cultivation fulfil basic need infrastructure service from late 2000s villagization reintroduced arid semi arid region strategy part country green growth agenda aim evaluate extent phase villagization contributed strategy among pastoral agro pastoral community based empirical analysis four villagised site middle awash valley using qualitative data collected 2014 2018 perception experience villagization varied across individual household village district while villagization generally delivered infrastructure service offered income diversification able access irrigated agriculture implementation partial uneven reproduced previous problem resource scarcity creating new risk vulnerability argue villagization may play role aspect programme address driver livelihood embed equity right
9,Determinant factors of climate change adaptation by pastoral/agro-pastoral communities and smallholder farmers in sub-Saharan Africa A systematic review,WOS:000524471000001,purpose purpose systematic ass determinant factor cca sub saharan africa ssa design methodology approach study focused determinant factor cca crop livestock farmer pastoralists ssa written english reviewed five major database using application endnote nvivo process followed sequence step reach final selection finding a total 3 028 paper recovered database screened duplicate 777 publication 2000 218 title abstract 2 033 paper reviewed 1 903 excluded owing preliminary exclusion criterion finally 130 paper selected full text detailed assessment 36 paper qualified final important determinant factor cca pastoralists household income access information access extension service government support access market in case agro pastoralists access information household income age land livestock ownership found major determinant factor household income land ownership access information farm size household size access extension service determinant factor found cca smallholder farmer originality value after clearly stating question literature search conducted major database related comprehensive search performed two independent researcher
