,title,wos,clean_abstract
0,Financing Climate Change Adaptation: International Initiatives,WOS:000666451800001,one main strategy address global least developed country small island state lack financial resource adapt vulnerable nation although would economical adapt compared anticipated damage demand capital estimated range hundred billion crucial question manage investment adapt globally provides overview existing international provision finance it includes provision international financial institution united nation agency bilateral multilateral channel private sector it also explores private sector finance attracted invest
1,"Thinning sea ice and thawing permafrost: climate change adaptation planning in Nome, Alaska",WOS:000474979600001,among critical challenge facing local government decision maker north yet risk clear impact occurring rapidly many region earth integrated policy planning often remains low priority decision maker in effort extend discussion contribute scholarship area explores stressor policy response coastal town nome alaska through narrative local government key actor informed strategic planning document shed light decision dynamic around local action well preparedness variability general in particular work highlight thinning sea ice thawing permafrost influence life nome yet remains low priority decision maker link strategic policy often peripheral solution orientated a nome unique need adapt finding work may provide community experiencing similar stressor awareness importance incorporating thinking long term strategic policy planning
2,"Evidence of implementation of climate change adaptation programs by selected local governments in the Ashanti region, Ghana",WOS:000705807600001,globally understood phenomenon adversely affecting activity human being a result menace impact curbed various program provides assessment nature form level implementation challenge implementation process program ccaps year 2013 2021 selected local government ghana adopted qualitative design multiple case approach using non probability purpose sampling technique semi structured interview observation used solicit information respondent found ccaps implemented various form including public education land management water delivery moreover half program outlined 2013 date implemented 70 completely successful also implementation ccaps mainly hindered inadequate funding it recommended improvement ccaps financing also ejisu municipal assembly include program district medium term development plan various thematic area likewise result inadequate finance local government level assembly reduce number program implemented within planning period
3,National research planning accelerates relevance and immediacy of climate-adaptation science,WOS:000453226400006,adapting contingent ability adjust opportunity lost given funding understand limited rapid return investment critical for australian marine environment impact well documented opportunity identified across aquaculture fishery conservation tourism sector here evaluated recent australian scientific literature determine 1 degree impact addressed across sector specifically 2 role major program instituted 2009 address priority question sector namely national plan marine biodiversity resource mnarp although number priority question addressed general scientific literature increased 2009 2015 period 92 increase number priority question addressed peak mnarp 2013 2014 mnarp also addressed greater range priority question general scientific literature showed consistency question system examined overall structured planning focussed attention key question critical consideration enacting face rapid
4,Climate change adaptation and the Least Developed Countries Fund (LDCF): Qualitative insights from policy implementation in the Asia-Pacific,WOS:000392425900009,least developed country often lack requisite capacity implement project least developed country fund ldcf scheme industrialized country early 2016 disbursed 934 5 million voluntary contribution raised four time amount co financing supported 213 project across 51 least developed country but sort challenge arisen implementation based extensive field five least developed country bangladesh bhutan cambodia maldives vanuatu original data collected almost 150 interview qualitatively explores benefit challenge ldcf project asia pacific it find ldcf project contribute enhancing multiple type infrastructural institutional community based adaptive capacity also suffer uncertainty convoluted management structure inability fully respond risk based finding concludes must pursued multidimensional process ldcf activity tended promote marginal rather radical systematic transformation
5,"Measuring Peripherality as a Proxy for Autonomous Community Coping Capacity: A Case Study from Bua Province, Fiji Islands, for Improving Climate Change Adaptation",WOS:000683591700005,over past thirty year externally driven intervention rural pacific island context largely failed effective sustained one reason traditional culturally grounded autonomous community coping capacity overlooked many external agency viewing community homogenous helpless a community autonomous coping capacity proxied peripherality measure degree particular community archipelagic island country engages core agenda in order gauge depth breadth efficacy autonomous coping capacity three index community peripherality developed within thirteen community peripheral biased bua province fiji index 1 concern geography travel time cost town index 2 concern population employment community size age distribution employment index 3 concern tradition global awareness mobile phone per caput traditional western healthcare preference inherent coping capacity diet water energy security mapping index 1 3 allows nature community peripherality bua captured using readily reproducible tool rapid assessment similar context it demonstrated understanding peripherality proxy autonomous community coping capacity inform design future intervention
6,Climate change adaptation cycle for pilot projects development in small municipalities: The northwestern Italian regions case study,WOS:000907143400001,more half european population live small medium size municipality adap tation planning researched topic within field many constraint might hinder implementation pilot project due lack economic knowledge technical available source local institution find difficulty building coherent local planning design process international national framework in context proposes methodology based available international framework support small community aim implement pilot project within different sector in test cycle pilot project development small municipality first italy small municipality 20 000 inhabitant proposed methodology could lead local initiative risk assessment supporting community developing coherent vision local territory identify proper oriented measure enhance demonstrative pilot project increase level resilience small municipality avoiding maladaptation
7,Evaluating climate change adaptation efforts on the US 50 states' hazard mitigation plans,WOS:000432329700011,brings uncertain risk related natural hazard u federal emergency management agency fema long term trend implication emergency management 2011 http www fema gov pdf program oppa climate_change_paper pdf issued policy directive integrate action hazard mitigation program policy plan however date comprehensive empirical examine extent issue integrated state hazard mitigation plan shmps develops 18 indicator examine extent consideration 50 shmps result demonstrate shmps treat issue uneven fashion large variation present among 50 state overall plan quality consideration sustained intermediate level regard related awareness analysis action finding confirm concept historic extreme event well recognized majority shmps even though specific mitigation strategy help reduce risk adopted plan however plan still lack detailed assessment incentive collaboration strategy beyond working emergency management agency
8,Addressing inadequacies of sectoral coordination and local capacity building in Indonesia for effective climate change adaptation,WOS:000428134000004,aim contribute effective cca indonesia located volatile extreme weather region largest archipelagic country among five country highest number natural disaster although indonesia signed kyoto protocol 1998 ratified 2004 cca remains embryonic despite recent change facilitate policy problematic area include inadequate sectoral policy coordination across government agency jurisdictional level inadequate local capacity building address area indonesia date paid little attention significance developing country to achieve better understanding inadequacy inform learning development cca policy policy analysis conducted included 25 interview indonesian policy actor key finding effective sectoral coordination need first address number inadequacy governance practice inadequacy facilitate local mainstreaming in turn local capacity building need address inadequacy resource support leadership awareness government community partnership vulnerability assessment inclusion local knowledge community decision making
9,The state of climate change adaptation in Canada's protected areas sector,WOS:000294562300003,recent suggestion world commission protected area conservation action likely fail unless adjusted take account emphasize need protected area agency begin mainstreaming policy planning management present result university waterloo council ecological area survey state protected area sector including federal provincial territorial jurisdiction analysis revealed several important finding first three quarter agency surveyed reported impact already occurring within respective protected area system second perceived 94 percent respondent issue substantially alter protected area policy planning next 25 year third despite perceived future importance little policy planning management response currently undertaken agency overall 91 percent agency conceding currently capacity necessary respond effectively survey revealed important gap perceived salience capacity protected area agency adapt constraint limited financial resource limited internal capacity lack understanding real anticipated impact need overcome protected area agency able deliver various protected area biodiversity related mandate perpetual protection representative element natural heritage era rapid
