,title,wos,clean_abstract
0,Gaps in provincial decision-maker's perception and knowledge of climate change adaptation in China,WOS:000370900400005,perspective knowledge decision maker especially provincial level great impact progress china therefore identifying knowledge gap enhancing awareness decision maker level important based aim conducted survey awareness among 85 administrative management personnel governmental department responsible planning five province finding revealed half respondent knowledge measure extent understanding varied across different aspect region among different aspect understanding measure related human health protection lowest a large majority respondent indicated eagerness obtain knowledge information main barrier lack training learning material when making plan policy greatest obstacle expressed funding shortage information generated provide direction guidance training educating provincial decision maker order improve level planning policy making
1,Climate change adaptation at different levels of government: Characteristics and conditions of policy change,WOS:000467980500005,strategy aim minimize harm maximize benefit related impact mushroomed level government recent year while many study explored barrier stand way implementation factor determining potential mainstream various sector le clear in present aim address gap two international six national six local strategy based document analysis 35 semi structured interview 14 case study also explore far factor facilitating similar across level government level specific although located three different level government find 14 strategy analyzed represent one size fit governance arrangement characterized voluntariness lack institutionalization since strategy relatively weak coordination hub unable force onto sectoral policy agenda rely mainly sectoral self interest adapting largely determined problem pressure conclude one size fit governance arrangement rarely adequate response complex challenge although depends framework condition problem pressure administrative governance feature finding presented help understand circumstance likely make progress
2,The effects on public health of climate change adaptation responses: a systematic review of evidence from low- and middle-income countries,WOS:000672919700001,response developed delivered many part world absence detailed knowledge effect public health here present result systematic peer reviewed literature reporting effect health response low middle income country lmics used global mapping initiative database comprising 1682 publication related response constructed systematic literature search scopus web science google scholar 2013 2020 for screening performed identify study lmics reporting effect human health response study categorised design data extracted geographic region population investigation type response reported health effect identified 99 study 1117 reported outcome reporting evidence 66 lmics only two study ex ante formal evaluation response paper reported response related flooding rainfall drought extreme heat predominantly behaviour infrastructural technological improvement reported direct intermediate health outcome included reduction infectious disease incidence improved access water sanitation improved food security all cause mortality rarely reported paper identified reporting maternal child health reported maladaptations predominantly related widening inequality unforeseen co harm reporting publication bias seems likely 3 5 1117 health outcome reported negative our identified evidence response may benefit human health overall paucity evidence concerning represents major missed opportunity learning there urgent need greater focus funding design evaluation standardised reporting effect health response enable evidence based policy action
3,The scope for adaptation to climate change: what can we learn from the impact literature?,WOS:000074859900002,neither cost benefit systematically studied far discus extent vast body literature impact provide insight scope likely cost way impact literature deal grouped four category arbitrary observed analogue modeled optimization all four case characterized simple assumption made mechanism no scant attention paid process adapting new analysis acknowledge people neither dumb brilliant adapting they likely see need may constrained ability adapt comprehension permanence direction
4,Economic valuation of climate change adaptation in developing countries,WOS:000277794400010,review literature economics developing country identifies three key point consideration future study one key point development policy formulated using forecast science baseline when done risk false status quo without seen implicit baseline another key point author must clearer behavioral assumption many study either problematically assume profit maximization side farm household specify behavioral assumption a third important point allocation right crucial result household right maintain current livelihood cost developing country considerably greater traditional willingness pay study would indicate thus cost benefit cannot analyzed using economic aspect science behavioral science legal moral aspect crucial implication outcome analysis
5,Climate change adaptation in the Sahel,WOS:000407869500014,occupies central stage agenda environmental initiative africa our current understanding state limited however globally africa particular examines status sahel reviewing primary peer literature report concrete action based analysis 70 peer paper document 414 discrete adaptation create snap shot adaptation developed 1975 2015 also calculate percentage result show country country perspective kenya highest number reported action 75 18 1 percentage indicate adaptive capacity entire area generally low country highest country level percentage recorded kenya 18 regionally west africa action 261 63 compared region sahel regional level percentage suggest higher level regional level percentage fall within high scale range commonly used action reported income diversification water harnessing respectively when categorized technically related action dominate chart decade 2008 2016 recorded highest number adaptation 65 2 action also reported triggered climatic non climatic driver record high frequency climatic driver 98 slightly dominant relative non climatic driver 95 these result viewed proxy much information may found grey literature non peer national communication left relative low standardization acceptability due absence peer
6,Do governments track the implementation of national climate change adaptation plans? An evidence-based global stocktake of monitoring and evaluation systems,WOS:000704478000006,although 70 country adopted national plan nap little known extent plan implemented nap monitoring evaluation m e system play important role tracking implementation rarely studied based systematic including outreach country representative international organization comprehensive inventory nap m e system compiled documenting government practice 60 country in contrast previous study stocktake rely stated intention m e requires evidence monitoring evaluation report extent nap m e involvement globally country respective status determined compared baseline 2017 gap report united nation environment programme result show 40 increase number country developing using nap m e system almost doubling published nap evaluation however 60 country adopted nap systematically ass implementation leaving critical gap understanding impact nap these finding support call greater attention quality planning assessing implementation effectiveness
7,Financing climate adaptation with a credit mechanism: initial considerations,WOS:000301714500003,mitigation credit mobilized considerable resource project developing country similar funding adapt yet emerge copenhagen accord target u 50 billion per year funding commitment date trivial compared needed although study suggestion remains unclear money come disbursed beyond many development expert believe main hurdle effective implementation a framework based polluter pay principle presented regarding mobilization resource developing country using market mechanism it assumed mitigation least partly fungible term long term global societal cost benefit quantifying vulnerability reduction possible least sometimes scheme benefit include significant equitable flexible capital flow improved efficient resource allocation verification procedure incentivize sustained project management challenge include overcoming political resistance historical responsibility based obligation scepticism market instrument critically quantifying impact cost verifying investment vulnerability reduction credit
8,New Policy Approaches for Increasing Response to Climate Change in Small Rural Municipalities,WOS:000522470900195,although nearly half world population life rural small municipality policy level widely neglected frequently policy field small municipality problem risk aim analyzing policy small medium sized local authority specific focus it present result comprehensive survey among approximately 400 small municipality bavaria analyzes perception risk perceived need response field action triggering influencing factor political process people body involved our finding reveal case small municipality follow strategic holistic approach especially among small small municipality show gap discussing setting mitigation measure in conclusion present three policy implication increasing adaptive capacity small municipality these address increase awareness need effective management structure mandatory integration strategy long term local political agenda
9,"Perceptions of adaptation, resilience and climate knowledge in the Pacific: The cases of Samoa, Fiji and Vanuatu",WOS:000426783600003,purpose while south pacific often cited highly vulnerable impact comparatively little known different group perceive understanding gap difference risk perceived risk prerequisite designing effective sustainable strategy design methodology approach examined three key group samoa fiji vanuatu secondary school teacher medium personnel rural subsistence livelihood based community live near conservation area deployed dual methodology participatory focus group paired national mobile phone based survey gauge perception first time mobile technology used gather perceptual data regarding environment south pacific finding finding highlighted number important difference similarity way group perceive issue solution personal vulnerability comprehension science among factor practical implication these difference similarity neglected large scale top strategy key implication design disaster risk reduction therefore sustainable development region originality value innovative term method well distillation perception teacher medium rural community
