,title,wos,clean_abstract
0,Non-climatic stressors constraining adaptation to drought in rice-farming communities in the Philippines,WOS:000673883700001,in non climatic stressor concept used describe different type stressor people faced adapt impact usually however concept loosely applied literature in current conducted interview farmer drought prone rice producing province philippine better understand type stressor face adapting overall 87 farmer 17 key informant 4 expert participated a range qualitative method used including interview focus group discussion windshield survey finding suggest two main type stressor direct distal direct stressor e g bureaucratic hurdle poverty factor directly affect ability adapt distal stressor e g infrastructure development national development stressor appear related yet affect outcome significantly recognizing taking account two type stressor help improving design intervention farmer dealing impact
1,Adaptation to Climate Change and its Impacts on Wheat Yield: Perspective of Farmers in Henan of China,WOS:000466551600105,explored farm household autonomous strategy corresponding impact wheat yield based survey 314 wheat farmer rural china result show chinese wheat farmer high rate awareness adoption measure farmer cultivated area cognition level information accessibility significantly affect decision however farmer given limited strategy mainly including increasing irrigation using chemical fertilizer pesticide through employing simultaneous equation model endogenous switching find farmer maladaptive negative effect wheat yield therefore suggests policymakers mindful farmer maladaptive response provide effective measure help farmer cope risk ensure farmer livelihood security sustainable agriculture development
2,Factors influencing smallholder farmers' behavioural intention towards adaptation to climate change in transitional climatic zones: A case study of Hwedza District in Zimbabwe,WOS:000403987500026,examines factor influencing behavioural among smallholder farmer towards transitional climatic zone africa specifically hwedza district zimbabwe data collected 400 randomly selected smallholder farmer using structured questionnaire focus group discussion key informant interview used ordered logit model examine factor influence smallholder farmer behavioural intention towards result show gender household head access extension service crop livestock production access information membership social group experiencing drought positive influence farmer attitude towards variability concluded although majority small holder farmer perceive changing continue habour negative attitude towards prescribed technique recommends education well strategy agricultural extension worker farmer complemented disseminating timely information extension officer farmer group
3,Lessons from local indigenous climate adaptation practices: perceptions and evidence from coastal Bangladesh,WOS:000661216600001,lesson local scale adaptation indigenous technique knowledge practice itkps imperative policy focused benefit itkps potential integrating development activity focus group discussion fgds n 4 involving person 18 year old recent disaster experience lived least 12 year area household survey n 130 southern coastal area bangladesh used household survey examine importance itkps term livelihood development adaptation qualitative synthesis fgds information reveal causality itkps development activity our revealed household perceived itkps higher economic security 64 livelihood risk reduction 75 food security 62 majority household 70 agriculture profession perceived higher economic potential itkps depending adaptive co benefit taking account dependency climatic event agriculture dependent household perceived higher benefit itkps willing pay 300 bdt person year improvement restoration area our proposed dpsir driver pressure state impact response framework implies potential incorporation itkps national policy order ensure sustainable adaption coastal community bangladesh
4,Adaptation measures to sustain indigenous practices and the use of indigenous knowledge systems to adapt to climate change in Mutoko rural district of Zimbabwe,WOS:000438330600001,examines measure used sustain indigenous practice use indigenous knowledge system iks adapt mutoko rural district zimbabwe community based able reduce vulnerability well improve resilience local people climatic variability subsistence farmer always adopted adaptive strategy change year a adoption indigenous practice significantly help rural community member adapt employed qualitative method exploratory design result derived 30 purposively selected depth interview discovered numerous measure used adapt subsequently sustain indigenous practice also found community longer grows maize large quantity shifted millet sorghum order adapt community also provided various strategy adapt these strategy include mulching creating large storage house produce creating temporary wall riverbank order store water river dry concludes measure employed community significantly helped sustain indigenous practice many way also use iks activity crop type maize traditional millet sorghum facilitates traditional lifestyle activity establishes community indigenous practice since made observe practice yesteryear
5,Expert views of climate change adaptation in least developed Asia,WOS:000301900200010,drawing primarily original data collected 100 semi structured interview discus benefit four project implemented bangladesh bhutan cambodia maldives begin explaining method selecting sample global environment facility least developed country fund project implemented asia analyze it describes ongoing effort four country it find project enhance infrastructural resilience building relevant robust flexible technology they build institutional resilience creating strong permanent legitimate organization place respond issue they promote community resilience enhancing local ownership building capacity creating network help ordinary people learn adapt find four case study couple adaptive improvement technology infrastructure governance community welfare underscoring holistic systemic aspect resilience our also demonstrates salience function based approach resilience adaptive capacity rather asset based one
6,DETERMINANTS OF ADAPTATION MEASURES ON CLIMATE CHANGE. A CASE OF SMALL-SCALE MAIZE FARMERS IN THE NORTH-WEST PROVINCE OF SOUTH AFRICA,WOS:000490563900067,varies according region could effective relation people location sub saharan africa different developed country resource limited conducted ngaka modiri molema district municipality north west province south africa examined determinant strategy among rural farmer household area a total number 346 questionnaire administered farmer district using stratified random sampling technique data captured analyzed using spss eviews software multicollinearity analysis first performed remove highly correlated variable model followed use tobit regression analysis result analysis indicated farm size p 0 01 gender p 0 01 type farm p 0 05 farm ownership p 0 05 land acquisition p 0 01 source information p 0 01 support received p 0 1 barrier statistically significant p 0 01 influenced strategy concluded support among rural farmer area considerable attention paid understanding socio economic characteristic rural household source information support received
7,"Adaptation Strategy to Climate Change Among White Pepper Smallholder Farmers in Bangka-Belitung, Indonesia",WOS:000713332100006,aimed determine effect socio economic factor strategy white pepper farmer bangka belitung province indonesia west bangka regency chosen site area one main white pepper growing area then 70 sample white pepper farmer randomly selected cross sectional primary data collected interview directly farmer location using list question questionnaire previously served researcher logit regression model used analyze factor influencing farmer suggested following 1 government programme related accelerating implementation prioritized female farmer 2 knowledge technical skill extension agent local level related implementing strategy must increased well material regarding implementation part agricultural extension syllabus white pepper farmer
8,"Willingness to be informed and to pay for agricultural extension services in times of climate change: the case of maize farming in northern Benin, West Africa",WOS:000335088700005,explores farmer willingness better informed reaction option pay agricultural extension related mode following contingent valuation approach conducted survey 336 producer farmer northern benin west africa result show farmer willing informed prediction documented strategy however willing pay documented strategy prediction heckman probit seemingly unrelated regression model highlighted age gender level education experience agriculture access credit organization membership contact extension perception farm size differential effect farmer behaviour towards agricultural extension service related
9,Autonomous adaptation to climate change: experiences of rural entrepreneurs in Ecuador,WOS:000457393700004,work aim strengthen capacity rural community autonomous socialization experience chumunde playa de oro san miguel province esmeraldas ecuador informant 200 people participated dialogue process approached social ethnography participatory workshop interview survey impact measurement model echavarren european community model applied result allow u infer population community managed strengthen capacity start autonomous process dynamic entrepreneurship biggest advance implementation process field protection health material good weakness overcome linked lack knowledge regarding regulation lack finance destined prevention local government
