,title,wos,clean_abstract
0,Transformative Social Learning for Agricultural Sustainability and Climate Change Adaptation in the Vietnam Mekong Delta,WOS:000508186400247,seriously affected agriculture many aspect life local people vietnam mekong delta vmd learning shift towards sustainable development successfully adapt essential vacb v garden orchard a fishing farm
1,Climate change adaptation in agriculture: Learning from an international labour mobility programme in Australia and the Pacific Islands region,WOS:000895282300015,expected seriously affect agricultural livelihood food security pacific island country united nation food agriculture organisation contends adapt modern indigenous agricultural practice knowledge needed a challenge lie combining agricultural knowledge system enabling adaptive knowledge shared amongst pacific islander opportunity integrate different type agricultural knowledge including modern indigenous needed argues international labour mobility programme provide avenue knowledge exchange support agriculture it present empirical evidence 33 pacific islander grow crop home country employed seasonal worker programme swp demonstrate swp participation opened new possibility agriculture pacific island adaptive knowledge stem swp worker exposure different agricul tural skill idea combined knowledge experience crop production country origin swp participation created opportunity worker draw different agricultural skill knowledge return pacific island ability swp worker exchange adaptive knowledge pacific islander enabled social relationship like official agricultural extension officer might degree so far adaptive agricultural knowledge skill exchange serendipitous there scope explicitly build knowledge exchange agriculture focused international labour mobility scheme
2,"Regional path dependence and climate change adaptation: A case study from the McLaren Vale, South Australia",WOS:000448097500003,agricultural system remains one humanity greatest challenge region complex knowledge intensive farming practice many component adjusted increase systemic resilience an argument importance evolutionary pathway developed case viticultural region mclaren vale south in series walk talk interview farmer describe business risk opportunity adapt their response suggest sophisticated ecological understanding facilitated life experience learning network relationship governance marketing organisation in particular new exploitation agrobiodiversity generating farm resilience spreading risk production providing opportunity region better respond changing environmental market condition individual farmer developed unique pathway effective cooperation also enabled evolution regional cluster region mclaren vale path dependence innovation could cultural heritage support attempt turn make vital first mover search effective response risk
3,How do Indigenous and local knowledge systems respond to climate change?,WOS:000708519300011,indigenous local knowledge ilk system critical achieving biodiversity conservation environmental goal however ilk system around world increasingly threatened multiple stressor our ass effect ilk held crop farmer peru colca valley collected qualitative data farmer ilk semi structured interview supplemented climatological trend analysis four colca valley district found shift rainy season together warmer weather affected farmer ilk le effective informing crop planting irrigation practice context uncertainty unpredictability changing uncertain ilk pose obstacle strategy require long term institution building local resource user may prioritize short term solution addressing urgent need
4,Climate risk adaptation by smallholder farmers: the roles of trees and agroforestry,WOS:000334005600015,smallholder farmer vulnerable environmental weather related stress including there increase understanding benefit agroforestry system farm landscape scale incorporating tree farm agroforestry system emerged potential enhance resilience smallholder current future risk including future drawing global example focus african case study demonstrates versatile role tree agroforestry reducing smallholder exposure related risk it go identify challenge promotion adoption agroforestry farm landscape level strategy highlight area policy dissemination effort identifies entry point agroforestry adoption
5,Building organizational resilience through sensemaking: The case of climate change and extreme weather events,WOS:000453631500007,resilience increasingly frequent extreme weather event concern many industry especially agricultural sector qualitative utilizes interview 38 dairy farmer new zealand observation recorded site archival document examine retention enactment selection sensemaking microprocesses thematically show sensemaking enables constrains resilience found farmer achieved organizational resilience extreme weather pattern decade 2014 benign belief anticipatory social relationship rural community instrumental building organizational resilience implication farmer policy maker resilience built local member rural community place familiar phenomenon introduce community sensegiving future direction using place based approach sensemaking concept build resilience offered
6,Climate risk perceptions and perceived yield loss increases agricultural technology adoption in the polder areas of Bangladesh,WOS:000830524900001,effect likely increase frequency flood drought salinity event coastal area bangladesh posing many challenge agrarian community sustainable intensification form improved agricultural management practice new technology may help farmer cope stress adapt changing condition in explore perception agricultural risk affect technology adoption unique landscape polder bangladesh in 2016 survey conducted 1003 household living artificial leveed island facing bay bengal analyzed response polder resident construct risk index quantifies risk perception highly vulnerable agrarian landscape analyzed polder demographic influence perception climatic using seemingly unrelated regression sur further using three bivariate probit regression model estimated perception risk drive differential adoption new agricultural technology our finding show farmer perceive polder agriculture highly vulnerable four environmental factor flooding drought salinity pest infestation sur model suggests farmer demographic community group membership access different input service strongly influence climatic risk perception finding also suggest polder farmer higher risk perception higher propensity adopt chemical mechanical strategy cost however limit ability farmer adopt improved technology suggesting opportunity institution led approach
7,Community-based adaptation for improved rural livelihoods: a case in eastern Uganda,WOS:000315208000003,priority fundamentally sound resilient development tailored local condition need several researcher underscored importance community based achieving examines community based approach order build understanding community vulnerability current future risk eastern uganda primary data collected community household level applying participatory vulnerability capacity assessment depth household key informant interview major risk eastern uganda exacerbate community household vulnerability heavy erratic rainfall leading landslide hilly area flood low lying area drought within year mid season affecting crop livestock yield community household innovative coping mechanism based past experience local knowledge expertise albeit ad hoc manner household labour endowment farm size livestock ownership access weather information credit positively significantly affect adoption technology household at community level inherent knowledge skill social financial capital play critical role shaping risk therefore strongly suggests analysis impact design project take account community perspective knowledge resource government stakeholder identify evaluate potential location specific measure incorporate country development policy management practice particularly national development plan
8,What is the importance of climate research? An innovative web-based approach to assess the influence and reach of climate research programs,WOS:000793472400003,many part world increasingly experiencing effect making rural livelihood crucial secure social economic resilience while past two decade witnessed significant evolution policy evaluating impact science policy remained challenge employ digital method epistemology explore dynamic agriculture focused science change attitude towards smart agriculture csa using cgiar program agriculture food security ccafs case by considering online network narrative evidence offline influence effectively repurposes publicly available data digital source social medium website employing text mining social network analysis ass influence reach program among stakeholder various level result show ccafs supported increased public awareness csa actively engages key actor within network stakeholder 60 thousand member positively shifted debate among strategic partner increased message alignment space policy agenda program reach potentially amplified 5 8 m user twitter
9,"Workers and Climate Change: The Need for Academic-Industry Partnerships to Improve Agricultural Worker Health, Safety, and Wellbeing",WOS:000809161400001,negative consequence human health worldwide agricultural worker especially vulnerable health consequence communication demonstrates total worker health r approach utilized protect guatemalan agricultural worker negative health effect drph researcher work alongside local partner develop implement evaluate strategy intervention improve agricultural worker health safety wellbeing training public health ethic communication leadership give drph researcher tool help create successful academicindustry partnership increase local capacity sustainable public health impact
