,title,wos,clean_abstract
0,"Situating climate change adaptation within plural worlds: The role of Indigenous and local knowledge in Pentecost Island, Vanuatu",WOS:000849061100001,scholar practitioner decision maker increasingly recognising indigenous knowledge play significant role facilitating yet theorising practises remain overwhelmingly situated within euromodern ontology remains limited space present plural ontology alternative way knowing in using pacific case present argument inclusion multiple ontology within policymaking pacific policy intervention frequently privilege western scientific knowledge focus addressing individual risk technical fix directed foreign expert funding agency they also rooted policy architecture artefact colonisation region despite obstacle pacific islander response dynamic inclusive multiple competing ontology work within offering insight euromodern pacific islander world view could coalesce build adaptive capacity consolidate community resilience future highlight center dot indigenous knowledge play critical role enabling resilience facilitating part vanuatu center dot ni vanuatu people employ dynamic response risk incorporating multiple knowledge system practises center dot co existence different knowledge system provide insight factor enable adaptive capacity consolidate community resilience center dot diverse worldviews knowledge system practises pacific island culture highlight importance thinking ontological pluralism within center dot principally founded western ontology need consider non western ontology epistemology
1,Moral reasoning in adaptation to climate change,WOS:000399719800001,moral foundation theory argues moral reasoning widely observed fundamental legitimacy relevant governance policy intervention a new analytical framework examine test moral reasoning underpins legitimizes governance practice risk proposed it develops typology eight category vulnerability based system based moral reasoning pertain dilemma around examines prevalence moral category public discourse specific issue framework tested using data impact societal responsibility drawn 14 focus group comprising 148 participant across uk participant consistently use moral reasoning explain view include vulnerability based system based framing these finding explain public response option governance implication direction policy including understanding type reasoning support politically legitimate intervention
2,Using Social Network Analysis to Evaluate Health-Related Adaptation Decision-Making in Cambodia,WOS:000334436600025,health sector requires decision across sector level government organisation network link different institution relationship among people within network therefore critical influence nature adaptive response health sector us social network identify key organisational player engaged developing health related activity cambodia it find strong partnership reported developing across sector different type organisation relation health risk government ministry influential organisation whereas donor development bank non government organisation appear influential development policy health sector finally highlight importance informal partnership shadow network context policy activity health governance map relation health developed novel way identifying organisation perceived key agent decision making process hold substantial benefit understanding intervening broad range related policy problem collaboration paramount successful outcome
3,Assessing institutional capacities to adapt to climate change: integrating psychological dimensions in the Adaptive Capacity Wheel,WOS:000329062900021,several case study show social factor like institution perception social capital strongly affect social capacity adapt together economic technological development important building social capacity however almost methodology systematic assessment social factor after reviewing existing methodology identify adaptive capacity wheel acw gupta et al 2010 developed assessing adaptive capacity institution comprehensive operationalised framework ass social factor acw differentiates 22 criterion ass 6 dimension variety learning capacity room autonomous leadership availability resource fair governance to include important psychological factor extended acw two dimension motivation refers actor motivation realise support promote belief refers actor perception realisability effectiveness measure applied extended acw ass adaptive capacity four sector water management flood coastal protection civil protection regional planning northwestern assessment motivation belief provided clear added value result also revealed methodological problem applying acw e g overlap dimension propose methodological solution
4,How do staff motivation and workplace environment affect capacity of governments to adapt to climate change in developing countries?,WOS:000450383100006,government ministry increasingly mainstreaming within policy plan however government staff key implementing ministry need empowered ensure effective delivery policy goal motivation act combined capacity make decision apply resource programme crucial informed theory motivation workplace environment social psychology organisational theory report finding questionnaire government staff 103 respondent malawi tanzania zambia questionnaire designed using self determination theory investigate role external influence institutional structure resource turn affect staff motivation capacity design implement new policy strategy find whilst external influence hierarchical structure recognised strong direct influence staff motivation appear inhibit capacity act result show lack staff limited government allocated budget reduce ability ministry self determined set agenda instead dependent donor determined project may selective aspect plan policy support even divert focus away government priority
5,Power and politics in climate change adaptation efforts: Struggles over authority and recognition in the context of political instability,WOS:000408287000002,throughout world policy supported united nation framework convention unfccc provided significant source funding technical support developing country yet often response proposed belie complex political reality particularly politically unstable context power politics shape outcome in concept authority recognition used capture power politics play struggle governing changing resource case nepal show policy formation implementation becomes platform actor seek claim authority assert generic right political cultural citizen focusing authority recognition help illuminate resource governance struggle often little resource foundational argument project seek empower actor manage resource produce realignments power knowledge shape invested manner analysis add call reframing encompass socionatural process shape vulnerability contributing theoretical depth question power politics
6,An overview of the opportunities and challenges of promoting climate change adaptation at the local level: a case study from a community adaptation planning in Nepal,WOS:000383615200013,a practice community based cba country like nepal growing literature pointed need order test effectiveness cba reaching vulnerable household wider applicability review community plan cap piloted implemented nepal involved interview interaction wide range relevant stakeholder order map perception effectiveness cap finding show cap process implementation provided recognition role local community ensured participation leadership planning process however due issue related local structure governance community based organization benefit support enjoyed mostly elite powerful individual suggests inclusive approach needed ensure planning governance local institution accountable responsive vulnerable household could achieved devolving decision making power vulnerable household ensuring inclusive provision membership representation resource allocation encourage equitable sharing benefit
7,The social structure of climate change research and practitioner engagement: Evidence from California,WOS:000556563400005,interaction researcher practitioner lead increased use science decision making past study interaction focused information need decision maker le known researcher choose engage decision maker understanding experience belief constraint side knowledge action gap critical implementing robust strategy thus examines perspective experience researcher regarding practitioner engagement drawing original survey california community n 991 supplemental interview given history support analysis california case useful mean characterizing relationship practitioner engagement find scientist want engage practitioner constrained several factor including resource limitation challenge building relationship additionally find level interest frequency engagement stakeholder varies significantly across academic discipline demonstrate building capacity within organization integrating stakeholder engagement funding criterion professional development help foster relationship building scientist decision maker analysis suggests social structure warrant examination way researcher relate practitioner present
8,Non-Adaptive Behavior in the Face of Climate Change: First Insights from a Behavioral Perspective Based on a Case Study among Firm Managers in Alpine Austria,WOS:000406709500061,although induce large scale impact industrial supply chain network first empirical study suggest slowly emerging management topic firm present examines manager often engage firm adaptation thereby focus particular lack strategic define anticipatory target oriented action purpose increasing resilience in order investigate cause lacking strategic firm employ behavioral perspective based reasoned action approach thus examines barrier motivational factor jointly shape non adaptive behavior firm manager such cause non adaptive behavior examined comparing different class non adaptor based case manufacturing industry austrian state tyrol obtained result underline recent criticism barrier centered analysis non demonstrating importance motivational factor moreover result point changeable nature identified cause non adaptive behavior clarifying interaction suggesting influence background factor
9,Uncertainty and Climate Change Adaptation: a Systematic Review of Research Approaches and People's Decision-Making,WOS:000939213900001,purpose reviewthis 1 describes intersecting literature cca uncertainty n 562 2 synthesizes finding empirical study decision maker uncertainty n 97 recent findingsuncertainty barrier yet often studied relation scientific process uncertainty people decision making impact cca le studied despite predominance scientific uncertainty 52 see upward trend study decision making uncertainty 24 combining natural social science approach 24 multiple source uncertainty influence cca decision besides trend saliency people response vary depending role function decision maker timeframe decision concern involve situational uncertainty response option consequence decision maker likely incorporate uncertainty decision suppress delay action although response sensitive type information sought timeframes
