,title,wos,clean_abstract
0,New Directions: Adapting air quality management to climate change: A must for planning,WOS:000301561100044,while primarily thought water weather infrastructure issue air quality air quality management important aspect air quality heavily intertwined air quality need considered mitigation strategy also management adapting published elsevier ltd
1,"The status of climate change adaptation in fisheries management: Policy, legislation and implementation",WOS:000670220600001,altering ecosystem fishery throughout world ocean demanding adaptive governance conserving managing living marine resource while region fishery management system address wider ecosystem dynamic within management framework decision making may facilitate resilience remains shortfall term directly incorporating fishery management legislation implementation ass current state implementation fishery management policy legislation across 11 national case study based government document primary literature overarching goal understand key element gap existing fishery management policy legislation context given recent reform fishery management policy legislation across nation examined political recognition need address fishery management appears increasing albeit formal mandate objective fishery management largely missing based recommendation achieving adaptive fishery management regime developed overall help inform broaden scope management approach tool accelerate move towards adaptive fishery management account impact fish stock fishery society depend upon
2,Institutional design propositions for the governance of adaptation to climate change in the water sector,WOS:000300817500008,provides evidence based contribution understanding process water governance system netherlands south africa it build upon work ostrom institutional design principle local common pool resource system argue dealing complexity uncertainty related impact e g increased frequency intensity flood drought additional adjusted institutional design proposition necessary facilitate learning process especially case dealing complex cross boundary large scale resource system river basin delta area netherlands south africa groundwater system western in provide empirical support set eight refined extended institutional design proposition governance water sector together capture structural agency learning dimension challenge provide strong initial framework explore key institutional issue governance these institutional design proposition support management learning approach dealing complexity uncertainty they specify blueprint encourage tuned specific feature local geography ecology economy culture
3,"A historical, scaled approach to climate change adaptation: the case of Vietnam",WOS:000582466300006,shed light scaled historical dynamic inform framing program it look particularly influence domestic versus global rationality program novel joint governance political ecology framework it setting water management vietnam based historical view semi structured interview document policy review i examine historical water management vietnam current water management program identified by analyzing historical scaled political rationality inform framing current program i find program formulation reflects domestic ated rationality rather novel global agenda suggests universalizing account overlook significance situated historical factor formulation program furthermore illustrates political rationality rescaled gaining traction within new institutional scale program enacted finally underline inherent power implication struggle determine whose rationality prevail program formulation
4,Fisheries management approaches as platforms for climate change adaptation: Comparing theory and practice in Australian fisheries,WOS:000381593800011,examines extent choice management approach critical factor enabling marine fishery expected compound many pressing issue affecting fishery management good governance fishery critical building adaptive capacity social ecological resilience seen ever important context a range fishery management approach developed varying degree applied each described literature promising way manage marine resource through literature review survey practitioner explores theoretical property selected major management approach e ecosystem based management adaptive management co management adaptive co management active adaptive management enable property perceived practitioner manifest practice using australian marine fishery context overall selected management approach potential enable varying degree ecosystem based management combination adaptive management co management nested management approach posse full array capacity attribute required fishery distinction theory practice observed highlight importance practitioner perception enabling institutional arrangement adapting management
5,Managing Water Resources to Adapt to Climate Change: Facing Uncertainty and Scarcity in a Changing Context,WOS:000403791300005,some significant future effort water resource management devoted special concern region facing water scarcity water management already challenged many problem current knowledge approach address water issue uncertainty water scarce region identifying specific policy action focus region like mediterranean california water resource well developed become essential part socioeconomic activity currently facing significant challenge due dependence water availability maintain living standard provide overview expected impact water resource discus management response based peer reviewed study published past three decade choice cover wide range option adaptive demand management utilization remaining marginal water source intensification successful measure already applied past still viewed solution reduce impact however emphasis progressively placed sustainability developing extending water management paradigm include technical economic criterion also ecological social consideration
6,Analytical Framework to Assess the Incorporation of Climate Change Adaptation in Water Management: Application to the Tordera River Basin Adaptation Plan,WOS:000458929500207,projection indicate mediterranean region area drastic change occur significantly affect water resource in context increasing pressure water resource result reduction water availability essential urgent structure water management way allows challenge changing bring already water scarce region it necessary generate experience methodology based real case study lay foundation generalisation practice water management in developed ready use analytical framework evaluate coherence water management plan program principle tested applicability framework developed tordera river basin plan trbap analytical framework proven easy apply allow identifying inclusion exclusion key feature appropriately structured analytical framework starting point contributing assessment incorporated water management
7,Partial costs of global climate change adaptation for the supply of raw industrial and municipal water: a methodology and application,WOS:000286420700013,despite growing recognition importance global estimate cost involved available water supply sector present methodology estimating partial global regional cost raw industrial domestic water supply limited number strategy apply method using result two model in cost defined providing enough raw water meet future industrial municipal water demand based country level demand projection 2050 first estimate cost baseline scenario excluding additional cost increased demand assumed met combination increased reservoir yield alternative backstop measure under controversial measure project global cost 12 bn p 83 90 developing country highest cost sub saharan africa globally cost low compared baseline cost 73 bn p support notion mainstreaming broader policy aim method provides tool estimating broad cost global regional scale information key importance international negotiation
8,Hydrological Modelling and Climate Adaptation under Changing Climate: A Review with a Focus in Sub-Saharan Africa,WOS:000904707900001,empirical evidence continues show remains threat stability hydrologic system a system interacts hydrologic cycle one significant repercussion global warming includes change water availability regional local scale intrinsically difficult attain due dynamic earth system lack comprehensive understanding future associated uncertainty mostly developing country hampered scarcity good quality adequate hydro meteorological data provides synopsis modelling chain applied investigate response hydrologic system changing includes choosing appropriate global model downscaling technique emission scenario approach used hydrologic modelling conventional criterion choosing suitable hydrological model discussed advancement emission scenario including latest shared socioeconomic pathway role modelling impact assessment also highlighted also discus uncertainty associated modelling hydrological impact plausible approach reducing uncertainty among outcome include highlight study commonly used hydrological model assessing impact particularly sub saharan africa region specific review southern africa further review show human system keep dominating within earth system several way effective modelling involve coupling earth human system model may truly represent bidirectional feedback experienced modern world concludes adequate hydro meteorological data key robust model effective measure hence poorly gauged basin use artificial neural network satellite datasets shown successful tool including model calibration validation
9,Best Management Practices for the Transition to a Water-Sensitive City in the South of Portugal,WOS:000628615800001,uncertainty arises future environmental climatic challenge requires new approach towards urban water management mediterranean city in work urban water cycle uwc strategy based best management practice bmps water sensitive urban design wsud proposed transition coastal city south portugal water sensitive city wsc line municipal strategy loule emaac loule city watershed identified using arcmap hydrology toolset geospatial data provided loule municipal council operational unit circular economy uoacec a broad characterisation area conducted identifying existing resource develop swot strength weakness opportunity threat analysis hydrology toolset output precipitation event record survey result used identify flood prone area opportunity threat identified used develop transition strategy focused critical area identified supported bmps including source control attenuation treatment infiltration measure permeable pavement rainwater harvesting system bioretention basin approach designed increase city resilience extreme well community engagement towards uwc management
10,Beyond binary outcomes in climate adaptation: The illustrative case of desalination,WOS:000597062100001,develops integrated approach understanding outcome current debate tend consider action respond either adaptive maladaptive leading binary framing outcome either successful harmful to address considers vast space exists success failure highlighting importance applying concept successful maladaptation jointly analysis outcome to end develop integrated framework examine major adaptive maladaptive effect induced large scale seawater desalination now major component water supply city region around world desalination increasingly viewed water challenge linked based comprehensive successful mal literature present matrix help academic practitioner think complex overlapping outcome via desalination water sector discus insight concerning configuration desalination adaptive maladaptive outcome overall present threefold argument 1 examining successful outcome alongside maladaptive one enables complete nuanced understanding overall effect action spatial temporal distribution 2 consideration help highlight tradeoff constraint inherent order support decision making 3 complex approach outcome assist problematizing social political driver consequence categorized vulnerability learning case analogy
11,Climate change adaptation and Integrated Water Resource Management in the water sector,WOS:000343623700007,integrated water resource management iwrm introduced 1980s better optimise water us different water demanding sector however since introduced water system become complicated due change global water cycle result realization significant impact water availability flood risk driven policy making discus main similarity difference iwrm main difference two focus current historic issue iwrm compared long term future focus one main problem implementing large uncertainty future projection two completely different approach developed response large uncertainty a top approach based large scale biophysical impact analysis focussing quantifying minimizing uncertainty using large range scenario different impact model main problem approach propagation uncertainty within modelling chain opposite bottom approach basically ignores uncertainty it focus reducing vulnerability often local scale developing resilient water system both approach however unsuitable integrating water management bottom approach focus much socioeconomic vulnerability little developing technical solution top approach often result explosion uncertainty therefore complicates decision making a promising direction would risk based approach future develop test approach start developing strategy based current future risk these strategy evaluated using range future scenario order develop robust measure strategy
12,Disaster Risk Reduction Including Climate Change Adaptation Over South Asia: Challenges and Ways Forward,WOS:000455920000002,south asia vulnerable variety hydrometeorological hazard often cross boundary nature expected influence many hazard thus related risk south asia make disaster risk reduction drr cca key policy goal recently increasing consensus drr including cca embedded development planning disaster risk reduction including cca progressively gained importance global governance across south asia however integration preliminary stage ass existing status scope drr including cca development project across south asia effective achievable deliberation may made regional policymakers a total 371 project relevant cca drr reviewed project inventory diverse nature respect location scale sectoral focus strategic importance bangladesh india bhutan observed proactive implementing drr cca related project meta analysis project inventory suggests urgent need individual collaborative convergence process drr cca policy plan strategy program
13,Integrated multi-scale water management as a climate change adaptation strategy,WOS:000439453500002,water management become increasingly critical effect manifest there existing water management tool concept current use policy decision making industry often look water issue limited perspective specific decision maker see problem particular scale in perspective argue integrated water management approach imperative urgent need development multi scale framework effectively manage water use industrial system
14,Freshwater vulnerability under high end climate change. A pan-European assessment,WOS:000414160500029,a freshwater availability crucial securing sustainable lower carbon future critical connection water management policy under rapidly changing important ever estimate degree future water security challenging task depends many different variable degree warming consequent effect hydrological resource water demand different sector possible amelioration deterioration effect due mitigation strategy a simple transparent conceptual framework developed ass european vulnerability freshwater stress present hydro climatic socioeconomic condition comparison projection future vulnerability different degree global warming 1 5 degree
15,"Matching research and policy tools to scales of climate-change adaptation in the Murray-Darling, a large Australian river basin: a review",WOS:000317628200007,likely cause deleterious hydrological ecological impact many world major river basin using murray darling basin case present framework address hydrological impact three spatial scale high conservation value asset water management unit entire basin at scale appropriate scientific policy operational tool differ though applied concert at scale asset hydrodynamic modelling improved capacity site manager anticipate effect management intervention these model also contributed improve hydrological modelling water management unit when combined ecosystem response model hydrological model compare ecological outcome range timescales leading improvement representation environmental requirement water sharing plan at scale basin australian government used legislative mechanism set overarching ecological diversion objective in addition purchase water use entitlement created flexible mechanism use water market mechanism responding changing water availability conservation priority emerge coming decade
16,Assessing tradeoffs in the design of climate change adaptation strategies for water utilities in Chile,WOS:000719723800010,challenge drinking water provider worldwide regulatory framework consider long term investment decision coping unstable warrant adjustment regulation new investment investment required maintain selected service level need balance potential high regret stranded asset political socioeconomic consequence meeting water demand in recent year city santiago chile seen drought event associated could worsen future chile drinking water regulatory framework account uncertainty infrastructure design cope potential impact event work present option design process considers multiple plausible impacted future scenario accommodating structural nonstructural measure in santiago case measure include extension existing chilean water market traditional structural alternative e g storage infrastructure represented simulation model water utility evaluate optimize package efficient measure various scenario allows comparing different portfolio combined institutional infrastructure intervention via range stakeholder measure comparing tradeoff different plausible impacted hydrological scenario result showed water supply performance without worse scenario lower water availability likely associated higher ghg emission scenario rcp 8 5 optimized portfolio implement various combination strategy reduce impact poor performance considering uncertainty future scenario use nonstructural measure option contract exhibit advantage providing water critical period avoiding large investment building reservoir purchase permanent water right could end underused favorable scenario manifest
17,Climate change adaptation: a pragmatic approach for assessing vulnerability,WOS:000460043400017,impact society becoming increasingly evident water sector sensitive variation climatic pattern expected major change flow occur along increased risk water quality degradation flooding according published scenario mediterranean area become dryer a leading group operating water sector portugal adp decided develop strategic plan aim establishing strategy reducing business vulnerability increasing system resilience in developing plan pragmatic method adopted characterizing current vulnerability founded bottom approach supported past event data including evaluating impact adaptive capacity system utility extreme in water supply effect severe frequent extreme event felt respect water quality availability representing much 80 event studied whereas term sanitation flood account 90 event identified globally 78 21 measure adopted water supply wastewater management respectively effective
