,title,wos,clean_abstract
0,The politics of women's lives: gendered re-presentations in Bangladesh's climate change adaptation regime,WOS:000799418600001,bangladesh transitioning middle income country remains risk negative impact consequently development effort gradually replaced in i investigate gender understood conceptualized bangladesh mean gender consideration included effort i build qualitative interview representative kasia paprocki coined regime dhaka well participant observation conference seminar meeting issue relevant gender bangladesh understanding political contested i argue established representation woman development disaster thinking presented fit politically negotiated consensus bangladesh look like gender mainstreaming initiative go beyond understanding negotiated consensus excluded may lead increased responsibility woman feminizing responsibility adapt
1,How do gender relations shape a community's ability to adapt to climate change? Insights from Nepal's community forestry,WOS:000591403300002,despite notable policy reform development action gender inequality persists environmental management nepal in i present depth case demonstrate persistence gender based inequality community forestry likely impacted possibility adapt also reshape gender relation intervention based i argue initiative rest existing gender inequitable forest management institution likely exacerbate gender based inequality hampering longer term socio ecological resilience although gender inequality created solely either forestry institution institution designed community forestry institution increasingly reinforcing larger patriarchal societal structure deeply rooted manifested everyday practice i highlight need forest management policy practice better recognize appreciate address gender inequality in order enhance gender equitable i suggest examining constantly monitoring changing gender equality existing forest management institution service delivery mechanism also adjusting planning fully harness potential gender equitable forest management
2,Does adaptation to climate change mean resignation or opportunity?,WOS:000370178000017,it widely acknowledged people belief perception influence implementation regarding perception barrier author keep highlighting confused definition various interpretation our contributes area exploring perceived 83 semi structured interview stakeholder public municipal organization engo private sector montreal paris our result demonstrate mirror opposition perception indeed several respondent interpreted resignation many interviewee perceived opportunity analysis showed referring resignation includes idea non action detrimental mitigation excuse changing anxiety fatalism human failure perceived opportunity divided source creativity toward sustainable development led emergency awareness making society responsibility our finding confirm terminological ambiguity term considered decision making process influenced perception stakeholder
3,Local knowledge in climate change adaptation in the Cook Islands,WOS:000658209500001,pacific island country like cook island often considered extremely vulnerable impact considerable literature highlight local knowledge play important role particularly small island country however le understanding practically integrate apply local knowledge particularly cook island investigated role local knowledge cook island aiming understand role local knowledge policy challenge incorporating local knowledge policy semistructured interview key informant local participant key informant often recognized important role local knowledge local knowledge le recognized local participant concern usefulness knowledge today loss knowledge expressed additionally challenge integrating local knowledge policy identified including development pressure migration lack understanding local knowledge offer insight role local knowledge small island country facing similar challenge
4,Integrating an intrahousehold perspective into climate change adaptation research,WOS:000820277500004,many survey based study behaviour methodological inadequacy mismatched scale analysis individual level predictor household level behaviour thus addressing intrahousehold dynamic essential synthesising finding related literature identified seven key intrahousehold factor likely influence household process 1 gendered division labour 2 disagreement 3 conflict conflict resolution strategy 4 decision making stage 5 type decision making 6 interpersonal influence 7 household life cycle also specified three intrahousehold factor likely influence household outcome 1 gendered behaviour 2 relational behaviour 3 household life cycle behaviour acknowledging potential bias approaching one representative per household detailed conceptual framework pragmatic advice applying household based approach study future benefit clear articulation level analysis coherent viable methodological solution involve consideration intrahousehold dynamic
5,The effect of cultural practices and perceptions on global climate change response among Indigenous peoples: a case study on the Tayal people in northern Taiwan,WOS:000612936000001,many indigenous people disproportionately affected global current focused indigenous mitigation strategy integrated mainstream mitigation strategy through mixed method approach explored effect culture local perception coping strategy adaptation among indigenous community knowledge inadequate specific focus two indigenous tayal community northern taiwan n 101 from finding developed typology based polychoric factor analysis includes four key aspect commercialized response experience anticipation culture preparedness recovery external support institution typology show cultural practice perception profoundly shape indigenous household respond related disaster therefore incorporated comprehensively mitigation policy our finding reflect nuanced understanding indigenous people complicated relationship global proposed typology could used theoretical policy oriented framework advance agenda strengthening indigenous livelihood resilience global
6,Cultural adaptation to climate change among indigenous people of South India,WOS:000425959700022,mainstream discourse global tended focus mitigation neglected adaptive measure particularly local level even though local indigenous people considered vulnerable however distinct local reality since way perceived addressed linked local people practice although largely affect life local poor certain positive effect may also occur marginalized people in word many indigenous people adaptive capacity deal therefore increasingly gained prominence in context investigate impact local level explain indigenous vulnerable population konda reddis respond cultural focus cultural significance jeelugu fishtail palm caryota urens konda reddis shift jeelugu tati palmyra palm borassus flabellifera i argue shift indication i also maintain though play dominant role stimulating certain factor also interact climatic factor
7,Gender Inequality and Adaptive Capacity: The Role of Social Capital on the Impacts of Climate Change in Vietnam,WOS:000462661000041,exacerbated gender inequality woman vulnerable group previous attributed physical gender difference gender difference ownership control natural resource socioeconomic status used survey 99 participant seven focus group discussion 13 depth interview coastal community vietnam gain insight root gender inequality capacity adapt analysed role social capital regulating mobilising livelihood asset gendered perspective found gender norm explain division interaction men woman formal informal network based result suggest policy maker pay attention gender issue proposing policy reducing gender imbalance impact
8,Protecting what is left after colonisation: embedding climate adaptation planning in traditional owner narratives,WOS:000534425300004,disproportionally affecting indigenous people livelihood across globe despite fact planning response immediate concern indigenous people whose key challenge deeply embedded colonial history through collaborative centred planning yuibera koinmerburra traditional owner group great barrier reef catchment demonstrate traditional owner primary concern aligning opportunity strategy indigenous cultural renewal survival their indigenous identity generates responsibility protect cultural landscape site connection place in case protect left indigenous material culture socio cultural relationship emerged best approach planning providing decolonisation narrative mean strengthen indigenous practice planning useful indigenous people support decolonising strengthens indigenous customary practice recognises customary governance
9,Differentiating environmental concern in the context of psychological adaption to climate change,WOS:000429399000015,despite existing evidence threat facing people living u s psychological impact threat neglected public scientific discourse resulting notable lack study individual using social cognitive theory examine three form environmental concern egoistic e g concern oneself one health life social altruistic e g concern others future generation country biospheric e g concern plant animal nature influence concurrent ecological stress ecological coping strategy further examine ecological stress coping associated depressive symptom pro environmental behavior in online survey 342 u s adult found unique pattern three form environmental concern only individual higher biospheric environmental concern perceived ecological stress engaged ecological coping in contrast individual higher social altruistic concern perceive ecological stress engage ecological coping those higher egoistic concern neither perceived ecological stress engaged coping in addition perceived ecological stress positively associated depressive symptom ecological coping negatively predicted depressive symptom positively predicting pro environmental behavior in sum exception high biospheric concern participant seem perceive threat profound effect family life differentiating three form environmental concern provides nuanced view association ecological stress coping turn depressive symptom pro environmental behavior result indicate current public policy approach often focus natural environment depicting explaining effect may limit effectiveness intervention people already show high concern living creature failing affect motivated egoistic altruistic concern increasing risk associated delaying potential large scale negative mental health effect society
