,title,wos,clean_abstract
0,Multi-level governance of climate change adaptation through regional partnerships in Canada and England,WOS:000331346600013,widely recognized multi level governance challenge expected impact respective measure cut across governmental level sector societal domain present analysis role regional partnership england multi level governance describe compare three partnership per country regard evolution membership governing structure coordination across level societal domain activity output although partnership scheme represent new collaborative approach genesis governance differ while collaboratives government centred approach originated partly operated top national programme period 2009 2012 english partnership follow pluralistic stakeholder centred approach evolved bottom already early 2000s both scheme common mediate governmental level foster networking public private actor eventually build adaptive capacity inform policy conclude regional partnership represent new governance approach facilitates albeit limit since state actor play ed key role partnership scheme represent new sphere authority outside state instead blurring destabilizing governmental level complement perhaps even stabilise multi level interaction
1,Climate Change Adaptation (CCA) Interventions and Indicators in Nepal: Implications for Sustainable Adaptation,WOS:000735115200001,reviewed 76 project operational 2010 2020 followed office field visit verification office visit helped crosscheck finding field observation carried december 2020 april 2021 asked 24 key informant collected supplementary information appraisal indicator development of cca project studied n 48 32 community based initiative least n 12 8 ecosystem based intervention main environment centered project ecosystem based adaptation ecosystem protecting infrastructure community epic enhanced action inclusive csos participation resilient economic growth uthan initiative cca icca support rural livelihood himalaya himalica etc project community based capacity building awareness raising major thrust cba project abatement vulnerability risk nature based solution priority eba payment ecosystem service nature based solution play role enhancing local scale adopting community based culturally appropriate method enhancing incentivizing measure capacity a set 11 criterion 40 indicator comprised institutional behavioral response use technology design resilient plan smart practice proposed appraisal measure evaluate success cca intervention importance criterion indicator lie fact comprehensive assessment would lead effective efficient project could help benefit beyond border it also furthers ongoing intervention set integral part associated study monitoring new intervention
2,Assessing Uncertainties in Climate Change Adaptation and Land Management,WOS:000901239100001,entire cascade scenario generation global regional modeling well concrete measure towards subject uncertainty an exact prediction coming year affect land use possible there thus perceived need identify way via uncertainty addressed based need address gap area report finding uncertainty context perceived it consists multi stakeholder survey among professional including academic staff university representative international agency member ngo policymakers representative industry 50 country including balanced representation industrialized developing nation result obtained suggest uncertainty often hindrance engagement effort land management furthermore range tool reduce uncertainty whose deployment may help address concludes providing list lesson learned suggestion uncertainty better communicated reduction level vulnerability may achieved land management may fostered
3,Brief Communication: CATALYST - a multi-regional stakeholder think tank for fostering capacity development in disaster risk reduction and climate change adaptation,WOS:000341596300019,brief communication present work objective catalyst project capacity development hazard risk reduction funded european commission october 2011 september 2013 catalyst set multi regional think tank covering four region central america caribbean east west africa european mediterranean south southeast asia intending strengthen capacity development stakeholder involved disaster risk reduction drr context natural hazard communication concludes selection recommendation capacity development drr perspective governance issue
4,Observed adaptation to climate change: UK evidence of transition to a well-adapting society,WOS:000284436800010,investigates whether extent wide range actor uk adapting whether evidence social transition document evidence 300 example early adopter practice uk these example span range activity small adjustment coping building adaptive capacity implementing action creating deeper systemic public private organisation range sector find uk dominated government initiative principally occurred form impact these government initiative stimulated set action scale public agency regulatory agency regional government devolved administration though little real evidence initiative trickling local government level sector requiring significant investment large scale infrastructure invested heavily identifying potential impact adaptation thus find higher level activity water supply flood defence sector sector dependent large scale infrastructure appear investing far le effort resource preparing conclude uk government driven top targeted approach generated anticipatory action low cost area also conclude action may created enough niche activity allow diffusion new practice response real perceived these result significant implication policy developed support autonomous adaptor uk country
5,Index for climate change adaptation in China and its application,WOS:000704501200011,with increasing awareness risk impact scholar tend pay attention application indicator access effectiveness aim evaluate overall progress china 2010 2018 quantitative manner index china iccac thus developed adopting analytic hierarchy process weighting expert scoring method namely iccac composed national impact action key sector progress key sector national policy framework overall iccac four sub index increased significantly 2010 2018 yearly basis each sub index implied socio economic impact caused china alleviated gradually specifically mainstream endeavor key sector witnessed remarkable progress however worth noting gap individual action policy still exists implementation effect policy key sector affluent action current endeavor key area still closely related mainstream business corresponding competent ministry rather aimed action national policy framework primarily formed still deficiency a result gap china process could mainly manifested following five aspect effectiveness assessment forestry urban infrastructure urgently needed ii policy marine water resource sector need structural reform iii evaluation criterion national necessarily sufficient iv improvement adaptive management efficiency stagnated recently v work relevant ministry coordinated put forward corresponding strategy finally present four proposal conducting evaluation action key sector integrating impact sectoral planning decision launching concrete action plan establishing complete policy framework
6,An approach to adaptation to climate changes in Poland,WOS:000259186900006,adopted cop 10 dec 1 cp 10 approved mop1 buenos aire programme response measure open door intensify preparation expected by decision cop requested sbsta develop structured 5 year programme work sbsta scientific technical socio economic aspect impact vulnerability consequently cop decision 2 cp 11 adopted five year programme work subsidiary body scientific technological advice impact vulnerability finally cop12 programme approved nairobi work programme impact vulnerability programme fundamental significance developing country also industrialized nation sector social life particularly vulnerable specifically inter alia eit country new eu member state further development programme economy contain step provide optimum economic social effectiveness risk management identification vulnerable sector gap knowledge preparation list policy option including analysis cost effectiveness selection effective policy preparedness implementation plan in poland preliminary programme covered agriculture water management coastal zone management for time gap knowledge preparedness measure identified an estimation possible impact area based chosen gcms sea level rise ipcc scenario in conclusion stated result achieved seen first step forward comprehensive necessary update result cover sector economy health protection spatial planning ecosystem forestry develop specific guideline recommendation policy maker
7,A policy mixes approach to conceptualizing and measuring climate change adaptation policy,WOS:000494045900001,comparative policy struggle robust conceptualization measurement policy using policy mix approach address challenge characterize policy based general model government govern issue societal interest argue approach allows context sensitive measurement policy comparable parsimonious approach tested policy adopted 125 local government located france netherlands uk using systematic data collection protocol total 3328 policy identified local council archive period january 2010 may 2017 result analysis suggest structured variation emerging local government govern justifies call comparative use measurement capture totality policy adopted government rather focusing specific type policy conclude discussion key issue developing approach
8,Climate change adaptation and EIA studies in Kenya,WOS:000319485700003,purpose excerpt bigger overall aim examining extent integrated eta study undertaken kenya since process inception 2000 purpose establish whether adequate attention given issue mitigation major challenge world 21st century design methodology approach design based qualitative involving eta report approved national environmental authority also based key informant consultation licensed eta expert country thereafter finding analyzed standard statistical procedure finding finding showed integration reviewed eta report mainly restricted mere consideration historical information project area totally weak term prediction scenario likely impact proposed development project however consultation eta practitioner indicated integration adaptive capability eta process relevant issue admitted implementation modality unclear originality value first evaluating level integration eta study kenya finding inform eta implementation country it also form good basis comparative study eta study country world
9,Current status of climate change adaptation plans across the United States,WOS:000374841800003,objective analysis compare current status state level plan across united state u s analyze potential factor may influence status based current planning documentation individual state grouped four category depending far approach towards predicted change progressed planning effort defining measure analysis state plan showed 13 state detailed sector specific action recommended 2 state sector specific target recommendation 14 state expressed concern need planning whereas 21 state mention need planning statistical analysis showed democratic party popular vote 10 higher state detailed sector specific action recommended comparison state mention planning p 0 01 average gross domestic product gdp per caput state planning status detailed sector specific action recommended 6 000 higher compared state expressed concern need planning state mention planning p 0 05 average coastal population state detailed sector specific action recommended seven time higher compared state expressed concern state mention planning p 0 01 it concluded u s state planning initiative need strengthen approach planning substantially holistic coordinated planning effort
10,Human adaptation to climate change: a review of three historical cases and some general perspectives,WOS:000233817200007,to mitigation social scientist drawn different approach particularly sociological approach future comparative history past society these two approach frame social temporal boundary decision making collectivities different way a consideration response variability three historical case classic maya mexico central america viking settlement greenland u dust bowl show value integrating two approach
11,Climate Adaptation Strategies and Associated Governance Structures in Mountain Areas. The Case of the Alpine Regions,WOS:000628587100001,raise important governance issue term governance structure mechanism stakeholder involvement link existing wider scale strategy notwithstanding increasing attention global european level precise recommendation governance geographical macro regional level still lacking macro region span several state common morphological climatic feature adopt wider scale strategy mandatory take sufficient account specificity included region each region differently administered adopts specific strategy addressing challenge territory govern without considering effect neighbouring one they also decentralize policy towards lowest level government increased number local body involved promoted participation non governmental player citizen within macro region local condition change similar however impact vary significantly individual territory level effect extend beyond traditional administrative boundary dealing change particularly challenging alpine area extends across 48 region autonomous province belonging eight different european country governed three different international transnational strategy territory represents fragile ecosystem due current change influenced condition differently local level well richness natural resource opportunity exploit economic reason south tyrol it one autonomous province located area currently addressing expected unexpected impact unlike italian alpine region region boast wider legislative autonomy enables creation targeted policy decentralisation lowest level administration including non governmental player citizen a result governance framework appears complex hard govern due plurality actor governmental level alpine regional provincial level present shed light framework analysing specifically three mentioned governance issue governance structure stakeholder involvement mechanism link existing wider scale strategy while discussing topic refers specifically south tyrol case based documental analysis strategy resultant finding preferred governance mechanism addressing specific challenge alpine region would involve adopting regulation included regional mono sectoral plan these regulation relate wider scale strategy macro regional level refer administered territory participation local institution citizen defining implementing regulation limited incentivized although important interaction across alpine national sub national policy domain limited these limitation revealed south tyrol partially also european alpine region
