,title,wos,clean_abstract
0,"Place-based climate change adaptation: A critical case study of climate change messaging and collective action in Churchill, Manitoba",WOS:000345061100013,framework often emphasize tangible community vulnerability typically fail recognize healthy vibrant resilient community also based many factor experiential nature in response continued undervaluation factor scholar adopting place identity place attachment way explore risk holistic manner draw churchill manitoba unique relationship present early examination place based result community survey suggest citizen sensitivity local impact associated strongly connection social meaning embedded natural landscape result also indicate place driven sensitivity necessarily lead increase action adapt it suggested inaction face persist even citizen strong connection place particularly dominant communication fail produce socially salient message by linking place based emerging value based frame present new pathway help legitimize local value process create frame communication conducive fostering collective action
1,"Public participation, engagement, and climate change adaptation: A review of the research literature",WOS:000521615300001,there clear need state art public participation considered across academic community rio declaration developed 1992 un conference environment development unced included explicit goal citizen participation engagement action principle 10 nation state given special responsibility facilitate ensuring access information opportunity participate decision making process since need public participation featured prominently call action using text analysis produce corpus abstract drawn web science literature incorporating public participation citizen engagement since 1992 reveals lexical temporal spatial distribution dynamic topic an exponential rise effort since year 2000 demonstrated focus action three substantial theme risk flood risk risk assessment perception communication these critically reviewed three substantive issue considered paradox participation challenge governance transformation need incorporate psycho social behavioral policy process gap current include lack common understanding public participation across discipline incomplete articulation process involving public participation citizen engagement paucity empirical examining understanding usage influential concept risk vulnerability adaptive capacity varies among different discipline stakeholder finally provisional agenda attending gap described categorized vulnerability institution policy governance governing community city region
2,Climate change adaptation in small island developing states: Insights and lessons from a meta-paradigmatic study,WOS:000435049300021,describes earlier novel meta paradigmatic approach used answer two question international significance 1 how small island developing state sids adapting national level 2 what factor affect national level sids a acknowledged 1992 united nation framework convention 2015 paris agreement sids distinct developing country they 58 country spread across three main geographic region disproportionately vulnerable impact require special attention support international community previous study using single theory understand sids limited unable fully grapple totality enormity complexity challenge argues capitalising value distinctiveness different theory approach without integrate one paradigm it catalogue earlier contribution scholarship theory building it seek rationalise earlier justify theoretical perspective instead seek serve incubator new thinking investigating complex geography additionally tease lesson insight national government actor designing implementing policy program disproportionately vulnerable country global south
3,Adaptation to climate change in small German municipalities: Sparse knowledge and weak adaptive capacities,WOS:000863609000001,understanding local critical overall success practice europe around world although becomes urgent day existing literature adequately touch upon topic small municipality address gap it explores whether measure small municipality overlooked focused aspect urban environment whether measure indeed inadequate based large quantitative survey among bavarian municipality n 401 conducted 11 qualitative case study answer following two question first active small municipality bavaria second municipal frontrunners implement measure lesson learn experience our finding confirm small municipality rarely adapt action usually target water related issue most often measure responsive pragmatic instead preventive transformative fact small municipality representative interviewed able distinguish mitigation measure clearly illustrates lack local capacity conclude national funding municipal coordinator network promising way improve local capacity
4,Developing a framework for regional destination adaptation to climate change,WOS:000284780900006,tourism sector particularly vulnerable change often weather set parameter various form tourism despite little done assist tourism destination adapting aim moderate cope benefit consequence order manage risk reduce vulnerability most model focus risk missing potential opportunity may emerge due furthermore role tourist largely neglected provides analysis existing model tourism proposing conceptual framework regional take account supply demand side perspective consequently proposed model provides holistic approach aim increase resilience resistance implementing appropriate strategy reduce vulnerability increasing readiness capitalise opportunity presented
5,The problem of fit: scenario planning and climate change adaptation in the public sector,WOS:000340768600004,adapting new responsibility state local government yet little clarity involved beyond expectation acting rational informed manner present victoria public servant perception experience using scenario technique it suggests scenario development often positive involved utilising scenario directly inform decision making difficult it seems scenario valuable awkward form evidence contemporary environment evidence based introducing new substantive knowledge unfamiliar form easily dismissed credibility legitimacy salience ground while scenario thinking good fit clash predictive paradigm underlying evidence based decision making model suggests better fit institutional environment alteration latter needed
6,"Sustainable land management for adaptation to climate change in the La Gloria community, Camaguey",WOS:000582950400004,context despite priority developing sustainable agriculture methodological resource sustainable land management slm implementation slow reinforced predominance non conservation practice impact variability background refers experience slm practice specific site lesser extent challenge innovation management process objective to improve process design implementation slm plan aimed farm la gloria community method participatory action participant observation depth interview documentary integration slm approach applied sustainability innovation management approach applied result synergistic effect slm approach agricultural sustainability local level evident improvement made process design implementation slm plan oriented conclusion applied methodological approach allows integrating r d project science technology management capacity building producer specialist enhance synergistic effect sustainability agricultural practice local level sustainable land management approach variability evidenced farmer adoption nature based solution
7,Gender-Ethnicity Intersectionality in Climate Change Adaptation in the Coastal Areas of Bangladesh,WOS:000939995600001,effect uniform disproportionate impact among different group people within community it therefore important understand underlying issue intersectionality human well aim measure human capability freedom choice analyzing perceived impact current ability among ethnic non ethnic community bangladesh applies range participatory rural appraisal tool key informant interview ass impact considering gender ethnicity woman coastal region le access resource service social capital cultural practice directly indirectly influence woman limited participation decision making process family community level impact vulnerability well in consequence woman capability must focused moderating vulnerability risk developing effective adverse impact natural hazard
8,Negotiating Institutional Pathways for Sustaining Climate Change Resilience and Risk Governance in Indonesia,WOS:000482938800001,institution matter instrumental systematically adapting global reducing disaster risk building resilience without institutionalised action adapting climatic remains ad hoc using exploratory design longitudinal observation investigates urban stakeholder policy entrepreneur negotiate institutional architecture pathway sustaining resilience implementation introduces hybrid institutionalism framework understand city administrator local policy maker policy advocate navigate complex institutional landscape characterised volatility uncertainty grounded experience recent experiment indonesia suggests institutionalisation resilience agenda involves different form institutionalisation institutionalism time future continuity action depends dynamic nature institutionalism lead uncertainty mainstreaming risk reduction however found pathway dependency theory emerges better predictor institutionalising resilience indonesia
9,Empowering the Voiceless: Securing the Participation of Marginalised Groups in Climate Change Governance in South Africa,WOS:000816803500001,for many world poor people choice reality existing evidence suggests poor particularly developing world vulnerable change variability using method inspired tradition participatory explore discus community perception governance south africa examine myriad way policy strategy developed systematically discus factor either facilitate hamper involvement stakeholder development intervention measure our finding indicate woman seem group people mostly unaware community initiative policy strategy thus argued although south africa developed good initiative policy strategy implementation policy seems present difficulty developed seem knowledge effectiveness helping build resilience extreme weather event recommends order achieve successful public participation policy development must inclusive system incorporates stakeholder including vulnerable group
10,Legitimacy building in weak institutional settings: climate change adaptation at local level in Denmark and Norway,WOS:000334661300008,local strategy denmark norway discussed in country national impetus local weak largely left local actor take initiative dynamic different approach local level illuminated using decision making learning theory present analytical framework examine four case two norway two denmark represent two different response e anticipatory action obligatory action find bringing knowledge resource engaging persuasive communication across sector presence institutional entrepreneur process play key role building legitimacy anticipatory action municipal organisation
11,Can Payments for Ecosystem Services Contribute to Adaptation to Climate Change? Insights from a Watershed in Kenya,WOS:000333908600029,present new challenge management social ecological system ecosystem service provide although instrument payment ecosystem service pe emerged promising tool safeguard enhance provision ecosystem service e little attention paid potential role pe a external stressor impact social ecological system pe take place including various actor taking part pe scheme following short description conceptual link pe provide practical insight relationship pe presenting result case rural watershed kenya drawing upon result participatory vulnerability assessment among potential ecosystem service provider sasumua watershed north nairobi show pe play role enhancing influencing certain element adaptive capacity incentivizing measure in addition trade offs synergy proposed measure pe identified result show although may possible establish pe scheme based water utility sole source financing embedding pe wider framework creates opportunity development watershed pe scheme africa ensures sustainability conclude need embed pe wider institutional framework extra financial resource needed foster greater integration pe achieved scaling pe bringing buyer additional ecosystem service pe achieve important coadaptation benefit effective outcome need combined vulnerability assessment scenario ensure realized potential trade offs pe measure measure minimized
12,Keeping Cities Afloat: Climate Change Adaptation and Collaborative Governance at the Local Level,WOS:000478810200005,lack federal strategy united state leaf state city government broad discretion undertake appropriate measure yet city may unable adapt without external assistance fragmentation authority federalist system largely resulted small jurisdiction may incapable efficiently delivering public service collaboration allows city pool resource work across boundary ameliorate problem however little known collaborative governance may lead better output outcome using case u s city seek understand collaborative governance better effect sea level rise preparedness finding suggest level collaborative activity positively associated higher policy output outcome
13,Mainstreaming climate change adaptation at the local level,WOS:000212146200002,national authority many country aim mainstreamed existing policy domain order achieve coherence synergy avoid mal because local variation impact lion share work take place local level mean also mainstreaming process need occur locally examines mainstreaming existing sector five norwegian municipality applying theory mainstreaming policy integration find policy development slower perhaps robust municipality chosen horizontal cross sectoral approach mainstreaming municipality chosen vertical sector approach mainstreaming
