,title,wos,clean_abstract
0,Keeping Cities Afloat: Climate Change Adaptation and Collaborative Governance at the Local Level,WOS:000478810200005,lack federal strategy united state leaf state city government broad discretion undertake appropriate measure yet city may unable adapt without external assistance fragmentation authority federalist system largely resulted small jurisdiction may incapable efficiently delivering public service collaboration allows city pool resource work across boundary ameliorate problem however little known collaborative governance may lead better output outcome using case u s city seek understand collaborative governance better effect sea level rise preparedness finding suggest level collaborative activity positively associated higher policy output outcome
1,"Urban climate adaptation and the reshaping of state-society relations: The politics of community knowledge and mobilisation in Indore, India",WOS:000432278100010,current city highlight role local government facilitating action rarely ass whether local community organise around emerging priority affect political explores changing state society relationship reconstitution community collective advocacy organisation advancing indian city indore show community indeed recognising need time integrating action existing strategy advocating development right community also rebuilding alliance municipal local institution public service infrastructure provision point centrality community politics urban process however mobilisation often dependent existing political network legacy advocacy around poverty alleviation need sideline transformative agenda around inclusiveness equity resilient urban future
2,Climate change adaptation mainstreaming in the planning instruments of two South African local municipalities,WOS:000533764700001,reflects role urban planning role planning instrument facilitating mainstreaming an analytical framework introduced analyse primary spatial integrated planning instrument city cape town thulamela local municipality south africa comparative case core similarity contextual difference finding discussed term included throughout planning process extent case able mainstream within planning instrument finding show local municipal plan policy recognising impact settlement role planning responding impact however little evidence addressing long term impact programmatic coherent approach using short medium term planning instrument
3,A role for strategies in urban climate change adaptation planning: Lessons from London,WOS:000405800600019,global city taking leadership role increasing number city creating plan strategy wide range international organization developing tool program promote support planning despite fact study date evaluated planning found ineffective focused broad vision specific action to understand city continue engage planning benefit planner anticipate whether benefit achieved vision oriented strategy well action based plan report qualitative case creation adoption 2011 london united kingdom strategy result interview participant stakeholder indicate london strategy consciously developed vision setting strategy successful raising awareness cross sectoral risk coordinating pre existing effort validating stakeholder engagement providing political authorization use resource personnel creating continuity purpose across changing political administration to accurately capture benefit urban planning effort require new evaluation approach based london case proposes future strategy evaluated according well build adaptive capacity city institution enable ongoing
4,Adaptation to Climate Change through Spatial Planning in Compact Urban Areas: A Case Study in the City of Thessaloniki,WOS:000395590500113,one problem urban area facing coupled effect urban heat island uhi effect attempt demonstrate potential spatial planning reduce uhi effect hence contribute compact urban area after brief relevant literature focus one case within compact urban area city thessaloniki geographical socio economic urban form data area subsequent vulnerability uhi initially assessed based feature local spatial planning strategy proposed proceeds detailed amendment land use plan within part vulnerable zone take account existing urban form lack resource availability spatial planning tool within greek spatial planning system main purpose highlight fact even urban area potential intervention seems marginal existing form complexity local planning system resource limitation improvement uhi effect achieved better land use planning urban design
5,Urban wildscapes and green spaces in Mombasa and their potential contribution to climate change adaptation and mitigation,WOS:000289490400017,well planned urban green landscape including wildscapes green space potential contribute mitigation yet city low income country value urban landscape response strategy often disregarded remains largely unexploited unaccounted discus potential role urban green landscape soft engineering response strategy call pursuance management practice preserve promote use urban space it combining theoretical argument empirical example based innovative novel approach landscape rehabilitation lafarge ecosystem programme coastal city mombasa kenya find well managed system green landscape resource poor urban area generate net social benefit range future scenario it find mitigation response initiated range stakeholder operating scale
6,Equity in Urban Climate Change Adaptation Planning: A Review of Research,WOS:000743361500009,a growing number city preparing developing plan little known plan implementation affect vulnerability group experiencing various form underlying social inequity synthesizes exploring justice equity issue inherent planning lay foundation critical assessment action plan equity perspective finding presented illuminate way inequity planning favour certain privileged group simultaneously denying representation resource marginalized community reveals specific way inequity experienced disadvantaged group context begin unpack relationship social inequity vulnerability planning information provides necessary background future examines whether extent urban plan prioritize social vulnerability relative economic environmental imperative
7,The Durban Climate Change Strategy: Lessons learnt from the 2021 strategy review and implementation plan,WOS:000930834500008,urban local government increasingly developing plan however limited literature experience african city particularly regard moving strategy development implementation continues hamper effort understand guide city action continent help address gap providing critical insight opportunity challenge experienced solution found process developing implementing durban strategy dccs city durban south africa initial 2015 dccs reviewed 2020 2021 analysis process outcome provide useful focus area could guide city across global south beyond implementing strategy based focus area demonstrates considerable governance barrier process span multiple scale also many opportunity good organisation ongoing support across multiple department scale perseverance harnessed finding significant practical policy implication developing implementing urban strategy provide important conceptual insight building transformative resilience challenging governance context
8,From funding to financing: perspectives shaping a research agenda for investment in urban climate adaptation,WOS:000510742900005,there growing recognition importance funding financing arrangement enable city however little critical analysis underwriting governance mechanism necessary support broader scaled application through surveying recent literature offer conceptual clarity understanding emerging finance mechanism intersect urban governance planning management function ass two key conceptual domain distinction funding financing ii synergy conflict trade offs associated mobilizing investment private sector argues clearer delineation two domain clarify objective mechanism larger governance implication investment urban provides roadmap future scholarly inquiry may advance conceptual analytical discipline necessary evaluate feasibility desirability investment often conflicting perspective interest actor
9,From Risk Governance to City-Citizen Collaboration: Capitalizing on individual adaptation to climate change,WOS:000379232900004,urban society increasingly affected climatic variability extreme in theory policy creates condition needed support autonomous deliver public autonomous fails develop however little attention given autonomous private household individual taken account city strategic planning against background examines synergy measure taken city authority citizen specifically public planning enhances inhibits private individual based literature depth german municipality existing type city citizen interaction systematized result show targeted city citizen collaboration practically non existent city authority rarely pay sufficient attention financial structural aid individual conversely available municipal support individual little take member public furthermore urban policy planning often counteract collaboration implementation measure meet citizen capacity need concludes improving city citizen collaboration co production important step fostering transformative barrier driving force identified addressed framework presented advance theory city citizen interaction co production providing basis related analysis action
10,The 'resilience trap': exploring the practical utility of resilience for climate change adaptation in UK city-regions,WOS:000410953000008,resilience trap exploring practical utility resilience uk city region regional study examines interpreted across different uk city region governance policy actor finding discourse giving way resilience explained value resilience discursive construct mobilizing coordinating policy action resilience greater appeal framing device actor given potential enable buy wider city regional governance network however also highlight resilience trap danger adopting short term strategy badging existing strategy widening governance network obfuscate sub national mobilization around it reflects governance actor may act avoid resilience trap
11,Ranking local climate policy: assessing the mitigation and adaptation activities of 104 German cities,WOS:000671383000001,mitigation crucial task urban area involve synergy well trade offs however study examined mitigation effort relate large number differently sized city therefore know little whether forerunner mitigation also leading city tend focus one policy field develops internationally applicable approach rank city policy incorporates multiple indicator related 1 local commitment mitigation 2 urban mitigation plan 3 mitigation ambition apply method rank 104 differently sized german city identify six cluster policy leader leader mitigation leader policy follower policy latecomer policy laggard seek explanation particular city position show coping balanced way high level depends structural factor particular city size pathway local policy since 1990s funding programme mitigation
