,title,wos,clean_abstract
0,"Adaptation Strategy to Climate Change Among White Pepper Smallholder Farmers in Bangka-Belitung, Indonesia",WOS:000713332100006,aimed determine effect socio economic factor strategy white pepper farmer bangka belitung province indonesia west bangka regency chosen site area one main white pepper growing area then 70 sample white pepper farmer randomly selected cross sectional primary data collected interview directly farmer location using list question questionnaire previously served researcher logit regression model used analyze factor influencing farmer suggested following 1 government programme related accelerating implementation prioritized female farmer 2 knowledge technical skill extension agent local level related implementing strategy must increased well material regarding implementation part agricultural extension syllabus white pepper farmer
1,Female contribution to grassroots innovation for climate change adaptation in Bangladesh,WOS:000491988100001,report mixed method 2016 gabura bangladesh examining female contribution period post cyclone aila 2009 out 110 household studied male household member absent 66 case migrated nearby town regional centre alternative livelihood option male member absence created opportunity gabura woman develop range novel strategy engagement aid agency changed gender role leveraging social capital utilizing local knowledge for example woman increasingly contributing income work within outside house agricultural innovation handmade production these adaptation built social capital trust community woman ngo mobilization sharing local knowledge based finding framework informed autonomous proposed generalization coastal woman developing context passive victim due social norm instead highlight woman active agency challenged there need critical understanding gender specific dynamic post cyclone aid intervention towards situ
2,"Gender differences in farmers' responses to climate change adaptation in Yongqiao District, China",WOS:000363348900089,examines gender difference farmer response adaption yongqiao district china a random sampling technique used select 220 household head descriptive statistic binary logit model used analyze data obtained household determine male female respondent significantly different knowledge perception gender difference adopting measure male headed household likely adopt new technology water conservation increase investment irrigation infrastructure also indicates decision male female head influenced different set factor finding help elucidate determinant decision male female headed household strategic intervention necessary effective
3,"Woman in agriculture, and climate risks: hotspots for development",WOS:000512087100002,there rising interest among development practitioner arrive impact driven solution field gender intervention better targeted linked type climatic risk experienced woman farmer social profile need based role play agriculture present methodology identify hotspot gender based intervention could prioritized methodology illustrated india result suggest 36 hotspot across 10 state india large number woman farmer impacted high level drought probability excess rainfall heat wave target population hotspot comprise 14 4 total woman farmer country a socioeconomic characterization hotspot population highlight barrier labor credit market access female cultivator lower wage rate female laborer hotspot based constraint well climatic risk faced woman hotspot potential smart agriculture technology practice emphasized additionally comparison current done field result highlight potential learn current effort efficient scalability gender intervention
4,Gender dimensions of climate change adaptation practices: the experiences of smallholder crop farmers in the transition zone of Ghana,WOS:000468602000003,discus gender dimension strategy among small holder crop farmer transition zone ghana a total 612 farmer 328 female 284 male interviewed using purposive sampling technique our result indicate strategy gendered men mostly resorting farm agronomic practice use artificial fertilizer also moving new cash crop female farmer also use similar farm agronomic practice particularly artificial fertilizer boost crop production importantly resorted petty trading agricultural consumable good farm strategy show woman resilience also subsequently improved decision making role household level indicator empowerment recommend institution support initiative local level must take gender difference consideration support particularly woman strengthen resilience consolidate empowerment
5,"The Role of Gender and Institutional Dynamics in Adapting Seed Systems to Climate Change: Case Studies from Kenya, Tanzania and Uganda",WOS:000699280600001,explore seed system enhance access seed information farming community kenya tanzania uganda well gender driven role institutional dynamic influence process men woman farmer equally experience related effect including drought short rainy season increased pest disease incidence our relies exploratory data analysis 1001 household surveyed four site 2016 farmer surveyed preferred early maturing heat tolerant high yielding pest disease resistant variety important adaptive trait seed system focus crop studied largely informal overall 68 woman 62 men use seed indicating woman higher reliance informal seed information source only 21 respondent reported interacting seed expert affiliated formal organization both formal informal organization play key role providing access adapted seed information access men woman varying across country studied there need support development connection building existing social network conclude inclusive gender responsive context country specific seed intervention ensure equitable outcome increase woman empowerment strengthen formal informal seed system effective
6,Gender Differences in Climate Change Adaptation Strategies and Participation in Group-based Approaches: An Intra-household Analysis From Rural Kenya,WOS:000402215800012,existing study mainly focus comparison male headed female headed household aiming nuanced gender analysis examines husband wife within household perceive risk use group based approach coping strategy data stem unique intra household survey involving 156 couple rural kenya finding indicate option adapting closely interplay husband wife role responsibility social norm risk perception access resource a higher percentage wife found adopt crop related strategy whereas husband employ livestock agroforestry related strategy besides gender specific information need trust information preferred channel information dissemination further turned group based approach benefit husband wife differently policy intervention rely group based approach reflect gender reality ground order amplify men woman specific ability manage risk improve well outcome face accelerating
7,The importance of ecosystem services to smallholder farmers in climate change adaptation: learning from an ecosystem-based adaptation pilot in Vietnam,WOS:000482399600027,smallholder farmer strongly connect surrounding environment depend ecosystem daily subsistence welfare different phenomenon recent year affected resilience smallholder farmer vietnam ecosystem live importance ecosystem service investigated survey focus group discussion meeting interview key district commune staff male female farmer son tho commune rural north central region vietnam in conjunction survey ecosystem based eba pilot conducted 2016 2017 group 26 smallholder household all survey respondent acknowledged depend ecosystem service livelihood extreme weather event predicted increase smallholder farmer ecosystem vulnerable effect drought heat wave limited supply clean water impacted crop harvest storm whirlwind cold spell eba pilot identified ecological patch provided direct indirect benefit multiple good service generated provision regulation supporting cultural service pilot demonstrated ecosystem service supported smallholder farmer adapt extreme event particular mitigating effect drought management ecosystem service provide joint benefit mitigation particularly spatial distribution carbon hydrological service biodiversity positively correlated
8,Gender Dimensions of Climate Change Adaptation Needs for Smallholder Farmers in the Upper East Region of Ghana,WOS:000845274700001,gender specific perception need critical better understanding capacity local smallholder community africa elsewhere a many rural agricultural practice heavily impacted male centered traditional custom more gender dimension determine level success policy intervention to better understand gender dimension important factor farmer adaptation attempt examine smallholder farmer need perspective ghana upper east region a focus group discussion questionnaire survey conducted among 200 smallholder farmer found female respondent mostly belonged low middle income group emphasized urgent need financial support improve income they needed farmland 94 le 5 acre farm in addition 91 female respondent expressed importance connected farmer mutual help group share information common farming need also found gender specific need extension service farm input information mechanization infrastructure regarding access resource woman respondent little interest investing farming land borrowed could taken away male owner recommends need gender specific support initiative prioritize social protection gender equality
9,Challenges faced by cocoyam farmers in adapting to climate change in Southeast Nigeria,WOS:000414483600012,examined challenge faced cocoyam farmer adapting southeast nigeria three hundred eighty four respondent selected multi stage sampling technique used data collected using structured questionnaire interview schedule analysed using descriptive inferential statistical tool finding showed majority female 67 married 92 maintain average household size 6 person mean age 51 year they mainly primary 32 secondary 34 school certificate holder farming 77 major occupation major cropping pattern practiced mixed farming cassava 63 maize 58 major crop cultivated farmer majority farmer owned farm one hectare accessed mainly inheritance 76 labour sourced mainly hiring 50 most 81 farmer spent ten year farming information accessed mainly personal experience 64 radio 42 fellow villager 39 identified eight major challenge faced cocoyam farmer adapting namely lack high cost farm input low soil fertility factor 1 land labour constraint factor 2 poor access information ineffectiveness cooperative factor 3 lack poor access fund credit facility poor government support factor 4 lack improved variety cocoyam factor 5 poor value attached cocoyam factor 6 poor infrastructural capacity technology know factor 7 transportation constraint factor 8 analysis variance identified significant variation challenge faced cocoyam farmer area recommends enrollment cooperative revitalizing existing cooperative orientation farmer benefit cocoyam increased used information sharing using mobile phone possible way alleviating challenge
10,Climate change adaptation and maize productivity: a gender-based analysis,WOS:000826934900001,objective analyze impact strategy maize productivity farm focusing gender difference to selection model generalizing heckman 1979 approach oaxaca blinder decomposition procedure specified estimated empirical analysis based intra agricultural household data 2018 harmonized household living condition survey ehcvm togo total sample 8622 maize plot disaggregated seasonthe result reveal average maize productivity men 23 5 higher woman similarly average maize productivity married woman 28 5 higher unmarried woman suggests married men woman greater adaptive capacity counterpart also likely improve productivity factor contribute performance married men woman expense counterpart secondary education producer asset information also find use improved seed season cropping combination strategy type coping strategy adopted men married woman increase productivity these result implication direction development policy these development policy targeted unmarried woman
11,"Intra-household gender disparity: effects on climate change adaptation in Arsi Negele district, Ethiopia",WOS:000767225100073,woman empowerment agriculture influence capacity impact woman disempowered rural household affect household adaptive capacity negatively household survey focus group discussion key informant interview workshop used track stake holder opinion gender disparity agriculture policy issue objective ass gender parity index agriculture resource governance pattern impact capacity result show wife imparity husband parity gap ownership access decision making power agricultural equipment wide 59 affect woman capacity impact indeed 94 coupled household got land redistribution inheritance land acquisition form form acquiring land favored husband half respondent household acknowledged already acquired certification farmland however certification mostly given name husband case certification farmland name wife husband built confidence ownership manage farmland helped household better adapt impact gender disparity agricultural productive resource combined policy cultural distortion could exacerbate household vulnerability impact indicates need gender mainstreaming policy reform formulation empower woman build adaptive capacity
12,Exploring Women's Differentiated Access to Climate-Smart Agricultural Interventions in Selected Climate-Smart Villages of Latin America,WOS:000706588200001,much literature examining role gender process agricultural sector focused primarily difference male female farmer implicitly treating men woman homogenous group where heterogeneity exists within group impact effort outcome understanding intersectionalities vital design effective equitable policy objective investigate whether interaction effect among socio economic factor meaningful driver observed difference among female farmer adoption smart agricultural csa practice well use information financial service employ data farmer survey three smart village latin america analyzed using ordinal logistic regression canonical correspondence analysis result indicate important interaction effect present relationship higher educational attainment increased adoption csa practice example conditional degree livelihood diversification relationship greater educational attainment increased use forecast likewise conditional age these result suggest need researcher policymakers anticipate potential intersectionalities designing effort development intervention
13,"Gender and Social Seed Networks for Climate Change Adaptation: Evidence from Bean, Finger Millet, and Sorghum Seed Systems in East Africa",WOS:000624827200001,in many east african country woman men different level access formal market agricultural input including seed reflecting combination gender norm resource constraint a result woman men may different level participation reliance upon informal seed system sourcing preferred planting material accessing new crop variety time use network analysis explore difference seed network accessed woman men three major food security crop bean finger millet sorghum kenya tanzania uganda drawing data original survey 1001 rural farm household across five site find woman average fewer connection expert farmer group men relatively better connected farmer farmer social network across different farming system find woman men network clustered gender e woman network include woman men network include men men network likely exchange improved seed woman network though sometimes larger le likely exchange improved variety might help farmer adapt woman farmer across context may also reliant farmer farmer network men due relative isolation seed information source finding emphasize need careful attention different implication seed policy market intervention seed system reform support gender equitable food security option woman men sub saharan africa
14,Gender perspectives of climate change adaptation in two selected districts of Ghana,WOS:000500530100117,analyzed gender difference farming household ghana involved 300 farmer two district ghana data analyzed using descriptive statistic result showed severer impact livelihood female male ghana on contrary adaptive capacity male found higher female supported observed difference gender male head male household member higher mean adaptation female head female household member overall strategy mostly adopted male female include changing planting date row planting planting early maturing drought tolerant seed variety mixed farming intercropping refiling farm plot except zero tillage intercropping male farmer high adoption level female farmer it concluded observed gender difference due level intensity adoption difference type strategy adopted different gender group ministry food agriculture consider integrating policy current agricultural policy planting food job policy
