,title,wos,clean_abstract
0,Adapting to and Coping With the Threat and Impacts of Climate Change,WOS:000290776900004,address nature challenge context global complexity threat environmental stressor risk domain impacting process dramatic environmental human consequence requires synthesis perspective model diverse area psychology adequately communicate explain psychological framing human dimension global environmental greatly inform enhance effective collaborative mitigation policy an integrative framework provided identifies considers important mediating moderating parameter process relating particular emphasis given environmental stress stress coping perspective psychological perspective highlight crucial aspect neglected arena science of particular importance intra individual social psychological process powerfully mediate public risk perception understanding effective coping response resilience overt behavioral adjustment psychological social impact psychological window arguably indispensable genuinely multidisciplinary interdisciplinary policy initiative addressing impact
1,Evaluating capacity for climate change adaptation in the health and water sectors in Vietnam: constraints and opportunities,WOS:000396844200006,capacity anticipate respond critically shape vulnerability influencing whether country experience harm exposure stress able cope adapt realize sustainable outcome present result evaluates capacity relation health water sector vietnam present informant view adequacy financial resource understanding vulnerability training need information requirement level cooperation well priority address perception respondent challenge obstacle faced developing strategy also examined training vulnerability increasing fund reported top priority indicating inadequacy human financial resource significant challenge effective context difficult weak cooperation also widely considered barrier concludes significant interconnected constraint adaptive capacity vietnam exacerbated governance issue inadequate cooperation transparency sharing information data identifies priority action address challenge
2,Making time for space: The critical role of spatial planning in adapting natural resource management to climate change,WOS:000403123900008,driving shift social ecological system globally in response human must adapt altered climatic environmental condition while pressing issue many sector region environmental management strategy particularly urgent severity extent risk associated projected impact robust environmental management requires effective spatial temporal implementation intervention explicit consideration trade offs different socio economic environmental objective investigate critical interface regional governance system spatial planning exploring case natural resource management nrm body nrm body provide ideal case two reason first face significant threat current future change second australian nrm body recently undertaken major program spatial planning explicitly address need explore interface regional governance system spatial planning 1 reviewing historical development institutional arrangement relation spatial planning regional nrm body 2 documenting current planning process regard generally 3 identifying strength weakness existing governance system various scale respect ability foster effective spatial planning find institutional resource capacity australian regional nrm body currently eroded national governance system broadly failing deliver intended outcome ready nrm plan make recommendation governance reform institutional improve spatial planning discus broader implication finding
3,Does orchestration in the Global Climate Action Agenda effectively prioritize and mobilize transnational climate adaptation action?,WOS:000476608600005,increasingly seen question involves globally connected vulnerability impact necessitate transboundary action non state subnational transnational actor traditional actor government international organization leave deficit norm development enforcement capacity building financing orchestration suggested functionalist assumption transnational actor make deficit optimizing complementarity realm international transnational governance eliciting action toward achievement globally agreed goal in context united nation framework convention unfccc orchestration taken form evolving global action agenda gcaa few study examined role orchestration bolstering transnational therefore asks ha gcaa effectively mobilized prioritized transnational action further effectively addressed functional participatory geographic deficit analyzing unique dataset hundred cooperative action find current pattern incongruent functionalist expectation gcaa orchestration featured political prioritization mitigation focus building positive narrative action combination priority led neglect underperforming action many action developing country subsequent iteration gcaa failed recognize action identify support needed strengthened bias toward mitigation aspect exacerbated imbalance geography transnational action gcaa
4,"Anticipatory policymaking in global venues: Policy change, adaptation, and the UNFCCC",WOS:000413133400005,subfield public policy depicts policymaking reactive process wherein public official respond existing social problem while depiction hold true many case fails account instance policy occurs anticipation emerging threat hazard anticipatory problem projected occur future prospect occurring generates policy debate examines policymaking pattern engendered anticipatory policy problem highlighting way challenge support existing assumption process policy to illustrate distinctive dynamic present case examining evolving debate policy within united nation framework convention unfccc
5,"Victim pressure, institutional inertia and climate change adaptation: The case of flood risk",WOS:000293811200021,interview conducted risk manager case area england determine factor influencing choice traditional engineering based flood risk focussing vulnerability reduction finding depth analysis interview implication whole they suggest government policy implement broader range measure might hampered institutional culture formed structural engineered approach norm political decentralisation fashion public consultation exacerbate effect leaving decision maker responsive influence directly affected natural hazard need wider population policy pronouncement government
6,Climate adaptation and policy conflicts in the Brazilian Amazon: prospects for a Nexus plus approach,WOS:000476738100005,in scenario apparent adverse effect strategy needed complex cross sector nature challenge provides compelling case coherent policy approach combination policy instrument take different shape involve different set actor depending territory materialise in spatial distribution pattern public investment analysed mapping territoriality policy priority functional overlap instrument conflict it provides analytical framework named nexus heuristically defines scope interface strategy framework applied case northern border mato grosso located south eastern region brazilian amazon effect expected impact key economic social activity
7,Adaptation and Maladaptation in Australian National Climate Change Policy,WOS:000338010500001,examines national policy adapting impact recent development funding institutional capacity extreme event resulted greater interest level activity policy based historical national policy policy considered within political frame political value especially value neoliberalism within policy identified of interest implication value outcome policy attention given problem maladaptation
8,Healthy people 2100: modeling population health impacts of climate change,WOS:000254803800002,quantitatively estimating potential health impact facilitated multi determinant model integrate micro macro level exposure process influence disease occurrence including public health response order identify region population group may vulnerable although progress made constructing system based model considerable work required address key issue quantification health association factor affect association specification model appropriate incorporate mitigation policy incorporation threshold incorporation pathway public health development quantification uncertainty
9,Quantifying transnational climate impact exposure: New perspectives on the global distribution of climate risk,WOS:000449444900008,indicator used planning largely based estimate national local vulnerability however classic vulnerability index consider cross border effect global interconnection attempt reconcile need broader perspective developing global index exposure transnational impact define impact transferred via flow country index integrates traditional vulnerability indicator spatially explicit teleconnections specific country constitutes first approximation distribution exposure globally our result indicate even though risk emerging within country border highly correlated economic development geography distribution exposure transnational impact provides much complex picture global vulnerability neither geography economic development alone explain sufficiently highlight need take cross scale multidimensional perspective risk in order support robust planning risk assessment consider transboundary far reaching teleconnected interdependency country
