,title,wos,clean_abstract
0,Mainstreaming adaptation to climate change in a federal state setting: Policy changes in flood protection and tourism promotion in Austria?,WOS:000338804400003,since became clear mitigation effort suffice halt government complemented effort while unitary state mainly concerned mainstreaming integrating respective goal measure horizontally variety sector federal state austria add vertical dimension challenge anywhere else also requires coordination federal provincial government while literature environmental federalism suggests federal state ill equipped protect global public good advantage solving local environmental problem unclear helpful federalism addressing local impact global problem address gap exploring extent two sector highly vulnerable rarely subject policy analysis flood protection tourism embrace across federal provincial local level government austria with regard horizontal mainstreaming show sector struggle issue way with regard vertical mainstreaming reveals strong coordination support function province particular flood protection since municipality often overwhelmed complexity conclude federal system could prove helpful mediating national guidance local adaption measure
1,Adaption to Climate Change through Water Trading under Uncertainty - An Inexact Two-Stage Nonlinear Programming Approach,WOS:000207620000005,shilling hydrological phenomenon changing would lead decreased water availability thus would worse water supply demand conflict resulting penalty local economy to tackle water shortage problem water trading proved efficient economical method however complexity uncertainty water trading system may result poor efficiency improper management to address concern inexact two stage stochastic nonlinear programming itsnp model proposed water resource management water trading uncertainty itsnp model reflect nonlinearity problem incorporate uncertainty expressed probability distribution discrete interval provide linkage predefined policy associated economic implication developed model applied case water resource management agricultural system without water trading scheme obtained modeling solution indicate water resource management efficient water trading without water trading particularly dry season moreover found water trading suitable method impact water scarcity
2,"CLIMATE CHANGE, POVERTY AND AGRICULTURAL RESOURCE DEGRADATION: A CASE STUDY OF DISTRICT D.G. KHAN",WOS:000317480500025,global development agenda bonded sustainable biodiversity community closely associated depletion natural resource adversely affect living standard people rapid climatic change intervention regulate water resource indus delta pakistan put life million people residing near indus river belt stake therefore designed inquire socio economic condition people residing near indus river bank perceived impact river belt agricultural resource specifically district d g khan based primary data employed univariate bivariate analysis suggested flood wind storm temperature significant parameter affecting land fertility forest fishery foster greer thorbeck technique calculating poverty indicated majority 82 population poverty line entirely depend river belt agricultural resource found depleting due rapid
3,"Increasing Risks for Armed Conflict: Climate Change, Food and Water Insecurity, and Forced Displacement",WOS:000484938700002,interrelated factor decreased access freshwater forced displacement heightening risk armed conflict higher temperature extreme precipitation contributing food water insecurity forced displacement sociopolitical tension health professional help address problem education advocacy activity aim mitigate adapt minimize risk armed conflict
4,"The politics of defining maladaptation: enduring contestations over three (mal)adaptive water projects in France, Spain and South Africa",WOS:000737044600001,in ever larger area world increasing water demand shrinking water supply a result many effort underway define whether given water project decrease increase water user vulnerability especially agricultural sector a number challenge making assessment routinely discussed including lack yardstick varying local circumstance role subjective judgment however common assumption maladaptation constitutes least theory phenomenon ultimately fully objectified agreed upon scientific data by contrast qualitative comparative analysis advance non positivist conception maladaptation by comparing three water project aiming south africa western cape spain andalusia france occitanie argue qualifying mal inescapably political process much scientific endeavour a consequence advocate putting scholarly emphasis governance project especially capacity governance arrangement produce legitimate compromise multiple policy domain actor enhance higher level conflict management necessary ensure regular policy evaluation effective bearing subsequent policy decision
5,"Evaluating climate adaptation strategies on agricultural production in the Siminehrud catchment and inflow into Lake Urmia, Iran using SWAT within an OECD framework",WOS:000380418900009,lake urmia lu internationally registered protected area declined steeply since 1995 one main cause decline attributed simulation evaluation potentially negative effect formation adaption measure essential saving lake an integrated modeling framework required allow linkage integration model basin field scale model present applied soil water assessment tool swat model organization economic co operation development oecd framework 1994 definition assessment strategy siminehrud catchment major sub basin lu basin selected explore methodology result simulation show catchment inflow lake could decrease 30 agriculture production 50 a number strategy examined found revision cropping pattern best measure mitigate negative effect however none strategy proposed thus far maintain long term average inflow lake current fig 570 mcm result demonstrated ability swat link oecd framework perform required simulation estimation relevant indicator
6,Evidence of Taxonomic and Functional Recovery of Macroinvertebrate Communities Following River Restoration,WOS:000690071500001,river ecosystem heavily degraded globally due channel hydromorphological modification alteration catchment wide process restoration action aimed addressing change restoring ecological integrity increasing evidence effectiveness action variable using rare 7 year control impact baci restoration lowland groundwater fed river england uk explore change macroinvertebrate community following removal impoundment channel narrowing aid restoration physical process restoration activity prompted significant taxonomic functional response benthic invertebrate community 4 year post restoration specifically significant gain taxonomic functional richness evident following restoration although corresponding evenness diversity measure mirror trend restoration activity prompted shift rheophilic taxon associated trait matching physical change channel habitat composition temporal change clearer taxonomic composition compared functional property macroinvertebrate community indicating functional redundancy effect new colonist inhabiting restored reach following restoration result highlight value long term baci study river restoration assessment well project appraisal incorporating taxonomic functional observation highlight urgent need study provide evidence inform effective river restoration strategy address future change adaption biodiversity crisis
7,"Toward hydro-social modeling: Merging human variables and the social sciences with climate-glacier runoff models (Santa River, Peru)",WOS:000342863600007,glacier shrinkage caused likely trigger diminished le consistent stream flow glacier fed watershed worldwide to understand model adapt glacier water change vital integrate analysis water availability domain hydrologist water use focus social scientist drawn case santa river watershed peru glaciated cordillera blanca mountain range provides holistic hydro social framework identifies five major human variable critical hydrological modeling force profoundly influenced water use last 60 year 1 political agenda economic development 2 governance law institution 3 technology engineering 4 land resource use 5 societal response notable shift santa river water use including major expansion hydroelectricity generation large scale irrigation project land resource use practice necessarily stem changing glacier runoff hydrologic shift rather human variable ultimately water usage predictable based water availability alone glacier runoff conforms certain expected trend predicted model progressively reduced glacier storage however societal force establish legal economic political cultural social driver actually shape water usage pattern via human modification watershed dynamic hydro social framework widespread implication hydrological modeling glaciated watershed andes alp himalaya tien shan well development plan
8,"How do natural climate variability, anthropogenic climate and basin underlying surface change affect streamflows? A three-source attribution framework and application",WOS:000513987500006,streamflows many river detected declining recently due environmental change dominating water management strategy affecting water security decline usually ended attribution underlying surface change without exploring effect natural anthropogenic component it might lead overestimation human induced impact inappropriate identification anthropogenic element streamflow crucial increasingly required water management planning mitigation action a novel framework proposed streamflow attribution term three source natural variability ncv anthropogenic acc underlying surface change basin result suggest role underlying surface change basin overwhelms recent historical period however natural variability could neglected since may play dominant role streamflow compared anthropogenic result also highlight need clarify effect human induced underlying surface change goal mitigation uncertainty attribution analyzed contrast attribution work case source presented explicitly conclusion could facilitate better understanding hydrological process result environmental change provide efficient reference administrator decision maker
9,Data Construction and Spatiotemporal Trend Attribution of Runoff over the African Continent (1981-2016),WOS:000677620900001,availability streamflow record africa declining since 1980s due malfunctioning gauging station data collection failure africa also insufficient hydrological information owing allocation resource effort unreliable runoff datasets large uncertainty runoff trend due pattern human activity major challenge water resource management africa therefore aimed improve runoff estimate ass runoff trend response human activity africa 1981 2016 using statistical method monthly gridded runoff datasets generated period 1981 2016 modified runoff curve number method calibrated river discharge data 535 gauging station according cross validation result constructed runoff datasets comprised nash sutcliffe coefficient ranging 0 5 1 coefficient determination ranging 0 5 1 percent bias 25 large number station 73 80 91 535 gauged catchment used reference analysis runoff trend response human activity revealed land cover contributed 72 observed net runoff 0 30 1 continental change 28 these contribution result cropland expansion rate 0 46 1 precipitation increase 0 07 1 performance simplicity statistical method used could useful improving runoff estimation region limited streamflow data result current could important natural resource manager decision maker term raising awareness strategy agricultural land use policy africa
