,title,wos,clean_abstract
0,Systematic review of smart cities and climate change adaptation,WOS:000486520200005,purpose understanding policy consequence city important urban setting especially era developing solution grand challenge smart city emerging topic sustainability domain therefore aim achieve better understanding policy consequence exploring synergy smart city valuable practice design methodology approach systematically review synergy smart city application urban literature a systematic literature content analysis carried answer question theoretically based smart city concept matrix synergetic coproduction theory used ass empirical study finding key finding model synergetic coproduction could identify benefit co existing smart city while smart people smart government play fundamental role synergy could co occur smart city dimension smart city application could increase competitiveness city exploiting opportunity well reducing harmful risk originality value combine two emerging topic assessment smart city represents new way assessing literature possibly policy outcome city by using theoretical framework smart city theory coproduction theory based framework developed assessing empirical study city finding systematic literature indicate relation among smart city dimension clear manner also identify synergy smart city
1,A framework of biophilic urbanism for improving climate change adaptability in urban environments,WOS:000641972100005,proposes framework biophilic urbanism focus representative urban problem facing modern city derived basic framework biophilic urbanism analyzing reviewing concept strategy biophilic urbanism presented previous study based advanced biophilic urbanism framework suggested examine application biophilic element city framework consists 1 spatial range divided region city neighborhood street building 2 degree biophilic method includes natural technical functional method in addition representative biophilic element categorized using framework framework provides opportunity identify supplement lack biophilic element city enabling systematic biophilic element according various spatial range biophilic method therefore biophilic element effectively applied within city possible create environment human experience various benefit well obtain psychological stability nature
2,Scaling Up of Nature-Based Solutions to Guide Climate Adaptation Planning: Evidence From Two Case Studies,WOS:000911669600001,nature based solution gaining importance within notion urban sustainability problem associated global goal argues nature based solution could guide planning would need scaled across globe effective impact literature pose various proposal include nature based solution guide planning practical example evidence limited address lack providing example two case study one netherlands amersfoort one south africa lephalale these two case study purposefully selected based nature based approach employed response challenge case accordingly considered term socio ecological environmental context scale implementation nature based solution flexibility response employed overall benefit provided nature based approach a comparative analysis conducted two case highlighted nature based approach could limited singular ad hoc approach rather scaled comprehensive order align objective planning case evidenced broader environment could benefit nature based solution scaled guide
3,Towards Climate Adaptation in Cities: Indicators of the Sustainable Climate-Adaptive Urban Fabric of Traditional Cities in West Asia,WOS:000718516000001,one important criterion city sustainability simultaneously traditional city west asia achieved harmony architecture environment depending experience culture local community indicating fundamental stage environment attempted examine traditional urban fabric order diagnose significance ability solve contemporary problem lack comfortable suitable urban housing environment hot dry area cover west asia used two method create integrated vision investigate indicator effect urban form four case study urban fabric housing community west asia hot dry area chosen analytical furthermore inductive analysis carried determine critical sustainability parameter particular urban fabric response parameter city evaluated using ecotect simulation tool determinant sustainability indicator quantitatively evaluated ass indicator impact sustainability urban fabric our finding implication assessing relevance sustainability city effectiveness combating impact
4,Methodological Framework for Fostering the Implementation of Climate-Responsive Public Spaces and Streetscapes to Support Multifunctional Design,WOS:000940049900001,ongoing effect heating urban area forcing city exploit potential public open space street square important urban open space contribute targeted application individual measure in order ensure effective appropriate application relevant measure public good city vienna relies development guideline focus measure field urban green blue infrastructure ugbi technical measure tm urban open space in future guideline make easier city employee select appropriate measure in context applied project existing possible measure vienna collected examined assessed ecological social sustainability based concept ecosystem service e challenge capture broad topic sustainability draw broad spectrum knowledge science well directly practice result methodological framework used city basis development individual guideline foster relevant measure critical analysis use co creation development framework
5,Applying a Systems Perspective on the Notion of the Smart City,WOS:000661781700001,focus need widened definition notion technology within smart city discourse particular focus built environment first part describes current tendency urban design architecture inclined prioritize high tech solution expense low tech functionality omits information communication technology ict contrast art building city adaptable habitually smart technology it continues elaboration need expanding limit system boundary better understanding energy material telecouplings linked ict solution account peril inherent smart technology rebound effect difficulty measuring environmental impact ict solution city level second part highlight low tech technology nature based solution make city smarter representing new technology portfolio national international policy safeguarding biodiversity delivery range ecosystem service promoting necessary adaption city need prioritize confer resilience
6,Comparison of Ecohydrological and Climatological Zoning of the Cities: Case Study of the City of Pilsen,WOS:000653979900001,standardized delimiting local zone lcz better applicable urban ecohydrological property lcz unit known therefore property lcz unit based methodology ecohydrological zoning urban landscape created gi basis planning blue green infrastructure city czech republic presented goal compare approach result ecohydrological zonation standardized lcz delimiting city pilsen both methodological approach differ input data resolution detail parameter used result showed area individual lcz class show different level ecohydrological quality internal heterogeneity lcz class demonstrated variance ecohydrological parameter value partly explained different technique data source delimitation zonations different set delimitation criterion discussion held importance terrain slope supplementing lcz classification a case stimulus development holistic urban zoning methodology would take account climatological ecohydrological condition
7,The Quest for Adaptation through Spatial Planning and Ecosystem-Based Tools in Resilience Strategies,WOS:000555913500001,a interdependent challenge expected become increasingly acute unpredictable need policy measure reduce risk uncertainty order adapt change becomes imperative city influence resilience eventually sustainability spatial planning use ecosystem based planning tool green infrastructure gi present attempt ass whether city strategy address objective interconnects criterion vulnerability adaptability resilience spatial planning for purpose examines resilience strategy seven european city 100 resilient city initiative 100rc based thematic analysis investigates whether strategy incorporate spatial planning approach contributes focusing gi spatial planning tool argues room improvement examined strategy none fully incorporate concept gi furthermore critical planning principle contribute missing
8,Governing Carbon and Climate in the Cities: An Overview of Policy and Planning Challenges and Options,WOS:000301781000002,urban centre play crucial role managing global carbon emission mitigation reducing vulnerability describes mitigation entry point challenge city relevant planning policy making posed process defining urban greenhouse gas emission vulnerability adaptive capacity it find although many city already responding challenge existing initiative fragmented piecemeal rather strategic approach common frequently mitigation response address many key driver determinant involved e g consumption pattern equity issue determining differentiated access determinant adaptive capacity fit issue intended address response issue intended address multi scale nature process involved operate multiple sectoral temporal spatial level in face complexity interconnected process involved relationship city surprising local authority tend move towards rhetoric rather meaningful response
9,Climate change and urban land systems: bridging the gaps between urbanism and land science,WOS:000399047700006,land science generated critical knowledge human modify earth surface advanced understanding land coupled human environment system however date work frontier environment le attention conceptually empirically urban land system affect carbon cycle much known urban area carbon cycle limited aggregate level activity within urban area usually sector little focus spatial configuration urban land system affect carbon emitting activity given urban area produce 70 global energy related co2 emission crucial understand relationship urban environment activity influence resulting carbon emission summarizes current state knowledge urban land system affect carbon emission vulnerability identifies gap opportunity urban land science contribute science particularly land architecture argue attention urban land science conceptualization measurement analysis would contribute fundamental knowledge urban system well help identify policy strategy mitigation urban scale
