,title,wos,clean_abstract
0,Financing Climate Change Adaptation: International Initiatives,WOS:000666451800001,one main strategy address global least developed country small island state lack financial resource adapt vulnerable nation although would economical adapt compared anticipated damage demand capital estimated range hundred billion crucial question manage investment adapt globally provides overview existing international provision finance it includes provision international financial institution united nation agency bilateral multilateral channel private sector it also explores private sector finance attracted invest
1,Everyday realities of climate change adaptation in Mozambique,WOS:000304290100022,analyzes discourse practice flood response mozambique it build recent publication suggest success failure highly depend cultural political realm societal perception sensitivity institution to capture adopted multi sited ethnographic approach acknowledging central locus representation unveil working disaster response mozambique brings together five vignette different site concern rise flood mozambique these politics national institutional level societal response increased flooding local people response flood evacuation resettlement programme following 2007 flood find becomes part everyday politics actor aim incorporate response continuation normal behavior elite better positioned take advantage programme vulnerable people targeted it argues must made consonant historically grown ongoing social institutional process it concludes lesson analysis methodology provide practice
2,"Thinning sea ice and thawing permafrost: climate change adaptation planning in Nome, Alaska",WOS:000474979600001,among critical challenge facing local government decision maker north yet risk clear impact occurring rapidly many region earth integrated policy planning often remains low priority decision maker in effort extend discussion contribute scholarship area explores stressor policy response coastal town nome alaska through narrative local government key actor informed strategic planning document shed light decision dynamic around local action well preparedness variability general in particular work highlight thinning sea ice thawing permafrost influence life nome yet remains low priority decision maker link strategic policy often peripheral solution orientated a nome unique need adapt finding work may provide community experiencing similar stressor awareness importance incorporating thinking long term strategic policy planning
3,"Climate change, nuclear power, and the adaptation-mitigation dilemma",WOS:000285492000028,many policy maker view nuclear power mitigation effort mitigate adapt however interact existing new nuclear power plant installation must contend dilemma mitigation develops five criterion ass mitigation dilemma two major point 1 ability nuclear power adapt 2 potential nuclear power operation hinder sea level rise model nine coastal site united state u nuclear regulatory commission document report france nuclear regulatory agency provided insight issue arisen sea level rise shoreline erosion coastal storm flood heat wave applying criterion inland coastal nuclear power plant reveals several weakness safety stand primary concern coastal location inland location encounter greater problem interrupted operation adapting nuclear power entail either increased expense construction operation incurs significant cost environment public health welfare mere absence greenhouse gas emission sufficient ass nuclear power mitigation
4,Relationship between adaptation to climate change and provincial government expenditure in Pakistan,WOS:000578015200011,public expenditure direct effect budget government such direct impact government budgetary allocation analyzed developed country little available considering highly vulnerable exposed developing country facing huge threat current designed bridge information gap examining effect public expenditure pakistan employing provincial level data period 1990 2016 expenditure included overall government expenditure expenditure communal amenity housing in addition fixed effect estimation employed long difference model analyze impact long run result indicated variation temperature rainfall significantly related public expenditure short run long run scenario showed rising temperature caused increase public expenditure effect rainfall total public expenditure positive statistically significant rainfall expenditure incurred communal amenity housing negatively related long run posit important policy implication
5,Environmental health practitioners potentially play a key role in helping communities adapt to climate change,WOS:000455489500002,backgroundvulnerable population group south africa especially living poverty young child woman elderly people pre existing disease susceptible new exacerbated health threat resulting environmental health practitioner ehps play important role helping community adapt health impact however effective coordination requires understanding role implementing related action community methodsa cross sectional survey using convenience sampling undertaken january 2017 conference ehps hosted south african institute environmental health cape town all ehps attended conference invited complete questionnaire requested information participant demographic well related knowledge practice perception resultsmajority participating ehps n 48 72 8 received formal informal training health thirty nine percent ehps indicated health related committee working group department policy strategy 41 0 budget allocated health related work 51 5 a total 33 3 participated related project majority 62 2 ehps believed play supportive role addressing 37 8 believed ehps play leading role conclusionsrecognising need raising awareness well implementing appropriate intervention combat related ill health effect especially among vulnerable group ehps well placed adopt significant role helping community adapt
6,Women and water management in times of climate change: participatory and inclusive processes,WOS:000326951200022,focus community engagement particularly inclusion woman water management response addressing water related problem central civil society marginalized population woman particular must involved moral pragmatic reason marginalized first worst affected extreme weather event also posse local ecological social political knowledge inform contribute significantly strategy because social role position worldwide woman greatly affected water scarcity flooding tend gravely impacted poor water management yet face great difficulty participating effectively governance body sustainable long term management water resource face requires participation woman posse knowledge effective social technology coping adapting community based environmental education therefore required order expand equitable involvement woman water related activity policy development environmental non governmental organization worldwide working shoestring budget local level developing range method organize raise consciousness confidence help local activist create successful defense program discus south north initiative model community based environmental education using democratic opening provided watershed based governance structure broaden grassroots participation especially woman political process outline activity result two international project sister watershed project brazilian partner 2002 2008 africa project partner kenya mozambique south africa 2010 2012
7,"Evidence of implementation of climate change adaptation programs by selected local governments in the Ashanti region, Ghana",WOS:000705807600001,globally understood phenomenon adversely affecting activity human being a result menace impact curbed various program provides assessment nature form level implementation challenge implementation process program ccaps year 2013 2021 selected local government ghana adopted qualitative design multiple case approach using non probability purpose sampling technique semi structured interview observation used solicit information respondent found ccaps implemented various form including public education land management water delivery moreover half program outlined 2013 date implemented 70 completely successful also implementation ccaps mainly hindered inadequate funding it recommended improvement ccaps financing also ejisu municipal assembly include program district medium term development plan various thematic area likewise result inadequate finance local government level assembly reduce number program implemented within planning period
8,Overcoming social barriers to learning and engagement with climate change adaptation: experiences with Swedish forestry stakeholders,WOS:000350887300003,expected significantly affect forestry coming decade thus important raise awareness related risk opportunity among forest stakeholder engage however many social barrier shown hinder including perception irrelevant urgent underestimate adaptive capacity lack trust science look science based learning experience help overcome social barrier learning may hindered barrier examines role learning engagement help theory transformative learning our analysis based follow interview conducted 24 swedish forestry stakeholder participated series focus group discussion impact measure find many stakeholder struggled form opinion based perceived uncertain contested scientific knowledge concludes engagement increased scientific knowledge address need objective aspiration stakeholder relates previous experience extreme weather event
9,Institutional adaptation to climate change: Flood responses at the municipal level in Norway,WOS:000229514100006,examines role institution play norway using example two municipality context institutional response flood find first institutional framework flood management norway give weak incentive proactive local flood management second strong local political economic interest coincide national level willingness pay provide support measure often carried rapidly expense weaker environmental interest third find new perspective flood management apparent national municipal level new perspective filtered local power structure finding important implication vulnerability term policy option local level optimal level
10,"Data and knowledge gaps in glacier, snow and related runoff research - A climate change adaptation perspective",WOS:000343623700006,glacier snow cover change related impact melt runoff seriously affect human society depending fresh water cryospheric source observed trend projected future evolution climatic cryospheric variable clearly show need adapt change accordingly topic addressed herein put agenda many larger funding agency provides brief overview major ongoing activity glacier snow related runoff order analyze data gap need perspective major data need identified respect spatial temporal coverage local scale data related need data service distribute maintain data set moreover clear need also recognized local scale process knowledge need improved e g influence albedo snow ice debris cover glacier order derive plausible impact assessment discus direction move forward better serve practical need planning in future substantial support large funding agency might key capacity building target region program longer term sustainable commitment development approach aim assessing transferability data technique tool
11,Precision farming and climate change adaptation strategies used among cowpea farmers,WOS:000791483800006,continue threaten cowpea supply security due spontaneous global warming effort towards achieving effective hindered factor yet investigated ascertains factor affecting effective among cowpea farmer ido local government area oyo state nigeria cowpea supply security following survey 108 randomly selected cowpea farmer descriptive statistical tool used data analysis multiple regression analysis used identify factor influencing effective among cowpea farmer measure adopted respondent ranged local low sophisticated high regional moderate sophisticated technology use precision farming technology variable rate technology green seeker discouraged among farmer hence need eliminate factor hindering utilisation modern measure better coping mechanism sustainable cowpea production
12,National research planning accelerates relevance and immediacy of climate-adaptation science,WOS:000453226400006,adapting contingent ability adjust opportunity lost given funding understand limited rapid return investment critical for australian marine environment impact well documented opportunity identified across aquaculture fishery conservation tourism sector here evaluated recent australian scientific literature determine 1 degree impact addressed across sector specifically 2 role major program instituted 2009 address priority question sector namely national plan marine biodiversity resource mnarp although number priority question addressed general scientific literature increased 2009 2015 period 92 increase number priority question addressed peak mnarp 2013 2014 mnarp also addressed greater range priority question general scientific literature showed consistency question system examined overall structured planning focussed attention key question critical consideration enacting face rapid
13,Barriers and Drivers of Planning for Climate Change Adaptation across Three Levels of Government in Canada,WOS:000439495300007,investigates factor constrain enable planning increasing flood risk it us multiple method multi scalar approach identify interconnected barrier driver operate across municipal provincial federal level government vancouver surrey british columbia through policy content analysis n 54 depth interview planner practitioner n 31 find five major barrier mainstreaming inadequate collaboration absence senior level political leadership lack public awareness insufficient financial staff capacity misalignment policy within level government
14,Adaptation and poverty reduction in Mozambique: an opportunity for developing countries to lead,WOS:000427273000002,disproportionately impact world poorest country a recent world bank report highlighted 100 million people risk falling extreme poverty result there currently lack information simultaneously address poverty challenge provide opportunity impacted come new innovative technology solution us example mozambique local international partner working side side show developing country simultaneously address poverty reduction using ecosystem based approach using ecosystem based technique us natural environment help society adapt developing country lead way improve globally paradigm shift would help developing country become leader ecosystem based green infrastructure technique implication policy worldwide policy relevance paris agreement resulting united nation framework convention unfccc 21st conference party cop 21 december 2015 rightly lauded global commitment cut greenhouse gas emission however cop 21 also historic call non party stakeholder address inclusion global goal enhancing adaptive capacity strengthening resilience reducing vulnerability united state commitment 800 million funding combination recognizing need new stakeholder commit large impact developing world providing access fund creates unique opportunity developing country pave way policy practice currently developing country creating national plan nap unfccc through including strong component ecosystem based nap developing country shape country policy improve local institution government facilitate new generation innovative leader lesson learned place like mozambique help lead way region facing similar climatic risk
15,Regional lessons from the COVID-19 outbreak in the Middle East: From infectious diseases to climate change adaptation,WOS:000625384700029,global health threat including epidemic know political border require regional collaboration dealt effectively start covid 19 outbreak israel palestine jordan context regional health system demography politics suggest israel palestine function one epidemiological unit due extensive border crossing inhabitant tourist resulting cross border infection potential outbreak transmission indeed correlation number confirmed case 2 3 week lag in contrast jordan ability seal border better contain spread virus discus comparative public health aspect relation management covid 19 long term suggest lesson current crisis inform regional there urgent need better health surveillance data sharing across border resilient health system prepared equipped emergency another essential currently missing prerequisite close cooperation within across country amidst political conflict order protect public health inhabitant region
16,Climate Change Adaptation and Gender Inequality: Insights from Rural Vietnam,WOS:000471010300088,vietnam one country vulnerable impact especially extreme weather event storm flood thus crucial especially natural resource dependent farmer based qualitative approach using feminist political ecology lens investigates gendered pattern rural agrarian livelihood province thai binh in identify differentiated right responsibility female male farmer leading unequal opportunity immobility female making vulnerable impact threatening reduce capacity adapt also show demand farmer contribute perpetual increase agricultural output state pose challenge since farming livelihood vietnam increasingly becoming feminised result urbanisation devaluation farming past present national strategy provincial implementation plan linked consider burden affecting rural female farmer instead focus lie addressing technical solution with little attention paid increasingly female workforce existing gender inequality may exacerbated threatening future existence rural livelihood viability vietnam expansion global market
