,title,wos,clean_abstract
0,Potential of existing policies of the Tokyo Metropolitan Government for implementing adaptation to climate change,WOS:000373310600005,impact apparent various region world even though may positive effect anticipated many severely negative effect human natural resource future therefore addition need stronger promotion mitigation policy urgently necessary implement policy longer term prepare possible negative impact to implement measure rapidly japan would seem practical effective make good use various countermeasure already promoted national local government many sector disaster prevention environmental management food production protection nation health these countermeasure considered potential effecting focusing negative impact investigates extent existing policy tokyo metropolitan government could contribute based comprehensive examination targeted field indicator policy could pursued result showed many existing policy could useful many sector furthermore le half policy need take future account order contribute proposes three basic step consider future local governmental proposition rapid implementation policy japan
1,Strengthening climate change adaptation capacity in Africa-case studies from six major African cities and policy implications,WOS:000435052500004,africa one vulnerable region respect a african continent struggle adapt variety measure pursued alleviate resultant pressure people property livelihood several african city collectively show africa hopeless widely claimed promising prospect literature show deficiency study examine extent pursued african city address need outline important threat e g increasing temperature drought sea level rise sea river flooding synergic non factor well recent progress made in respect implementing african city rather adopt general description trend focus concrete case study six major city across central western eastern region african continent douala lagos city dar e salaam accra addis ababa mombasa vulnerability adaptive capacity status studied city discussed difficulty challenge encountered implementing policy area also highlighted furthermore successful example initiative surveyed city provided finally outline policy measure implemented towards strengthening capacity african city adapt changing
2,Public Health Aspects of Climate Change Adaptation in Three Cities: A Qualitative Study,WOS:000845801800001,present unprecedented public health challenge great impact population health outcome across global population key addressing health challenge carried city collaboration institution including public health one through semi structured interview n 16 investigated experience perception public health aspect considered urban public health planner researcher planning coastal city soderhamn sweden porto portugal navotas philippine result thematic analysis indicated participating stakeholder aware main risk threatening city rising water level flooding extreme temperature air pollution in addition interviewee talked collaboration sector including public health sector implementing plan however inclusion public health sector partner process identified two city navotas porto furthermore found aspect pertaining public health water sanitation prevention heat related water borne disease prevention consequence associated heat wave vulnerable group child elderly person latest plan posted city website moreover participant pointed different difficulty insufficient financial resource limited intersectoral collaboration lack involvement public health sector process especially one city solely responsibility urban planner study using larger sample stakeholder larger city needed better understand public health sector still almost absent effort adapt
3,The Readiness Index for Climate Change Adaptation in Africa: The Role of Climate and Adaptive Capacity Proxies,WOS:000715331200001,a global change continue repercussion africa remain profound reflected notably food water crisis across africa work examines readiness africa newly developed readiness index climadaptcap index in fact work shift readiness debate emotional description currently flood academic scholarship pragmatic evidence based approach assessing readiness readiness driven intensity forcing adaptive capacity historical score data precipitation temperature period 1991 2016 culled world bank portal historical adaptive capacity score data included proxy poverty literacy rate 1991 2016 collected world bank macrotrends data normalized using normalization function enhance interpretation comparison fusion index missing poverty literacy rate data estimated linear interpolation poverty literacy rate data climadaptcap index developed compute readiness index first kind serve flagship assessing readiness highly adaptable different context work first ever map readiness show north southern africa readiest historical literacy poverty condition west africa least ready middle east africa middle consistent readiness positive correlation literacy rate inverse one poverty rate in addition readiness score 0 35 0 39 region maximum potential score 1 work shown level readiness africa generally low small variation different region in addition highly influenced climatic non climatic indicator developed readiness index adequately simulates readiness africa complement previous framework preparedness
4,Informing notions of climate change adaptation: a case study of everyday gendered realities of climate change adaptation in an informal settlement in Dar es Salaam,WOS:000465012100006,examines gendered dynamic rapidly urbanizing area global south a gain increasing prominence global environmental policy development strategy tendency conceptualize technical process disconnected everyday reality practised people facing negative impact present evidence small scale case flood prone informal settlement dar e salaam tanzania provide contextually grounded contribution growing body literature gender city argue way impact perceived experienced adapted everyday level characterized gendered difference among others demonstrate greater understanding gendered nuance highlight disconnect everyday gendered reality high level technical notion deployed strategic policy level
5,"Integrating climate change adaptation, disaster risk reduction and urban planning: A review of Nicaraguan policies and regulations",WOS:000357732200007,integration risk reduction become urgent task addressing increasing urban risk effectively efficiently analysis extent integrated policy regulatory framework guide urban risk reduction nicaragua discus related progress result reveal significant progress integrating policy regulatory framework three relatively new field disaster risk reduction b environmental management
6,"Climate change adaptation across businesses in Australia: interpretations, implementations, and interactions",WOS:000645499100004,associated process increase occurrence natural hazard threaten business operation therefore widely recommended business respond implement worldwide business make effort towards investigation effort still required to partially fill gap explores business effort hunter valley collect primary data open ended interview 10 representative local business supporting organization reveals business interpret different way while business sceptical others aware impact everyday operation business therefore implement integrating everyday operation continuity planning also show diverse interaction occurring business local stakeholder government community usually higher government level offer vague limited support business inhibit adaptive effort meanwhile interaction business city council collaborative fragmented some business also interact local community disclosing information operation response discus finding provides conclusion form recommendation policy australian business
7,Making the linkages between climate change adaptation and spatial planning in Malawi,WOS:000298219700002,projected impact likely reverse social economic development sub saharan africa exacerbating challenge advancing sustainable development meeting millennium development goal mdgs given rapid widespread urbanization occurring throughout sub saharan africa particular malawi challenge increasingly concentrated city however sustainable development policy malawi focus largely rural area a consequence new environmental demographic challenge facing city clear immediate need spatial planning addressed draw current literature make linkage spatial planning investigate potential densification disaster risk management measure however policy gap acute shortage trained land professional arrested political decentralization remain significant challenge policy implementation recommendation outlined intended inform appropriate adaptation long term identifying required identifying specific action taken policymakers improve malawi planned urban area due lack exists urban perspective malawi intended provoke wider discussion subject across planning development environmental management community
8,Tools and Methods to Include Health in Climate Change Adaptation and Mitigation Strategies and Policies: A Scoping Review,WOS:000628155400001,represents serious threat health well population today many country region city around world implementing policy strategy adapt mitigate effect a scoping performed identify tool method help integrate health mitigation policy strategy literature search includes scientific grey literature scientific literature conducted using pubmed elsevier embase web science database a grey literature web search performed complement result a total 35 study 28 scientific literature 7 grey literature finally included a large majority article 24 28 almost report 6 7 grey literature published 2010 result show tool found frequently nested model 12 35 health impact assessment 6 35 vulnerability assessment 3 35 conceptual framework 3 35 mixed method 3 35 show increasing interest topic developing tool better manage health issue mitigation strategy recent increase number publication additional analysis tool effectiveness conducted study
9,Governing urban climate change adaptation in China,WOS:000325803000008,there growing although still far comprehensive literature within china impact urban area also evolving policy framework national level address concern increased interest many local government summarizes urban risk vulnerability highlighted literature review central local government response it ass policy response including considers vulnerability future risk formulates strategy engages stakeholder ass adaptive capacity show chinese system limit influence resident small business social scientist reason include tendency use economic growth engine gdp growth remains important factor assessing local government official performance little provision participation policy making weak post implementation evaluation policy scaled national level these affected quality evidence based policy making make difficult draw lesson unsuccessful practice
