,title,wos,clean_abstract
0,Ecosystem-based approaches to climate change adaptation: progress and challenges,WOS:000343646900005,resilient ecosystem vital human well increasingly recognised critical supporting community effort adapt governing body convention biological diversity united nation framework convention encouraging party adopt ecosystem based eba approach utilise biodiversity ecosystem service support these approach wide ranging include mangrove restoration buffer storm surge watershed management protect drought flood rangeland management prevent desertification sustainable management fishery forest ensure food security examines emergence eba international legal framework biodiversity progress towards implementation eba concept potentially powerful catalysing international national commitment act due key defining feature focus societal rather ecocentricism targeting immediate need poorest vulnerable community adversely affected however examination national policy practice two least developed country samoa cambodia reveals institutional legal barrier national level pose significant challenge operationalising eba achieve objective
1,Measuring the success of climate change adaptation and mitigation in terrestrial ecosystems,WOS:000502802300046,natural seminatural ecosystem must forefront effort mitigate adapt in urgency current circumstance ecosystem restoration represents range available efficient effective solution cut net greenhouse gas emission adapt although mitigation success measured monitoring changing flux greenhouse gas complicated measure reduction wide range risk biodiversity people must evaluated progress made monitoring evaluation mitigation measure emphasis testing effectiveness proposed strategy necessary it essential take integrated view mitigation biodiversity need people realize potential synergy avoid conflict different objective
2,DISASTER RISK REDUCTION OR CLIMATE CHANGE ADAPTATION: ARE WE REINVENTING THE WHEEL?,WOS:000275968800006,disaster risk reduction drr policy strategy well established within international development community utilised grassroots level address form hazard an exacerbation increase meteorological hazard part attributed also contributes noticeable seasonal fluctuation severely affect natural resource based livelihood in response need development policy identified address community level helping affected cca strategy explores difference rather similarity drr cca analysing related drr papua new guinea png within context wider development policy way forward identified international development policy supporting form risk reduction integrating drr cca strategy
3,A framework for reviewing laws and policies for climate resilience: the case of the Vietnamese Mekong Delta,WOS:000749418800001,proposes framework reviewing extent law policy legal system support resilience adopts social ecological system s resilience theory translates core feature operational framework consists four legal dimension crucial promoting resilience adaptiveness law distributive justice broad participation cross scale interaction identifies several indicator dimension then operationalizes four legal dimension via reviewing current vietnamese law policy ass extent promote resilient vietnamese mekong delta vmd while various barrier found current legal framework policy impede resilience latest national plan demonstrates great improvement facilitating resilience participatory coordinated manner
4,The Role of Nature-Based Solutions in Supporting Social-Ecological Resilience for Climate Change Adaptation,WOS:000869731800006,social ecological system underpinning nature based solution nb must resilient changing condition nb contribute long term develop two part conceptual framework linking social ecological resilience outcome nb part one determines potential nb support resilience based assessing whether nb affect key mechanism known enable resilience example include social ecological diversity connectivity inclusive decision making part two includes outcome building social ecological resilience sustain known nature contribution ncas apply framework global dataset nb forest find evidence nb may supporting resilience influencing many enabling mechanism nb also deliver many ncas flood drought mitigation however le evidence mechanism ncas critical resilience long term uncertainty present future question better understand nb continue support social ecological system changing world
5,"A multiscale analysis of social-ecological system robustness and vulnerability in Cornwall, UK",WOS:000488930500002,understanding social ecological system s feedback interaction crucial improving societal resilience growing environmental challenge social ecological system usually researched one two spatial scale local placed based empirical study system scale modelling limited effort date exploring merit combining two analytical approach scale here take multiscale interdisciplinary approach elucidate social dynamic underpinning cross sectoral feedback unintended consequence decision making affect social ecological system vulnerability unexpectedly combined empirical place based robustness framework dynamic system level analysis platform analyse characteristic robustness coastal s cornwall uk embedding place based empirical analysis broader institutional framework revealed s feedback maladaptations find decentralisation effort coupled government austerity measure amplify second order reputational risk prompted temporal policy trade offs increased individual community vulnerability reduced social ecological system robustness impeding local identify opportunity ameliorate maladaptations 1 implementing coordination rule guide policymakers instance conflicting coastal management pressure 2 recognising second order risk influence decision making work demonstrates strength combining local regional analysis ass robustness social ecological system exposed environmental change sea level rise our result show analysis multiscale effect policy decision making process second order risk usefully support local planning
6,Ecosystem valuation: Changing discourse in a time of climate change,WOS:000424282600001,alternative ecosystem valuation methodology inform policy choice better reflect local need improve living standard facilitate effective strategy in context south pacific island country reliance marine resource outline urgent need exploring alternative ecosystem valuation methodology objective behind alternative ecosystem valuation methodology enable comprehensive identification elicitation various type ecosystem value demonstrates commonly adopted monetary approach conducting ecosystem valuation impedes exploration strategy based non monetary aspect these include value indicator time labour geographical distance collective community effort along social value e g community incentive protect sustain local ecosystem compare contrast various combination ecosystem valuation method enable social non monetary valuation ecosystem low income setting reflect social norm cultural value system concludes discussion alternative ecosystem valuation methodology enable new pathway towards improvement living standard would particularly suitable low income setting natural resource vulnerable financial resource scarce
7,A systematic regional approach for climate change adaptation to protect biodiversity,WOS:000316129500009,developing appropriate adaptation protect biodiversity requires taking account dynamic agro ecological socio economic a framework approaching problem proposed applied detail part major biodiversity report prepared describes first trial application method it applied across vietnam government interested identifying option detailed data readily available 65 province process involves identifying ecoregions collating information region based current condition trend biodiversity population income agricultural production scenario identified region together governance option educational need key action identified region taking account agro ecological socio economic input data it concluded framework could easily applied country assist development strategic option
8,A trait-based framework for predicting when and where microbial adaptation to climate change will affect ecosystem functioning,WOS:000303377800004,a earth system change response human activity critical objective predict biogeochemical process rate e g nitrification decomposition ecosystem function e g net ecosystem productivity future condition a particular challenge microbial community drive many process capable adapting environmental way alter ecosystem functioning despite evidence microbe adapt temperature precipitation regime redox fluctuation microbial community typically optimally adapted local environment for example temperature optimum growth enzyme activity often greater situ temperature environment here discus fundamental constraint microbial suggest specific environment microbial lack thereof likely alter ecosystem functioning our framework based two principal assumption first fundamental ecological trade offs microbial community trait occur across environmental gradient time space these trade offs result shifting microbial function e g ability take resource low temperature response another trait e g limiting maintenance respiration high temperature second mechanism level microbial community changing environmental parameter function potential rate community composition relative rate environmental together framework provides basis developing testable prediction rate degree microbial alter biogeochemical process aquatic terrestrial ecosystem across planet
9,Joint knowledge production in climate change adaptation networks,WOS:000502823600018,yy changing new environmental condition fundamental importance sustainability requires concerted effort amongst science policy practice produce solution oriented knowledge joint knowledge production coproduction knowledge become increasingly popular term describe process scientist policy maker actor civil society coming together cooperate production dissemination application knowledge solve wicked problem network particularly suited produce knowledge joint fashion however process joint knowledge production jkp network rarely examined in present sketch network landscape ass joint knowledge production support development solution oriented knowledge network conclude process jkp diverse complex highly dependent interest role actor within network to keep process alive signpost form analysis intermediary product along network lifetime positioned mean stocktaking monitoring future
