,title,wos,clean_abstract
0,"Historical environmental changes in the Poyang Lake basin (Yangtze River, China) and impacts on agricultural activities",WOS:000713090900001,human activity important part study regarding historical environmental change china past 2000 year in focused environmental change natural disaster human activity poyang lake basin past 2000 year analyze interaction land use cover change human activity perspective regional sustainable development collected historical record hydrology flood drought river lake poyang lake area established time sequence flood drought lake water level lake area amount farming land population order discus interaction change environment emphasis impact extreme event lake river basin environment change following result obtained first change historical period wide ranging far reaching impact agricultural production especially disaster caused among change poyang lake basin environment including river network system lake water level etc change lake water volume direct evidence obvious phased characteristic second process change lake river network poyang lake basin social economic development accompanied evolution lake increase decrease population scale agricultural production lake environment change direct significant interaction third poyang lake basin environmental change historical period mainly reflected pressure feedback mode population agriculture lake environment
1,"Climate Change Adaptation Indicators to Assess Wastewater Management and Reuse Options in the Mekong Delta, Vietnam",WOS:000315265400001,indicator played critical role increased understanding potential impact in 6 indicator identified can tho city mekong delta vietnam 1 rice production wastewater winter spring crop 2 irrigation water demand satisfied treated wastewater 3 nutrient demand satisfied treated wastewater 4 remaining flow downstream can tho hau river 5 environmental benefit 6 total investment cost wastewater treatment these index selected ass various option strategy wastewater management reuse can tho city mean improve city resilience from environmental perspective show benefit can tho city set strategy treat reuse wastewater catfish farming priority among four assessed scenario different impact factor it concluded assessed indicator define whether policy measure implemented whether vulnerability reduced effective action
2,Adaptation to climate change induced water stress in major glacierized mountain regions,WOS:000693304300001,mountain critical source water cryospheric hydrological change combination socio economic development threatening downstream water security triggering need effective response here present global systematic 83 peer reviewed article ass different water related stressor response manage water stress major glaciated mountain region globally agriculture 42 tourism 12 hydropower 8 health safety 4 among main sector affected hydrological cryospheric change a broad set measure already implemented world mountain region find globally commonly used practice correspond improvement water storage infrastructure 13 green infrastructure 9 5 agricultural practice 17 water governance policy 21 disaster risk reduction 9 5 economic diversification 10 successful implementation measure limited reduced stakeholder capacity collaboration financial resource policy development to overcome limitation funding development programme mountain trust building measure shared stakeholder activity need strengthened local awareness raising adverse effect potentially positive implication specific measure help support successful
3,The costs of adaptation to climate change for water infrastructure in OECD countries,WOS:000289914900006,there concern may greatly increase cost providing water infrastructure rich country estimate available cannot compared across country develops applies top approach estimate cost adapting consistent basis different scenario analysis separate cost maintaining service standard baseline projection demand b cost change water use infrastructure consequence change pattern engineering estimate focus direct capital operating cost without relying upon economic incentive affect pattern water use on assumption cost 1 2 baseline cost oecd country main element extra cost water resource meet higher level municipal water demand there large difference cost across country region adopting economic approach water levy used cap total water abstraction lead large reduction burden generates saving 6 12 billion per year different scenario
4,Drivers of Groundwater Change in China and Future Projections,WOS:000867057900001,observation worldwide shown recent decade groundwater depletion intensified notably many region understanding interacting driver groundwater enables better human adaptation socioeconomic development here use structural equation model quantify contribution natural human induced process groundwater china using terrestrial water storage observed grace combination socioecological related data provincial scale result reveal influence groundwater indirect impact agriculture water consumption larger direct replenishment socioeconomic development contributes order magnitude direct replenishment variability groundwater in general forest play important role reserving groundwater provincial scale based future projection shared socioeconomic pathway projected region china experience greater groundwater depletion future variance among region become larger
5,An ecohydrological adaptive approach to a salt lake in the semiarid grasslands of Argentina: future management perspectives,WOS:000333525400010,past extreme hydrological event future scenario approach lake management studied argentinean pampa anthropogenic impact water body create enormous challenge water management strategy needed urgently deal uncertainty originated inland coastal basin only study addressed practical strategy mitigate global impact lake practically none south america purpose work discus management option seek better adaptive alternative nature reserve lake chasic propose future management experiment action regional level ecohydrological approach likely increase ecological resilience lake dampen driven hydrological variation reduce eutrophication problem future project include wetland creation fish management water quality control engineering work study education program ecohydrology integrative natural science considered water management strategy build ecological resilience water body building social ecological resilience also crucial stability coupled human ecological system integration natural social science sustainability approach represents robust strategy adapting
6,Willingness to pay for improving water supply continuity in case of climatic extreme natural events: an empirical approach for Chile,WOS:000894245600001,in single bounded dichotomous contingent valuation design employed examine customer willingness pay wtp water company initiative increase drinking water service autonomy extreme climatic event metropolitan region chile 2020 considering country paradigmatic case almost full access drinking water service urban area one first attempt measure customer wtp initiative increase drinking water service autonomy natural extreme event occur finding indicate average wtp clp 1 371 usd 1 81 equivalent 16 72 average water bill per month also found significant difference wtp among water supplier although sociodemographic predictor relevant result regarding wtp determinant also suggest political attitude especially important revealing polarized preference water supplier need
7,Hydrological implications of large-scale afforestation in tropical biomes for climate change mitigation,WOS:000816301400002,rising interest large scale afforestation reforestation strategy mitigation recently motivated effort aiming identification area suitable plantation tree an often overlooked aspect agroforestry project carbon sequestration impact water resource it often unclear extent establishment forest vegetation would limited water availability whether would engender competition local water us induce water scarcity here use global water model hydrologic constraint impact afforestation tropical biome find 36 total suitable available afforestation area area rain alone meet 40 total plant water requirement planting tree substantially increase water scarcity possible dispossession green water grab especially dryland region africa oceania moreover combination tree restoration irrigation expansion rainfed agricultural area expected exacerbate water scarcity half global suitable area tree restoration experiencing water scarcity least 7 month per year thus unavailability water overall limit strategy part theme issue ecological complexity biosphere next 30 year
8,Does Future Climate Bring Greater Streamflow Simulated by the HSPF Model to South Korea?,WOS:000556513700001,evaluating impact water resource necessary improving water resource management measure watershed level evaluates impact streamflow south korea using downscaled information based global model gcm hydrological simulation program fortran model representative concentration pathway rcp scenario 4 5 8 5 w 2 employed during distant future 2071 2099 flow increased 15 11 24 40 rcp scenario 4 5 8 5 w 2 respectively flow highly dependent precipitation evapotranspiration both precipitation evapotranspiration increased relative precipitation greater relative evapotranspiration for reason flow would show significant increase additionally rcp 8 5 w 2 variability flow according gcm also increased variability precipitation increased moreover rcp 8 5 w 2 summer autumn flow increased significantly winter flow decreased scenario variability autumn winter great occurrence extreme flow could intensify these projection indicated possibility future flooding drought summer winter regionally flow expected show significant increase southeastern region finding presented south korea could used primary data establishing national measure
9,From headwater tributaries to international river: Observing and adapting to climate variability and change in the Nile basin,WOS:000229514100004,egypt almost totally dependent upon water originates upstream headwater nile humid ethiopian east african highland analysis rainfall river flow record 20th century demonstrates high level interannual interdecadal variability experienced locally regionally headwater region nile internationally effect downstream nile flow sudan egypt example variability presented area basin exerts strong influence society ethiopian highland link food security lake victoria management non stationary lake level egypt exposure interdecadal variability nile flow these example reveal adaptation across various scale individual institution acting alongside social economic consideration water resource management downstream riparian egypt involved institutional level reactive adaptation prolonged period low high nile flow observed response include establishment robust contingency planning early warning system alongside strategic assessment water use planning response low flow 1980s in 1990s high flow enabled egypt pursue opportunistic policy expand irrigation these policy embedded wider sociopolitical economic consideration increase egypt exposure sensitivity driven fluctuation nile flow analysis projection region show clear indication nile flow affected uncertainty future rainfall pattern basin in many instance appropriate entry point coping variability play certainty looming national water scarcity egypt due rapid population growth possible exacerbation water demand upstream riparians
