,title,wos,clean_abstract
0,Adaptation to climate change and resettlement in Rwanda,WOS:000349463000014,during last ten year emerged prominent new paradigm environmental politics developing country general africa particular yet new paradigm effect unproblematic empirical rwanda presented indicates analysis forced resettlement farmer considered innovative action among effort argues concept travelling idea constantly translated used politically frame environmental developmental intervention concrete place heavily impact everyday life rural dweller drawing actor network theory concept translation provide alternative view providing critical assessment linkage global governance concrete local measure revealing always positive effect people livelihood
1,Caribbean beach changes and climate change adaptation,WOS:000265969000006,beach monitoring data presented show average beach erosion trend 0 5 yr 1 eight caribbean island period 1985 2000 elevated rate island impacted higher number hurricane data based 5 15 year continuous monitoring conducted three month interval 113 beach 200 profile site eight island using standard methodology cause erosion discussed include anthropogenic factor variability projected based intergovernmental panel projection caribbean region likely increase anthropogenic stress coastal development likely beach erosion trend continue increase nonexclusive approach help beach adapt include structural planning ecological measure two case study illustrating measure discussed one focus coastal planning measure anguilla nevis second focus ecological measure specifically rehabilitation coastal forest puerto rico these case study reached stage effectiveness evaluated however preliminary outcome show community based measure require careful planning entire community involved participatory manner sufficient time allocated awareness raising information sharing discussion
2,Planning for adaptation to climate change: exploring the climate science-to-practice disconnect,WOS:000458902200007,available science increased significantly recent year yet effective transfer planning practice particularly city global south still limited explores science planning practice disconnect context southeast asian city generally manila philippine specifically pose two simple important question 1 information planning practitioner currently use develop adaptive urban response 2 additional knowledge resource planning practitioner need effectively plan future survey interview data collected across philippine suggest planning professional perceive access sharing information critical issue moreover planning professional contend challenge financial technical staff resource perennial challenge environmental management southeast asia persist despite significant new funding specifically earmarked science practice disconnect however viewed information allocation deficit incomplete decentralization haphazard urbanization privatization planning thwart attempt translate science planning practice globalizing city a argue planning requires better information it requires tackling fundamental contradiction planning complex globalizing city
3,Assessment of Climate-Resilient City Pilots in China,WOS:000659529400006,in early 2017 china officially implemented pilot program construction resilient city 28 region pilot taken series initiative adapt based practice worldwide construct evaluation indicator system resilient city six primary indicator 15 21 secondary indicator ass progress pilot program comprehensive manner show consciousness strengthened adaptive capacity improved monitoring capacity basic adaptive capacity enhanced meanwhile pilot city carried unique system mechanism innovation international cooperation exchange activity progress uneven still room improvement overall adaptive capacity it recommended system evaluating progress resilient city pilot established soon possible action highlight city pilot strengthened raise political status pilot area strengthen consciousness
4,"Level of preparedness of the residential building industry in Australia to climate change adaptation: a case of residential building companies in Brisbane, Queensland",WOS:000803904000001,consequence profound residential building industry unless appropriate strategy implemented increase exponentially consequence increased repair cost reduced building designed built adaptive risk investigates preparedness australian residential building sector adapt risk view informing next national construction code 2022 present include provision twelve semi structured interview conducted construction manager residential building company brisbane queensland understand level preparedness adapt risk three aspect preparedness investigated participant awareness risk company capacity include information planning action taken address risk participant also asked policy thought path towards increased preparedness residential construction industry risk might involve qualitative analysis interview data undertaken using nvivo software illustrative example direct quote data included result result indicate low level preparedness residential building industry adapt risk level awareness managing consequence risk analytical capacity action taken address found low legislating practice increasing awareness residential constructor recommendation enhance preparedness residential construction industry adapt risk
5,Mapping the evolution and current trends in climate change adaptation science,WOS:000663363200009,increased number significance since 1970s yet volume information difficult manage given vast scope spread across journal institution discipline theme while increasing number researcher used systematic literature review analyse particular theme within rapidly growing field still missing overall analysis current state science literature evolution fill gap providing multifaceted bibliometric science literature focused human dimension constructed across time discipline social relationship geography our novel spanning 1978 mid 2020 identifies underpinning foundation literature leading author country organisation well dominant theme priority explores changed time our result show annual average increase 28 5 publication 26 000 author publishing topic increasing diversity publishing source priority topic theme dynamic time core concept vulnerability resilience adaptive capacity sector water agriculture remained relatively stable key challenge going forward consolidate vast endeavour coherent theory turn better guide science support policy practice science
6,Development and climate change adaptation funding: coordination and integration,WOS:000292119900003,within decade ten billion possibly hundred billion dollar needed developing country in recent international negotiation u 100 billion per year 2020 pledged developed country mitigation even pledge realized clear generate sufficient fund address need developing country a majority identified need could considered funding basic development in addition large share current development assistance spent sensitive project with potential funding fall short needed development funding continue funding many sensitive activity coordination two funding stream may enable effective support sustainable development preliminary step facilitate coordination part cancun agreement initiative organization
7,"Climate change adaption strategies in urban communities: new evidence from Islamabad, Pakistan",WOS:000918058500014,pakistan urbanizing fastest pace south asia left unplanned reduce adaptive capacity resident rather chaos resident aim answer question urbanites pakistan coping part society required support cope changing to answer question conducted survey structured questionnaire urban resident islamabad explore coping mechanism towards survey collected information demographic social economic physical aspect using hackman treatment effect model sample selection equation conditional adaptation outcome equation main independent variable income age education occupation selection equation based perception individual contains dependent variable change temperature summer winter change rain fall pattern fog hailstorm information received social medium peer group with result 57 55 wald test show overall exists goodness fit 99 percent confidence level value rho heckman model 0 40 implies heckman model provides consistent efficient estimate result suggesting increasing age enhances likelihood adaptation positive significant coefficient age implies age probability adapt positive significant coefficient income education occupation implies urbanites higher probability adapt perception essential foundation difference perception transferred adapted strategy household experience greater variation annual mean temperature likely adopt strategy cope essentially poverty encompasses majority characteristic reduce respondent capacity increase susceptibility major contextual disparity discovered across union council form financial personal social physical natural capital family therefore obligation government offer greater support individual le affluent term asset for city official must offer subsidy scheme le privileged marginalized people urban dweller enhance adaptive capacity
8,The implications of climate change for emergency planning,WOS:000892528000001,heatwaves drought wildfire 2022 raised question prepared uk ex treme event might become frequent future review im plication current emergency planning emergency planning using uk example there seven key implication current operational emergency planning risk assessment need consider broader range event changing likelihood long term perspective necessary response capability may need enhanced type event become le frequent eliminated training exercise need consider novel event public engagement messaging need revised reflect increased severity event improving resilience necessary reduce need emergency response many organisation include emergency planning part toolkit however relying current enhanced emergency planning procedure unlikely sufficient changing improved silience sector reduce need emergency planning response feasible improve resilience everywhere focus emergency planning therefore likely evolve reflect diverging impact community achieving balance measure increase resilience measure manage event requires dis cussion appropriate standard resilience definition emergency improving co ordination emergency planning essential reduce current future risk
9,PUBLIC AWARENESS AND PERCEPTIONS OF CLIMATE CHANGE: DIFFERENCES IN CONCERN ABOUT CLIMATE CHANGE IN THE WEST MEDITERRANEAN REGION OF TURKEY,WOS:000441908200022,aimed determining perception awareness level three city center located west mediterranean region turkey identified difference public perception knowledge regional utilized questionnaire method obtain data result found approximately half participant inadequate knowledge in particular knowledge level regarding comparatively low woman concerned changed compared men additionally primary high school graduate married individual also concerned age income determining variable there significant difference term gender age income educational status apart marital status whether achieved there varying level awareness among public regarding thus especially important organize outreach program supported medium increase knowledge level institution need improve ability promote public awareness knowledge order reach larger proportion public
