,title,wos,clean_abstract
0,Biochar as a global change adaptation: predicting biochar impacts on crop productivity and soil quality for a tropical soil with the Environmental Policy Integrated Climate (EPIC) model,WOS:000363247700010,environmental policy integrated epic model newly developed biochar algorithm used determine impact biochar amendment corn zea may l yield soil cation exchange capacity cec ph bulk density d b soil organic carbon soc dynamic objective 1 determine biochar impact crop yield soil property tropical soil 2 evaluate biochar potential tool epic validated using result 4 yr experiment performed amazonian oxisol amended biochar rate 0 8 20 mg ha 1 simulated yield corn biochar amended soil significantly greater control yield p 0 05 simulated soil ph increased original 3 9 4 19 cec increased 9 76 11 5 cmol
1,Predicting the response of a potato-grain production system to climate change for a humid continental climate using DSSAT,WOS:000682515100014,present challenge opportunity crop production evaluated vulnerability potato solanum tuberosum l barley hordeum vulgare l 2050 2079 maine u s a potential changing variety planting date strategy dssat model v4 7 calibrated evaluated contrasting variety potato atlantic mid season variety russet burbank late season variety barley robust 6 row feed variety newdale 2 row malting variety using 99 field experiment conducted maine model accurately simulated observed final yield variety modeling efficiency ef ranging 0 60 0 84 coefficient determination r 2 0 98 simulation compared crop yield across multiple planting date one baseline period 1989 2018 four future scenario two emission scenario rcp 6 0 8 5 without elevated co2 in absence elevated co2 yield potato variety atlantic barley variety declined 6 27 elevated temperature precipitation increased 5 potato variety russet burbank however future condition elevated co2 yield potato barley variety increased unchanged optimal planting date variety consistent across scenario these result suggest may favor longer season variety russet burbank adjusting planting date may effective strategy region elevated co2 boosted crop growth development across variety humid continental time period studied model used address possible effect crop quality loss due plant disease pest
2,How can data mining help us to predict the influence of climate change on Mediterranean agriculture?,WOS:000791483400007,proposed work part moroccan national project green morocco aim develop agricultural sector prevent famine support economic development country objective propose new method yield estimation crop forecast pre harvest yield new methodology developed introducing unsupervised learning data mining algorithm method used predicting yield using agro climatic data analysis prediction our approach based three model first propose use based prediction classification given region analysed change affected second using rule look climatic rule crop thirdly put place predictive model later enable solution future finally also introducing new dimensional reduction feature
3,Weather effects on maize yields in northern China,WOS:000339514800001,in present effect weather maize yield northern china examined using data 10 district inner mongolia two shaanxi province a regression model flexible functional form specified basis agronomic consideration explanatory variable included model seasonal growing degree day precipitation technological e g adoption new crop variety improved equipment better management etc dummy variable account regional fixed effect result indicated fractional polynomial model growing degree day could explain variability maize yield better linear quadratic model growing degree day precipitation july august september technological change important determinant maize yield result could used predict potential maize yield future scenario construct financial weather product policy maker incentivize technological change construction infrastructure e g irrigation work facilitate agricultural sector
4,"NEW GOVERNANCE ARRANGEMENTS AT THE INTERSECTION OF CLIMATE CHANGE AND FOREST POLICY: INSTITUTIONAL, POLITICAL AND REGULATORY DIMENSIONS",WOS:000301715600003,investigates emerging governance arrangement intersection forest management policy author deploy symposium three dimensional framework describe evaluate development within two distinct policy sector forestry mitigation several level governance bi national national sub national explore nature operation emerging governance arrangement assessing measuring within arrangement time drawing four contemporary case study u new zealand british columbia alaska author discern little evidence generalized linear trend government governance instead conclude across institutional political regulatory dimension governance variegated diverse picture emerges their analysis also lends support trubek trubek 2007 hypothesis emerging governance arrangement typically interact extant one modality rivalry complementarity transformation
5,The impact of climate change on the yield of cereal crops in the North- West Region of Tunisia (Beja),WOS:000371752900005,aim analyze impact yield grain farming beja region located thein northwestern tunisia analysis period 1990 2013 period yield explanatory variable climatic performance climatic variable rainfall precipitation temperature crop acreage technical progress to therefore multiple regression model estimated three cereal crop durum wheat soft wheat barley area investigation beja estimate semi logarithmic model showed yield performance depends differs response varying different variable crop acreage area technical progress moreover forecast projected effect effect cereal crop made using hadcm3 scenario showed impact pronounced heavier long term run target area to reduce negative impact cereal sector measure must taken stimulating encouragement regarding identification new agricultural technology package adapted
6,"Fire on the Mountain: The Ideal Free Distribution and Early Hunter-gatherer Demography in the Tennessee River Drainage, USA",WOS:000543646000001,colonisation north america subsequent major focus american southeast here used ideal free distribution behavioural ecology projection fossil pollen generate prediction landscape use tested prediction distribution previously recorded projectile point paleoindian database america archaeological site digital index north american archaeology tennessee river drainage appearance clovis site terminal pleistocene though late holocene similar 13 250 3 000 cal bp found distribution point site initially skewed towards lower elevation spread higher elevation course younger dryas middle holocene consistent prediction ideal free distribution however middle holocene site clustered consistent shift ideal free distribution allee effect likely driven broader distribution oak hickory forest finally distribution site middle holocene dispersed consistent shift ideal despotic distribution
7,Agricultural Production Optimization and Marginal Product Response to Climate Change,WOS:000859375700001,introduces non parametric approach estimate marginal product agricultural input agricultural land labor machinery fertilizer pesticide jiangsu province china to effect marginal product used fixed effect regression model result show upward trend inefficiency jiangsu agricultural production 2001 2018 marginal product agricultural land labor machinery chemical fertilizer pesticide 1 54 thousand usd per hectare 0 32 thousand usd per person 0 31 thousand usd per kwh 21 63 thousand usd per ton 0 88 usd per ton respectively refers mainly temperature precipitation analyzed effect marginal product temperature statistically significant positive effect marginal product fertilizer machinery whereas precipitation harm marginal product land two input e land fertilizer critical driving force agricultural production recommends government action improve agricultural efficiency ensure
8,Rice yield response forecasting tool (YIELDCAST) for supporting climate change adaptation decision in Sahel,WOS:000539092600018,rice yield response forecast yieldcast useful decision support tool sahel crop purely rainfed stressor sensitive aim construct upland rice yield response forecasting algebraic formulation code referred yieldcast using gene expression programming gep based observed rainfall temperature data 1979 2011 forcing global model gcm downscaled output co2 emission scenario sr a1b a2 b1 2012 2100 bobo dioulasso sahelian region statistically gep capable tool downscale variable region r 0 746 0 949 construct reliable rice yieldcast tool r 0 930 mse 0 037 ton ha mae 0 155 ton ha rse 0 137 ton ha yield forecasted 2012 2100 showed noticeable statistically significant difference scenario however fluctuating substantial increase average 1 60 ton ha suggesting increase observed temperature decrease rain either reduced hindered yield largely increase sahel with yieldcast tool support decision sahel still trap broad array strategy trial error le specific costly model help anticipate decision support farm water management shift suitable planting period use improved drought resistant short duration variety adapted local weather pattern
9,Climatic adaptation and ecological descriptors of 42 Mexican maize races,WOS:000257974100028,to better understand range maize zea may l landraces climatic interval 42 mexican maize race determined a database 4161 maize accession used characterize altitudinal climatic condition 42 maize race grow yielding ecological descriptor race using geographical coordinate collection site accession climatic condition characterized using geographic information system idrisi national environmental information system analysis variance cluster analysis racial ecological descriptor performed determine possible environmental grouping race found high level variation among within mexican maize race ecological descriptor general overall climatic range maize 0 2900 altitude 11 3 26 6 degree
10,Climate Change Impacts Can Be Differentially Perceived Across Time Scales: A Study Among the Tuareg of the Algerian Sahara,WOS:000888181400001,a indigenous community algeria broader sahel tuareg hold unique ecological knowledge might contribute broader model place based impact between january april 2019 carried semi structured interview n 23 focus group discussion n 3 five village province illizi algeria document local tuareg community timeline ecological calendar instrument used understand place based report impact livelihood tuareg illizi finely tuned variability reflected change reported cadence event ecological calendar marked cyclical climatic religious event participant reported rain temperature irregularity severe drought event impacted pastoral semi pastoral livelihood these report aligned scientifically measured observation prediction paradoxically although participant recall detail climatic disaster happened region last century tuareg explicitly report decadal trend frequency extreme event differential perception impact across scale important implication undertaking measure
