,title,wos,clean_abstract
0,Towards a diagnostic approach to climate adaptation for fisheries,WOS:000328622900006,a diagnostic approach fishery proposed define potential pathway well managed fishery traditional vulnerability risk assessment tend focus biophysical threat opportunity thereby need done adapt our diagnostic approach move analysis focus process development adaptive capacity structured achieve desired outcome using well grounded framework diagnostic approach move system description characterization challenge opportunity two stage analysis validation definition embedding option pathway framework include contextually relevant variable accommodate evaluation outcome comparison across scale context such approach serve basis enabling stakeholder identify challenge opportunity explore prioritize option development implementation legitimate pathway
1,Climate change and water resources in the Lower Mekong River Basin: putting adaptation into the context,WOS:000208392600001,become one focal point current development discussion summarises finding multidisciplinary project looking impact mekong river basin southeast asia highlight central role hydrological cycle mediating impact ecosystem society finding indicate studied isolation several factor affecting hydrological cycle in mekong important factor going hydropower development likely induce change least radical shorter timescales concludes broaden view consider environmental change likely occur due different factor various spatial temporal scale it also important recognise dynamic development orientated process consider also broader socio political context to enable propose area based approach used actively complement dominant sector based approach
2,Climate Change Adaptation Strategies for Hydropower Development in Sondu Miriu Basin,WOS:000913648700001,hydropower sustainable environmentally friendly source energy worldwide driven streamflow vulnerable land use hydropower production two existing run river hydropower project sondu miriu river vulnerable rainfall variability requires strategy building resilience local community objective identify appropriate sustainable strategy integrating hydropower development within sondu miriu river basin methodology involved existing strategy identify appropriate strategy integrating hydropower development within sondu miriu river basin result indicate clear strategy implemented within basin a framework needed implement appropriate strategy within basin act 2016 created linkage existing policy effective support integration hydropower development sondu miriu river basin strengthening community resilience impact one benefit derived hydropower project supporting appropriate strategy
3,Freshwater management and climate change adaptation: Experiences from the Great Ruaha River catchment in Tanzania,WOS:000207915500004,anthropogenic becoming vital freshwater ecosystem resource management purposeful unintentional present lesson assessment autonomous great ruaha river catchment tanzania following wwf intervention project designed address challenge resulting natural resource use existing level variability changing water resource management applied participatory method open ended questionnaire collect data found key benefit including reduced vulnerability drought strengthened local water user association regional institution a result project intervention 2003 2009 rural livelihood became profitable water sustainable local livelihood strategy diversified regional ecosystem improved result restoring river flow river conservation riparian vegetation halting tree felling charcoal production a result change community ecosystem great ruaha river catchment resilient emerging impact yet need physical intervention institutional reform identified concludes strengthening local institution capacity building fundamental sustainable freshwater management
4,Mainstreaming ecosystem-based climate change adaptation into integrated water resources management in the Mekong region,WOS:000418588400005,efficient equitable transboundary management water resource mekong river basin mrb challenged ongoing accelerating alteration river hydrology land use water quality uncertainty associated future impact integrated water resource management iwrm institution mechanism offer good entry point uptake implementation measure provides overview iwrm approach mrb ongoing process well opportunity mainstream existing basin strategy water management instrument clearly show approach taken mekong river commission greater mekong subregional economic cooperation program association southeast asian nation respect water resource management largely complementary synergy could increased incorporate existing scheme ecosystem based eba great potential region economy still largely based use natural resource despite acknowledgment inclusion eba measure sustainable land water management tool still relatively new mrb context argue mainstreaming eba measure iwrm guided basin development planning offer regret flexible solution opportunity allows action despite considerable uncertainty decision maker face
5,Dam reoperation in an era of climate change,WOS:000288566900011,predicted affect future supply demand water resource current water management practice may adequately cope impact reliability water supply flood risk health agriculture energy generation aquatic ecosystem water manager adapt variability structural increasing size number dam building desalination plant transferring water catchment however broader set alternative multiple beneficial outcome society environment explored discus modifying dam operation dam reoperation assist help restore ecosystem main operating purpose dam e g flood management hydropower water supply influence dam reoperation strategy reoperation may require integration across sector involve multiple dam enhancing benefit water supply hydropower simultaneously achieving ecosystem restoration provide example lesson learned extreme scenario e g flood drought operational flexibility demonstrated contrast structural strategy e g building new dam resulting detrimental environmental outcome dam reoperation maximise benefit ecosystem
6,"Participatory river basin management in the Sao Joao River, Brazil: A basis for climate change adaptation?",WOS:000207915500008,describes empirical case enhanced water management sao joao river basin southeast coast brazil 1999 2008 autonomous measure applied assessed derive lesson effective in response severe eutrophication coastal lake effective local multi stakeholder institution established auspex consorcio intermunicipal lagos sao joao 1999 improve basin management having significantly reduced pollution problem environmental challenge addressed in managing environmental problem multiple cause effect engaging multiple stakeholder communicating need environmental management local institution established type capacity needed factor contributing strengthening adaptive capacity include engagement local non governmental organization company municipal government leadership development collective identity enabling national state water law ability raise fund implementation iterative adaptive management approach environmental management
7,What is the role of green stormwater infrastructure in managing extreme precipitation events?,WOS:000687557100001,green stormwater infrastructure gsi increasingly used comply stormwater management requirement clean water act growing interest leveraging gsi part strategy success contributing goal depends type gsi used sized here gsi design storm requirement seven urban resilience extreme sustainability network urex srn city united state find gsi city designed smaller common precipitation event e g 1 year event considered current water quality regulation gsi several urex city primarily focused flood control require design much larger storm e g 100 year event in order gsi contribute critical ensure design guideline align goal
8,Identifying needs and enhancing learning about climate change adaptation for water professionals at the post-graduate level,WOS:000370623300004,using participatory learning approach report delivery evaluation risk assessment tool help manage water risk within agricultural sector post graduate water professional student range country developed emerging economy involved using tool our approach included participative learning tool group discussion software risk matrix material developed met need student allowing student incorporate learning adapt package material use home country analysis evaluation show tool material particularly useful emphasizes need sound learning material tool funding deliver training policy support accelerate education adoption authentic practice expected benefit water professional translated improved socioeconomic environmental outcome adopted
9,Multi-level learning in the governance of adaptation to climate change: the case of Bolivia's water sector,WOS:000547872400001,effort bolivia water sector adapt include mainstreaming water policy instrument broad capacity building process supported fund international cooperation these sector wide experience country present important learning challenge across different governance level analyzes multi level learning governance taking place water sector bolivia focusing change cognitive normative relational domain learning analysis guided three question which institutional arrangement enable multi level learning governance bolivia water sector ii what cognitive normative relational dimension learning arrangement iii what implication multi level learning shaping desired outcome governance case contributes understanding multi level learning process governance including role national international policy instrument in addition provides methodological insight assessing multi level learning
10,Adaptation to climate change: professional networks and reinforcing institutional environments,WOS:000352201700008,study process changing water supply wastewater sector five norwegian municipality our case illustrates combination characteristic policy issue institutional characteristic related vertical organization water sector norway characteristic professional network local national level governance seem conducive problem awareness proactive approach problem solving our finding contradict general picture drawn literature concluding effort mainly reactive internally related sector identify important mechanism related production policy solution governance network mediating knowledge different institutional level by observation contribute debate working governance network particular knowledge factor conducive effective network governance
11,Multi-criteria decision analysis in adaptation decision-making: a flood case study in Finland,WOS:000327501900004,decision making purpose typically involves multiple stakeholder region sector well multiple objective related use resource perceived benefit standard cost benefit analysis argued take account easily monetised effect multi criterion decision analysis mcda embedded participatory process therefore play important role defining decision context exploring stakeholder preference in case flood protection kokemaki river running city pori west finland conducted realised mcda workshop involving key stakeholder region analysis produced robust ranking considered flood protection alternative according stakeholder approach useful exploratory way gaining deeper shared understanding flood protection it shown mcda well suited decision making enhanced extreme event
12,Integration of environmental flow assessment and freshwater conservation planning: a new era in catchment management,WOS:000288566900008,integrated water resource management offer ideal platform addressing goal freshwater conservation environmental flow assessment systematic conservation planning evolved separately respective aquatic terrestrial realm central freshwater conservation inform integrated water resource management integrating two approach mutually beneficial environmental flow assessment considers dynamic flow regime measuring social economic ecological cost development scenario conservation planning systematically produce different conservation scenario used assessing cost integration also present opportunity examine impact conservation freshwater ecosystem progress environmental flow assessment freshwater conservation planning exploring mutual benefit integration potential way achieved integration accomplished using freshwater conservation planning output develop conservation scenario assessment different scenario assessing extent scenario achieves conservation target new tool maximise complementarity achieving conservation flow target simultaneously also developed
13,"Lessons from adaptation to sustain freshwater environments in the Murray-Darling Basin, Australia",WOS:000323169400007,governance murray darling basin basin frequently lauded example river manager globally freshwater environment basin particularly vulnerable water scarcity in governmental response assessed draw global lesson river a range measure freshwater ecosystem conservation basin outlined namely higher long term allocation water environment reviewing water allocation cyclical basis allocating equal greater share available water environment dry year environmental work measure use le water conserve wetland example poor translation science policy adequately consider risk cost benefit intervention explored policy basin illustrates risk heavy reliance infrastructure high cost trade offs environmental measure versus socio economic political concern dependence measure lesson include need rigorous evaluation risk cost benefit minimize perverse outcome adequate incentive penalty implementation policy across governance scale it concluded rather focus intervention environmental flow better practice requires deployment suite different complementary measure spread risk maximizes resilience variability
14,Measuring water security: A vital step for climate change adaptation,WOS:000530034100056,water intricately linked water primary medium impact felt securing water sector enhancing water security therefore imperative adaptive response a precursor improving water security first establish mechanism measure only incremental progressive action evaluated developed mechanism form water security assessment framework using indictor based methodology framework developed city scale analysis analysis scale useful operationalizing water security enhancement framework three layered structure comprising five dimension broad element water security twelve indicator area interest within dimension set potential variable used quantify indicator framework developed foster practical intervention water security enhancement comparative tool benchmarking hence dimension indicator framework fixed choice variable city depending upon context aspect framework therefore meant help city introspect internally move water security ladder framework culminates water security index wsi measured scale one five scale linear hierarchical grade value framework successfully used ass water security situation bangkok also make case scaling intervention major city thailand help implement thailand key initiative nationally determined contribution national master plan
15,European Research Programme on Climate Change and Natural Hazards Developments in the field of droughts,WOS:000284747900006,activity closely linked development related european union policy underlined white going discussion integration mitigation measure water framework directive river basin management planning recall drought policy framework provides example related project it concludes highlighting need stronger science policy interface
16,"A climate-informed, ecosystem approach to fisheries management",WOS:000356740100022,outline benefit using framework ecosystem approach fishery management eafm dealing inevitable yet unclear impact ocean acidification coastal fishery with focus asia pacific region summarizes projected biological socio economic effect increased emission carbon dioxide co2 coastal fishery illustrates important dimension ocean acidification integrated step involved eafm planning process activity required harness full potential eafm ocean acidification also described including provision necessary expertise inform stakeholder risk fish habitat fish stock catch due promotion trans disciplinary collaboration facilitating participation key stakeholder monitoring wider fishery system impact enhancing resource capacity implement eafm by channeling resource available asia pacific region adapt eafm developing country build resilience ecological fishery effect also help address habitat degradation overfishing presently reducing productivity coastal fishery
17,Revisiting the 1960 Indus Waters Treaty,WOS:000317307000009,analyzes strength weakness indus water treaty iwt light un watercourse convention iwt large extent still relevant must incorporate contemporary environmental standard social reality impacting water resource proposal improving iwt include incorporation provision related joint initiative optimal use available resource mutually negotiated trade offs joint strategy consideration environmental flow need joint water development energy generation
18,Integrated water resources management in cities in the world: Global solutions,WOS:000853370100003,population growth urbanisation biodiversity loss energy use water security ageing frastructures water supply treatment require thorough understanding option available moving towards sustainable city present provides analysis transformation pattern regarding integrated water resource management iwrm city across globe evaluate iwrm 125 city 48 mostly quantitative indicator collected city performing cluster analysis 6000 indicator score following city blueprint approach distinguish five cluster city show pattern problem shifting e shifting largely preventable water resource problem often following sequence drinking water insecurity pollution caused inadequate wastewater treatment inadequate solid waste man agement inaction resource depletion a city address solve problem classified water wise based cluster analysis seven principle defined enable urban area become water wise because water take central position united nation sus tainable development goal sdgs linked directly indirectly nearly sdgs success iwrm important enabler sdgs
19,Resurrection ecology in Artemia,WOS:000419064100007,resurrection ecology re powerful approach address wide range question ecology evolution approach rest using appropriate model system known available in show artemia multiple attractive feature short generation time cyst bank collection well documented phylogeography ecology good re model show detail case cyst recovered sediment document history dynamic biological invasion finally discus precise example many re possibility model system pollution parasite invader evolution reproductive system
20,Towards climate resilient municipal water supply in Bangkok: A collaborative risk informed analysis,WOS:000819932300003,typical top approach water sector rely model inform design in view inherent uncertainty associated model us combined top bottom approach called collaborative risk informed decision analysis crida using case metropolitan waterworks authority bangkok demonstrates application approach includes identifying critical threshold impact system performance b unearthing system vulnerability stress test scenario analysis
21,Enhancing climate adaptation capacity for drinking water treatment facilities,WOS:000383989000003,conventional water treatment process e g coagulation flocculation sedimentation filtration widely used producing drinking water surface water source transient gradual abrupt change source water quality could compromise treatment effectiveness triggered related meteorological event accidental intentional contamination security breach disruption however design principle underpin majority existing conventional treatment system predate consideration considers capacity conventional water treatment system a modeling framework used illustrate mechanism could enable conventional treatment system accommodate water quality impairment treatment system resiliency explored response generic relevant water quality perturbation extreme temperature variation change quantity characteristic solid particle organic constituent promising option include modifying chemical parameter e g type chemical dosage sequence chemical addition mixing intensity duration filter operation microbiological augmentation existing physical chemical treatment system capacity reserve concept provides organizing principle could useful prioritizing strategy major minor treatment infrastructure modification system wide upgrade line storage operational change distribution system use supplemental water source including reclaimed recycled water
22,"Working in Freshwater: The Great Lakes Observing System Contributions to Regional and National Observations, Data Infrastructure, and Decision Support",WOS:000286649500015,laurentian great lake world largest freshwater ecosystem a charge great lake observing system glos regional association help coordinate integrate data information relative need multiple user community decision maker responsibility coastal resource maritime operation human health water security data issue associated adapting weather related hazard outline process glos developed determining regional data information need glos outreach activity inform data management function development decision support tool nearshore network multiple observation platform type conceived implemented finish case approach applied source water protection spill response search rescue st clair river lake st clair detroit river connecting channel link lake huron lake erie
23,Policy entrepreneurs in international river basins-getting climate adaptation on the cross-border water policy agenda,WOS:000432987600005,in look role water policy entrepreneur play promoting stimulating measure international river basin in dutch german case rhine delta explore range strategy policy entrepreneur employ cross border water management effectively anchor embed water policy debate focus local regional scale deltarhine region increased flooding prolonged drought period expected current scenario considerable impact flood protection agricultural activity drinking water ecosystem development analyse impact policy entrepreneur coping challenging cross border setting dealing structural difference national system legal institutional framework it shown whilst european water guideline advocate river basin approach across border guideline yet play catalyst role regarding presence activity policy entrepreneur contribute putting cross border policy agenda finally marked difference presence entrepreneur netherlands observed two important complementary explanation offered relating contextual element power asymmetry dependency well different policy style organisational culture country
24,Hydrology across Disciplines: Organization and Application Experiences of a Public Hydrological Service in Italy,WOS:000776944000001,water fundamental resource human life nature flood management water supply system water protection policy example equally important discipline across whole hydrological cycle present work focus creation sharing hydrological knowledge within public activity regard material method adopted developing supplying hydrological information suitable different stakeholder need throughout different discipline sector environment economy society well analysis aim work better understand market order increase value hydrological data product service reduce potential gap overlapping area method developed based example hydrological service emilia romagna region italy institutional legal territorial framework well agency organization material method instrument activity product result briefly described focusing supporting civil environmental protection water management infrastructure design mitigation measure discus role public administration interdisciplinary activity link general background e g territory society rule organization actor resource tool process result highlighting possible potential starting point future study finally adopts novel linguistic style based informal format order explore set follow hydrological service initiative final aim sparking curiosity building awareness different sector discipline ultimately may benefit presented approach
25,Community-based conservation strategies to end open access: The case of Fish Refuges in Mexico,WOS:000572440200001,secure property right often seen precondition incentive long term sustainable use community dependent natural resource securing formal property right challenging coastal small scale fishery often operate open access condition argue insecure informal right offer one pathway property right regime may also provide greater flexibility developing sustainable fishing practice compatible among policy relevant outcome process establishing short term renewable area based conservation tool fish refuge baja california sur mexico offer opportunity examine community based strategy generate incentive conservation despite lack secure property right using depth qualitative method socioeconomic survey ecological data 2009 2019 studied process engagement among fisher civil society government focused understanding emerging transition scenario open access limited withdrawal property right toward local attaining insecuredefactomanagement exclusion property right longer term vision resource use conservation altogether case illustrates potential limitation fish refuge area based fishery conservation tool
26,Participatory assessment of adaptation strategies to flood risk in the Upper Brahmaputra and Danube river basins,WOS:000298219700022,a methodological proposal aimed improving effectiveness interaction scientific community local actor decision making process water management developed tested two case study europe asia upper danube danube upper brahmaputra brahmaputra river basin general objective case study identifying exploring potential strategy cope flood risk mountain area proposal consists sequence step including participatory local workshop use decision support system ds tool workshop allowed identification four category possible response set nine evaluation criterion three three pillar sustainable development economy society environment they also led ranking broad category response strategy according expectation preference workshop participant aim orienting targeting activity consortium ds tool used facilitate transparent robust management information implementation multi criterion decision analysis communication output outcome implementation proposed method ds tool discussed ass potential support decision making process field cca integrated water resource management iwrm
27,What transition should water serve? The politicization of the ecological transition in the hydroelectric and agricultural industries,WOS:000715081300008,show face river continuity policy aim restore aquatic biodiversity defense hydroelectric agricultural activity involves politicizing role thus actor industry seek le depoliticize water issue reaffirm political dimension providing problematizations framework interpreting ecological emergency based analysis multi scalar political work actor industry using fifty interview gray literature result show politicization issue enables transform framework legitimizing water policy reproduce industrial us watercourse finally result invite u observe ecological transition le homogeneous object opposed principle action competing political us made
28,Hydroeconomic Analysis to Guide Climate Adaptation Plans,WOS:000891736000001,successful need sustain food water energy security face elevated carbon emission hydroeconomic analysis hea offer considerable potential inform plan water important element economic activity contribution identify hea inform plan minimizing economic cost responding induced change water supply it describes hea important researcher implement made significant contribution place informed policy debate it also describes future direction use hea guide
29,Water Storage Capacity versus Water Use Efficiency: Substitutes or Complements?,WOS:000415112100001,investment water use efficiency water storage capacity two common approach tackling water scarcity adapting show always substitute efficiency improvement increase demand storage capacity two scenario 1 increase water demand 2 result optimization water inventory control increase probability storage capacity exhausted identify property water demand productivity two scenario happen illustrate potential complementarity using empirical example california state water project result also applicable choice among infrastructure investment improved consumption efficiency conservation storable resource example energy
30,Optimization of Retention Ponds to Improve the Drainage System Elasticity for Water-Energy Nexus,WOS:000318621800011,purpose investigate optimization retention pond energy production low head hydropower converter towards smart water grid new flood solution flood drainage system infrastructure essential urban area control flood include retention pond used innovative solution adapted change smart water grid produce energy near future improve drainage system elasticity a catchment scale water energy management model used designing solution defining characteristic urban area hydropower converter area based alca cent ntara zone district lisbon specific town zone close tagus river backwater sea tidal influence a solution based catchment area extreme value runoff induced significant change event last year analysed optimized term energy production different characteristic parameter finally result shown discussed reveal suitable solution
31,"Transboundary fisheries, climate change, and the ecosystem approach: taking stock of the international law and policy seascape",WOS:000603995100032,ecosystem approach fishery management conceptual practical framework consistent supportive national regional level implementing ecosystem approach contribute improving ecosystem resilience reducing vulnerability providing planning strategy tool monitor ass impact fishery relying precautionary flexible adaptive approach account uncertainty surprise unpredictability dynamism ecosystem changing in i provide overview key consideration framing mandate capacity regional fishery management organization arrangement implement ecosystem approach context first address extent international law sea particular 1995 united nation fish stock agreement endorses implement ecosystem approach fishery management straddling highly migratory stock it address barrier effective implementation integrated adaptive ecosystem approach fishery transboundary setting including decentralized consensus based nature international law stationary vision ecosystem principle certainty stability analysis expanded focus specific challenge adapting induced change transboundary stock distribution abundance i address preparing planning responsive decision making procedure regulation new fishery jurisdictional challenge enhancing marine resilience revisiting allocation agreement highlighting legal provision policy development may support enhance adaptive capacity transboundary fishery arrangement i conclude despite supportive legal provision practice structural legal political barrier severely hinder pace scope required governance management response induced change transboundary stock
32,Towards a global model for wetlands ecosystem services,WOS:000460234600003,wetland play important role provision important ecosystem service like provision clean water world support biodiversity although sometimes also associated adverse effect wetland however currently grossly underrepresented global environmental model in explore required functionality generic model effect land use change wetland ecosystem service worldwide briefly existing model identify element combined compile generic wetland model proposed global wetland model integrated receive data existing hydrology model wetland delineation based local hydrological topographical condition verified global wetland database conclude integrated approach combining hydrology biogeochemistry vegetation wetland available yet however useful building block exist combined
33,Comparison of open access global climate services for hydrological data,WOS:000581880400001,there high demand openly accessible hydroclimatic data different data source available however discrepancy data confuse user evaluated explained investigates impact indicator ciis developed global user copernicus service c3s comparable openly available global data water found temperature datasets comparable impact thus considered robust important discrepancy arise precipitation indicator of ciis analysed hydrological ciis differ used care these difference probably caused model uncertainty hydrological model hm global model gcm ensemble size model selection a hm ensemble well gcm ensemble combined improved model performance selection criterion used ensure high quality global water service
34,Dynamical Behavior of the Solutions of Coupled Boussinesq-Burgers Equations Occurring at the Seaside Beaches,WOS:000866142200001,since water lie heart sustainable development therefore objective present work derive new variety analytical solution system partial differential equation depicts propagation shallow water wave seaside beach lake 1 1 boussinesq burger system solved using classical lie symmetry analysis optimal subalgebra using direct algorithm using one parameter optimal system one dimensional two dimensional optimal subalgebras generated system get greater variety solution analytic solution different nature reported earlier constructed solution represented graphically show parabolic multisoliton periodic dark bright soliton progressive behavior profile soliton could implication port coastal architecture additionally conserved vector demonstrate system integrable a far author aware conserved vector calculated optimal subalgebra technique employed first time system coastal civil engineer use solution system frame architecture coast
35,Groundwater and human development: synergies and trade-offs within the context of the sustainable development goals,WOS:000415331600018,argues groundwater accounting 98 fresh water earth central human development drawing upon study regional sub regional level explores synergy trade offs groundwater development human development on one hand groundwater exploitation may enhance human development groundwater untapped potential related various aspect human development involves water supply irrigation domestic purpose b hydrological resilience
36,Urban surface water bodies mapping using the automatic k-means based approach and sentinel-2 imagery,WOS:000899518600001,river lake open water body play crucial role environmental development especially urban ecosystem accurate urban surface water body map high resolution important prerequisite better faster decision making urban ecosystem monitoring mitigating effect urban heat island urban present new automatic algorithm urban surface body mapping auwm algorithm tested sentinel 2 data applied globally automatic mapping water body 10 spatial resolution auwm developed based modified normalized difference water index pansharpening technique mndwips k mean clustering algorithm provided three site optimal number class k mean auwm four accuracy assessment result show auwm highly accurate method water body mapping confirmed statistical parameter accuracy kappa precision f1 value 0 997 0 830 0 998 0 998 respectively
37,Multi-dimensional assessment of socioeconomic impacts of hydropower development-A case in the Upper Chuan River,WOS:000357513300015,positive role hydropower adaption well accepted international community highlighted many time understanding impact socioeconomic development remains stage rough estimation qualitative description application multi regional cge model provides effective tool quantitatively assessing socioeconomic impact hydropower development reflecting positive function case upper chuan river detail step model development including impact mechanism analysis regional delimitation macro closure setting shock selection database preparation result show enormous economic benefit hydropower development using various indicator consumption investment gdp employment income indicates hydropower development win win energy development mode help realize integration sustainable development mitigation finally potential improvement model discussed
38,From academic to applied: Operationalising resilience in river systems,WOS:000427102800019,concept resilience acknowledges ability society live develop dynamic environment given recognition need prepare anticipated unanticipated shock application resilience increasing guiding principle public policy program area disaster management urban planning natural resource management river science area adoption resilience increasing leading proposition resilience may become guiding principle river policy program debate role resilience river part scientific method disciplinary disunity way approach resilience application policy program may leave river science policy process propose six element need considered design implementation resilience based river policy program river social ecological system science policy interface principle capacity characteristic resilience cogeneration knowledge adaptive management state science resilience
39,Spatial-Planning-Based Ecosystem Adaptation (SPBEA): A Concept and Modeling of Prone Shoreline Retreat Areas,WOS:000633708700001,ecosystem based impact shoreline retreat promoted international national even local level however among scientist opinion implement spatial planning practice varied science based environmental factor human wellbeing sustainable development strengthened developing spatial planning based ecosystem adaptation spbeas therefore aim ass spbea model developed within area prone shoreline retreat a coastal area sayung subdistrict central java indonesia selected area experienced massive shoreline retreat a multicriteria analysis mca method employed developing model using geographic information system gi technique analysis divided three step fishpond zone determination involved analytical hierarchy process ahp method process model development fishpond site determination spbea fishpond site development result show spbea model best practice solution combatting shoreline retreat tidal wave sea level rise spatial site management empower coastal protection zone sustainable fishpond zone implementing silvofishery approach
40,Environmental modeling in small catchments in the context of climate change: Reda case study,WOS:000520038500011,bonus miracle project focus understanding impact water environment including affect hydrological regime nutrient concentration overall objective miracle initiate social learning process collaboration stakeholder identify new configuration governance conceptual institutional practice based order reduce nutrient enrichment flood risk baltic sea region these configuration understood new solution protect water resource ecosystem service provide win win solution to achieve environmental modelling reda catchment poland used pilot project mathematical model specified detailed process associated water cycle including determining interconnection quantifying variable characteristic assessment water resource quantity quality found useful due complexity model launching entering appropriate data correct format calibrating model proved challenging future development water management sector concentrate specific local catchment area application integrated water resource management principle easily merged local spatial planning however larger number higher frequency measurement would required
41,Hydrographic Vertical Separation Surfaces (HyVSEPs) for the Tidal Waters of Canada,WOS:000374559000005,since advent global navigation satellite system possible perform hydrographic survey reduction ellipsoid potential simplify operation improve bathymetric product technique requires spatially continuous separation surface connecting chart datum cd geodetic ellipsoid hydrographic service chs support geodetic survey developed new suite surface termed hydrographic vertical separation surface hyvseps cd seven tidal level they capture spatial variability tidal datum level tide gauge offshore using semiempirical model coupling observation tide station relative sea level rise estimate dynamic ocean model solution satellite altimetry geoid model hyvseps available tidal water covering seven million square kilometer ocean 200 000 kilometer shoreline document provides overview chs modeling approach tool method procedure hyvsep cd defines new hydrographic datum tidal water hyvseps tidal level fundamental coastal study definition shoreline offshore boundary hyvseps inland water discussed
42,The potential of Indonesian mangrove forests for global climate change mitigation,WOS:000366402900019,mangrove provide wide range ecosystem service including nutrient cycling soil formation wood production fish spawning ground ecotourism carbon
