,title,wos,clean_abstract
0,Climate change adaptation and local government: Institutional complexities surrounding Cape Town's Day Zero,WOS:000472978500001,challenge associated local government growing daily one challenge water security aspect draw u subject matter discus finding institutional complexity surrounding day zero concept associated water tap running dry drought condition aggravated city cape town south africa thrust institutional complexity deliberate affect crisis situation like day zero handled data generated mainly actor actant network theory event well document discourse analysis method actor actant network theory used widely trace actor human actants non human phenomenon interact space time network following narrative like day zero act related matter analysis applied element grounded theory resulting category theme emerging discussion found narrative surrounding day zero embedded political administrative dilemma red tape despite challenge concludes day zero remains one landmark learning point water security cape town south africa city across world recommends day zero experience continue embraced positively documented enhance local government water security currently future well
1,"THE RELATIONSHIP BETWEEN GREEN, SUSTAINABLE AGRICULTURAL DEVELOPMENT, CLIMATE CHANGE ADAPTATION, AND DIGITAL TRANSFORMATION IN DONG THAP, VIETNAM",WOS:000896846800010,issue agriculture rural area digital transformation major policy party state dong thap vietnam locality continuing affected environmental pollution epidemic these greatly affect agricultural development if issue resolved timely significant impact future initially study relationship green clean sustainable agricultural development agricultural digital transformation dong thap inevitable objective trend key foundation sustainable development dong thap agricultural sector thereby contributing successful implementation resolution party congress dong thap province term xi
2,IMPACTS OF CLIMATE CHANGE ON WATER RESOURCES IN TURKEY,WOS:000340483100012,global affect temperature precipitation these change serious impact availability water resource regional basis turkey located mediterranean basin predicted severely affected adverse effect global particularly term water resource it important figure situation country term water scarcity induced anthropogenic order provide rational measure investigates impact water resource turkey national level collaborating related literature considering past observation future prediction legal status turkey term greenhouse gas emission turkey effect temperature precipitation turkey effect water resource potential sea level rise flood turkey example different region country measure impact investigated extensively
3,Integration of water management and land consolidation in rural areas to adapt to climate change: Experiences from Poland and the Netherlands,WOS:000442067100047,rural area face major challenge adapting impact particular flood drought call rural function proof water resilient design rural area often implying improvement water retention flood protection implementation related goal spatial planning often involves adaptation water management perhaps even leading land consolidation water management land consolidation thus form important tool spatial land consolidation also tool support integration claim need room agriculture nature landscape tourism function investigates history approach land consolidation water management poland netherlands illustrates integration land consolidation water management realize multi functional resilient rural area two example country qualitatively compared extent planned activity water retention flood protection realized planned result achieved function found two measure water retention flood protection effective netherlands stemming ample attention impact incorporation goal water policy furthermore water retention flood protection measure netherlands better serve multiple function agriculture nature recreation landscape infrastructure reason multidisciplinary participatory approach attention public awareness communication promotion process on hand dutch much learn poland vast undisturbed natural area contribute resilient landscape both poland netherlands could therefore benefit bringing together idea experience regarding proofing rural area
4,A comparison of flood-protective decision-making between German households and businesses,WOS:000724752800002,integrated flood risk management requires stakeholder limit flood impact flooding major avenue society design living space cope threat flooding within context many study investigating employment property level household related decision making process disaster risk reduction measure by comparison business relatively neglected topic limitation business important community member suffer large share flood loss lack preparedness undermines social resilience using survey data 2013 german flood compare implementation property level measure household business investigate whether similar factor drive adaptive behaviour using structural statistical model hybrid two socio psychological model protection motivation theory pmt protective action decision model padm based empirical analysis combined framework main conclusion great difference household business term pre disaster decision process however company lower level overall preparedness household implies result decision making one stakeholder set may applicable elsewhere e g developing agent based model disaster risk reduction however business studied smes may representative larger business decision making process increasingly formalized important since small medium enterprise smes often well prepared flooding impact
5,FAO's Current Engagement in Sustainable Mountain Development,WOS:000305478400014,mountain ecosystem watershed essential long term sustainable global development poverty alleviation make important contribution mitigation freshwater rich biodiversity natural resource provided mountain vital livelihood billion people however recent environmental economic social development increasing natural disaster population growth expansion commercial agriculture urbanization compromise ability mountain ecosystem watershed provide essential environmental good service degradation decreasing water flow seriously affect agricultural production food security threaten supply water large urban center lowland water energy food likely main scarcity coming decade watershed management sustainable mountain development smd necessary appropriate approach address challenge need prominent place international agenda
6,Truths of the Riverscape: Moving beyond command-and-control to geomorphologically informed nature-based river management,WOS:000770320200001,truth riverscape refer use geomorphological principle inform sustainable approach nature based river management across much world command control philosophy continues assert human authority river tasked treat river stable predictable entity engineer fixed river place locked time unsustainable outcome ensue legacy effect path dependency silenced strangled zombified river difficult increasingly expensive address nature fight back eventually win disastrous consequence environment society culture economy failure meet trans formative potential nature based application expressed disregard truth riverscape first truth emphasis imperative respect diversity protecting enhancing distinctive value attribute every river a cross scalar nested hierarchical lens underpins practice know catchment second truth envisages management practice work process interpreting behaviour river recognises erosion deposition intrinsic function healthy living river appropriate place appropriate rate premise underpins third truth ass river condition highlighting importance measure measure approach address cause rather symptom unexpected river adjustment fourth truth interprets evolutionary trajectory determine realistically achievable management given river system analysis whether river sits degradation recovery pathway e condition deteriorating improving alongside assessment catchment specific recovery potential used foresight river future viewed collectively truth riverscape provide coherent platform develop apply proactive precautionary catchment management plan address concern biodiversity loss
7,Sustainable Groundwater Exploitation Aiming at the Reduction of Water Vulnerability in the Brazilian Semi-Arid Region,WOS:000462646700137,semi arid region historically suffered low water availability in addition increasing frequency intensity extreme weather event credited global made increasingly clear among challenge faced society water resource management extremely necessary in context desalination based renewable energy resource integrated production system make use waste resulting process becomes socio environmentally indicated alternative expand existing supply strategy sustainable water use isolated location area distant large urban center thus addressing local potential reducing environmental impact ass use photovoltaic solar power plant pspps well residue generated brackish water reverse osmosis system bwro productive unit linked fish family farming alternative way reduce water vulnerability brazilian semi arid area b adhering measure light brazilian public policy freshwater program programa agua docepad aim promote access good quality water approximately 500 thousand people brazilian semi arid region
8,Debunking Murray-Darling Basin water trade myths,WOS:000849514900001,particularly murray darling basin mdb mature adopted water market globally water trading important policy tool deal water scarcity issue demonstrating allocative dynamic productive efficiency benefit at time water market controversial market blamed range issue including claim unsustainability inequity farm bankruptcy farmer distress farm exit review mdb water trade literature find little evidence support myth arguably biggest misconception critic separate water market meta governance institutional structure define perceived water market failure often due governance issue water trade per se say market failure exist indeed also serious distributional issue need addressing e g water property entitlement indigenous stakeholder a water market design governance need adapt evolve problem arise market matures however era increasing water scarcity enabling water trade remains one important instrument available assist water sharing reallocation farm
9,"Day Zero and The Infrastructures of Climate Change: Water Governance, Inequality, and Infrastructural Politics in Cape Town's Water Crisis",WOS:000522267700001,from 2015 2018 cape town south africa marked fear water crisis city tap threatened run dry argue cape town crisis water scarcity product convergence ongoing contradiction south african water governance came contact shifting infrastructural priority associated in response possibility financial crisis brought reduced water consumption city withdrew universal provision free basic water fbw reconfigured existing tariff structure both change meant city moved commercialization valuation practice context restricted monetary flow based understanding contemporary governance south africa reflective often contradictory need balance municipal budget also correcting apartheid inequity argue ongoing experience stretching existing municipal budget way threaten deepen existing inequality ultimately suggest cape town crisis critical understanding reconfiguring existing governance dynamic planetary scale thus offering insight form urban may take future
