,title,wos,clean_abstract
0,"Points of Consideration on Climate Adaptation of Solar Power Plants in Thailand: How Climate Change Affects Site Selection, Construction and Operation",WOS:000751233300001,solar energy planned undergo large scale deployment along thailand transformation carbon neutral society 2050 in course energy transformation planning issue energy infrastructure often left aim identify related risk countermeasure taken solar power plant thailand using thematic analysis self administered observation structured interview order propose point consideration long term energy planning ensure capacity analysis pointed flood storm perceived major event affecting solar power plant thailand followed lightning fire several countermeasure taken including hard countermeasure require extensive investment following policy recommendation derived proofing investment scenario policy support term enabling regulation financial incentive needed implementation proofing countermeasure public private sector need secure sufficient budget fast recovery severe incident measure must taken facilitate selection resilient site improving condition power purchase agreement assisting winning bidder enhancing adaptability site these issue considered thailand long term energy planning
1,"Vulnerability and adaptive capacity in Hammerfest, Norway",WOS:000337209900007,focus vulnerability assessment strategy city hammerfest northern norway analysis based coastadapt framework looking current future vulnerability split natural vulnerability socio economic vulnerability institutional vulnerability historically hammerfest vulnerable avalanche landslide time built considerable adaptive experience hammerfest undergoing deep transformation petroleum industry descended hammerfest 2002 ten year later provides employment 1 000 people town total population approximately 10 000 over period new property tax source income made hammerfest affluent community result considerable investment urban development new infrastructure school culture center new sewer street renovation scheme etc in term impact oil industry may seen double edge sword on one hand greenhouse gas emission rocketed one hand economic development boosted municipality revenue population thus enabling hammerfest consider spends money local adaptive project far beyond realm possibility neighbouring municipality look instrument employed hammerfest process
2,A GIS-based screening method to identify climate change-related threats on road networks: A case study from Sweden,WOS:000689668300002,extreme weather related event likely increase frequency intensity current emission rate continue particularly vulnerable potential effect transportation sector fully relies uninterrupted accessibility road network with swedish government adopting national strategy 2018 creating coordinated cross disciplinary strategy underpinned international framework new ambition level regarding effort established identifying particularly vulnerable part road network essential step national road authority nra early planning stage prioritize effort around high risk area safeguard road network by utilizing publicly commercially available related data well applying assessing new terrain analysis technique large scale vulnerability assessment carried halland county southwestern sweden assessing three adjusted extreme weather event 100 year pluvial flood event 100 year fluvial flood event extreme coastal storm surge event projected exacerbate region demonstrates gi based screening method specifically adapted nra similar stakeholder may provide quick overview potentially risk area along road network simple vulnerability index assigned individual road segment further study recommended compare modeled result recorded flood event available incorporate updated trajectory upcoming ipcc report
3,"Multihazard Risk Assessment for Planning with Climate in the Dosso Region, Niger",WOS:000448396100014,international aid west africa increasing exponentially understanding hydroclimatic risk keeping pace increase aim develop multihazard risk assessment regional scale based existing information repeated time space useful decision making process assessment conducted dosso niger region hit flooding country highest hydroclimatic risk west africa assessment characterizes identifies hazard analyzes multihazard risk 2011 2017 period region 43 municipality hazard risk level compared intervention area action 6 municipal development plan 12 resilience project over past seven year heavy precipitation dry spell dosso region frequent previous 30 year period a many 606 settlement repeatedly hit 15 municipality classified elevated severe multihazard risk geographical distribution resilience project reflect risk level a third local development plan examined propose action inconsistent main hydroclimatic threat
4,"Exploring the climatic impacts on residential electricity consumption in Jiangsu, China",WOS:000529795600028,electricity consumption interest perspective emission reduction examines climatic impact residential electricity consumption jiangsu china overtook world 13th largest economy 2018 temperature response function introduced estimating effect heating degree day cooling degree day electricity consumption urban rural resident using city level panel data result show higher cooling demand summer higher heating demand winter lead increased electricity consumption electricity demand increased rural disposable income urbanization rate jiangsu increase due resident greater demand temperature regulation while marginal effect urban disposable income negative when estimating electricity demand urban rural resident considered random fluctuation annual precipitation well population movement inflow outflow among city different development level
5,Why increased extreme precipitation under climate change negatively affects water security,WOS:000450800700001,an increase extreme precipitation projected many area worldwide coming decade to ass impact increased precipitation intensity water security applied regional scale hydrological soil erosion model forced regional model projection specifically considered impact distribution water soil green water surface water blue water compartment show increase precipitation intensity lead redistribution water within catchment water storage soil decrease reservoir inflow increase affect plant water stress potential rainfed versus irrigated agriculture increase dependency reservoir storage potentially threatened increased soil erosion demonstrates crucial importance accounting fact increased precipitation intensity lead water redistribution green blue water increased soil erosion reduced water security ultimately implication design measure aim increase water holding capacity soil green water maintain storage capacity reservoir blue water benefiting rainfed irrigated agriculture
6,Commitment to Emissions Restrictions of Major Consumers of Electricity in Brazil,WOS:000342902000048,in context global concern stem alarming unprecedented growth greenhouse gas ghg emission discus use energy large consumer electricity brazil perspective sustainable development energy resource regulatory policy it evaluates commitment emission restriction among major customer electricity utility company serf 4 1 million consumer 68 population 66 gross internal product second highest economically developed brazilian state evaluation based proposed metric indicator by considering brazilian commitment policy sustainable development review primary international agreement recommendation developed mitigate adapt sustainability a survey developed participating organization classified economic sector ass awareness 18 issue reflect international guideline emission constraint based total energy consumption survey discus worrying level ghg emission tco 2 eq associated generation electricity customer largest utility company in spite 90 organization considered sustainability business opportunity competitive differential enables niche market result demonstrated low commitment desired emission restriction
7,TOWARDS SUSTAINABLE FLOOD RISK MANAGEMENT IN THE CHINESE COASTAL MEGACITIES. A CASE STUDY OF PRACTICE IN THE PEARL RIVER DELTA,WOS:000325479600012,analysis current flood risk management practice pearl river delta prd china in next four decade 120 million people expected live region currently cover 11 major city includes coastal megacities formed hong kong shenzhen these populous low lying coastal city experience emerging flood risk intense precipitation ii storm surge iii global sea level rise iv rapid urbanization flood prone area these major economic social ecological impact made imperative adopt sustainable flood risk management strategy mitigate risk us case tai o shenzhen river site hong kong shenzhen depth discussion held various stakeholder overview understand current constraint realizing sustainable flood risk management sfrm outcome show authority realized importance sfrm strategy they seek improvement managing flood risk preparing unpredictable climatic regime megacities extension comparable urbanizing coastal city prd east asia
8,China's urban expansion from 1990 to 2010 determined with satellite remote sensing,WOS:000307401500002,based data source landsat tm etm 1990s 2000s 2010s urban built area china mapped mainly human interpretation mapping result checked refined analyst set criterion result show last 20 year urban area china increased exponentially 2 time greatest area urbanization changed northeastern province 1990s southeast coast china jiangsu guangdong shandong zhejiang 2010s urban area mostly converted croplands china approximately 17750 km 2 croplands converted urban land furthermore conversion 2000 2010 doubled 1990 2000 during 20 year urbanized province jiangsu guangdong shandong zhejiang also analyzed built area gross domestic production gdp population 147 city population greater 500000 2009 result show coastal city resource based city high economic efficiency per unit built area resource based city highest population density economic efficiency coastal province lower central province guangdong newly created urban expansion dataset useful many field including trend analysis urbanization china simulation urban development dynamic analysis relationship among urbanization population growth migration study carbon emission well land use urban planning management
9,"Reef island dynamics and mechanisms of change in Huvadhoo Atoll, Republic of Maldives, Indian Ocean",WOS:000405592500005,planform change 184 reef island huvadhoo atoll republic maldives quantified context global environmental anthropogenic impact aggregated atoll scale result show past four decade total land area increased 59 ha 2 4 land reclamation 93 8 ha 12 inhabited island dominant factor increase land area excluding reclaimed island dataset reveals net erosion atoll island area 28 5 ha 1 5 erosion prevalent 45 island remaining island stable 40 increasing area 15 a relationship island size planform identified small island 10 ha dominated erosional response whereas larger island dominated accretion result indicate future transformation atoll land resource fewer smaller island increase size larger island result also indicate island changed underscoring dynamic nature island reef surface ten distinct style island adjustment identified dataset direct human impact reclamation found significant impact island atoll secondary factor sea level change reefal sediment supply implication maldives discussed indicate land resource ongoing habitation persist across next century though location tourism activity smaller island place valuable economic sector risk analysis historic island provides rich information source reconsider landuse planning context
