,title,wos,clean_abstract
0,Urban Resilience in Climate Change Adaptation: A Conceptual Framework,WOS:000375155800114,present conceptual framework analyzing urban resilience context key conceptual element resilience first identified reorganized focus city cover ecological engineering resilience also resilience sociopolitical process evolutionary perspective conceptual framework center resilience relates city it finding expected shed light future urban planning policy adapting
1,Systematic review of smart cities and climate change adaptation,WOS:000486520200005,purpose understanding policy consequence city important urban setting especially era developing solution grand challenge smart city emerging topic sustainability domain therefore aim achieve better understanding policy consequence exploring synergy smart city valuable practice design methodology approach systematically review synergy smart city application urban literature a systematic literature content analysis carried answer question theoretically based smart city concept matrix synergetic coproduction theory used ass empirical study finding key finding model synergetic coproduction could identify benefit co existing smart city while smart people smart government play fundamental role synergy could co occur smart city dimension smart city application could increase competitiveness city exploiting opportunity well reducing harmful risk originality value combine two emerging topic assessment smart city represents new way assessing literature possibly policy outcome city by using theoretical framework smart city theory coproduction theory based framework developed assessing empirical study city finding systematic literature indicate relation among smart city dimension clear manner also identify synergy smart city
2,"From Planning to Implementation? The Role of Climate Change Adaptation Plans to Tackle Heat Stress: A Case Study of Berlin, Germany",WOS:000413906900001,global increase necessity mid latitude city tackle urban heat plan common policy mechanism approach issue study city development plan step klima berlin using constellation analysis analyzed extent step klima might trigger planning governance process implementation heat stress measure berlin plan brought attention local risk urban heat possible strategy to translate aim decision maker everyday governance planning practice institutionalized guidance activation policy instrument needed
3,Boundary spanning for governance of climate change adaptation in cities: Insights from a Dutch urban region,WOS:000439353200004,adapting urban setting requires cooperation across scale level government organisational boundary policy sector presented explores governance urban policy conceptual lens multi level governance boundary spanning it focus south wing randstad netherlands urban region heavily exposed negative impact particularly flooding due location rhine meuse delta concentration population economic activity yet also region strong tradition cooperation track record pioneering urban measure investigates feature wider institutional context urban region operates shape governance urban policy contextual factor constrain scope spanning horizontal vertical temporal boundary needed delivering policy making city region proof
4,Smart and Sustainable? Positioning Adaptation to Climate Change in the European Smart City,WOS:000661799300001,report element european smart city initiative order understand extent smart city answer fight on ground innovative effort implemented barcelona rotterdam vienna examine opportunity obstacle smart environment defined axis smart city linking together a difficult estimate benefit action short term due often costly solution smart city proposal could provide economic incentive create adaptive energy efficient sustainable society a need adaptive resilient city global context rise concept smart city might need evolve smart sustainable city positioning environment core development result analysis suggest interaction technology nature enhanced smart city approach promotes integration strategy encourages participation citizen something crucial since early effort safeguard smart infrastructure impact
5,A framework of biophilic urbanism for improving climate change adaptability in urban environments,WOS:000641972100005,proposes framework biophilic urbanism focus representative urban problem facing modern city derived basic framework biophilic urbanism analyzing reviewing concept strategy biophilic urbanism presented previous study based advanced biophilic urbanism framework suggested examine application biophilic element city framework consists 1 spatial range divided region city neighborhood street building 2 degree biophilic method includes natural technical functional method in addition representative biophilic element categorized using framework framework provides opportunity identify supplement lack biophilic element city enabling systematic biophilic element according various spatial range biophilic method therefore biophilic element effectively applied within city possible create environment human experience various benefit well obtain psychological stability nature
6,"Contesting adaptation synergies: political realities in reconciling climate change adaptation with urban development in Johannesburg, South Africa",WOS:000373310600021,strategy promote synergistic response urban development issue become central policy advice however empirical evidence effective utilisation synergy planning practice insufficient taking urban planning johannesburg case using risk flooding illustrative example qualitative explores synergy realised planning practice in specific case significant synergy possibility planning practice observed instead political challenge reconciling measure planning response considerable developmental challenge urban divide multiple urban risk johannesburg substantially limit response space practice including achievable synergy insight gained underline necessity giving greater attention empirics observed synergy provides initial indication may necessary adjust element conceptual argument concerning synergy related policy advice
7,Neoliberal Urban Environmentalism and the Adaptive City: Towards a Critical Urban Theory and Climate Change,WOS:000319130400003,explores potential contribution critical urban theory intellectual political debate surrounding while possible identify emerging strand critical enquiry concerning role city facilitating mitigation strategy argues full implication critical urban theory study yet realised in critical urban theory understood approach set approach city recognises contingent form urban politics policy asserting far inevitable politically neutral process urbanisation expression intersecting regime social power utilises critical urban theory basis analysing emerging urban strategy analysis presented asserts contemporary policy framed neoliberal practice market oriented governance enhanced privatisation urban environmental entrepreneurialism expose key contradiction inherent within neoliberalised urban strategy suggests might possible develop progressive regime
8,Urban Sustainability and Resilience Governance: Review from The Perspective of Climate Change Adaptation And Disaster Risk Reduction,WOS:000684604400003,imperative making city resilient sustainable necessitates city develop concept practice response uncertainty rapid complexity urban area a new concept governance answer challenge contemporary urban development ensure long term sustainable development required aimed identify general framework adaptive urban governance elaboration analysis document case scientific article discus urban governance specifically related cca disaster risk reduction drr result include overview governance approach appearing literature cca drr parsed adaptive anticipatory approach adaptive governance requires principle flexibility applied management cycle policy formulation anticipatory governance requires principle proactivity application future foresight policy formulation dimension governance consists process mechanism risk management capacity technical institutional financial human capacity some challenge building good governance based adaptive approach encouraging community involvement increasing local government capacity building integration actor network collaboration
9,Moving towards inclusive urban adaptation: approaches to integrating community-based adaptation to climate change at city and national scale,WOS:000344467100007,urban area present complex challenge consequently approach urban multilevel multidimensional community based cba present opportunity local level participation framing planning activity wider transformative potential urban governance present five case study city global south offer insight different scale cba mainstreamed urban context various way happening these example demonstrate five emerging opportunity mainstreaming urban cba include using cba part wider package approach seizing process institutional reform opportunity integrate community perspective institutionalizing new actor approach mechanism scaling multi stakeholder approach ensuring top planning approach connected local dynamic using participatory facilitate local community shaping planning process case also demonstrate obstacle mainstreaming urban context remain lesson addressing challenge emerged cba therefore part toolbox local national urban policy framework
