,title,wos,clean_abstract
0,"Propensity to adapt to climate change: insights from pastoralist and agro-pastoralist households of Laikipia County, Kenya",WOS:000528077200001,reality africa drylands pastoralists engaging embracing range adaptive strategy adjust change socioeconomic factor driving engage portfolio multiple strategy adequately addressed existing literature a multivariate probit model used analyze determinant adaptive capacity promotes hinders represented uptake multiple strategy irrigation livestock migration fodder production improved livestock breed household demonstration household ability diversify adapt effect household asset base particularly social capital represented government assistance stand positively influenced uptake four five strategy irrigation livestock manure fodder production improved breed information heavily support process influenced five strategy analyzed heterogeneous effect supporting household either adopt reject strategy crop based information positively determines uptake yield enhancing strategy relevant information livestock activity contributes uptake livestock based strategy these finding suggest mainstreaming agricultural innovation building household asset base facilitating access agronomic climatic information enable dryland community better adapt
1,Quantifying farmers' climate change adaptation strategies and the strategy determinants in Southwest China,WOS:000553186000001,purpose aim document strategy developed local farmer adjust related hazard lijiang prefecture southwest china quantify determinant measure design methodology approach conducted household survey 433 respondent lijiang document measure author used multivariate probit model quantify five category measure set household feature extension information resource social network financial asset perception variable finding significant determinant consisted information early warning impending hazard ownership land livestock irrigation membership community based organisation household saving cash crop farming perception related hazard strategy policy highlighting determinant could help improve region originality value quantified determinant adaptive strategy mapped important determinant region provide farmer appropriate resource information implement best practice adapting climatic change method finding could useful easily replicable future agriculture policy
2,Determinants of climate change adaptation strategies in the coastal zone of Bangladesh: implications for adaptation to climate change in developing countries,WOS:000686636200002,considering growing threat addition mitigation strategy highly equally critical understand socio economic determinant order develop policy make first attempt explore determinant choice strategy larger spatial scale south west coastal area bangladesh one vulnerable region world employ qualitative quantitative approach order examine farmer perception risk determinant choice strategy six coastal district bangladesh farmer adapting situation using knowledge experience reveals number strategy taken reduce negative impact these strategy categorized four group crop management water management land management income diversification availability input high production cost agricultural extension service proper knowledge experience noted main non climatic challenge well different climatic factor agricultural strategy statistical analysis indicates different socio economic determinant farmer significantly influence choice farmer adopt adaptation mostly autonomously rather advice government could useful developing national policy bangladesh similar developing country
3,Assessing the integration of climate change adaptation and mitigation into national development planning of Ethiopia,WOS:000672625300001,purpose policy framework significant role minimizing impact agrarian society like ethiopia purpose ass integration issue related national development planning ethiopia design methodology approach a qualitative design depended secondary primary data source used data collected relevant document these substantiated field data gathered key informant interview focus group discussion participant identified using purposive sampling thematic analysis collected data done first considering relevant document comparing field data during analysis interpretation result combined explain confirm refute enrich data obtained document review interview finding result revealed general issue environmental management included relevant document national plan however document explicitly identify strategy option alleviate current impact projected negative impact associated in fact document found characterized numerous gap for example environmental policy ethiopia address trading resilient green economy recent development result interview show constitution country lack sufficiently addressing result obtained focus group discussion informant indicated environmental policy country shallow suffers showing clear direction regarding integration informant indicate though office work zonal level well defined structure zonal district kebele level appears weak integration among different institution working originality value would speed revision environmental policy ethiopia development separate policy document focus
4,The role of industrial ecology in food and agriculture's adaptation to climate change,WOS:000526142200007,food agriculture sector contribute significantly also particularly vulnerable effect industrial ecology robustly addressed sector contribution vulnerability vulnerability must addressed development resiliency strategy however fundamental tension primary objective industrial ecology efficiency cyclic flow pollution prevention needed resiliency develop two potential way field overcome work within tension combine tool method industrial ecology science process first layer industrial ecology tool top strategy allowing one example compare environmental impact different strategy embeds resiliency within industrial ecology tool example redefining functional unit life cycle assessment lca include function resiliency in industrial ecology play somewhat narrow role informing resilience decision making providing quantitative indicator environmental performance role industrial ecology important given significant contribution potential mitigation greenhouse gas emission food agriculture however suggests industrial ecology role evaluator strategy rather originator
5,"Role of Indigenous Knowledge in Climate Change Adaptation: A case study of the Teso Sub-Region, Eastern Uganda",WOS:000305259900001,examined role indigenous knowledge uganda specific focus teso sub region specifically identified indigenous knowledge practice used documented indigenous knowledge observation identified constraint indigenous knowledge use data collected using semi structured questionnaire individual interview focused group discussion observation local traditional rite local observation confirmed altered pattern noticeable change planting weeding harvesting period agriculture tree growth wind direction farmer still observe intensity east west blowing wind colour cloud east plant trait rainfall prediction in addition also rely meteorological information disseminated local radio station low mastery indigenous knowledge practice younger community member persistently changing weather pattern challenged community reliance indigenous knowledge there need strengthen dissemination indigenous knowledge integrate modern approach strengthen indigenous knowledge resilience
6,Local institutions and indigenous knowledge in adoption and scaling of climate-smart agricultural innovations among sub-Saharan smallholder farmers,WOS:000509782400001,purpose purpose discus enhancing role local institution li incorporating indigenous knowledge ik planning improve adoption scaling success smart agriculture innovation design methodology approach a relevant literature sub saharan africa used answer question finding embracing ik li project enhance adoption scaling success smart agriculture innovation smallholder farming such effort improve information gathering dissemination mobilization resource establishment useful network relevant stakeholder capacity building farmer various front provision leadership program originality value development intervention aimed taking proven effective smart innovation scale must therefore engage local community indigenous institution active stakeholder designing planning implementation program
7,Rural geography II: Scalar and social constructionist perspectives on climate change adaptation and rural resilience,WOS:000454084200011,report considers rural geography scholarship relation field while applied perspective modelling mapping potential impact related hazard event rural locality continue important theme theoretically sophisticated interpretivist approach providing challenging understanding multi scalar nature process micro scale farm operator global scale shifting regime social constructivism deployed critique taken granted interpretation natural process underlying regionally specific impact broadening ontological epistemological lens sub discipline rural geography continues fertile sub disciplinary field theoretical methodological experimentation
8,"SOCIAL NETWORKS, BROKERS, AND CLIMATE CHANGE ADAPTATION: A BANGLADESHI CASE",WOS:000320783700001,social network theory suggested theoretical frame within context two element theory prove useful network broker bridge network diffuse novel information help lead group innovation novel information needed network data bangladeshi community exemplify rural network function non variable variable time actor comprise network broker inside outside network diffuse information possible
9,Does the use of climate information contribute to climate change adaptation? Evidence from Ghana,WOS:000587856600001,examines use information affect measure adopted household head using data collected upper west region ghana by estimating recursive bivariate probit model show use information significant impact adoption measure household head decision adopt measure positively significantly affected household size membership farmer based organization perception variability household head decision use information mainly driven marital status access extension service perception variability tv ownership our finding highlight importance facilitating formation farmer based organization increasing farmer extension ratio facilitate use information design intervention
10,"Sustainability analysis of observed climate change adaptation strategies in maize farming in Benin, West Africa",WOS:000395444300003,aim analyse possible relationship observed adaptation developed farmer sustainability level production system sustainability level measured participatory indicator based approach a tri variate tobit regression model including observed adaptation explanatory variable specified analyse main driver measured sustainability level data collection conducted survey method 336 maize producer randomly sampled interviewed based questionnaire north benin result highlighted farmer socio economic characteristic contact extension service organization membership access credit farm size observed adaptation farm diversification land use change adaptation found major driving force underlying sustainability level maize farming system among observed adaptation farm diversification land use strategy found sustainable option whereas adaptation activity e g farm farm activity migration another agro ecological zone prayer access credit appeared unsustainable option
11,"Leveraging communities' network strengths to support climate change adaptation information-sharing: a study with coffee farmers in Risaralda, Colombia",WOS:000702391000002,success measure influenced social factor context specific an important social factor influencing outcome communication way information spread group people need support a community unique information sharing potential understood social network analysis a social network perspective view human actor system interconnected relationship approach useful mapping information flow strategy spread within community through coffee farmer risaralda colombia demonstrate community network strength identified order develop tailored communication strategy to measure ego network social relation stemming one unit interest coffee farmer around from identify information attribute preferred way farmer receive send information lastly analyze data broader stakeholder system provide macro level context together provides clear vision strategy may spread community information network for coffee farmer risaralda colombia key institution agent currently acknowledge long term farmer interact subject self organizing association therefore targeting information campaign local association offer potential effective information sharing association also offer person communication farmer indicate prefer
12,Farmers' behaviors and attitudes toward climate change adaptation: evidence from Vietnamese smallholder farmers,WOS:000740643200006,examines wide range social psychological factor including perceived risk belief occurrence consequence belief human ingenuity trust institution could influence farmer decision taking different mitigation strategy found farmer believe occurrence consequence tend adopt mitigation strategy others believe perceived risk associated threat likely positive attitude toward moreover belief human ingenuity tackle lessens farmer decision adopt mitigation measure therefore policymakers improve farmer belief human ingenuity occurrence consequence effectively motivate toward mitigation
13,Traditional knowledge and institutions for sustainable climate change adaptation in Ethiopia,WOS:000903759800015,local value institution knowledge enabled people understand happening change environment local perception knowledge provide crucial foundation community based measure natural resource conservation specifically focused assessment opportunity challenge traditional knowledge institution community sustainable ethiopia used knowledge product form journal article policy document working paper policy brief gray literature in addition two case study conducted central eastern ethiopia interviewing 251 randomly selected household helped determine state art knowledge co product community sustainable natural resource management regardless challenge global cultural erosion transformation traditional knowledge still serve base weather forecasting agricultural natural resource management thereby sustain community livelihood landscape resilience impact variability traditional knowledge institution ethiopia maintained landscape millennium konso cultural landscape gedeo agroforestry system mention knowledge system also contributed large diversity crop livestock breed ethiopia play role community from assessment concluded scientific traditional knowledge gap better integration two give additive impact foster sustainable development build livelihood landscape resilience time
14,"The interplay between incremental, transitional, and transformational adaptation: a case study of Canadian agriculture",WOS:000402137900023,develop apply synthetic framework understanding potential adaptation agriculture sector case irrigated agriculture oldman river basin our framework examines incremental transitional transformational element adapt it2 framework short apply framework focus group discussion around hypothetical hydro climatic variability extreme identify past potential future adaptation by applying framework uncover nuanced interplay incremental transformation develop related concept transition our work provides insight interaction different type process finding indicate 1 there interdependency among action actor across various scale 2 one type set boundary work also identifies threshold perceived surpassed actor may facilitate transformation it concludes opportunity particularly transitional space exists two type
15,Psychological influence on survey incentives: valuing climate change adaptation benefits in agriculture,WOS:000429421100004,psychological influence affect way people value environment however traditional economic valuation model often account people asked valuing environment examined valuation nepalese farmer differ based question asked incentive provided in face face choice experiment incentive receiver spent time incentive non receiver answering survey likely choose status quo option prepaid survey incentive minimal effect stated welfare measure result suggest prepaid incentive increase response rate increase welfare estimate finding also strengthen methodological validity result indicated farmer willing pay substantial amount secure benefit land
16,Extreme climate events in sub-Saharan Africa: A call for improving agricultural technology transfer to enhance adaptive capacity,WOS:000865720100001,seek provide critical overview existing evidence extreme event option affected population order help scholar navigate field examined recent extreme event occurred sub saharan africa ssa option mentioned literature need international technological transfer ssa 181 peer reviewed publication evaluated following topic 1 impact extreme ssa 2 option discussed literature region 3 analysis need gap international technology transfer ssa 4 various impact area technology transfer adaptive capacity ssa major finding impact observed region many extreme event leading reduction crop yield quality quantity much greater impact smallholder farmer livelihood ssa country based finding conceptual framework proposed summarises observed impact agriculture food system ssa country concluded new option ssa country adopt developed country much greater agricultural technological transfer needed facilitate better ssa
17,"Climate change trends in Malta and related beliefs, concerns and attitudes toward adaptation among Gozitan farmers",WOS:000370912700003,in report result obtained island wide survey aimed researching emphasized key feature namely willingness adapt basis perception belief held gozitan livestock crop farmer some main objective included 1 determination whether current perception line observed climatic change local scale 2 identification typology farmer together factor affect skepticism acceptance provided important first step objective validation local farmer perception well development comprehensive understanding attitude belief willingness capacity adjust practice response result pointed several important conclusion used inform outreach strategy policy formulation targeting gozitan farming sector adapt without delay forgoing analysis showed dire need information impact risk well way introduce new farming technique practice
18,"The effect of climate information in pastoralists' adaptation to climate change A case study of Rwenzori region, Western Uganda",WOS:000484115200001,purpose aim investigate effect using indigenous forecast ifs scientific forecast sfs pastoralists method rwenzori region western uganda design methodology approach data collected using household survey 270 pastoralists focus group discussion multivariate probit model used analysis finding result revealed pastoralists using if likely non farm enterprise livestock sale strategy pastoralists using sf if likely practise livestock migration limitation implication other factor found important included land ownership land tenure gender education level non farm productive asset related risk agricultural extension access practical implication increasing number weather station pastoral area would increase predictive accuracy scientific information result better adaptive capacity pastoralists active participation pastoral household national meteorological dissemination process explored social implication a two prong approach support mobile sedentary pastoralism adopted rangeland development policy originality value shown relevance ifs method pastoralists it also shown ifs compliment sfs pastoralism
19,Exploring the concept of place in the literature on smallholder farmers and climate change adaptation in Sub-Saharan Africa,WOS:000684746100001,critical expands meaning place it open new narrative geographic concept place conceptualized smallholder farmer literature sub saharan africa suggested place location location geographically connected interdependent illustrate smallholder farmer experience adapting shock interact global effort improving food security eliminating poverty building sustainable rural livelihood through various strategy exhibited different farmer group demonstrated people place agency make choice control destiny irrespective whatever global force overwhelms argues sense place expressed ecological place meaning shape people intuition belief action experience illustrated smallholder perception determinant barrier effective strategy ecological place meaning also influence glocalization impact agroecological based livelihood different location maladaptive outcome perceived place give people identity shaping action experience vice versa there undeviating relationship power place people experience further exploration relationship lifeworld experience people power central understanding meaning place smallholder farmer interaction
20,Sociocultural dimension in agriculture adaptation to climate change,WOS:000382769200006,societal response influenced culture focus understanding adapting phenomenon process critical examining agriculture eminently social activity historic perspective characteristic manner production expressed culture carrying therefore present analyzes compare theoretical conceptual approach used role culture agricultural given paradigmatic bias information essential design implementation agricultural strategy social cultural viability
21,Rural local institutions and climate change adaptation in forest communities in Cameroon,WOS:000357622800007,survey interview used understand community resilience forest dependent community facing cameroon survey 232 individual showed diversity formal informal institution relate aspect rural life although direct activity related limited activity density membership rural local institution could increase community adaptive capacity twenty six semistructured interview also conducted representative diverse local institution responsibility agriculture forest conservation development local governmental institution received information national level limited knowledge help community respond although limited direct action local nongovernmental organization international institution act bridging institution rural community could facilitate sharing knowledge innovation thereby fostering resilience planning cameroon need build capacity diverse local institution improve relationship local national level planning
22,An integrated biophysical and socio-economic framework for analysis of climate change adaptation strategies: The case of a New Zealand dairy farming system,WOS:000312517200013,development effective strategy complex adaptive socio ecological system farming system requires depth understanding dynamic nature system changing environment operate to date study new zealand dairy sector either bottom qualitative social farmer community top quantitative biophysical modelling each approach clear benefit well significant limitation considers concept approach support potential different discipline complement developing depth understanding farming system adaptive potential for purpose mixed method framework presented using example pilot new zealand dairy farm illustrate complementarity two current approach by presenting methodology specific context provides theoretical basis practical way integrate quantitative qualitative
23,Participatory approaches to address climate change: perceived issues affecting the ability of South East Queensland graziers to adapt to future climates,WOS:000363258400009,used participatory approach rural livelihood framework explore knowledge capacity southeast queensland grazier adapt after presented information projection participant identified biophysical socio economic opportunity challenge grazier identified key opportunity component resilience incremental many case option knowledge either region elsewhere grazing industry major constraint lack financial capital low profitability industry high land cost restricting capacity diversify exploit economy scale these constraint exacerbated pressure many grazier experienced demand land result urban expansion while focus workshop impact capacity adapt many issue raised grazier pressure solely related need considered light appropriate level resilience transition transformation spatial scale field region required tackle issue identified policy need support good natural resource management rural amenity food fibre production close urban population market face urban encroachment
24,Land Use Change and Global Adaptations to Climate Change,WOS:000328895500024,us world trade model sensitive land wtmcl evaluate possible future land use change associated adaptation globalized world in approach change regional agricultural production based comparative advantage define pattern land use agriculture region world evaluate four scenario combine assumption future increase food demand future change land endowment different productivity associated climatic condition scenario generates distinct pattern regional specialization production agricultural commodity associated land use analysis also project future food availability simulated condition direction likely change price major agricultural commodity group
25,Are We Adapting to Climate Change? Evidence from the High-Quality Agri-Food Sector in the Veneto Region,WOS:000857038100001,issue growing concern agri food sector particularly geographic indication gi agri food gi deeply grounded concept terroir whose key aspect altered in context understanding whether agent involved agri food gi production adapting crucial issue together pointing role played either economic incentive subsidy implementation measure to answer question focus case agri food sector veneto region first subsample agri food gi identified second mixed method approach implemented including 14 semi structured depth interview key informant two focus group discussion analyze effect related implementation measure different level concern regarding effect observed similarly implementation measure largely varies relation type gi e g animal based crop based crop system annual permanent crop altitude production area e g mountain plain additionally several group barrier outlined including behavioral socioeconomic policy governance related informative structural one several recommendation suggested de jure recognition current function consortium producer organization scaling strategy beyond gi system cooperation institutionalized network developing knowledge provision system based participatory approach
26,Geographic Information and Communication Technologies for Supporting Smallholder Agriculture and Climate Resilience,WOS:000455199900020,multiple factor constrain smallholder agriculture farmer adaptive capacity changing climate including access information support context appropriate farm decision making current approach geographic information dissemination smallholder rural extension model limited yet advancement internet communication technology icts could help augment process provision agricultural geographic information agi directly farmer analysed recent ict initiative communicating agriculture related information smallholder improved livelihood through critical analysis initiative identified opportunity success future agi development systematically examined 27 agi initiative reported academic grey literature e g organisational database important factor identified success initiative include affordability language community partnership user collaboration high quality locally relevant information low tech platform organisational trust clear business model adaptability propose initiative better targeted deliver agi region need assistance including se asia pacific caribbean further assessment effective technological approach needed initiative independently assessed evaluation uptake success local community better incorporated development agi initiative
27,An innovation perspective to climate change adaptation in coffee systems,WOS:000470950000002,expected strong implication smallholder coffee farmer implementing measure would lessen vulnerability measure identified literature implemented remains unclear current certification programme potential provide guidance sustainability criterion addressed taken farmer identify option scale application necessary implementation step show implementation complexity strongly increase degree with modest climatic change incremental adaptation might suffice substantial climatic require radical social institutional change uptake intervention for majority smallholder implementation measure largely constrained lack access knowledge network training material organisational support mainly financial resource a landscape approach encompasses collective action coordinated cross sector planning overcome barrier certification approach facilitate move direction yet implementation transformative adaptation requires visioning realignment policy incentive new market formation entail repositioning revision certification scheme allow effective uptake benefit smallholder environment
