,title,wos,clean_abstract
0,Dispersed Capacity and Weak Coordination: The Challenge of Climate Change Adaptation in Canada's Forest Policy Sector,WOS:000313490900004,constitutional institutional legacy combined create decentralized forest policy sector where coherent policy requires national responseas case changethe critical challenge locate relevant decentralized policy capacity steer toward meeting national objective while evidence significant policy capacity exists provincial forest resource management department led expansion departmental mandate addressed better coordination available policy capacity relevant federal agency well represented information network forest policy worker report lower level internal external networking worker related policy subsectors
1,"Institutions, indigenous peoples, and climate change adaptation in the Canadian Arctic",WOS:000531742900001,impact indigenous people remote region pose unique institutional challenge opportunity government reducing vulnerability enabling collaborative knowledge creation inclusive consideration indigenous people perspective government institutional effort help advance environmental in northern indigenous community multiple level government institution including armed force share commensurate task responsibility responding tracking monitoring adapting rapid climatic change impact associated arctic in explore government may effectively work partner catalyst advancing mutually beneficial effort indigenous people community affected remote arctic region northern knowledge concept related indigenous traditional ecological knowledge context institutional planning policy approach remote region first provide geographical contextual background informs effort institutional partner indigenous community seeking mutually address long term challenge associated adapting specifically remote arctic second unpack knowledge advancing collaborative effort indigenous people institution arctic identify relevant gap opportunity enhancing institutional approach involving indigenous people remote region like arctic conclude summary policy relevant insight future
2,"The role of beliefs, expectations and values in decision-making favoring climate change adaptation-implications for communications with European forest professionals",WOS:000593681300001,belief expectation value often assumed drive decision tested hypothesis based assumption using survey response 508 european forest professional ten country used survey result identify communication need decision strategy play develop guideline adequate communication observed polarization positive negative value associated impact accepted survey respondent identified mechanism creating polarization call blocked belief effect found polarized value correlate decision strong belief local impact forest however prerequisite decision making favoring decision making favor also correlated net value expected specific impact forest generally increased absolute value absence tipping point behavior tipping point behavior occurs pursued spite strongly negative positive net value expected impact observed negative positive tipping point behavior mainly sw europe n ne europe respectively in addition found advice effective may inhibit receiver aware effective measure unless balanced information explaining lead negative impact forest professional weak expectation impact require communication impact forest advice measure effective develop evidence based guideline communication using new methodology includes bayesian machine learning modeling equivalent expected utility function decision problem
3,Perceived climate change risks among other risks affecting private forest owners in a top-down decision-making process,WOS:000871624000002,forest management matter forest type disturbance regime forest owner behavior face issue knowing factor determine people respond challenge essential explaining perception conducted astudy north eastern romania applying model private proactive aim identify private forest owner perception forest management threat constraint analyse variable differentiate private forest owner behavior pfos higher education aware forest regime regarding private management they knew ass risk secondary education interest obtaining wood pfos risk experience played important role perception belief pfos strongly influenced socio economic status believe effect forest adaption become le urgent forest management problem blur belief assuming romanian pfos perception belief follow european trend want improve knowledge impact adaptive measure therefore aggregating interested pfos creating suitable communication channel organizing training forest management needed prevent need
4,The principal-agent problem and climate change adaptation on public lands,WOS:000370992100014,present clear risk natural resource carry potential economic cost limited nature physical financial human natural resource mean government manager natural resource must make careful decision regarding trade offs potential future value investment present cost benefit analysis scenario characterise economic benefit perspective public institution provincial government private agent forest licensee example provided context assisted migration strategy regenerating forest currently implemented british columbia reduce future impact forest analysis revealed positive net present value public investment assisted migration across scenario range condition however private sector agent face disincentive adopt strategy uncertainty cost benefit risk associated impact distributed among public institution private actor influence incentive adapt principal agent problem complicates absent development risk sharing mechanism alignment incentive uptake assisted migration strategy private agent likely limited creating longer term risk public institution analyzing incentive disincentive facing principal agent using well known tool cost benefit analysis help decision maker identify address underlying barrier context public land management
5,"Leadership for Climate Change Adaptation In a Rural Region in New Brunswick, Canada",WOS:000546153500004,many rural community across experiencing anticipating effect our contribution limited social science rural region country focused rural forest dependent francophone region new brunswick unceded wolastoqiyik territory in collaboration regional governance organization developed administered survey gather perspective experience rural community leader result intended provide basis discussion support regional planning they may also used baseline measuring future advance effort theory new social movement indigenous resurgence organizational leadership informed investigation analysis our focus three theme identified literature critical supporting environmental action leadership communication process relationship our core question to extent community leader rural region engaging function conclude reflection occurring rural region role regional governance process
6,Sustainability principles put into practice: case studies of network analysis in Swiss climate change adaptation,WOS:000350310400010,policy increasingly incorporate sustainability principle design implementation since successful mean adaptive capacity recognized dependent upon progress toward sustainable development policy design increasingly characterized inclusion state non state actor horizontal actor integration cross sectoral collaboration inter generational planning perspective comparing four case study swiss mountain region three located upper rhone region one case western switzerland investigate sustainability put practice argue collaboration network sustainability perception matter assessing implementation sustainability local in word suggest successful sustainability perception translate cross sectoral integration collaboration ground data perception network relation assessed survey treated via cluster social network analysis
7,An uncertainty assessment framework for forest planning adaptation to climate change,WOS:000333854600001,uncertainty forest planning prevailing problem affecting decision making process especially relating limited knowledge uncertainty prompted empirical investigation forest planner understanding uncertainty related recognition management risk perception used comprehensive uncertainty framework address test uncertainty data online survey identify view 33 forest planner britain response analysed using non parametric test result showed planner significantly different view uncertainty among economic social climatic category uncertainty climatic category acutely perceived economic social category planner preferred practice active uncertainty management result suggest feel able manage uncertainty forest model outcome forest planner also indicated diverse perception salient risk next 30 year result show may take action pest drought wind risk posing threat forest even though perceived risk potentially highly regulated controlled forestry policy finding provide better understanding uncertainty source inertia forestry identify new objective support development forestry policy crown
8,Institutional factors and opportunities for adapting European forest management to climate change,WOS:000365082400010,despite fact institutional environment acknowledged influence implementation regional adaptation forest management empirical study addressing institutional factor opportunity using ostrom institutional analysis development framework aimed identify 1 critical distinctive characteristic forest resource institutional context may determine adaptive forest management measure implemented 2 opportunity implementing planned measure analysis performed ten european case region differed many resource dependent factor policy arena factor incentive change main factor influencing ownership pattern level policy formation nature forest good service opportunity driven openness forest management planning process stakeholder participation degree business usual management projected non satisfactory future number nature obstacle promoting local self governance mechanism participation external stakeholder forest management planning regional forest policy may way overcoming path dependency behavioural obstacle potential policy failure implementing argues belief system political participation important explain multiple decision making level stake
9,Climate Change Vulnerability Assessment for Forest Management: The Case of the US Forest Service,WOS:000502262700096,forest manager need access targeted scientific information impact order adapt vulnerability assessment address need common across range discipline geography however practice vulnerability assessment revealed challenge warrant examination specific context u s forest service national forest management agency charge 78 million hectare developed collection vulnerability assessment support forest manager conducted qualitative document analysis informed series interview scientist 44 vulnerability assessment developed u s forest service found partnership scientist land manager central development vulnerability assessment u s forest service assessment process vary across setting a practice developed vulnerability assessment increasingly cover larger spatial extent broader range resource associated forest management identified way vulnerability assessment support decision making including approach already use opportunity improve practice in particular discus vulnerability assessment well positioned support development land management plan set strategic management direction period least decade provides baseline knowledge fundamental aspect large national forestry agency strategy many finding transferable forest management organization
10,Building regional priorities in forests for development and adaptation to climate change in the Congo Basin,WOS:000303355500007,indentifying common priority shared natural resource system constitutes important platform implementing major step sharing common responsibility addressing predominated discourse redd reduced emission deforestation forest degradation conservation sustainable management forest enhancement forest carbon stock developing country little emphasis risk lack policy measure addressing congo basin forest product ecosystem service provide security portfolio predominantly rural community play major role national development programme revenue employment opportunity thus raising profile forest policy arena especially twin role addressing mitigation achieving resilient development crucial within framework congo basin forest project cofcca project science policy dialogue conducted identify prioritize forest based sector vulnerable important household livelihood national development goal prioritization process development intervention forest measure central africa participant constituted wide range stakeholder government non governmental organization institution university community leader private sector etc representative three country directly involved project cameroon central african republic democratic republic congo building national priority four forest related sector identified common priority regional level focus these sector included 1 energy emphasis fuel wood charcoal 2 water principally quality quantity accessibility etc 3 food emphasis non timber forest product 4 health linked healthcare product medicinal plant using prioritized sector project focused addressing impact local community development strategy three pilot country congo basin region four sector constitute key development region equally considered priority sector poverty reduction paper focused sector help inject role forest national local development potential contribution national public discourse mainstreaming forest national development planning key improve policy coherence effectiveness forest management region
11,Surprisingly malleable public preferences for climate adaptation in forests,WOS:000519022700001,researcher policy maker often assume public preference positive stable compared mitigation however public judgment natural resource sector like forestry require people make difficult value laden uncertain trade offs across complex social ecological system deliberative method e g focus group depth interview typically used explore malleability judgment may underestimate level preference malleability broader public encouraging participant rationalize choice relation knowledge value belief well others here use public survey n 1926 british columbia forestry economically environmentally culturally vital investigate malleability public preference genomics based assisted migration am forest following initial judgment respondent given new information am potential implementation impact simple message similar might encounter traditional social medium result show respondent initial judgment surprisingly malleable prone large bi directional shift across message type magnitude malleability related degree proposed intervention type message individual demographic psychographic characteristic these result suggest high level initial public support may illusory attention paid potential malleability controversy contradiction policy developed implemented process based argument related transparent evidence based adaptive governance may influential risk based argument related economic impact
12,How to create and preserve social capital in climate adaptation policies: A network approach,WOS:000388248600038,process impact require described horizontal vertical structure actor integration in natural resource management literature structural component often related social capital defined various way usually refers public good built fostered within network social relation while hypothesis social capital network well studied network literature i argue reflected tested particular context policy i ask community affected broad range actor involved design policy build social relationship and manage maintain relation time to answer question policy six swiss mountain region investigated via social network analysis hypothesis creation preservation weak versus strong tie particular setting swiss federalism affected local community tested result confirm creation weak tie one way information transfer lead establishment mutual collaboration relation time such mutual reciprocal relation easily activated local community produce short term response long term solution impact
13,Vulnerability assessment to climate change of three ecosystem-based forest management projects in Quebec,WOS:000334505900022,new forest management stewardship quebec acknowledges importance integrating consequence forest management however forest professional know could take account decision making proposes assessment vulnerability three ecosystem based forest management ebfm project quebec tembec project abitibi region triad project mauricie region laurentian wildlife reserve project objective identify vulnerability affecting forest ecosystem forest management ii option decrease vulnerability iii current ebfm practice impeding facilitating integration adaptation forest management several feature ebfm like promoting ecosystem resilience using adaptive management framework may facilitate integration measure current forest management approach present piece puzzle would facilitate achievement ebfm objective
14,Assessing the potential for forest management practitioner participation in climate change adaptation,WOS:000367117400036,sensitivity forest local long time period involved forest management combine result condition forest forest management vulnerable minimizing risk impact forest management outcome reducing vulnerability forest management system requires forest management system multi scale incremental process involves diverse actor collaborating define issue develop option implement solution enabling may require revising assumption e g assumption stationary upgrading formal informal institution including mandate engineering governance addressing knowledge gap information management issue changing practice given heightened uncertainty associated also includes enhancing capacity reducing risk diversification increasing flexibility enhancing resiliency creating decision environment conducive learning foresight knowledge integration adaptive management forest management practitioner fundamental role identifying evaluating implementing measure develops applies framework derived recent scholarship assessing perception forest management practitioner issue challenge factor consider important relative potential contribute framework draw tie together various aspect process including psychological factor knowledge management forest management capacity institution governance state information method support forest management e planning monitoring assessment framework applied utilizing result survey forest practitioner british columbia application provides opportunity test concept identify key barrier practitioner perspective proof concept tested evaluating extent respondent able willing provide answer survey question in general response robust suggesting understanding recognition importance validity underlying concept forest professional result suggest forest professional diverse viewpoint majority concerned support however significant minority support modification current forest management discourse education engagement called other key factor perspective professional may reduce participation potential include knowledge deficit lack mandate adapt limited resource institutional barrier inadequate assessment persistence planning monitoring approach account
15,Exploring Traditional Ecological Knowledge (TEK) as an Urgent Action to Combat Climate Change in Turkey,WOS:000860503800019,aim determine role traditional ecological knowledge tek coping adapting projected change case turkey in order accomplish objective set present tek example theme 1 local information 2 understanding 3 coping developing strategy 4 correct management protection natural resource us qualitative design ethnographic data collected using qualitative data collection method observation interview 2018 2021 data analysis using descriptive analysis technique purposeful sampling method convenience sampling used select place observed group reveals local community developed tek practice strategy problem arise result turkey integrating tek example scientific knowledge turkey believed able play important role mitigation
16,"Climate change adaptation policy and practice: The role of agents, institutions and systems",WOS:000597225500002,surrey british columbia stand effort go beyond provincial mandate mitigation incorporate strategic planning community currently overwhelmed impact local agent institution place facilitate anticipatory planning however seen many coastal community implementation action lagging practice framed lens resilience theory investigates threat dynamic relationship local scale policy development integration implementation practice with surrey case examines key actor narrative strategic planning document order understand community act mandated address mitigation finding suggests resilience building agent e g senior management elected official spearhead organize action ability implement goal policy practice largely determined robustness institution e g strategic plan policy system e g infrastructure ecosystem case may provide decision maker community coping similar threat insight factor enable challenge local planning process
17,Adapting forest certification to climate change,WOS:000352721000004,in context forest sector must consider extent sustainable forest management enables constrains mitigation may existing value principle policy decision making process institution longer appropriate forest certification emerged important arena setting international regional standard forest management unclear extent support help develop adaptive capacity forest sector therefore combine literature forest systematic assessment forest stewardship council criterion indicator detail forest carbon certification scheme brief shed light role certification standard mediating forest strategy
18,Examining changes in local adaptive capacity resulting from climate change adaptation programming in rural Kyrgyzstan,WOS:000375000700009,mountain society development support programme non governmental organization designed facilitated programme build local adaptive capacity lac among agro pastoral village remote mountain area kyrgyzstan evaluated programme using lac framework jones et al 2010 towards characterisation adaptive capacity a framework analysing adaptive capacity local level background note overseas development institute found programme contributed increased adaptive capacity related asset base knowledge information flexible forward looking decision making there le apparent change characteristic institution entitlement innovation
19,Risk aversion hinders forestry professionals to adapt to climate change,WOS:000539932100001,forestry professional attitude towards risk uncertainty together perception suitability strategy investigated central europe applied original methodology based lottery choice quantify risk uncertainty attitude combined questionnaire tested hypothesis higher risk uncertainty aversion respondent higher trend towards changing business usual adaptive decision result falsifies hypothesis since uncertainty aversion effect whereas risk aversion negative impact decision adapt argue risk business usual higher expected risk impact central european forestry conclude access novel information expected impact taking account institutional challenge supportive experience useful strategy may convince forestry professional adapt future
20,Scientific Knowledge and Knowledge Needs in Climate Adaptation Policy,WOS:000384644700011,mountain ecosystem around world recognized among vulnerable impact need develop sound strategy area growing knowledge natural science important role play development strategy however extent gap knowledge systematically investigated mountain area analyzes status knowledge natural science discipline need relevant national subnational policy 1 u state washington 7 country austria bhutan colombia nepal peru switzerland particular element policy focused mountain area in addition asked key individual involved drafting policy answer short questionnaire found need mainly concern impact vulnerability assessment regional local level integrated assessment improved socioeconomic data these need often related challenge data coverage model performance mountainous area in area base data often riddled gap uncertainty making particularly difficult formulate strategy in country data coverage le issue tendency explore quantitative form impact vulnerability assessment highlight knowledge embedded natural science discipline always useful address complex vulnerability coupled human natural system briefly refer alternative pathway form regret flexible adaptive management solution finally recognition trans interdisciplinary nature raise question knowledge production paradigm best able deliver sustainable adaptation growing environmental stressor mountain region
21,Spatially Explicit Assessment of Ecosystem Resilience: An Approach to Adapt to Climate Changes,WOS:000332321100001,ecosystem resilience play key role maintaining steady flow ecosystem service enables quick flexible response change maintaining restoring ecosystem resilience forest necessary societal however great lack spatially explicit ecosystem resilience assessment drawing principle ecosystem resilience highlighted literature built theory dissipative structure develop conceptual model ecosystem resilience forest a hierarchical indicator system designed influencing factor forest ecosystem resilience including stand condition ecological memory disaggregated specific indicator furthermore indicator weight determined analytic hierarchy process ahp coefficient variation method based remote sensing data forest inventory data forth resilience index forest calculated result suggests significant spatial heterogeneity ecosystem resilience forest indicating feasible generate large scale ecosystem resilience map assessment model result provide scientific basis conservation forest great significance mitigation
