,title,wos,clean_abstract
0,Intergovernmental relations for public health adaptation to climate change in the federalist states of Canada and Germany,WOS:000449444900021,significant threat public health government scale need adapt protect health population impact highly localized thus federal system theoretically inherent advantage allowing regional diversity policy experimentation however also higher level conflict stalemate federal system unitary system complicating intergovernmental relation coordination necessary public health examine intergovernmental dynamic patterned across national regional local level government public health drawing upon semi structured interview n 28 comparative embedded case study find coordination level government specifically health rare issue occasionally discussed working group existing method public health coordination these finding implication national regional government federal system seeking enable sub national public health create synergy level government
1,Green infrastructure as a climate change adaptation policy intervention: Muddying the waters or clearing a path to a more secure future?,WOS:000344423500018,a dangerous loom decision maker increasingly realising society need adapt threat well mitigate green infrastructure gi increasingly seen ideal policy response however author identify number crucial knowledge gap within gi consequently call caution concerted effort understand concept really deliver gi risen prominence range policy area large part due perceived ability produce multiple benefit simultaneously termed multifunctionality characteristic strengthens political appeal policy question time environmental issue slipped political agenda multifunctionality however brings set new challenge evaluated fully policy implemented take important first step developing critical understanding achievable within gi capacity it focus one gi single objective namely focus analysis current obstacle applying gi multifunctionality could lead ineffective delivery objective by drawing expert opinion government official representative private non government organisation ngo academic sector question gi ability effectively multifunctional inconsistent definition core deficiency understanding conflict within governance in light observation author reflect judiciousness applying gi achieve objective also charged delivering
2,The influence of ecosystems services depletion to climate change adaptation efforts in Africa,WOS:000655687200005,one major challenge society round world face present apart effort achieve reduction emission greenhouse gas mitigate problem perceived need initiative urgently ecosystem known play important role process since service provide may reduce impact extreme event disturbance wildfire flood drought role especially important region vulnerable african continent whose capacity limited many geographic socio economic constraint in africa intervention aimed enhancing ecosystem service may play key role supporting effort in order shed light aspect review role ecosystem service investigates influenced africa it contains set case study sample african country serve purpose demonstrate damage incurred damage disrupt ecosystem service based data gathered measure may assist fostering cause ecosystem service listed cater better protection endangered africa ecosystem service provide
3,"Community-based adaptation to climate change in villages of Western Province, Solomon Islands",WOS:000539160000014,people local culture environment live complex dynamic social ecological system evolved together time continually affected myriad factor including global change escalating global change present imminent threat pacific community particularly food security livelihood health safety cultural identity biodiversity conservation a participatory community based planning process used engage community rendova island western province solomon island identify local priority methodology recognized local community member manager resource use daily direct knowledge status key local resource direct influence ongoing resource governance focused two objective 1 identifying community priority documenting plan intended local implementation 2 evaluating whether community priority addressed key vulnerability identified independently using semi quantitative vulnerability assessment priority identified community encompassed governance leadership planning farming livestock sustainable livelihood natural resource management youth capacity building community priority found address key vulnerability identified semi quantitative assessment also addressed additional driver social vulnerability adaptive capacity finding reiterates importance fully inclusive participatory vulnerability assessment community identification priority coupled scientific projection comprehensively ass complexity social ecological system priority informed ongoing local action intended used community government ngo focus local effort funding project development a suitability priority similar village neighbouring island would determine utility scaling applying adaptation rural community solomon island possibly widely pacific community
4,"Fishery livelihoods and adaptation to climate change: a case study of Chilika lagoon, India",WOS:000282552600003,combined human activity pose significant risk people livelihood especially developing country community level crucial importance enabling respond direct indirect effect change in case fishing community chilika lagoon india focus made understanding community level scaling policy perspective application sustainable livelihood approach challenge policy community encourage identification locally negative constraint positive strength toward resilient community rural area
5,Urban adaptation to climate change: geographers and wicked problems,WOS:000452888100017,explores importance impact urban area complexity existing likely impact pose unique challenge aspect society state polity economy these turn pose methodological challenge academic practice demanding integration macro micro perspective pure applied argues geographer make significant contribution scholarship
6,Towards networked governance: improving interagency communication and collaboration for disaster risk management and climate change adaptation in Australia,WOS:000350341600001,major disaster bushfires flood place significant stress scarce public resource likely exacerbate stress an integrated approach disaster risk management drm cca could reduce stress encouraging efficient use pooled resource expertise a comparative analysis three extreme related event occurred 2009 2011 indicated strategy improve interagency communication collaboration would key factor type policy planning integration these finding accord concept joined government network governance five key reform proposed developing shared policy vision adopting multi level planning integrating legislation networking organisation establishing cooperative funding these reform examined reference related literature order identify potential problem associated implementation finding relevant public policy generally particularly useful cca drm
7,Climate change risk reduction in cultural landscapes: Insights from Cinque Terre and Waterloo,WOS:000877652000001,risk posed becoming increasingly significant threat land use socio ecological system many cultural landscape despite substantial effort ass vulnerability cul tural landscape building capacity participatory integrated approach received le attention landscape planning study here assert strengthening local community participation regional planning needed support sustainable management cultural landscape changing first identify fundamental determinant affect local community involvement cul tural heritage conservation practice then apply principle analyze planning pro ce cultural landscape cinque terre italy region waterloo finding suggest although local community engagement essential building cultural landscape decision maker need improved strategy integrate policy regional plan
8,"Water, livelihoods and climate change adaptation in the Tonle Sap Lake area, Cambodia: learning from the past to understand the future",WOS:000208249200007,changing environment expected intensify challenge people developing country facing particularly among group whose livelihood depend natural resource adaptive capacity livelihood largely defines extent people cope future environmental change whether caused factor land use change water resource development analysis resilience adaptive capacity rural livelihood around cambodia tonle sap lake exceptional lake floodplain system dominated flood pulse finding demonstrate despite people tradition adapting remarkable seasonal variation water related resource capacity adapt unusual environmental change weak poorest clearly vulnerable group reason weak resilience include village relatively homogenous livelihood structure unjust governance practice increasing inequality lack opportunity livelihood diversification it concluded likely pose remarkable challenge people livelihood longer term activity also take account environmental change equally critical understanding broader socio political context dynamic increasing decreasing livelihood resilience
9,Incorporating climate change adaptation considerations into forest management planning in the boreal forest,WOS:000250314600002,pose increasing challenge forest manager working achieve sustainable forest management boreal forest to date discussion around consider forest management plan boreal forest limited a starting point specific objective need articulated consider synonymous criterion conservation sustainable management boreal forest defined montreal process secondly forest management plan hierarchal higher level strategic plan lower level operational plan important distinguish planning level option appropriately considered purpose put forward range alternative option forest manager working boreal zone could consider development strategic operational forest management plan order achieve sustainability defined montreal process
