,title,wos,clean_abstract
0,The relative importance of subjective and structural factors for individual adaptation to climate change by forest owners in Sweden,WOS:000424643300018,a growing body literature argues subjective factor accurately explain individual objective measurer adaptive capacity recent study shown personal belief affect much better explaining awareness action income education gender focus process individual it ass compare influence cognitive experiential structural factor individual view intention regarding data come survey 836 forest owner sweden ordinal binary logistic regression used test hypothesis different factor result show cognitive factor namely personal level trust science belief salience risk assessment statistically significant factor directly explain individual intention adapt sense urgency finding also suggest structural socio demographic factor statistically significant influence decision making among swedish forest owner also offer valuable insight communication intervention promote finding strongly suggest communication intervention focus strongly building trust addressing stakeholder individual need experience
1,INDIGENOUS CLIMATE CHANGE ADAPTATION PLANNING USING A VALUES-FOCUSED APPROACH: A CASE STUDY WITH THE GITGA'AT NATION,WOS:000346193200008,local value knowledge important component creating robust strategy marginalized community incorporating local value planning process structured way effectively using local knowledge improves identification priority action also support successful implementation much planning recent year identifies action derived expert driven vulnerability assessment action yet value community influence impact perceived action locally acceptable local buy implementation thus important planning incorporates local value goal successful provides one approach addressing participatory value based process planning approach contextualized case gitga nation located northern coastal british columbia key value found culturally important food source culture environmental resource self sufficiency health infrastructure enable u live well gitga pride cooperation these value used throughout planning process contextualize impact gitga member way life develop evaluate action it hoped case provides proof utility value based planning context planning marginalized community
2,"Like the plains people losing the buffalo: perceptions of climate change impacts, fisheries management, and adaptation actions by Indigenous peoples in coastal British Columbia, Canada",WOS:000603995100036,rapidly developing complex impact profound implication coastal community demanding action social ecological system along coast british columbia indigenous people developed tightly coupled social ecological system interrupted arrival settler colonialism 1800s although impact colonization well studied little examined theme interact condition may support prevent people ability adapt social ecological change emerge through collaborative partnership four first nation umbrella organization technical support examined people perception social ecological aspect using semistructured interview n 50 four key strategy emerged critical 1 strengthening indigenous governance autonomy authority 2 promoting knowledge sharing practice within among community 3 promoting adaptive comanagement among governance scale 4 developing learning platform impact adaptive strategy action typically proposed non indigenous government including marine protected area ecosystem based management prioritized found diverse attitude toward impact indicating people perception strategy strongly influenced exposure observable impact social ecological context live perception governance self determination our suggests supporting indigenous people ability adapt require transforming current governance model one acknowledges indigenous social cultural food need relate marine resource territorial management right
3,"Climate change adaptation and regional forest planning in southern Yukon, Canada",WOS:000207970800005,recent interest sustainable forest management planning yukon coincided growing public awareness providing opportunity explore forestry plan incorporating in strategic forest management plan champagne aishihik first nation traditional territory catt teslin tlingit traditional territory tttt examined evidence for plan management policy practice also recognized way adapt identified provide information incremental cost benefit additional effort a typology classifying sustainable forest management plan according address proposed applied catt tttt plan typology may useful future retrospective assessment successful sustainable forest management plan addressing managing risk posed consists matrix categorizes plan one four type 1 proactive direct 2 proactive indirect 3 reactive direct 4 reactive indirect neither plan available southern yukon explicitly identifies vulnerability action taken reduce vulnerability manage risk however plan incorporated example best management practice sustainable forest management also consistent appropriate response even jurisdiction facing rapid ecological change driven relatively high level awareness implication forestry planning process yet grapple directly risk may pose ability forest manager achieve stated goal objective sustainable forest management plan
4,Can fungal endophytes fast-track plant adaptations to climate change?,WOS:000624372000014,rapid threatens plant community while many study address impact plant mechanism resilience stressor role plant microbiome aiding plant le investigated argue fungal endophytes important constituent plant microbiome may key ability plant adapt climatic stressor rapid adaptive response endophytes coupled ability transfer resistance host may fast track plant briefly importance class 3 fungal endophytes terrestrial plant discus may accelerate adaptation crop natural plant community call effort directed improving understanding fungal endophyte facilitated plant health such information could aid devising improved strategy mitigating effect plant community
5,Ecologically-Relevant Maps of Landforms and Physiographic Diversity for Climate Adaptation Planning,WOS:000366902700025,key understanding implication land use biodiversity natural resource incorporate physiographic platform change ecological system unfold here advance detailed classification high resolution map physiography built combining landforms lithology soil parent material multiple spatial scale used relatively static abiotic variable e excluded climatic biotic factor prevent confounding current ecological pattern process enduring landscape feature make physiographic classification interpretable planning generated novel spatial database 15 landform 269 physiographic type across conterminous united state america examined potential use natural resource manager placing within contemporary framework found physiographic database could play key role four seven general strategy also calculated correlation common empirical measure biodiversity examine degree physiographic setting explains various aspect current biodiversity pattern additionally evaluated relationship landform diversity measure explore change may unfold across geophysical template found landform type particularly sensitive spatial scale recommend using high resolution datasets possible well generating metric using multiple neighborhood size minimize characterize potential unknown bias illustrate work inform current strategy analytical framework classification landforms parent material easily extendable geography may used promote setting
6,"Community Adaptation to Climate Change: Environmental Planners' Knowledge and Experiences in British Columbia, Canada",WOS:000304419600001,lagged behind mitigation action currently example proactive community plan around world however increasingly recognized necessary action respond change society concurrently mitigate minimize future anthropogenic climatic forcing environmental planner play leading role assisting community face challenge preparing changing uncertain future us self assessment survey workshop provide perspective planner knowledge it also explores impact community across province british columbia barrier effective result indicate planner high level knowledge regarding top impact planner believe affect british columbia related forest agriculture river flooding planner want incorporated existing document community regional provincial plan rather separate plan finding demonstrate need promote capacity building related among planner
7,Intergenerational learning in climate change adaptations; limitations and affordances,WOS:000517381800001,become imperative intricately linked human existence planet wellbeing learning part process doubtful sustainable in zimbabwe one initiative promoting learning establishment eco school club esc concept based possibility intergenerational learning developed widely adopted global north based ethnographic community struggling food insecurity arising unpredictable rainfall examines context dependency escs affordances intergenerational learning found contrast report global north child able exercise agency effect family community using analytical resource cultural historical activity theory analysis challenge appropriating model learning afar
8,Uncertainty in geomorphological responses to climate change,WOS:000491987900005,successful regional scale often depend understanding nature geomorphological response scale here use evidence landscape known environmentally sensitive show geomorphological response shift highly nonlinear our site two mountain massif western coast ireland both site similar geological pleistocene glacial history similar topographically geomorphologically history show despite similarity response late holocene differed both massif responded short term change last 4500 year considered uniform across region change resulted highly differentiated nonlinear landscape response argue reflects nonlinearity forcing response process scale suggests current approach modelling response system future using numerical model may accurately capture landscape response end discussing implication obtaining decision relevant prediction landscape response climatic forcing planning using regional model
9,How do civil servants view the importance of collaboration and scientific knowledge for climate change adaptation?,WOS:000373453000002,successfully navigating complex challenge posed wicked environmental problem requires inter intra organisational policy network share information integrate knowledge collaborate decision making process however within government hierarchical mechanistic design bureaucratic agency often well suited task a result government increasingly implemented mechanism encouraging interagency collaboration better address complex environmental governance challenge example in take inside look civil servant working government agency responsible progressing strategy view collaboration draw science based knowledge inform decision making focusing civil servant agency state victoria new york usa province british columbia result show variation across jurisdiction term collaborative mechanism used however respondent three jurisdiction reported remarkably consistent view importance collaboration scientific knowledge role overall result suggest gap exists motivation civil servant collaborate draw scientific information capacity ability pointing potential institutional systemic barrier require
