,title,wos,clean_abstract
0,Farm level adaptation to climate change in north China: behavioural practices and potential drivers,WOS:000888524500001,profound impact agricultural production farmer must adapt role farmer largely unaddressed targeted construct integrated picture farm level north china performed field survey hebei province uncover farmer behaviour reality constitute analysis characteristic heterogeneity behaviour result show farmer mostly limited spontaneous behavioural adjustment widely adopted strategy remains use fertiliser pesticide irrigation technique widely used whilst adoption advanced technology yet sufficient farming experience involvement farm work probably restrict farmer involvement farmer perception risk recognition effectiveness would drive adoption strategy however obstacle remain regard availability policy technology infrastructure support government level recommends government need provide support also focus dissemination information provision well strengthen people perception risk effectiveness
1,Indigenous farmers' perception of climate change and the use of local knowledge to adapt to climate variability: A case study of Vietnam,WOS:000686270700001,investigated indigenous farmer perception use local knowledge survey focus group discussion method used collect data 362 respondent logit model employed determine factor influencing farmer perception result show farmer aware variability citing hotter weather unpredictable rain farmer use local knowledge local agricultural practice adapt moreover farmer perception determined many factor education location income result suggest policymakers consider local knowledge farmer perception contributing factor designing formulating policy indigenous farmer
2,"Migration among Farmers in Delta State, Nigeria: Is it a Climate Change Adaptation Strategy?",WOS:000826588500001,objective purpose evaluating nexus migration farmer delta state nigeria influence exerted cognitive situation driven stress farmer decision migrate socioeconomic attribute migrating non migrating farm family examined emphasis function migration accessing agricultural extension service well contribution made migration promote farmer coping capacity methodology survey articulated using farming household three agricultural zone delta state nigeria perception farmer alteration examined use mental map technique binary logistic regression model applied ass function socioeconomic attribute farm family descriptive statistic employed evaluating adaptive capacity migrating farming household finding driven livelihood variable form part main propeller migration among farmer migration well socioeconomic attribute influenced perception farmer there appears significant difference migrating non migrating farm family respect utilization information technology knowledge emanating agricultural extension service gain remittance knowledge social network host community zone raise migrating farm family capacity adapt theoretical implication contributes progressively dynamic body knowledge pointing migration alternative strategy promote agriculture food security part world originality value micro evidence offered respect contribution made migration adaptive capacity farmer ability access agricultural extension service useful analysis driven migration nation agricultural economy insight also offered regarding policy need scaling farmer vulnerability
3,"Farmers' intention and decision to adapt to climate change: A case study in the Yom and Nan basins, Phichit province of Thailand",WOS:000392789000060,farm level effective measure cope global aim clarify farmer intention decision regarding global logistic regression model used examine influence socioeconomic factor communication process farmer decision apply strategy drought flood specifically thorough understanding non adapting farmer theory planned behavior incorporated ass farmer intention result showed farmer perception consistent weather data short period reporting rise temperature greater decrease precipitation agricultural experience farm income training social capital effective communication statistically significant increasing probability farmer for farmer perceive adapted nonetheless social capital played major factor driving belief behavior important aspect neighbor peer group farmer intention adapt mostly affected perceived behavioral control factor followed attitude subjective norm therefore successful policy enhance farmer perception adaptive capacity encourage actual intended farmer strategy require participation multiple player related sector engaging local community farmer
4,"Farmers' risk preferences and their climate change adaptation strategies in the Yongqiao District, China",WOS:000358807000035,farmer risk preference play important role agricultural production decision characterizes risk preference among farmer yongqiao determines risk preference related choice regarding strategy find farmer area aware they taking measure protect livelihood perceived change local risk experiment result show representative subject risk averse woman risk averse men relationship farmer risk preference different choice different farmer risk aversion negatively significantly related strategy planting new crop variety adopting new technology significantly positive effect purchasing weather index crop insurance result also indicate level education farming experience farm size household income perception impact influence farmer decision
5,Exploring the effects of sociocognitive factors on the adaptation behaviour of farmers in rural Southwest China,WOS:000519516700001,a better understanding factor influence behaviour farmer help developing effective measure explores effect sociocognitive factor behaviour farmer based survey 475 local farmer rural southwest china result show farmer aware believed probability exposure change future high a farmer agreed implementing measure reduce adverse effect most farmer believed ability address low cost high estimation result show farmer perception significantly affected level specific practice specifically farmer perception negative impact perceived severity probability efficacy self efficacy positive effect decision perceived cost negative effect farmer farmer interaction access market significant factor influencing finding implication policy maker term promotion adaption behaviour farmer response china developing country
6,"Effects of socio-cultural norms on smallholder adaptation to climate change in Nkoranza South municipality, Ghana",WOS:000579788900001,socio cultural norm potentially enhance adaptive capacity group constraining capacity others using household survey focus group discussion key informant interview four community nkoranza south municipality ghana examines socio cultural norm influence smallholder farmer while socio cultural norm fostered indigene access farmland communal resource resulting farm diversification migrant settler could take advantage resistant cash crop cashew due limited access control land additionally cultural expectation role enhanced woman non farm adaptive option compared men
7,Natural insurance as condition for market insurance: Climate change adaptation in agriculture,WOS:000510953600039,focus potential use insurance mechanism agriculture analyse attractiveness risk insurance scheme choice farmer face via farm management practice purchase crop insurance market a choice experiment used reveal danish farmer preference regarding insurance contract adoption land management practice improve soil sustainability conditional obtaining insurance cover market result indicate general arable farmer farmer low soil quality experienced crop damage past likely purchase conditional insurance farmer good quality soil perceive already adapted practice climatic risk experienced loss due adverse climatic event past le willing purchase insurance contributes limited knowledge preference risk related insurance agricultural system general europe particular
8,Influence of livelihoods on climate change adaptation for smallholder farmers in the Mekong Delta Vietnam,WOS:000436080900002,farmer vietnamese mekong delta face wide range related hydrological factor threaten rice production smallholder farmer must adapt sustain rice production central important livelihood activity a sample stratified across agro ecological area delta affected flooding alluvial soil acid sulphate soil saline water intrusion derived farmer typology a rural livelihood approach used focus group discussion depth interview identify enumerate enabling constraining factor smallholder experienced diverse natural hazard flood abnormal rain high temperature water scarcity salinity intrusion specific agro ecological area constrained labour shortage water quality topography access combine harvester transportation infrastructure dryer household saving enabled farming technique experience cooperative group water quantity access information ability purchase agro chemical credit small farmer 1ha constrained large farmer 1ha expanded livelihood asset base a range policy implication discussed technological fix requires overall improvement range human social financial component
9,Farming adaptations in the face of climate change,WOS:000431037500003,agriculture one vulnerable sector many agricultural community adaptation farmer underway farmer belief experience along range factor could influence utilizing framework draw examining farmer belief experience affect strategy farm succession rural urban interface rui ask how belief different farm attribute particularly presence heir location rui affect strategy preliminary finding indicate varies based multiple factor including belief presence heir geographical location variety farm characteristic farmer attribute
