,title,wos,clean_abstract
0,Game Theory-Based Analysis of Decision Making for Coastal Adaptation under Multilateral Participation,WOS:000444385500004,different impact member society to reduce damage caused activity initiated expanding capacity social infrastructure stakeholder want adaptation work favor therefore methodology needed determine measure beneficial member society in framework proposed producing strategy minimizes conflict stakeholder framework cast process organizing adaptation game defines community member stakeholder measure strategy minimization loss future payoff in case involving sea level rise suncheon bay korea framework used generate optimal plan minimizing conflict considering loss central government local government local community game theoretic result proposed framework enable balanced distribution responsibility among stakeholder achieve infrastructure
1,"Migration from atolls as climate change adaptation: Current practices, barriers and options in Solomon Islands",WOS:000331463100001,adaptive strategy important reducing vulnerability atoll community sea level rise short long term seek contribute emerging discourse migration form based empirical study two atoll community reef island ontong java located periphery solomon island outline current migration pattern two island group discus migration may contribute stress it show migration currently improves access financial social capital reduces pressure natural resource make island community le vulnerable extreme weather event shock factor contribute positively adaptive capacity it also show major barrier migration reduce efficacy positive outcome migrant home community including high transport cost problem gaining access housing employment government service urban destination area if accepted voluntary migration may play positive role exposed atoll community addressing barrier migration seems logical may done effort stimulate migrant income opportunity improving migrant living condition improving transport service island
2,Barriers and opportunities for social-ecological adaptation to climate change in coastal British Columbia,WOS:000486105500005,pose novel complex challenge planning management policy marine coastal social ecological system despite ongoing discussion adopting intervention improving adaptive capacity practitioner often continue carry conventional management strategy effectively incorporate impact projection using web based survey semi structured interview explored perception practitioner coastal manager planner british columbia relative risk action social ecological system barrier within region overall practitioner shared concern currently well incorporated management policy region noted significant implementation gap practitioner expressed support ecological action well suited regional implementation incorporating projection management reducing fishery exploitation action protecting specific area social action overall perceived le useful ecological action action would support local management monitoring effort viewed useful developing alternative livelihood main barrier associated opportunity marine management included political action reducing scientific uncertainty improving communication increasing capacity funding staff additional opportunity include effective engagement indigenous governance improving policy funding including monitoring focusing effort communication education program specific practitioner community demonstrates necessity collaboration across scale management effective
3,Mangrove management for climate change adaptation and sustainable development in coastal zones,WOS:000428725500005,due prevalence developing country range ecosystem service provide project aimed promoting mangrove align several un sustainable development goal specifically goal 13 14 15 concern sustainable management forest coastal resource although mangrove sensitive also provide service would help reduce damage sequestering carbon enhancing coastline stability protecting coastal settlement tropical storm surge in particular mangrove rapidly colonize stabilize intertidal sediment promoting coastal accretion reduce impact sea level rise government bangladesh established mangrove plantation intent accelerate accretion stabilize 120 000ha coastland a case us gi data coastal dynamic land cover evaluate effectiveness mangrove plantation facilitating accretion preventing erosion bangladesh result indicate plantation area experience greater rate accretion relative erosion non plantation area confirming mangrove important role play sustainable development coastal region
4,Climate change adaptation planning in practice: insights from the Caribbean,WOS:000488930500015,planning rapidly expanded assist reducing vulnerability current projected impact in caribbean small island developing state sids planned viewed essential address high vulnerability planning begun earnest across region however limited analysis planning document region ass quality content ass planning document caribbean sids focusing inclusion key stage planning identified international regionally specific guidance instrument eighty nine caribbean planning document including policy strategy program project assessed revealing differ considerably guidance instrument key area improvement include need direct linkage identification option assessment hazard impact vulnerability risk ii identification appraisal range option iii increased inclusion usage quantitative information hazard impact addressing deficiency may help improve status planning region ultimately aid reducing high vulnerability island nation impact
5,Global hotspots for coastal ecosystem-based adaptation,WOS:000537552800038,helping world coastal community adapt impact requires evaluating vulnerability coastal community assessing option includes understanding potential natural infrastructure ecosystem biodiversity underpins reduce community vulnerability alongside traditional hard infrastructure approach here present spatially explicit global evaluation vulnerability coastal dwelling human population key exposure explore potential coastal ecosystem help people adapt ecosystem based eba find mangrove coral reef particularly well situated help people cope current weather extreme function increase importance people adapt coming decade find around 30 9 million people living within 2km coast highly vulnerable tropical storm sea level rise slr mangrove coral reef overlap threat least 5 3 3 4 million people respectively substantial potential dissipate storm surge improve resilience slr effect significant co benefit mangrove also accrue 896 million metric ton carbon stored soil ground biomass our framework offer tool prioritizing hotspot coastal eba potential national local analysis quantify risk reduction thereby guide investment coastal ecosystem help people adapt in underscore global role conserving restoring ecosystem play protecting human life livelihood well biodiversity face
6,What states can do to adapt to climate change in the Baltic Sea,WOS:000454467100035,state play key role given transboundary nature baltic sea coastal state much gain cooperation tackle eutrophication flood risk since eight nine coastal state eu member state eu expected steer effort indeed eu legislation eu strategy including one specifically baltic sea region place activate state actor they cover crucial aspect management baltic sea namely reducing eutrophication managing flood risk however despite holistic goal achieving good environmental status reducing adverse effect flooding directive mainly prescribe assessment adoption plan it left coastal state design ambitious objective take measure rather rely exemption while coastal state strategy place progress achievement goal easy measure with regard environmental protection helcom fill gap providing additional steering coordination stringent target nutrient address impact eutrophication with regard flood risk council baltic sea state seems started consider taking similar role developing concrete coordinated flood risk strategy marine region
7,"Integration, synthesis and climate change adaptation: a narrative based on coastal wetlands at the regional scale",WOS:000307534400013,idea integration synthesis critical designing mitigation well entrenched conceptually here concept synthesis integration apply case coastal wetland south east queensland distribution condition coastal wetland change create conservation challenge economic cost minimised drawing broad sectoral perspective undertaking planning ensuring integration policy our indicates adaptation sea level rise focussed wetland biodiversity conservation likely impact urbanisation pattern planning regulation provide spatial buffering around wetland may give rise compact urban form may lead reduction cost defence sea level rise reduce energy usage per person provide green space however compact urban form could exacerbate heat island effect place greater burden economically disadvantaged example single family home become expensive planning need balance equity cross sectoral issue order reduce likelihood unforeseen negative consequence
8,Learning from disaster: community-based marine protected areas in Fiji,WOS:000367174300003,examines whether experiencing related disaster improve rural poor community based resource management original household survey data fiji capture establishment community based marine protected area following tropical cyclone controlling endogeneity household level cyclone damage reveals household exposure disaster increase support establishing marine protected area presumably future safety net evidence suggests community member social learning disaster experience might facilitate consensual decision making
9,Restoring near-shore marine ecosystems to enhance climate security for island ocean states: Aligning international processes and local practices,WOS:000434752900032,contributes special issue examining sdg 14 international policy instrument effective implementation goal focus island ocean state io small island developing state sids characterized limited land oceanic remoteness creating local international dependency food livelihood trade transport while io contribute le 1 global green house gas directly impacted extreme weather particular sea level rise near shore marine ecosystem mangrove seagrass coral reef provide critical coastal protection benefit e g fishery yet continue degraded coastal development given importance restoration needed ecosystem function declined concert conservation healthy site overall restoration goal io enhance ecological integrity ii inspire local capacity building iii accelerate examines scope restoration un sdgs biodiversity convention un framework convention paris agreement practical consideration near shore restoration reviewed emphasizing local traditional knowledge regarding past future perspective concludes policy recommendation integrate near shore marine restoration across conservation planning process achieve synergy effectiveness essential io setting un sdgs provide timely platform io align international process local need address goal balancing population growth economic development food security security
10,Engaging faith-based communities for rural coastal resilience: lessons from collaborative learning on the Chesapeake Bay,WOS:000510364400001,rural coastal area highly vulnerable impact in usa much energy devoted conserving rural coastal ecosystem promoting however area also home vulnerable underserved community challenging engage discussion church trusted social institution may offer structure government decision maker rural resident engage improve resilience rural coastal region employed collaborative learning engage government decision maker rural church member topic impact maryland eastern shore chesapeake bay analyzed collaborative learning process outcome using ethnographic method in present approach discus benefit challenge collaborative learning rural church found approach yielded major benefit including greater understanding capacity limitation addressing environmental challenge increased trust social network expanded engagement greater diversity stakeholder increased opportunity new conversation new pathway toward intervention stakeholder empowerment collaborating church without challenge though requires considerable time effort present difficulty navigating social hierarchy specialized language identifying common goal grappling newness overcoming institutional barrier despite challenge conclude collaborative learning church valuable approach information exchange network building toward resilient rural coast
11,DISAPPEARING MANGROVES: The Epistemic Politics of Climate Adaptation in Guyana,WOS:000402816000007,detail epistemic politics shape sea defense guyana rethinking material arrangement expertise anthropocene i track work group technoscientific expert participating guyana mangrove restoration project gmrp in attempt redesign sea defense around mangrove ecosystem gmrp participant recognize solely dependent well intentioned effort a object mangrove form evidence also tool guide expert action distinction day day labor moreover mangrove draw explicit contingency modeling placing expert group tension one another seek advance idea mangrove protection management i show relational ontology emblematic policy broader operative logic i call inverse performativity process whereby unruly world force one expert group seek help others building new ecology expertise adapt changing impermanent wondrous mangrove urge u think creatively vulnerability kind practice inspire knowledge
12,A Framework for Cloud to Coast Adaptation: Maturity and Experiences from across the North Sea,WOS:000816381000001,low lying coastal area country around north sea exposed flooding influence sea level rise country north sea region need continue adapt associated risk well managed future in addition reducing flood risk measure bring development opportunity place these opportunity however unlikely achieved defence paradigm instead new approach needed simultaneously reduces risk promotes liveable place ecosystem health social well building block new approach promoted based process collaborative take whole system long term perspective approach developed interreg funded project c5a brings together government practitioner researcher across north sea share policy practice emerging science enabling sustainable development new approach reflects cloud coast management paradigm emerged combination knowledge exchange peer peer learning across seven case study central case study maturity analysis existing capability across north sea country ability adopt new approach present result analysis including common challenge emerged method example good practice overcome building upon finding concludes presenting four priority policy direction support uptake cloud coast approach
13,Taxonomy of USA east coast fishing communities in terms of social vulnerability and resilience,WOS:000362136000013,increased concern impact changing coastal environment coastal fishing community led recent effort noaa fishery social scientist develop set indicator social vulnerability resilience u s southeast northeast coastal community a goal noaa fishery social vulnerability resilience indicator program support time cost effective use readily available data furtherance social impact assessment proposed change fishery management regulation planning use indicator predict response coastal community would enhanced community level analysis could grouped effectively examines usefulness combining 1130 community 35 relevant subgroup comparing result numerical taxonomy data collected interview method process herein referred ground truthing validation taxonomic method method ground truthing indicates cluster adequate used select community depth
14,Variable Impacts of Climate Change on Blue Carbon,WOS:000645627500013,blue carbon provides opportunity mitigate increasing ecosystem service coastal community including however blue carbon ecosystem vulnerable leading uncertainty future efficacy ecosystem in ass potential impact blue carbon despite uncertainty carbon sequestration coastal ecosystem enhanced landward migration blue carbon habitat maintenance sediment supply restoration improved water quality a example landward migration mangrove could result carbon sequestration 1 5 pg 2100 mudflats seaweed bed coastal swamp forest could also contribute mitigation although large data gap achieving full potential blue carbon requires protection restoration ecosystem facilitation change ecosystem distribution action also deliver benefit conversely worst case coastal squeeze scenario loss 3 4 pg sequestered carbon 2100 could occur
15,Accommodation of climate change in coastal areas of Cameroon: selection of household-level protection options,WOS:000282554300004,coastal area threatened factor related vulnerability society sensitivity environment protection may mitigate adverse consequence review ass option protection homeowner coastal zone southwest region cameroon coastal zone cameroon studied observed deleterious effect recent extreme climatic event from sample 400 household house type protection strategy two main type reactive measure preventive measure taken offset adverse effect property studied a multinomial logit function reveals income education age gender significant factor determining household probability selection protection measure concludes strong implication future ability homeowner extensively respond reinforced communal public work project also active government policy promote
16,Status and Priority Capacity Needs for Local Compliance and Community-Supported Enforcement of Marine Resource Rules and Regulations in the Coral Triangle Region,WOS:000355379000005,combating illegal destructive resource exploitation coral triangle central ensuring long term effective management fishery marine protected area effort present result investigation perceived level local compliance enforcement marine resource rule regulation evaluates effectiveness potential community supported enforcement effort coral triangle region finding consistent literature compliance enforcement compliance enforcement system must use deterrence also perceived fisher legitimate fair accountable equitable need developing personal morality social environment support compliance there opportunity strategically build shared value cultural norm promote collaborative fishery management mechanism increase compliance non coercive effort strengthening long term capacity consistent delivery local support marine management enforcement increase local compliance rate time
17,Overlooked ocean strategies to address climate change,WOS:000501648400018,u n framework convention unfccc paris agreement aim limit increase global resilience effect breakthrough diplomacy committing party develop update national plan yet party agreement largely overlooked effect ocean based community economy ecosystem well role ocean play mitigating adapting because ocean integral part system stronger inclusion ocean issue critical achieving agreement goal here discus four ocean linkage suggest specific response party agreement connected 1 accelerating ambition including via sustainable ocean based mitigation strategy 2 focusing co2 emission address ocean acidification 3 better understanding ocean based mitigation 4 pursuing ocean based these linkage offer complete perspective reason strong action necessary inform systematic approach addressing ocean issue agreement strengthen mitigation
18,"Nature-based solutions for coastal adaptation management, concepts and scope, an overview",WOS:000820528400001,introduces nature based solution nb application coastal management nb seek make use local natural element process coastal ecosystem much possible harness force nature benefit society focus soft sedimentary coast like beach dune salt marsh seagrass bed mangrove by shifting coastal management conventional building nature building nature nb seen valuable alternative traditional approach based hydraulic civil engineered design nb applied diverse situation various scale small scale ecosystem element small pond large scale entire coastal stretch practice nb also valuable force nature increase nb requires governance setting make use integrated approach discipline ecology economy society working together but integration yet common practise many country conclude nb promising alternative traditional approach because practise still relatively young field laboratory project executed particular extreme weather condition future challenge build stakeholder acceptance local trust concept
19,The eco-island trap: climate change mitigation and conspicuous sustainability,WOS:000396348700013,small island worldwide increasingly turning conspicuous sustainability development strategy island spatiality encourages renewable energy sustainability initiative emphasise iconicity undertaken order gain competitive advantage strengthen sustainable tourism ecotourism claim undue credit distract failure governance obviate need comprehensive policy action without necessarily contributing significantly mitigation pursuit eco island status raise cost without raising income distract pressing social environmental problem lead competitive sustainability provide green cover behind community maintain unsustainable practice argue eco island successfully encourage wider sustainable development mitigation instead island community may place eco island trap island may invest inefficient ineffective renewable energy sustainability initiative order maintain illusory eco island status benefit ecotourism thereby becoming trapped eco label island may also chase diminishing return ever comprehensive difficult achieve sustainability becoming trapped serving eco island exemplar conclude arguing island community pursue locally contextualised development potentially focused rather focus eco island status oriented toward place branding ecotourism
