,title,wos,clean_abstract
0,Piloting a Climate-Change Adaptation Index on US National Forest Lands,WOS:000717541700002,present novel significant threat sustainability forest ecosystem worldwide united state forest service usfs conducted vulnerability assessment much 193 million acre national forest land manages yet little exists degree management unit adopted consideration planning project implementation in response knowledge gap piloted survey instrument usfs region 1 northern region region 6 pacific northwest region determine criterion assessing degree national forest integrate consideration management planning activity our resulting index provides efficient quantitative approach identifying potentially national forest making progress toward incorporating adaptation forest planning management implication used self assessment survey planner manager u national forest forest service region 1 6 design index measuring degree national forest unit integrated consideration planning management activity our resulting index potentially used help understand usfs decentralized strategy led national forest make comparatively significant progress towards adapting others lagged behind
1,Narratives of ice loss: New approaches to shrinking glaciers and climate change adaptation,WOS:000680245800005,explores yet overlooked component glacier melt competing narrative ice loss embedded divergent debate analysis regional narrative ice loss expose contested role glacial meltwater amongst local resident framing glacier physical feature also node discourse imagination influence peru cordillera blanca offer excellent case new narrative approach shrinking glacier cordillera blanca host 25 percent earth tropical glacier hundred glacial lake generated world deadliest glacial lake outburst flood glofs despite decade glacial lake management cordillera blanca government agency researcher local people hydroelectric company often disagree safely manage lake prevent flood maintain water security help explain disagree social conflict repeatedly occurred around lake palcacocha shallap it analyzes narrative embedded local national newspaper medium understand varying view frequently competing vision glacial lake risk management stem power structure prioritize certain narrative others response perceived political environmental condition thus narrative analysis offer methodology understand local regional experience glacier including environmental authority emerges broader implication global politics ice loss
2,Unintended effects of technology on climate change adaptation: an historical analysis of water conflicts below Andean Glaciers,WOS:000303134200006,measure generate long term unintended consequence demonstrates empirical case water conflict lake paron peru cordillera blanca mountain range decade long struggle culminated 2008 coalition local group stakeholder cruz de mayo caraz community callejon de huaylas seized control lake paron reservoir private multinational corporation duke energy clash paron water llullan santa river watershed emerged much earlier climatic hydrologic model predicted occurred argues largely previously successful measure drainage tunnel floodgate originally installed paron 1980s prevent related outburst flood led unintended perverse outcome technological artifact subsequently allowed diversity stakeholder including rural subsistence farmer urban resident national park official tourism promoter state energy company electroperu duke energy manage water differently depending priority existing governance structure neoliberal reform altered state society environment relation peru played key role changing stakeholder power dynamic reflected management water infrastructure paron examining water conflict emerged unintended effect demonstrates technology society mutually constitutive also politics technology must considered carefully analysis social ecological system hydro social cycle
3,The Influence of Culture on Climate Change Adaptation Strategies: Preferences of Cross-Country Skiers in Austria and Finland,WOS:000327293800008,investigates cultural difference tourist preference strategy cross country skier austria finland used value orientation approach empirically test whether concept sensitive skier preference two respective country comparison two country made even specific three identical motivation based segment accounted heterogeneity within respective sample all comparison based either regular survey question result choice experiment result reveal significant difference skier overall national sample well numerous comparison specific segment thus conclude strategy planning consider cultural difference transferability strategy even within western culture europe limited
4,Climate change impacts on immovable cultural heritage in polar regions: A systematic bibliometric review,WOS:000911759100001,over past decade impact immovable cultural heritage ich polar region arctic antarctica slowly increased offer systematic synthesis publication impact diverse ich polar region gray literature included arctic country like sweden finland iceland russia associated organization represented literature compared usa denmark norway more half analyzed literature published last 3 year 2019 2020 2021 focus coastal erosion ich degradation cryospheric hazard ich risk biological degradation coastal erosion debris flow thaw slumping nearly half study report need planning implementation ich show advance impact response needed improve decision policy maker capacity support effective policy contribute achievement sdgs polar region polar region vulnerable landscape ich site used communicate larger message challenge measure categorized assessing impact observed impact changevulnerability learning case analogiesclimate development sustainability human well being
5,"Evaluating the comprehensiveness of municipal climate change adaptation plans in Ontario, Canada",WOS:000935927600001,examines preparedness province ontario fifteen populated city collectively representing half jurisdiction population adapt impact extreme weather event develop coding protocol systematically analyze presence absence eight essential plan characteristic including 1 information base 2 goal objective 3 policy 4 implementation 5 monitoring evaluation 6 interorganizational coordination 7 public participation 8 organization presentation result indicate municipal plan ontario generally strong feature relating information base goal objective policy public participation organization presentation however relatively weak term implementation monitoring evaluation interorganizational coordination therefore identify three fundamental area municipal planning could strengthened province first engagement information sharing opportunity municipality ontario learn one another improve plan second need conduct geographically specific risk assessment better understand localized risk vulnerability third need develop tool framework better implement monitor evaluate process unfolds our finding contribute ongoing policy discussion regarding need better planning municipal level
6,Sustainable tourism planning and climate change adaptation in the Alps: a case study of winter tourism in mountain communities in the Dolomites,WOS:000373564400007,a vast body literature suggests european alpine region extremely sensitive winter tourism closely related variation especially mountain region resort heavily dependent snow explores effectively integrate perspective local discourse sustainability tourism increasing priority policy maker region elsewhere it report development application participatory decision support process analysis strategy local development alpine tourism destination auronzo di cadore dolomite italy experience significantly contributed idea efficient combination modelling capability decision support tool participatory process substantially improve decision making sustainability author show case combination method tool allowed managing involvement local actor stimulating local debate possible consequence winter tourism encouraging creativity smoothing potential conflict easing integration qualitative knowledge preference involved actor quantitative information contributed integrated sustainability assessment alternative strategy sustainable tourism planning
7,Building Urban Climate Change Adaptation Strategies: The Case of Russian Arctic Cities,WOS:000750001100012,russian arctic highly urbanized region town built soviet era facilitate extraction industry well provide maintain military facility global environmental developmental change well national political decision open russia arctic massive investment industrial socioeconomic development how russian arctic city town municipality reflect new opportunity term designing strategy local level starting theoretical discourse urban strategy examines state art challenge trend planning measure russia arctic industrial center special attention given comparative analysis city strategy role civil society institution business community strategy planning process explored moreover conflict sensitive approach ensure participatory process designing implementing measure discussed field component based city apatity arkhangelsk murmansk norilsk salekhard severodvinsk town monchegorsk nickel vorkuta concludes despite significant challenge identified total balance sheet arctic city effort enhance adaptive capacity positive russian northern urban settlement best addressing existing challenge via planning sustainability approach however municipality learn one another experience different approach helpful developing adequate strategy local level
8,Assessing vulnerabilities and adapting to climate change in northwestern US forests,WOS:000423707600008,multiple vulnerability assessment pacific northwest region usa provide scientific information needed begin forested landscape option developed resource manager conjunction assessment newly summarized library western united state provide extensive choice peer reviewed smart management strategy tactic more option available vegetation resource category allowing vegetation management applied across range spatial temporal scale good progress made strategic development planning northwest although ground implementation early stage however recent regulatory mandate plus increasing occurrence extreme event drought wildfire insect outbreak provide motivation accelerate process planning management federal land beyond timely implementation collaboration across boundary help ensure functionality northwest forest broad spatial scale warmer
9,Bringing the Hydrosocial Cycle into Climate Change Adaptation Planning: Lessons from Two Andean Mountain Water Towers,WOS:000395097500015,glacier snowpack river lake wetland mountain region provide freshwater much world population these system however acutely sensitive in andean water tower supply freshwater 100million people planning critical plan however document inform informed sociopolitical process major implication hydrosocial relation mountain water tower noting inadequate scholarly attention relation hydrosocial cycle draw hydrosocial literature examine compare plan mountain water tower region piura peru santiago metropolitan region chile through hydrosocial lens find plan reinforce hydrosocial relation upstream downstream disparity tend exclude access water informally differing ontology water livelihood outside dominant economic sector our analysis suggests andean plan reinforce current water access pattern missing key opportunity reenvision inclusive hydrosocial relationship context changing encourages engagement hydrosocial literature within beyond mountain water tower region critical hydrosocial analysis plan reveals gap must addressed future planning implementation effort going provide meaningful pathway
