,title,wos,clean_abstract
0,An Evidence-Based Public Health Approach to Climate Change Adaptation,WOS:000344759500018,background public health committed evidence based practice yet minimal discussion apply evidence based practice framework objective our goal literature evidence based public health ebph determine whether applied consider emphasizing evidence based practice may influence practice decision related public health method conducted substantive ebph identified consensus ebph framework modified support ebph approach applied framework example considered implication stakeholder discussion a modified ebph framework accommodate wide range exposure outcome mode inquiry associated variety setting activity pursued several factor currently limit application framework including lack higher level evidence intervention efficacy lack guideline reporting health impact projection to enhance evidence base must increased attention designing evaluating reporting intervention standardized health impact projection reporting increased attention knowledge translation approach implication funders researcher journal editor practitioner policy maker conclusion current approach ebph modification support activity little evidence regarding intervention knowledge translation guideline projecting health impact lacking realizing goal evidence based approach require systematic coordinated effort among various stakeholder
1,The framing of power in climate change adaptation research,WOS:000484575100001,power mechanism structure shape outcome measure adopted identified requiring support but extent recognize power linkage based systematic literature enquire framing power matter implication may practice our enquiry predicated relationship researcher focus relationship power since power complex single definition desirable different actor orientated frame power used data analysis result show author likely work issue power e agency power empowerment rather resistance disempowerment demonstrating effect frame proportion according whether focus equity effectiveness participation for instance power strongly associated effectiveness disempowerment associated equity together identified pattern show researcher frame power way constitute bias blind spot attention particular frame power limit attention important dynamic within process both content context identified frame applied suggest structural trend require increased attention since researcher frame power influence outcome broader power relation result indicate reflexivity needed improve practice categorized vulnerability institution
2,Enhancing Autonomy for Climate Change Adaptation Using Participatory Modeling,WOS:000589833500004,participatory modeling commonly applied integrate stakeholder knowledge belief value norm modeling process however participation neutral current tailored toward sufficient resource adapt opposed need these commonly marginalized stakeholder group remain social economic political periphery driving vulnerability impact present concept autonomy context multilevel governance examining past participatory modeling approach illustrating lack application emancipatory tool increasing autonomy marginalized stakeholder group therefore list 10 necessary condition presented conducting participatory modeling increasing autonomy marginalized stakeholder group strengthening multilevel governance these theoretical foundation intended guide public policy increase societal impact participatory modeling
3,Conceptual definition and framework of climate change and dust storm adaptation: a qualitative study,WOS:000514924000024,cca complex multi disciplinary culture dependent concept aim explore conceptual definition subjective framework cca including domain attribute consequence approach qualitative conventional content analysis considered explanation subjective concept time collection process data analysis performed using zhang wildemuth method interview method semi structured sampling targeted maximum diversity interview conducted 22 qualified expert accuracy validity data ensured using guba lincoln scientific accuracy criterion six main category including sustainability productivity stability empowerment transformation flexibility conceptualized theme characteristic sustainable development life improvement response coordination integration creativity innovation resilience promotion vulnerability reduction effective management independence main category theme consequence according result following conceptual functional definition presented cca refers ability system instability sustainability empowerment productivity flexibility transformation optimal use resource resistance coping capacity building opportunity creation definition conceptual mean includes main feature also functional includes strategy
4,"Climate change, values, and the cultural cognition thesis",WOS:000358699600001,recently importance addressing value discussion risk perception become manifest value based approach cultural cognition thesis illustrate trend argue wake development necessary take dynamic relationship value belief seriously acknowledge possibility bi directional relationship value belief address variety value involved e g personal epistemic cultural value dynamic relationship value belief claim highlight need bring ethical consideration bear communication in particular must ask whether acceptable tailor information risk effort maximize communicative effectiveness given value target group
5,"Cognitive drivers, and the effect of information on climate change adaptive behaviour in Fiji Islands",WOS:000457509100027,investigates role cognitive process information adaptive investment choice using experimental surrey data fiji island found attitude subjective norm perceived behavioural control moderated intention turn affected investment stated behaviour also found correlation intention behaviour significant presence information in addition receipt information intention accounted greater amount variance absence information
6,Progressing the integration of climate change adaptation and disaster risk management in Vanuatu and beyond,WOS:000621750800011,first framework specifically integrate adaption disaster risk management framework resilient development pacific despite intense interest integration large literature topic framework implementation largely escaped attention commentator focus experience vanuatu start addressing gap literature vanuatu one country risk natural hazard show vanuatu progressing ideal integration practice policy legislation institutional arrangement resourcing allocating integrating disaster risk management conclude national formal level vanuatu progressing well pragmatically implementing ideal integration framework resilient development pacific it stand practical example others
7,Enabling Political Legitimacy and Conceptual Integration for Climate Change Adaptation Research within an Agricultural Bureaucracy: a Systemic Inquiry,WOS:000485887000005,value using system approach situation framed super wicked examined perspective manager stakeholder state based cca program clichap polycentric driver influencing development cca pre 2010 victoria reflected using soft system methodology ssm generate boundary critique cca human activity system experienced complexity purpose practice pulling different direction reflected appropriateness agricultural bureaucracy historical new public management npm practice focused realigning management theory emerging demand skill capability our analysis conceptualised clichap subsystem generating novelty wider system concerned socio ecological co evolution constraining enabling condition time dealing political legitimacy conceptual integration observed potential catalyst innovation management towards better handling uncertainty social process using systemic thinking practice stip
8,The governance of adaptation financing: pursuing legitimacy at multiple levels,WOS:000397191400005,objective ass fund legitimised justified made acceptable different actor to end analysis way various actor sought promote challenge legitimacy often multi lateral international national fund asia pacific region show fund draw multiple source legitimacy including ethical justice argument participation deliberation transparency accountability coherence effectiveness effort strengthen one source legitimacy impact source evidence synergy trade offs international national fund primarily legitimised state actor even though fund project justified term assisting vulnerable group community international financing helped legitimise important development policy objective an financing architecture multi level yet polycentric emerged alongside new legitimacy challenge time providing opportunity improving outcome ground greater attention given access vulnerable group community
9,Climate change vulnerability assessments as catalysts for social learning: four case studies in south-eastern Australia,WOS:000318416600004,technical assessment vulnerability risk increasingly undertaken ass impact underlying belief bring clarity question regarding scale institutional investment required plausible policy measure timing implementation despite perceived importance technical assessment evidence based decision environment assessment cannot undertaken independent value politics capable eliminating uncertainty cloud decision making a assessment trigger many question answer leaving practitioner stakeholder question value explores value vulnerability risk assessment planning process catalyst learning four case study southeastern data collected using qualitative interview stakeholder involved assessment analysed using social learning framework analysis revealed detailed tangible strategy action often emerge directly technical assessment however also revealed assessment became important platform social learning in providing platform assessment present opportunity question initial assumption explore multiple framing issue generate new information galvanise support collective action highlight need explicit recognition understanding important role social learning play vulnerability assessment planning broadly
