,title,wos,clean_abstract
0,Financing for the climate change adaptation of organic export agriculture in Peru,WOS:000917976000001,objective analyse financing organic export agriculture using method correlation logarithmic regression well exploring source funding in context high international demand find peruvian organic agro export grow direct relation increase land area used organic crop from 2000 2020 export organic product achieved continuous rise 2020 accounted 7 agro export however far little financing found internationally organic agriculture among main financier international level green fund idb invest finance agro export fruit vegetable company peru fao fund yachachiq kamayoq network woman led bio business action adapt peru ifad finance agricultural project avanzar rural peruvian highland amazonia peruvian national institute agrarian innovation fund association farmer piura region improve export organic banana netherlands it recommended policymakers peru implement option among increase land area used organic production promote food security well accessible inno vative financing small organic producer
1,Farmers' initiative on adaptation to climate change in the Northern Agro-pastoral Ecotone,WOS:000357735000025,inevitable choice human society farmer perception response key factor coping promote sustainable agricultural development northern agro pastoral ecotone ecologically fragile transition zone experienced warm drought trend affected agricultural production greatly recent decade using semi structured interview questionnaire survey farmer perception warm drought measure central part northern agro pastoral ecotone found almost 100 farmer perceived warm drought impact agricultural production also rural labor farmer adapted warm drought mainly adjusting crop variety planting date utilizing water conservation irrigation technology delaying sowing time introducing drought resistant seed mulching irrigating effective way farmer adapted changing in accordance finding strategy presented
2,Determinants of climate change adaption among cocoa farmers in southwest Nigeria,WOS:000312098800001,cocoa production nigeria vulnerable analyzed factor influencing different choice cocoa farmer southwest nigeria sampled 515 farmer three cocoa producing state using multistage sampling procedure analyzed cocoa farmer choice probit regression all farmer noticed 78 72 noted excessive rainfall 2011 year education age farmer cocoa land area significantly reduces p 0 10 probability engaging crop diversification it however increase male headship household size member sick age cocoa ownership radio bicycle also year education number cocoa farm cocoa farm distance reduces chance noting weather p 0 10 it also increase member sick ownership radio car mobile phone extension contact chance adequately spraying cocoa pod significantly reduces p 0 10 number cocoa farm increase farming primary occupation member sick age cocoa tree ownership radio motorcycle car mobile phone recommended effort address among cocoa farmer gender sensitive among others
3,Smallholder farmers' preference for climate change adaptation for lowland rain-fed rice production in Lao PDR,WOS:000708648200001,in lao pdr people democratic republic rice one major staple crop planted 80 cultivated area attempted evaluate preference farmer lao survey approach eight adaptation including irrigation nitrogen fertilizer application rate transplanting date shifting first assessed cere rice model two rice cultivar tdk8 tdk11 these adaptation projected rice yield used design survey investigate farmer preference one hundred smallholder farmer dongbung napork nakhaow hardvieng parlai vientiane province lao interviewed for rice yield projection representative concentration pathway rcp 4 5 rcp 8 5 collected coordinated regional downscaling experiment south asia simulation result showed two adaptation irrigation nitrogen fertilizer application rate beneficial reduce negative impact rice yield rcp 4 5 8 5 scenario on hand effect shifting transplanting date inconsistent revealing transplanting date shifting may sufficient adaption region cope result survey investigate rice farmer preference vientiane capital showed farmer preferred installing irrigation system applying doubling nitrogen fertilizer application rate 120 kg n ha 1 however many farmer replied still indifferent adverse impact rice yield reduced implementing technology suggesting raise farmer awareness it concluded useful enhance food security lao pdr providing efficacious agricultural management reflect farmer preference
4,Priority for climate adaptation measures in European crop production systems,WOS:000804941500001,to date assessing adaptive measure effect cropping system generally based data field trial crop model strategy explore restricted number option limited spatial extent therefore designed questionnaire incorporated qualitative quantitative aspect agricultural sector questionnaire distributed expert 15 european country map observed planned adaptive measure general five major crop wheat oilseed rape maize potato grapevine six environmental zone enzs across europe in northern europe changed timing field operation introduction new crop cul tivars already observed main adaptation longer growing season reduced low temperature stress farmer central southern europe mainly changing water soil management well adopting drought tolerant cultivar cope increasing
5,Climate change adaptation strategies in response to food insecurity: The paradox of improved potato varieties adoption in eastern Ethiopia,WOS:000476549700001,non avoidable nature occurrence adverse effect smallholder farmer livelihood food security status call urgent intervention in used cross sectional survey method data collected 365 sampled household eastern ethiopia identify different strategy associated factor response food insecurity three stage probit model employed data analysis three strategy namely adoption improved variety irrigation usage intercropping identified result show shantam improved potato variety widely grown area frost known wurchi amadey local name found worst type incidence severely affect potato production area analysis sociodemographic variable showed mixed result three strategy moreover regression revealed paradoxical result whereby irrigation usage intercropping strategy recede adoption improved potato variety
6,"Changing the planting date as a climate change adaptation strategy for rice production in Kurunegala district, Sri Lanka",WOS:000328861300008,effect changing planting date dry season rice yield simulated using software decision support system agrotechnology transfer dssat 4 5 four rice variety grown kurunegala district sri lanka expected daily weather data year 2090 downscaled district global model output emission scenario a2 b2 published intergovernmental panel using statistical downscaling model sdsm 4 2 dssat model applied simulate future rice yield four rice variety grown district three different planting date 1 planting may base condition 2 advancing planting date 1 month e june 3 planting 1 month earlier e april result show seasonally averaged dry season rice yield would increase compared base condition planting date advanced 1 month hand seasonally averaged rice yield would decrease compared base condition planting date delayed 1 month four variety a2 b2 scenario advancing rice planting date 1 month four rice variety identified non cost strategy rice production kurunegala district
7,Enhancing Capacity for Short-Term Climate Change Adaptations in Agriculture in Serbia: Development of Integrated Agrometeorological Prediction System,WOS:000846321600001,integrated agrometeorological prediction system iaps two year project development long term forecast lrf agricultural producer using lrf decision making reduce risk seize opportunity represents short term high resolution ensemble forecast 51 forecast made period 7 month initiated first day month for initial testing capacity lrf provide useful information producer 2017 chosen test year hot summer severe drought caused significant impact agricultural production lrf useful predicting variable bear memory longer period growing degree day prediction date phenophases occurrence soil moisture deeper soil layer indicator drought other project activity included field observation communication producer web portal development etc our result showed selected priority forecasting product also identified producer highest weather related risk operational forecast implementation product designed use agricultural production proven urgent necessary decision making required investment affordable total cost full upgrade agrometeorological service meet current need including monitoring seamless forecasting system development development tool information dissemination found three order magnitude lower assessed loss agricultural production two extreme year past decade
8,EVALUATION OF CLIMATE CHANGE ADAPTATION PRACTICES IN THE AGRICULTURE SECTOR USING SATELLITE IMAGERY IN PAKISTAN,WOS:000572488800016,in pakistan affecting water resource also agriculture productivity rice wheat cropping zone one prone region use water coming upstream indus basin pakistan in soil water assessment tool swat model used evaluate practice agriculture model calibrated year 2005 2010 tarbela mangla reservoir reasonably good performance calibrated model achieved estimated coefficient determination r 2 nash sutcliffe efficiency nse percent bias pbias 0 87 0 82 10 7 tarbela 0 70 0 72 15 7 mangla respectively direct seeded rice dsr practice rice zero tillage practice wheat crop tested comparison conventional method using swat in parallel modeling approach field experiment performed two year e 2016 17 2017 18 district sahiwal result showed overall water productivity dsr 0 58 0 54 kg per 3 year 2017 2018 respectively higher transplanting rice practice trp 0 43 0 40 kg per 3 2017 2018 respectively in wheat crop trail overall water productivity zero tillage 1 3 1 2 kg per 3 year 2017 2018 respectively two scenario representative concentration pathway rcp 4 5 8 5 tested combination best management practice evaluate strategy rice wheat cropping zone result showed dsr zero tillage practice would helpful future adapt expected condition without compromising yield water productivity rice wheat crop
9,EVALUATING GREENHOUSE GAS MITIGATION AND CLIMATE CHANGE ADAPTATION IN DAIRY PRODUCTION USING FARM SIMULATION,WOS:000392932500027,process level modeling farm scale provides tool evaluating strategy mitigating greenhouse gas emission adapting integrated farm system model ifsm simulates representative crop beef dairy farm many year weather predict performance economics environmental impact including various emission farm gate life cycle assessment carbon energy water reactive nitrogen footprint feed meat milk produced to illustrate use model representative dairy farm central new york simulated 25 year recent historical weather determine environmental benefit economic cost alternative manure handling strategy use enclosed manure storage flare burn methane produced decreased farm gate carbon footprint milk produced 20 increased annual cost 42 cow 1 using anaerobic digester produce gas electricity used farm reduced carbon footprint 19 reduced profitability 56 cow 1 addition subsurface injection manure along reduction n fertilizer use greatly reduced ammonia emission farm increased annual profit 9 cow 1 projected affect many aspect dairy production including growing season length crop growth process harvest timing loss cattle performance nutrient emission loss ultimately farm profitability projection high low emission scenario downscaled nine general circulation model ifsm used simulate new york dairy farm 25 year period using recent mid century late century projected model simulation done without modified crop variety planting harvest date forage production normally increased projected corn grain yield decreased together feed production maintained warmer temperature increased volatile loss ammonia n change precipitation pattern increased nutrient runoff loss surface water reactive n footprint milk produced increased 2 11 environmental footprint relatively unaffected with appropriate annual farm profitability increased 100 cow 1 however high emission late century projection profit decreased 10 cow 1 risk annual variance profit increased 34 reflecting greater annual variation crop animal productivity whole farm model provide useful tool studying benefit cost greenhouse gas mitigation farm changing
