,title,wos,clean_abstract
0,Organizational adaptation to climate change: learning to anticipate energy disruptions,WOS:000408830700006,purpose aim investigate organizational learning ol affect development anticipatory company because need learn increase circumstance greater uncertainty case one process explain different level anticipatory aacc company ol design methodology approach us case design following procedure qualitative sampling exemplary case organizational sector extremely affected impact weather event chosen empirical data collection includes semi structured interview collection private public document such data analyzed thematic analysis finding process ol anticipatory present substantial difference traditional ol process presented specialized literature in particular concept single double loop learning challenging fit learning process required aacc originality value organization historically working towards adaption external unforeseen event anticipatory present new challenge requires new form learning previous examined interplay learning especially inter organizational level by developing organizational level address gap literature show required learning adapt differs traditional learning described management literature
1,Multinational and large national corporations and climate adaptation: are we asking the right questions? A review of current knowledge and a new research perspective,WOS:000379079800004,adapting requires engagement actor society until recently predominant focus government community third sector key actor process yet growing emphasis internationally understanding role need engage business given potential finance project develop technology innovative solution enhance scale cost effectiveness certain measure large national multinational corporation among key actor respect already many corporation purportedly taking step adapt operation some stated reason engagement include minimizing potential impact value chain improving resource efficiency enhancing production sustainable raw material supporting customer supplier community effort however paucity work analysing action corporation motivation contribution broader resilient development effort well possible instance maladaptation apply three tier framework driver response outcome examine state knowledge according recent literature private sector corporate our highlight literature impact outcome corporate action sparse consider implication future our analysis concludes reflection relevance corporate led adaptationfor company policymakers scale well society large wire clim 2016 7 517 536 doi 10 1002 wcc 402 for resource related please visit
2,Community-based climate change adaptation: a review of academic literature,WOS:000396622500004,focus rather mitigation become prominent since turn century given important consider achieved far particularly community based approach become resolve practitioner donor agency working sector 128 publication community based identified systematic database search follows development body work academic literature commencing early 2000s literature detailed emergence community based cba driven number factor recognition human dimension change appreciation role local knowledge strengthening adaptive capacity push focus scale impact felt link action pro poor development outcome a substantial body work emerged literature 2010 onwards defining series key enablers effective cba included use participatory approach recognise social process support cba multiple scale more recently growing emphasis literature conceptualise cba require focusing innovation learning multi sectoral approach
3,Adapting to Climate Change: Transforming Development?,WOS:000388351600005,examines implication growing discussion around transformation development policy practice while increasing agreement incremental approach insufficient tackle deeper transformative also necessary way transformation understood vary significantly hence operationalised remains unclear tracing emergence transformation debate linking intellectual root idea transformation interrogate different approach exist towards transformation term moving beyond dominant neoliberal development trajectory discus conceptual practical challenge bringing transformational international development concluding suggestion way forward operationalising transformation development line long term goal
4,A review and classification of analytical methods for climate change adaptation,WOS:000352721000003,exchange coherent argument method applied field challenging due growing diversity analytical method applied natural science social science complicated abstract ambiguous term vulnerability adaptive capacity employed literature inadequate consideration given wider array social science method applied become practical necessity to address limitation novel classification vulnerability impact method presented method classified based goal addressed thematic cluster variable involved underlying theoretical assumption on top level method distinguished impact analysis behavior analysis institutional analysis decision analysis method first three branch classified according descriptive explanatory predictive goal well theoretical assumption for type empirical condition applicability example literature presented while classification partial due ever growing methodological diversity field provide rigorous basis coherent exchange methodological argument thereby hope foster interdisciplinary dialog needed advance field
5,Joint knowledge production for improved climate services: Insights from the Swedish forestry sector,WOS:000464967300003,science stakeholder collaboration becoming increasingly common way address mismatch knowledge need stakeholder done scientist kind mismatch clearly evident field arguing design application user decision driven coproduced service science based participatory process shown clear benefit establishing arena joint knowledge production however multiple challenge remain present discus finding assessment participatory service process conducted part program swedish forestry sector identify enablers barrier successful science stakeholder collaboration put forward recommendation stakeholder driven participatory coproduction process our analysis offer insight could help achieve informed decision making policy development ultimately action paris agreement
6,Adaptive scholarship and situated knowledges? Hybrid methodologies and plural epistemologies in climate change adaptation research,WOS:000371255300006,along called global challenge demand scholar work across discipline drawing donna haraway idea situated knowledge develops approach mixing discipline engaging epistemological pluralism approaching problem one way conceptualising example planning nepal used show hybrid methodology design requires thinking known also cannot known using particular method main argument possible prove methodologically conceptualisation analytical entry point better another rather new insight gained triangulating data different method probing way present contradictory result an interdisciplinary design therefore used kind kaleidoscope wherein plural epistemology help reveal new albeit partial situated pattern
7,Evaluation that counts: A review of climate change adaptation indicators & metrics using lessons from effective evaluation and science-practice interaction,WOS:000389089300041,amid growing effort move towards implementation serious interest emerging use indicator metric i m evaluate success city among leading experimenter developing i m many entity also view i m tool providing clarity accountability goal progress current landscape work scattered i m example framework guidance document reflect motivation context approach diverse field systematically survey growth industry i m including special focus i m approach developed city anywhere u city particular classify i m effort four domain developed academia program sponsor boundary organization ground implementers with attention theory program evaluation science practice interaction reveal broad range i m evaluation purpose collaboration practice conclude evaluation progress effectiveness usefully inform work city implementers would benefit greater attention best practice guidance offered related largely still separate field evaluation science practice interaction
8,"Adaptation, development assistance and planning: Challenges and opportunities",WOS:000223148700008,highlight emerging insight recent organisation economic cooperation development oecd work six developing country bangladesh egypt fiji nepal tanzania uruguay synergy trade offs involved mainstreaming development assistance project plan over medium long term greater potential adapt impact part core development activity compared financing action initiated within regime furthermore oecd work highlight development activity might need adapt medium long term trend current weather extreme variability policy coherence development however remains major concern there need downscale discourse multilateral negotiation context substantive dialogue sectoral planner relevant stakeholder expert best operationalise part ongoing development activity
9,"Unheard vulnerability discourses from Tarai-Madhesh, Nepal",WOS:000709531700007,produced new knowledge production system heavily dominated global discourse stitutions value scholar long called integrating local knowledge design implementation policy response yet integrating local knowledge requires addressing issue related power authority critically examining knowledge count scale in regard relatively explored area ass local representation experience vulnerability fit disrupt dominant policy discourse focus conducted tarai madhesh region nepal relied original methodology combining participatory video discourse analysis national policy document film produced farmer our analysis show farmer discourse appear surface congruent feature national policy story line yet underlying narrative seriously challenge several core assumption national international policy rooted ecological modernization technocentrism neoliberalism seeming contradiction indicates knowledge co production performance underlying need closely stand context local knowledge vulnerability produced conclude promising area explore strategy increase authority local knowledge political arena across scale
