,title,wos,clean_abstract
0,Barriers and Strategies to Boost Soil Carbon Sequestration in Agriculture,WOS:000531625900001,paris agreement call limiting global warming 2 degree
1,Urban planning policy must do more to integrate climate change adaptation and mitigation actions,WOS:000606823100007,well designed urban planning policy mitigate greenhouse gas emission adapt anticipated impact however limited analysis extent urban planning policy document address mitigation there need rapidly reduce greenhouse gas emission limit warming 1 5 degree
2,"Identifying Climate Change Adaptation Efforts in the Batutegi Forest Management Unit, Indonesia",WOS:000647288200002,batutegi forest management unit fmu lampung province indonesia beginning observe consequence meanwhile community batutegi also suggesting effect becoming prominent region indicator include rising air temperature increasing regularity extreme weather change study show land cover decreased 95 region a trend intensify prediction note batutegi reservoir productivity surrounding protected forest affected examines fmu effort adapt vulnerability environmental broader objective determine appropriate effort specifically regarding management sustainable forest protection method conducted regression analysis identify significant variable applies analytic hierarchy process ahp identify priority planned intervention fmu based regression result four significant variable e appropriate agroforestry initiative non timber forest product community institutional support local policy engagement also considers various kind technology applied local community examining community effort also present possibility improving fmu institutional planning locally responsive done primarily agroforestry technique community conservation practice based result ahp analysis finding highlight various program related agroforestry technology top priority thereafter priority point institutional development policy together priority form basic consideration developing policy batutegi these policy applied community managing forest agroforestry beginning support high quality seed procurement also support phase cultivation supply chain final product marketing a result forest productivity support local income form robust approach fulfilling community need despite effect environmental batutegi
3,"Contribution of complementary operation in adapting to climate change impacts on a large-scale wind-solar-hydro system: A case study in the Yalong River Basin, China",WOS:000851410000003,operation flexibility hydropower station regulation ability reservoir complement intermittent wind photovoltaic power form stable wind solar hydro complementary system wshcs it acknowledged alteration wind solar water resource might degrade power generation wshcss however comprehensive evaluation potential impact energy production reliability power curtailment wshcss remains lacking furthermore quantification contribution complementary operation wshcs adapting impact represents another vital knowledge gap to address problem constructed top model chain integrating global model hydrological model energy system operation model large scale wshcs yalong river basin china considered case result indicated substantial complementarity among variation monthly streamflow wind speed solar radiation changing total energy production reliability wshcs could guaranteed future scenario power curtailment risk would increase although impact dominate system operation performance complementary operation contribute positive effect certain extent especially higher reliability lower power curtailment finding indicate effectiveness complementary operation adapting impact yalong river wshcs major novelty quantification contribution complementary operation adapting impact wshcss provides valuable insight regarding evaluation complementary system
4,Energy-efficient building design under climate change adaptation process: a case study of a single-family house,WOS:000794017300001,purpose residential building sector high priority process due significant co2 emission high energy consumption negative environmental impact investigates conversely speaking residential building affected improve existing structure support long term decision design methodology approach dataset created using scenario determined intergovernmental panel ipcc used different building envelope heating ventilating air conditioning hvac system scenario developed simulated then best scenario determined comparative result recommendation developed finding finding reveal future temperature increase significantly impact building cooling heating energy use a outdoor air temperature increase due heating load building decrease cooling load increase significantly while heating energy consumption house calculated 170 85 kwh 2 2020 value shall decrease significantly 115 01 kwh 2 2080 on hand cooling energy doubled 2020 2080 reached 106 95 kwh 2 53 14 kwh 2 measured 2020 originality value single family house constitute significant proportion building stock an depth analysis building type necessary cope devastating consequence developed scrutinised energy performance improvement scenario define process impact proper procedure trying create strategy increase resistance capability building fill gap regard
5,Impact of passive climate adaptation measures and building orientation on the energy demand of a detached lightweight semi-portable building,WOS:000451924600007,building energy demand heating cooling changing due adoption measure building scale aim limiting heating cooling demand in previous study measure little attention paid lightweight semi portable building increasingly used temporarily house growing number small household 1 2 person peripheral derelict area in impact passive measure building orientation heating cooling demand assessed detached lightweight semi portable residential building mean building energy simulation be considering two scenario netherlands current future 2050 result show efficient measure consists combination exterior solar shading increase thermal resistance building envelope reduces annual heating cooling demand averaged eight building orientation 11 current 15 future impact building orientation varies according scenario compared average eight orientation considered annual cooling demand single orientation varies 31 22 24 18 current future respectively for case without measure optimizing building orientation lead annual total energy saving 4 current 3 future
6,Decline in the alpine landscape aesthetic value in a national park under climate change,WOS:000758317600001,alpine landscape projected degraded would threaten benefit society previous study however limited aesthetic remains unclear much aesthetic would affect human welfare to address issue gain insight policy conducted choice experiment survey using digitally manipulated image based scenario natural scientific knowledge mountainous national park japan uncovered park visitor appreciate alpine landscape include snow patch mountain type alpine flower analyzing data 445 respondent conversely invasion alpine vegetation dwarf bamboo disappearance snow patch due substantially deteriorated perceived aesthetic benefit alpine landscape economic loss caused induced landscape degradation estimated 100 usd per visitor maximum disappearance snow patch invasion dwarf bamboo reduced benefit approximately 13 usd 101 usd respectively our finding suggest sustaining aesthetic value alpine landscape national park via potentially significant economic benefit by supposing mountain national park attracts 70 000 visitor summer would cause minimum eight million usd economic loss park without appropriate measure annually our finding highlight importance measure considering impact social benefit associated alpine landscape
7,Perception of Ecosystem Services and Adaptation to Climate Change: Mirador Sur Park in Santo Domingo,WOS:000786212300001,rapid urbanization city resulted deterioration urban forest loss important benefit green infrastructure removal greenhouse gas ghg carbon sequestration mirador sur park one main green space city santo domingo objective identify citizen participation design management urban forest strategy guiding city towards sustainable resilient model face in change park land use identified 136 park user interviewed find perception benefit forest cover ecosystem service mirador sur park quantified using tree canopy tool it found ecosystem service related removal atmospheric pollutant clearly perceived user park however service could identified relationship user park related benefit human well citizen perception appropriation important element co management park would appropriate become involved design implementation environmental public policy well nature based solution contribute adequate inclusive urban planning aimed adapting
8,Integrating climate change adaptation and mitigation into sustainable development planning for Lijiang City,WOS:000297638700009,city facing considerable challenge resulting imminent impact urban planning minimise adverse impact city level establish resilient city mitigation strategy reduce co2 emission would lead friendly city integrating mitigation sustainable city planning merely added single level sustainable city planning requires wide range multi level cooperation lijiang city experienced climatic last half century co2 emission increased faster gdp growth nearby glacier yulong snow mountain retreating losing mass since early twentieth century in identify economic sector vulnerable including tourism agriculture water supply propose mitigation strategy cope tourism city a energy use largest source greenhouse gas ghg emission renewable energy enormous co2 reduction potential land use practice sectoral approach public participation considered adaptive planning proposal outlined valuable provide understanding implement integrated planning integrate mitigation sustainable city planning
9,Citizen beliefs concerning wood as a construction material under extreme weather events,WOS:000855850000001,place great pressure construction sector decrease greenhouse gas emission create solution perform well changing weather condition our explores citizen perception wood usage building material expected mitigation measure aimed changing extreme weather event data founded internet based survey material collected consumer panel finland sweden may june 2021 total 2015 response by employing exploratory factor analysis identified similar belief structure two country consisting positive negative view wood construction in linear regression model predicting belief perceived seriousness found increase positive view wood construction insignificant negative view both finland sweden higher familiarity wooden multistory construction found connect positive view potential wood building e g due carbon storage material property our finding underline potential wood material use one avenue built environment future citizen concern extreme weather event affect future material preference everyday living environment also beyond nordic region
