,title,wos,clean_abstract
0,"Local adaptation for livelihood resilience in Albay, Philippines",WOS:000292783400003,local essential vulnerable coastal community faced increasing threat livelihood safety seek understand micro level enabling condition livelihood lens six coastal village bacacay province albay philippine albay high risk province due hydrometeorological geophysical hazard analysis livelihood resilience utilizing sustainable livelihood approach show soft strategy focusing enhancing human social capital need undertaken increase adaptive capacity build resilience area moreover micro level variation village suggest understanding local condition indispensable planning formulation appropriate strategy action local level
1,Integrating climate change adaptation in coastal governance of the Barcelona metropolitan area,WOS:000652547300001,coastal city exposed high risk due potentially affected rising sea level increasingly intense frequent coastal storm socio economic driver also increase exposure natural hazard accelerate environmental degradation require adaptive governance structure moderate negative impact here use social network analysis sna combined qualitative information identify barrier enablers adaptive governance barcelona metropolitan area by analyzing mainstreamed different administrative scale well different societal actor determine governance structure external condition hamper foster strategical plan used operational tool identify diverse set stakeholder acting different administrative level local national public administration science civil society tourism economy metropolitan administration act important bridging organization promoting different interest group passing knowledge actor nonetheless national planning fails take account local experience coastal protection lead ineffective science policy interaction limit adaptive management learning opportunity overcoming difficult however effectiveness local strategy barcelona metropolitan area limited due strong centralization power national level lack polycentricity due high touristic pressure legal framework currently oriented primarily meet demand recreational use tourism prioritizing aspect daily management practice therefore touristic economic activity need aligned effort convert barrier driver action our work strongly suggests effectively embedding planning action existing legal structure coastal management would allow strategic plan effective operational tool local coastal governance
2,The Portuguese National Strategy for Integrated Coastal Zone Management as a spatial planning instrument to climate change adaptation in the Minho River Estuary (Portugal NW-Coastal Zone),WOS:000327686500008,one greatest threat coastal zone integrated coastal zone management iczm considers interaction socioeconomic activity environmental requirement natural resource use coastal zone it must include measure particularly directed vulnerable area estuary thus constituting key component spatial planning aim evaluate integration concern portuguese national strategy iczm pnsiczm important spatial planning instrument national level ii realize integration influence management potential impact local level temperate estuary namely minho river estuary mre located nw portugal coastal zone verified pnsiczm integrates directly indirectly concern pnsiczm highlight need issue integrated coastal management delivers set measure contributing effort guideline must included spatial planning instrument spi regional local level in context spi covering mre must adjusted pnsiczm guideline order promote planned estuary adjacent coastal zone potential impact
3,Climate Change Adaptation and Water Policy: Lessons from Singapore,WOS:000320665100003,asian country large population concentrated coastal city particularly vulnerable impact sea level rise turn adversely affect water resource result flooding coastal erosion water scarcity etc singapore hailed progressive water policy practice developed overcome natural resource disadvantage limited resource base achieve self sufficiency certainly singapore geopolitical situation may provided atmosphere conducive development progressive policy however worth exploring singapore preparing may allow city country learn singapore experience evaluates contribution singapore water policy practice examines whether support development strategy water sector similarly situated city vulnerable country
4,Coastal landscapes for whom? Adaptation challenges and landscape management in Cornwall,WOS:000448099300035,many coastal landscape across europe undergoing due impact changing in context coastal erosion especially question physical access landscape variety public becoming ever important where multitude actor involved landscape management diverging subjective collective perception changing landscape hold potential disagreement suitable adaptive measure although body literature role subjective value process growing societal construction respective place landscape underlying different approach remain researched show landscape understood actor environmental management matter decision making in particular differentunclerstandings cornish landscape godrevy headland shown material implication issue access visitor management long term response coastal erosion addressed in case godrevy coastal erosion required local actor plan relocation visitor car park bringing contrasting perspective landscape use protection fore uncovering individual collective assumption landscape behind conflicting narrative vital fostering inclusive policy planning process around
5,Tourists' representations of coastal managed realignment as a climate change adaptation strategy,WOS:000390739400020,in coastal destination needed address coastal erosion due combination sea level rise frequent extreme weather event leading loss natural feature tourism infrastructure managed realignment increasingly adopted strategy address coastal however often proved contentious strategy stakeholder group explores tourist representational framework managed realignment frame understanding concept understanding coastal resource might implication future visitation data compiled using questionnaire adopted social representation theory perspective analyse collective tourist idea may serve mobilise public various way in general tourist poor understanding managed realignment anchored historic coastal management strategy contextualised use value consequent implication tourism planning coastal management decision making
6,GIS assessment of coastal vulnerability to climate change and coastal adaption planning in Vietnam,WOS:000300888500003,vietnam coastal zone provides diverse range natural resource favourable condition social economic development however coastal ecosystem highly vulnerable due several natural coastal hazard exploitation human activity in spite diverse intervention vietnam coastal zone continues experience significant damage flood erosion typhoon these hazard intensified associated rising sea level ass potential vulnerability vietnam coast discus possible policy plan reduce impact gi analysis used assessment coastal vulnerability related literature reviewed develop detailed understanding coastal policy plan appraised identify potential coastal policy plan could adapted vietnam it identified vulnerability coastal zone vietnam could attributed climatic factor also physical condition coastline much vietnam coastline particularly area around red river delta mekong river elevation 1 these coastline largely developed serve economic centre country make coast vulnerable rising sea level concluded non structural approach coastal buffer zone building house stilt storm warning system growing flood resistant crop elevated storm shelter medicine food storage could used vietnam adapt low lying coastline around two delta strategy enables vulnerable area occupied longer eventual retreat however policy successful planned implemented well advance monitored evaluated time
7,Policy Coherence for Climate Change Adaptation at the Land-Sea Interface in Ireland,WOS:000710800000001,one area policy proving difficult design implement coast on one hand severe impact recorded coast especially erosion flooding whilst hand area represent complex land sea planning policy interface analysis coherency policy along ireland coast perspective result suggest many policy developed ad hoc fashion around need single sector improved policy coherence level governance required address
8,How Ecosystem-Based Adaptation to Climate Change Can Help Coastal Communities through a Participatory Approach,WOS:000624841000001,coastal rural community worldwide face many challenge related also extreme event environmental degradation population growth aging conflict usage ecosystem historically economy coastal community based exploitation natural resource thus shaping socioeconomic development led limitation way community adapt in coastal community increasingly dealing consequence sea level rise coastal erosion increasing frequency storm surge threaten fragility natural human system various approach used try reduce vulnerability improve adaptive capacity community one approach promoted many organization including united nation ecosystem based approach part series nature based solution help social ecological system become resilient promoting biodiversity conservation ecosystem service approach also relates principle community engagement support adaptive governance social inclusion describes analyzes principle considers strategy ensuring community engagement combining ecosystem based strong community engagement enhance long term sustainability social ecological system
9,Coastal adaptation laws and the social justice of policies to address sea level rise: An Indonesian insight,WOS:000461403800002,sea level rise slr pose serious risk coastal community around world requiring nation apply law policy exacerbate existing threat vulnerable community poor threaten food security population coastal area effect flooding due coastal inundation indonesia archipelagic state 17 000 island vulnerable impact coastal area especially highly populated low lying delta area jakarta semarang vulnerability sea level rise evident adequacy legal framework indonesia respond vulnerability assessed found limited consideration community burden arising slr uncertainty a inclusive social justice approach could assist government respond impact issue implication vulnerable group nation improve adaptive legal measure address impact increase involvement local people decision making funding required assist policy maker incorporate decision making could improve social justice outcome vulnerable indonesian coastal community
