,title,wos,clean_abstract
0,"Effects of quality coffee production on smallholders' adaptation to climate change in Yirgacheffe, Southern Ethiopia",WOS:000692778400001,purpose purpose ass effect quality coffee production using household survey interview data gathered coffee farmer yirgacheffe southern ethiopia design methodology approach a sample 352 household stratified conventional coffee farmer 232 66 specialty coffee producer 120 34 used propensity score model participating quality coffee production estimated using 14 covariates impact quality coffee production examined result augmented qualitative data collected focus group discussion key informant interview held randomly selected smallholder farmer a telecoupling theoretical perspective used understand link coffee farmer practice demand quality coffee coffee global commodity finding psm analysis reveals quality coffee production positively influence implies conventional coffee producer would performed better participated quality coffee production result group discussion also confirm positive effect quality coffee production also suggests positive spillover effect sustainable coffee farm management practical implication suggests enhancing quality coffee production essential sustainable resilient coffee livelihood envisioned originality value though many study available general one study focusing effect quality coffee production smallholder one least developed country ethiopia provides better understanding importance strategy specific coffee production turn help develop resilient coffee sector coffee production one sensitive activity
1,Adaptation to Climate Change by Australian Farmers,WOS:000699249600001,form higher temperature change rainfall pattern natural disaster reduce return current farming choice produce production method variation across region uncertainty magnitude call diverse mix adaptation across different region individual farm considers institutional structure effective australian farm it argued rerun history successful farm new technology change output input price natural variation circumstance repeated individual farm benefit incentive reward revise decision combine better individual outcome complementary support government includes provision weather forecast information support new technology help evaluate pro con alternative choice provision social safety net unable adapt
2,Adaptation to climate change through agricultural paradigm shift,WOS:000541317500001,agriculture stand basis human life important sustain affordable food provision support system powerful worldwide effect climatic hazard becoming evident specifically semiarid arid area developing country vulnerable impact to reduce vulnerability region realizing context specific impediment robust necessary also imperative consider anticipated transformation agricultural system required enhance resilience agriculture coping therefore aim investigate major barrier agriculture sector far province iran it also attempt identify transformation productivist agricultural system needed to achieve objective group analytic hierarchy process conducted representative local government academic institute farmer result revealed local stakeholder prioritized barrier differently showed various level concern importance barrier however identified governance policy related issue important barrier result also indicated transformational agriculture sector productivist multifunctional farming system required order enhance resilience uncertain climatic condition some recommendation offered eliminate barrier agricultural also facilitate transformational agriculture developing world
3,"Farmers' Perception on the Sustainability of as a Climate Change Adaptation Strategy in Agusan Agusan Del Sur and North Cotobato, Philippines",WOS:000437812000005,documentation sought evaluate effectiveness rubberbased agroforestry typology strategy major rubber producing region philippine particularly agusan del sur north cotabato it focused understanding perception rbas farmer respondent account influence production system coping mechanism among farmer respondent drought el nino typhoon strong wind heavy rain excessive rainfall flash flood landslide among common evidence generally strategy employed cultural management practice like minimized usage inorganic fertilizer chemical pesticide agusan del sur farmer respondent farmer respondent north cotabato employed organic farming practice adapt for province farmer respondent particularly identified agroforestry diversified farming system effective strategy result proved potential rubber based agroforestry system evolve resilient farming practice adapt vi vi stable biological economic productivity controlled occurrence pest disease minimized detrimental effect agroforestry farm component whole
4,"Indigenous Climate Change Adaptation Strategies Used by Honey Producers in Rural Commimities of Enugu State, Nigeria",WOS:000456502500016,examined effectiveness challenge use indigenous measure bee farmer enugu state sixty household head involved honey production used structured interview schedule focus group discussion observation used data collection analysis carried using descriptive statistic production honey across year 2000 2015 showed downward trend number hive installed increased significantly respondent effectively adapted site hive x bar 4 00 tree planting x bar 3 33 amendment period beekeeping operation x bar 3 00 among others however experienced challenge caused indiscriminate cutting tree x bar 3 42 inadequate information measure x bar 3 30 pesticide threat x bar 3 07 among others extension worker intensify tailored training visit beekeeper update producer knowledge bee farming modern technique implication farm practice indiscriminate cutting tree provide information innovative option educational outreach rural community stimulate community involvement promoting environmentally sound practice advocated funded development agency also linking farmer relevant actor equipment dealer financial institution enacting policy create foster collaborative interaction effective championed public non governmental organization
5,Role of renewable energy technologies in rural communities' adaptation to climate change in Nepal,WOS:000335706800085,aim analyze role renewable energy technology rets biogas improved cooking stove ic micro hydro mh solar power sp helping rural community nepal adapt analysis considers energy efficiency different rets well socio economic environmental impact efficient use biomass new technology biogas ic cooking increased energy security reduced negative effect traditional biomass usage mh sp system replacing candle kerosene lamp promising ret model electricity generation rural nepal improved illumination technology also produce better education health environment social harmony rural community us long range energy alternative planning model leap model develop plan long term rets use nepal specifically focus household energy use rural area it ass role biogas ic rural community nepal along potential role mh sp technology according leap analysis planned implementation mh 20 year long term result reduction 2 553 million ton co2 emission similarly sp biogas ic result reduction co2 emission 5 214 million ton 35 880 million ton 7 452 million ton respectively
6,Financing for the climate change adaptation of organic export agriculture in Peru,WOS:000917976000001,objective analyse financing organic export agriculture using method correlation logarithmic regression well exploring source funding in context high international demand find peruvian organic agro export grow direct relation increase land area used organic crop from 2000 2020 export organic product achieved continuous rise 2020 accounted 7 agro export however far little financing found internationally organic agriculture among main financier international level green fund idb invest finance agro export fruit vegetable company peru fao fund yachachiq kamayoq network woman led bio business action adapt peru ifad finance agricultural project avanzar rural peruvian highland amazonia peruvian national institute agrarian innovation fund association farmer piura region improve export organic banana netherlands it recommended policymakers peru implement option among increase land area used organic production promote food security well accessible inno vative financing small organic producer
7,How Can African Agriculture Adapt to Climate Change? A Counterfactual Analysis from Ethiopia,WOS:000326479200009,analyze impact different strategy crop net revenue nile basin ethiopia estimate multinomial endogenous switching regression model crop net revenue implement counterfactual analysis household data combined spatial data find based upon portfolio strategy significantly increase farm net revenue changing crop variety positive significant impact net revenue coupled water conservation strategy soil conservation strategy implemented isolation
8,To what extent do an innovation system and cleaner technological regime affect the decision-making process of climate change adaptation? Evidence from wine producers in three wine clusters in France,WOS:000716748600005,analyzes french winemaker decision making process adapt institutional relational context innovation system including clean technological regime affect decision our used mixed method based original face face interview 92 winemaker three french regional wine cluster affected bordeaux champagne languedoc perform logistic model test manager personal background wine producing company characteristic innovation system component including cleaner technological regime might explain decision making process our result show economic variable little influence decision making on contrary variable expressing relationship built wine producing company within innovation system involvement organic wine production manager personal background affect decision making process adapt furthermore many strategy rely adopting cleaner production approach our finding show decisionmaking process depends network clean technological regime embedded innovation system regional sector dimension
9,"Climate change adaptation strategies and production efficiency: The case of citrus farmers in the Limpopo province, South Africa",WOS:000724983600001,policy strategy inevitably become integral component agricultural production global scale evaluative extent technique influenced agricultural productivity inherently exiguous citrus production tropical region south africa vulnerable region already experience hot dry hence need implement different strategy adaption region designed ass effect adopting following measure planting drought resistant variety rainwater harvesting planting early maturing variety integrated pest management ipm changing fertiliser type applying drip irrigation manage challenge production efficiency citrus farmer limpopo province south africa stochastic frontier production function cobb douglas production functional form used analyse productivity farmer vi vi adopted strategy a survey conducted data collected semi structured questionnaire administered respondent 235 production unit five district municipality limpopo likelihood ratio test profit model showed farmer profit efficient considering identified strategy variable influenced profit efficiency price fertiliser p 0 010 water cost p 0 010 inefficiency model showed besides changing fertiliser measure strategy including ipm water harvesting planting drought resistant variety profit efficiency farmer therefore result indicate citrus farmer still adapt remain profit efficient
